puntuacion_rotten,puntuacion_imdb,direccion,guion,argumento,duracion,genero,titulo,id_pelicula
,-,-,Alex Rubit,A high concept sci-fi thriller set in a near future world where technology exists that enables someone to access another person's mind and extract memories.,-,Accion,interface,tt12082426
,-,-,-,"Goromaru, a freshman ninja meets and teams up with Torao, a divine spirit with supernatural powers. They both must now fight against the ninja elders in their village with Japanese traditional drum music.",-,Accion,neko ninja,tt12093572
,-,"['Lucas Noël', 'Tristan Noël']","['Lucas Noël', 'Tristan Noël']","A group of environmental activists is trying, by unexpected means, to change the political line of a leader of a big bank.",-,Accion,volta,tt12223738
,7.8,Morgan O'Callaghan,"['Jonny Brookes', ""Morgan O'Callaghan""]","After the events of The Arsonist (2020), Detective Constable Price (George Everett-Button) and Detective Inspector Newman (Toby Haycock) team up to defend the city from corruption.",75,Accion,detective inspector,tt12230756
,7.8,Ron Howard,"['William Nicholson', 'Don Mac', 'Pherson']",-,147,Accion,שלושה עשר חיים,tt12262116
,4.7,John Stephen Baltazar,-,-,80,Accion,outsource,tt12330400
,8.0,"['Pablo Fernández', 'Luis Antonio Pereira', 'Eduardo Piñero']","['Pablo Fernandez', 'Eduardo Piñero']",-,90,Accion,reús 2,tt12372176
69,6.5,Jeff Fowler,"['Pat Casey', 'Josh Miller', 'John Whittington']",-,122,Accion,sonic the hedgehog 2,tt12412888
,6.7,Shinsuke Sato,"['Yasuhisa Hara', 'Tsutomu Kuroiwa']",-,134,Accion,kingdom 2: to the far land,tt12415670
,5.6,Parasuram,Parasuram,-,162,Accion,sarkaru vaari paata,tt12422308
,-,Ritchie Greer,Ritchie Greer,-,-,Accion,short track saturday night,tt12468036
,7.6,Karthik Subbaraj,"['Srinivasan Elangovan', 'Karthik Subbaraj']",-,163,Accion,mahaan,tt12472554
,-,Hakan Inan,Osman Tok,-,-,Accion,father's sons,tt12552646
54,7.3,David Leitch,"['Zak Olkewicz', 'Kôtarô Isaka']",-,127,Accion,bullet train,tt12593682
,7.2,Lance Polland,Lance Polland,"When a fledgling television show ""Creature Expedition"" finds itself on the brink of cancellation and desperate for a rating boost, the show's host under the guidance of her producer gathers a lovable crew of dimwits and they set out to Bigfoot country to find the creature and cap... Leer todo",-,Accion,american bigfoot,tt12598462
26,4.7,Ron Yuan,"['John Swetnam', 'Aimee Garcia', 'A.J. Mendez']",-,107,Accion,blade of the 47 ronin,tt12610794
,-,John Reign,John Reign,"This film features a unique look at vampire folklore, and has the elements of action, drama, and a creepy as hell storyline. Evergreen means everlasting, and this story delves deep into the evergreen blood of these mythological creatures.",-,Accion,vampire penance-the atonement of john wolf,tt12623450
,-,Joshua Gutierrez,Joshua Gutierrez,-,-,Accion,in his hands: the emergence,tt12676990
18,3.3,Asif Akbar,"['Koji Steven Sakai', 'Asif Akbar', 'Al Bravo']",-,93,Accion,the commando,tt12689248
,-,-,Ron W. Mumford,"A frustrated U.S. attorney, a pretty NCIS officer and a rogue FBI agent secretly team with the La Cosa Nostra to battle the Colombian drug cartels and end the war on drugs pushing the law to its limits. It's all about the money.",-,Accion,gray justice,tt12706988
,-,Teri Fruichantie,"['Noah Applebaum', 'Teri Fruichantie']",-,-,Accion,broducers,tt12768018
,3.5,"['Yang Song', 'Song Yang']","['Wenteng Dong', 'Bi Kang', 'Yang Song']","Story of Zheng Qian who developed a ""financial artifact"" app. Unexpectedly, he was watched by a evil man of his hometown. Zheng met a meteorite and got superpower. Now Zheng need to use his superpower vs cash ability.",108,Accion,advancing of zq,tt12787014
,-,ME Hollywood,ME Hollywood,"Gangster 'Wives is a tale of five stories, told by Carol, wife to be of the British Gangster Underboss. The film has twenty five car chases going on at once, stunts and special visual effects never seen before. As well as , five interlocking action stories of love, revenge, power... Leer todo",-,Accion,gangster wives,tt12792472
,8.1,Gregg Masuak,DB Morgan,"When a seaside town is gripped in a vice of drug fueled corruption, sometimes the only solution is to book a dance with the Morris Men.",90,Accion,morris men,tt12811368
,-,Laurence Koodin,"['Nicholas Biggers', 'Sungwan Cho', 'Laurence Koodin']","Based on the stories of the DC, this 3D animated fan-film happens before ""Batman vs Superman: Dawn of Justice.""",-,Accion,batman: a beautiful lie,tt12815434
100,8.0,Mike Cheslik,"['Mike Cheslik', 'Ryland Brickson Cole Tews']","In this 19th century, supernatural winter epic, a drunken applejack salesman must go from zero to hero and become North America's greatest fur trapper by defeating hundreds of beavers.",108,Accion,hundreds of beavers,tt12818328
,7.3,CJ Goodwyn,CJ Goodwyn,"A Roman soldiers life changes in an instance when he fights for what he believes is right, the day before the final battle between the armies of Spartacus and Marcus Crassus.",103,Accion,eyes of a roman,tt12840630
,-,-,-,"In terms of stories of epicness, adventure, courage and all around savagery, very few meet the scale of the epic story of St.George. Even the legend of king Author doesn't come close to matching the tale of St.George. Here we have a hero who cast out a sword on a fire breathing d... Leer todo",-,Accion,st. george the iron soldier,tt12838910
86,5.8,Ante Novakovic,"['Kyle Travis Sharp', 'Lance Sharp']","After being discharged from the military, Sgt. Barnes finds his way back into society via a charismatic politician with a covert plan to eliminate an underground criminal element.",110,Accion,sanctioning evil,tt12844586
,-,Manasseh N. Amponsah,Manasseh N. Amponsah,"Josephine accidentally inherits the quest of her grandmother, a former member of The Keepers Guild. Together, she and the Guild partner up with Wisps to maintain the balance of life.",-,Accion,time pin,tt12857646
,-,-,-,Ver la información de la producción en IMDbPro,-,Accion,empyrean: dawn of light,tt12857358
,-,Manasseh N. Amponsah,Manasseh N. Amponsah,"Ebenezer discovers that he is a new Osram Warrior, a group of powered beings fueled by the spirit realm through the Adinkra Symbols of Ghana.",-,Accion,gye nyame,tt12857198
,-,Adam Crawford,Adam Crawford,-,-,Accion,american vigilantes,tt12892766
,6.2,Thiago Luciano,"['Herbert Bianchi', 'Thiago Luciano']","In the near future, when the carrying of weapons is authorized in Brazil and violence in the country grows in a way never seen before, Miro decides to protect his family by enlisting in the Foreign Legion, which has arrived to help the security forces.",111,Accion,o segundo homem,tt12935690
-,5.5,Ranjeet S. Marwa,"['Charmaine Binji', 'Ranjeet S. Marwa']","After a man-made virus failed to reduce the world's overpopulated areas, global leaders would start a new program that would legitimize a new venture in a game show. The game would be broadcast live, where random contestants would be exiled into a concrete jungle, forced to kill ... Leer todo",-,Accion,exiled: the chosen ones,tt12951176
,-,"['Bobi Rostas', 'Lee Admassie']",Carmen Rain Lykoo,"A soldier returns home from war to be reunited with his fiancée, but not everything goes to plan, will this be his final mission?",-,Accion,commando: bloodline,tt12968322
,-,Hazar Deniz BG,Hazar Deniz BG,-,90,Accion,run away if you scared,tt12991676
,-,Danny Erskine,Danny Erskine,A story of a young girl abused by her stepfather. Caroline was a loving girl until one day her life came crashing down. Her stepfather took advantage of her and Caroline became mixed up with the wrong set of people.,104,Accion,forced,tt12989312
,-,Yi Zhou,Yi Zhou,Centered on the memory phenomenon known as Highly Superior Autobiographical Memory (HSAM).,-,Accion,stars and scars,tt13057516
28,4.7,Randall Emmett,"['Adam Taylor Barker', 'Chris Sivertson']",-,101,Accion,savage salvation,tt13055982
-,4.1,Andrew Baird,Ben Conway,-,95,Accion,one way,tt13075730
-,4.1,Andrew Baird,Ben Conway,-,95,Accion,one way,tt27163202
,-,-,Aaron Deakins,-,-,Accion,the mercenary: abduction,tt13082672
,-,Ganesh Karumuri,Ganesh Karumuri,The Glorious Pictures or Batman: Knightfall is not affiliated with WB or DC in any manner. Batman: Knightfall is a Realistic CGI non-commercial fan-film being made by The Glorious Pictures only. It'll be officially released on YouTube when the production is done. It's entirely fr... Leer todo,-,Accion,batman: knightfall,tt13087500
,-,"['Sam De Los Santos', 'Daniel Moscovici']",Daniel Moscovici,"It's been four years since Cell was defeated, but it came at a heavy cost. Yamcha finds himself lost, isolated and disconnected. Time for Yamcha to learn his worth and rediscover himself.",-,Accion,z-wolf: a yamcha story,tt13097308
,5.2,Mohan Raja,"['Lakshmi Bhupala', 'Murali Gopy', 'Mohan Raja']",-,157,Accion,godfather,tt13130308
,6.8,Sailesh Kolanu,"['Girish Kohli', 'Sailesh Kolanu']","Vikram is a 32-year-old cop. While he is battling with his own traumatic past, the stakes get high when a girl called Preethi mysteriously disappears in Hyderabad and Vikram has to solve the case at any cost.",132,Accion,hit: the first case,tt13130760
88,7.1,"['Gayatri', 'Pushkar']","['Benazir Ali Fida', 'Gayatri', 'Manoj Muntashir']",-,160,Accion,vikram vedha,tt13131350
30,3.9,David Beton,David Beton,-,80,Accion,confession,tt13152186
,-,Graham Abraham,Graham Abraham,The heroic and brave team of private investigators must pursue and stop a destructive and evil gang of domestic terrorists that has become a deadly threat to the United States and the government.,90,Accion,the stalking investigators movie,tt13153938
,7.2,Vimal Krishna,"['Vimal Krishna', 'Sidhu Jonnalagadda']","A lazy young man spends his time chasing girls, until an incident changes his life forever.",121,Accion,dj tillu,tt13245502
,-,Ramesh Thete,"['Vishal Vijay Kumar', 'Subodh Nagdeve', 'Ashok Nagre']","The movie is based on the Battle of Bhima Koregaon which was fought on 1 January 1818 between the British East India Company and the Peshwa faction of the Maratha Confederacy, at Koregaon Bhima.",-,Accion,the battle of bhima koregaon,tt13280154
76,5.2,Ramesh Varma,"['Ramesh Varma', 'Srikanth Vissa', 'Sagar']",A murder suspect escapes police custody due to criminologist Priya's misjudgment of her case for the thesis. Priya along with Arjun solves the mystery around the murder and money laundering which lead to the murder.,154,Accion,khiladi,tt13299052
76,5.2,Ramesh Varma,"['Ramesh Varma', 'Srikanth Vissa', 'Sagar']",A murder suspect escapes police custody due to criminologist Priya's misjudgment of her case for the thesis. Priya along with Arjun solves the mystery around the murder and money laundering which lead to the murder.,154,Accion,khiladi,tt27907151
,6.3,"['Mo Zhang', 'Yimou Zhang']","['Yu Chen', 'Yimou Zhang']",-,96,Accion,sharp shooter,tt13317320
56,6.1,J.J. Perry,"['Tyler Tice', 'Shay Hatten']",-,113,Accion,day shift,tt13314558
79,6.1,"['Aaron Nee', 'Adam Nee']","['Oren Uziel', 'Dana Fox', 'Adam Nee']",-,112,Accion,the lost city,tt13320622
,5.3,Angga Dwimas Sasongko,"['Angga Dwimas Sasongko', 'M. Nurman Wardi', 'Dewi Lestari']","Since deciding to leave Filosofi Kopi, Ben has lived in his hometown and actively defending farmer groups whose lands have been taken over by the Company.",114,Accion,ben & jody,tt13393058
,-,Samuel Victor,"['Samuel Victor', 'Blue Lavander']",-,-,Accion,captain superb and the angel of destiny,tt13399120
62,5.7,Le-Van Kiet,"['Ben Lustig', 'Jake Thornton']",-,94,Accion,the princess,tt13406136
,5.1,Jason Park,Jason Park,"A group of underground racers, rob a ruthless drug lord.",-,Accion,four amigos,tt13413498
,4.7,Jesse Edwards,Jesse Edwards,"To save her dying mother, Lupe, a Mexican-Navajo mechanic bands together with an outlaw cowgirl. Together they must travel across the desert, outrun criminals, and confront a corrupt landowner.",105,Accion,alta valley,tt13414318
33,3.3,Steven Luke,Steven Luke,-,87,Accion,operation seawolf,tt13429928
,-,Jack Dunlop,Jack Dunlop,"After Batman finally breaks and kills the Joker, the criminals of Gotham fear him more than ever. Struggling with the consequences of his actions, Bruce Wayne continues to protect his beloved city and dismantle a new wave of criminal activity with Black Mask at the top of the cha... Leer todo",48,Accion,batman: aftermath,tt13456320
,3.8,B. Unnikrishnan,Udaykrishnan,"Neyyattinkara Gopan, an influential goon is stepping in to help Edathala Mathai do an illegal conversion of an 18-acre paddy field. But is he really who he says he is?",167,Accion,aaraattu,tt13468976
,5.3,Daniel Calparsoro,"['Gaël Nouaille', 'Gemma Ventura', 'Manuel Darriba']",-,89,Accion,centauro,tt13479592
,7.3,Angga Dwimas Sasongko,"['Angga Dwimas Sasongko', 'Husein M. Atmodjo']",-,154,Accion,mencuri raden saleh,tt13484872
,-,Shacity Cambridge,Shacity Cambridge,"BluSavage is an American action thriller film directed and written by Shacity Cambridge. Sid and Wayne are leaders of a well operated drug trafficking business within the city, now a threat faces their judgments.",-,Accion,blusavage,tt13523434
-,3.8,Ezhil,-,"A young woman is murdered right in front of a police station. The inspector at the station suspects her boyfriend, a private detective, who claims he is innocent.",127,Accion,yutha satham,tt13535230
,6.8,Frant Gwo,"['Yang Zhixue', 'Gong Geer', 'Frant Gwo']",-,173,Accion,the wandering earth 2,tt13539646
,-,Lucas Lima Leite de Castro,Lucas Lima Leite de Castro,"Once upon a time in Porto Alegre, four men must fight to keep the world free from an evil tyrant. And this journey is going to be very, very weird.",-,Accion,s.s: sabadaço squad,tt13556426
25,-,Rupert Wyatt,"['Erica Beeney', 'Gary Ross', 'David Self']","An honorable and mysterious rogue, known as Hanzala, makes himself an enemy of the Emperor Kisra after he helps a fugitive king and princess in the desert.",-,Accion,desert warrior,tt13570066
-,3.3,Jeff Profitt,Jeff Profitt,"Kionna has taken full control of her dead boyfriend's drug empire. She has taken the throne to become the official Queen of the Trap House. However, a new man steps into her life causing her to shift focus away from the criminal enterprise. Kionna also begins dealing with new ene... Leer todo",82,Accion,queen of the trap house 2: taking the throne,tt13586548
,-,Jean Luc Herbulot,"['Jean Luc Herbulot', 'Hus Miller']","Two Americans end up in Dakar, Senegal with bombs strapped to their chests and ten hours to find out why.",80,Accion,zero,tt13598080
,5.5,Hyun-Sung Moon,Sua Shin,-,138,Accion,seoul vibe,tt13611770
,-,Preston Plante,Preston Plante,-,-,Accion,karmaniacs,tt13640942
31,4.8,Millicent Shelton,"['Christopher J. Moore', 'David Loughery']",-,89,Accion,end of the road,tt13655328
,-,Vincent Lecrocq,"['Vincent Lecrocq', 'Thibault Turcas']","Trapped in a remote village, six strangers must face dangerous killers while looking for a way out.",-,Accion,zone morte,tt13713200
,-,Ciro Orlando,"['Claudio Marchetti', 'Ciro Orlando']","Prepare yourself to learn about the childhood and origins of Cyrus, a young boy found and adopted by Jim Mikishimo. His life takes a turn when he begins practicing karate under Jim's guidance.",-,Accion,cyrus legacy,tt13736292
71,6.5,Shin Yamaguchi,"['Fujio F. Fujiko', 'Dai Satô']","During summer vacation Nobita picks up a small rocket containing Papi, a palm-sized alien president escaping rebels on his home planet Pirika.",108,Accion,doraemon the movie: nobita's little star wars 2021,tt13740078
,8.9,Goutham Kanade,Goutham Kanade,Modern science takes a leap as Indian R&AW agents try to tackle a criminal mastermind who wreaks havoc across the country.,116,Accion,stabiliti,tt13751370
,7.3,Özer Feyzioglu,"['Mert DikmenÖzer Feyzioglu', 'Alper Uyar']","A true intersection story of a teenage boy lives in Black Sea hills whose life is full of struggle, a heroic soldier Ferhat and an uninvited visitor from back of beyond.",98,Accion,kesisme: iyi ki varsin eren,tt13761148
,-,Alex Milios,Alex Milios,Four people struggle to escape the city after a virus spreads across the country.,-,Accion,escape the city,tt13760064
,-,Alex Milios,Alex Milios,Four people struggle to escape the city after a virus spreads across the country.,-,Accion,escape the city,tt4413264
14,2.8,David Gere,"['David Gere', 'Eric Weinstock']",-,89,Accion,damon's revenge,tt13797216
,-,-,-,-,-,Accion,timjar,tt13813112
,4.3,Don Dingas,Don Dingas,"A stranger with a mysterious past witnesses an airplane crash, and sets out to save the only survivor...a nine year old girl. Out-numbered, out-gunned, and relentlessly hunted for a crime he did not commit, the stranger must escape an army of blood-thirsty bounty hunters, as he d... Leer todo",100,Accion,aurora 663,tt13818610
,5.8,Louis Leterrier,"['Stéphane Kazandjian', 'Pierre Le Coz', 'Franck Gastambide']",-,119,Accion,loin du périph,tt13822738
,4.5,Kiran Korrapati,"['Kiran Korrapati', 'Abburi Ravi']",The life of a boxer whose passion is sports who has been training since a young age to reach his dreams suddenly things take a tough turn which totally changes his life.,151,Accion,ghani,tt13872244
,-,-,Brian Brawdy,"A Native American female and U.S. top military ""Special Operator"" returns home for a solemn anniversary. She quickly realizes that to out brutal the brutal; she must beat them at their own game. The battle is on.",-,Accion,trident,tt13884670
,-,J. Penberth Rabold,"['Jacob Luttrell', 'J. Penberth Rabold']",-,-,Accion,toxic city,tt13918222
29,4.4,Sophia Banks,"['Jinder Ho', 'John Collee']",-,93,Accion,black site,tt13918550
,6.4,Anubhav Sinha,"['Sima Agarwal', 'Yash Keswani', 'Anubhav Sinha']","A socio political, action thriller set against the geopolitical backdrop of Northeast India.",147,Accion,anek,tt13919802
90,6.0,Elissa Down,"['Annie Barrows', 'Jeff Stockwell', 'Kathy Waugh']",-,56,Accion,ivy + bean,tt13926132
,8.2,Aakash Gupta,"['Shyam Bharteey', 'Neeta Gupta']","Narayan Gurjar (Gajendra Chauhan) is a very cultured self respecting rural youth, Due to crop failure in the village he has to work as a security supervisor in a factory. Narayan Gurjar has to go to get his 5 year old son Ravi (Master Naitik) admitted in the school, on the same d... Leer todo",139,Accion,sher gujjar,tt13946626
,-,Pietro Nabhan,Pietro Nabhan,-,-,Accion,the homem green,tt13992328
,-,-,Kazim Demirkirkan,-,-,Accion,bekleyis,tt13996348
45,5.2,"['Henry Joost', 'Ariel Schulman']","['Christopher L. Yost', 'Josh Koenigsberg', 'Henry Joost']",-,104,Accion,secret headquarters,tt14001894
,7.6,Amal Neerad,"['R.J. Murugan', 'Amal Neerad', 'Ravishankar P.T.']",-,144,Accion,bheeshmaparvam,tt14002046
,5.1,-,-,Reparto principal,-,Accion,the wasteland,tt14017492
,-,"['Elijah Keyi', 'Brian North']","['Abraham Keyi', 'Elijah Keyi']","A Special-Ops commander leads his platoon into the jungle in order to rescue the fallen squad, who were tasked with ambushing and assassinating the Colonel who started the civil war by killing the king.",-,Accion,the jungle,tt14029878
48,5.3,Christopher Borrelli,Christopher Borrelli,-,96,Accion,run & gun,tt14039086
,-,Ravi Udyawar,"['Farhan Akhtar', 'Akshat Ghildial', 'Shridhar Raghavan']",Action-packed ride with romance and drama involved.,-,Accion,yudhra,tt14056466
11,4.8,Mark Williams,"['Nick May', 'Mark Williams', 'Brandon Reavis']",-,104,Accion,blacklight,tt14060094
,-,Diego Mattiello,Diego Mattiello,An ex-convict losing his vision attempts to pull off one more score to save himself from a life of darkness,75,Accion,blindspot jersey side pictures,tt14065488
,2.5,Thomas J. Churchill,Thomas J. Churchill,-,85,Accion,the amityville rising,tt14083308
,-,Ilya Novikov,"['Akhmetov Georgy', 'Novikov Ilya', 'Kalinin Roman']",-,-,Accion,sokrushiteli,tt14084838
,6.4,Felix Chong,Felix Chong,A criminal conspiracy is uncovered when the stock market crashes.,126,Accion,jin shouzhi,tt14099796
,-,Tim Fields,"['Bradley Burkhard', 'Tim Fields']","After failing to close a 100 million dollar deal, blackballed professional gambler Tommy O'Quinn recounts his deadly narrative to a film director, angling to recoup lost profits, and reunite with his estranged family.",-,Accion,north vegas,tt14115490
,-,"['Kenny Saylors', 'Kyle Saylors']",Kenny Saylors,"A woman waiting for the return of her husband and sons from the theater of war in the 1800's has an unlikely encounter with two men in search of something that could prove to change the course of human history, if they can survive.",-,Accion,the lost and the brave,tt14134448
,-,Adrian Doll,"['Adrian Doll', 'Lennart Markmann']",-,100,Accion,an ideal to die for,tt14146702
71,6.2,Cesc Gay,"['Tomàs Aragay', 'Cesc Gay']",-,100,Accion,stories not to be told,tt14149544
,-,Paul J. Lane,"['Juliana Eklund', 'Paul J. Lane']","In a world covered in a germ ridden atmosphere which chronologically takes human senses one by one in relation to exposure, a man and a woman find each other via radio despatches from their bunkers forging a journey to find each other.",-,Accion,wanting,tt14148124
44,4.7,Matthew Reilly,"['Matthew Reilly', 'Stuart Beattie']",-,99,Accion,interceptor,tt14174940
-,3.9,Edward Drake,"['Tom Sierchio', 'Edward Drake']",-,97,Accion,gasoline alley,tt14174168
,3.3,Aman Khatkar,"['Harpreet', 'Rana Ranbir']","After Canadian police apprehend a man they believe to be a notorious serial killer, the wife of one of his victims plots her revenge.",79,Accion,snowman,tt14176480
,-,Tuzarae Aroze,Kennedy Drysdale,"Three friends find themselves £250, 000 in debt on the same day. They partake in comical escapades, which entangle them with a Ukrainian Gangster, the Police and a Homosexual Hitman. As the debts soar their friendship is tested.",70,Accion,chasing paper aka get rich,tt14182094
,7.8,Tabaré Blanchard,"['Isaac Saviñón', 'Tabaré Blanchard', 'Gustavo Alberto Lopez']",The life of one of the world's most renowned hackers is in danger after he develops an app that can hack any social media account and get any information using just a phone number.,92,Accion,el app,tt14207604
,6.3,Saagar K Chandra,"['Sachy', 'Trivikram Srinivas']",Things change when the egos of an upright police officer and a retired army havildar clash.,130,Accion,bheemla nayak,tt14209560
,-,-,-,Ver la información de la producción en IMDbPro,-,Accion,shooter in texas,tt14214790
,-,Ahmad Nader Galal,Omar Abdel Halim,"A war movie that deals with real facts and the work of the Egyptian security authorities against terrorist organizations and entities, including the massacre of 21 Egyptians in Libya and the army's operations to confront these terrorist groups.",-,Accion,aserb: the squadron,tt14216462
,-,Frank Mora,Jose C. Lima,-,-,Accion,tensión máxima,tt14256094
,-,Daniel Fisher,Boris Graves,-,-,Accion,the old man in 318,tt14261132
,-,Suranjan Singh,-,-,-,Accion,rangdaar shiva,tt14263552
,-,-,-,-,-,Accion,lady and a gun,tt1428450
,-,Constantine254,Constantine254,Rikka and Kakashi embark on a journey through the worlds of the metaverse in search of a forgotten meme.,-,Accion,vrchat the movie,tt14302656
,-,Scott B. Hansen,"['Scott B. Hansen', 'Thacker Hoffman']",A ride-share Driver is hijacked and forced to participate in a string of high-profile bank robberies in an effort to force a reckoning between the billionaire who owns the company and the disaffected modern society he helped to create.,-,Accion,the asphalt ballad of lenny disco,tt14315972
,-,Rune Asak,Rune Asak,-,97,Accion,the kungfu warrior,tt14351490
,-,Randall Wallace,Randall Wallace,"When a corps of assassins enter the Vatican, all that stands between them and their mission is a woman, the first female Swiss Guard, who has just been summoned by the Pope to help him confront a mysterious past and a dangerous future.",-,Accion,the swiss guard,tt14369976
,-,"['Martin Lev', 'Lauko Samuel']",-,-,74,Accion,john 47 - true story,tt14403878
,-,Alexander Hacker,Alexander Hacker,"Syd is contracted to be a live-in dominant for their newest client, Natalie. Over the course of their week together, the two engage in increasingly elaborate role playing, gradually blurring the line between work and play.",-,Accion,play,tt14409082
86,3.5,Wes Miller,"['Rab Berry', 'Scott Mallace']",-,105,Accion,a day to die,tt14412366
,-,S.S. Sameer,-,-,-,Accion,kontract,tt14423288
,-,Sheng Ding,Sheng Ding,"A bodyguard team must escort a businessman and his fiancee abroad. During the trip, the couple is the victim of an assassination attempt. Therefore, the protection mission becomes critical.",-,Accion,bodyguard story,tt14441306
,8.4,Digpal Lanjekar,Digpal Lanjekar,-,153,Accion,pawankhind,tt14448632
,8.2,Clay Moffatt,Clay Moffatt,Pocketman and Cargoboy both learn a dark secret that will change the future of Section 62. The Viper Sniper makes his move and proves to be more than the young agents can handle.,64,Accion,wrath of the viper sniper,tt14480726
,5.6,Han Han,Han Han,A father starts a motorcycle trip with his recently reunited son.,128,Accion,si hai,tt14509614
,7.5,P.S. Mithran,"['Geevee', 'P.S. Mithran', 'Pon Parthiban']","A spy, who is estranged from his family due to a mission, suddenly meets his police officer son.",166,Accion,sardar,tt14526318
,-,Jerry S. Gonzalez,Jerry S. Gonzalez,A space pizza delivery boy has to deal with space pirates and space customer service.,-,Accion,intergalactic pizzaboy,tt14526756
,-,-,Booker Snow III,Retired assassin known as No Name is on a mission to be the last assassin standing.,-,Accion,last.,tt14531318
,-,David A. Lockhart,David A. Lockhart,"John Lockhart's life is disrupted upon inheriting an ancient crystal artifact. He becomes ""the key"" to unshackle the world from energy slavery and the underground One World Government. Humanities last chance, John must escape from the evil illuminate, while finding which historic... Leer todo",109,Accion,"lockhart: into the past, darkly",tt14531092
,-,David A. Lockhart,David A. Lockhart,"John Lockhart's life is disrupted upon inheriting an ancient crystal artifact. He becomes ""the key"" to unshackle the world from energy slavery and the underground One World Government. Humanities last chance, John must escape from the evil illuminate, while finding which historic... Leer todo",109,Accion,"lockhart: into the past, darkly",tt14562892
,-,Ian Hudson Thomas,"['Marcos Maria', 'Ian Hudson Thomas']","The Teen Titans, a group of high school superheroes, fight to save their city.",-,Accion,teen titans: alpha,tt14543514
,8.3,Jared Campbell,"['Jared Campbell', 'Kristal Jimenez', 'Donnie Lester']","After the mysterious death of her partner, police officer Reba Rosemary teams up with FBI agent Samantha Sage to track down a group of terrorists known as THYME.",65,Accion,rosemary & sage race against thyme,tt14557694
,-,David A. Lockhart,David A. Lockhart,"John Lockhart's life is disrupted upon inheriting an ancient crystal artifact. He becomes ""the key"" to unshackle the world from energy slavery and the underground One World Government. Humanities last chance, John must escape from the evil illuminate, while finding which historic... Leer todo",109,Accion,"lockhart: into the past, darkly",tt14531092
,-,David A. Lockhart,David A. Lockhart,"John Lockhart's life is disrupted upon inheriting an ancient crystal artifact. He becomes ""the key"" to unshackle the world from energy slavery and the underground One World Government. Humanities last chance, John must escape from the evil illuminate, while finding which historic... Leer todo",109,Accion,"lockhart: into the past, darkly",tt14562892
,-,George Threadgold,George Threadgold,"Alone and wounded Spy J.D, is on the hunt for members of a dark agency he used to work for, White Crow. This will push his skills to their limit, and maybe uncover a dark and sinister conspiracy that could change the world as we know it.",96,Accion,white crow,tt14596750
,7.1,Tetsuro Kodama,Akira Toriyama,-,100,Accion,doragon boru supa supa hiro,tt14614892
,-,Justin Rose,Justin Rose,"A rogue vigilante is killing prominent figures across the city. As he is pursued, the reasons why and the depth of the ring and those involved is discovered to be much more than imagined making for a riveting chase and surprising outcome.",-,Accion,run rabbit,tt14621412
,-,"['Parmod Panwar', 'R.K. Prajapati', 'Govind Lugriya']","['R.K. Prajapati', 'Mahesh Saini', 'Shinandan']",-,-,Accion,any time hekdi,tt14631268
,6.7,Valeriy Pereverzev,"['Valeriy Pereverzev', 'Iuliia Pereverzeva']","A general's daughter lives in Tambov, in love with a street artist, whom her father disapproves of. The general has a twin brother who heads a criminal gang. Two unsuccessful robbers fail the task, which triggers a string of events that will change lives and destroy families.",117,Accion,brat 3,tt14635416
93,6.8,Harry Bradbeer,"['Jack Thorne', 'Harry Bradbeer', 'Nancy Springer']",-,129,Accion,enola holmes 2,tt14641788
40,6.3,Ruben Fleischer,"['Rafe Judkins', 'Art Marcum', 'Matt Holloway']",-,116,Accion,uncharted,tt1464335
42,4.7,Bruce Wemple,Bruce Wemple,-,105,Accion,the tomorrow job,tt14672882
,-,Marcus Muhd,Marcus Muhd,-,-,Accion,hellcat,tt14700636
,-,Keri Behling,"['Keri Behling', 'Lilah Behling', 'Ember Brown']",-,-,Accion,rh-null,tt14715352
9,5.2,Russell Crowe,"['Stephen M. Coates', 'Russell Crowe']",-,94,Accion,poker face,tt14714980
,-,Carmen Morin,Carmen Morin,"Inspired by the famous Alice - [which was a political book too], a political film about the incestual relationship between fake-news and totalitarian-governments.",-,Accion,no cuentes lo que viste en los jardines,tt14782142
95,-,-,Harrison Query,Follows a U.S. Marshal who risks everything to save his convict brother from execution.,-,Accion,the delivered,tt14816810
63,5.1,Tim Brown,Tim Brown,-,103,Accion,the retirement plan,tt14827638
,-,David H. Venghaus Jr.,Hunter G. Williams,An elite special forces group recruits a freelance agent in an attempt to bring down the world's biggest human trafficking network.,-,Accion,killing angels,tt1483007
,-,Ranjeet S. Marwa,"['Ranjeet S. Marwa', 'Daniel White']","Raven, a recently freed man from prison must confront the people who put him inside. However, revenge is not always the answer, redemption is.",84,Accion,rupture,tt14831564
,7.9,Zdenko Molnar,Zdenko Molnar,"Menhard and Márty are conquerors and companions. Márty mysteriously disappears. Menhard suspects he was abducted. But he has no clue where to look for him. Therefore, he visits the fortune teller Marenka. Who tells him where to look for Márty and sends him on a dark dangerous jou... Leer todo",-,Accion,kálmimor: slepicí knez,tt14839982
,3.2,Younuts,"['Paolo Fondato', 'Manuel Donato', 'Francesco Cenni']",-,90,Accion,altrimenti ci arrabbiamo,tt14845950
61,3.7,Jared Cohn,Jared Cohn,-,96,Accion,vendetta,tt14849038
