,0,1,2
891,Ashab wala business,2001,
892,Samurai gâru 21,2001,
893,Chavos de la calle,2001,
894,La caspa del diablo,2001,
895,Chilinui saebyeok,2001,
896,Buhay mo ang kabayaran,2001,
897,Mitti,2001,
898,Little John,2001,
899,Kai Doh Maru,2001,
900,Casi el infierno,2001,
901,Bana sans dile,2001,
902,Bhairav,2001,
903,Black & Blue,2001,
904,Murudeka 17805,2001,
905,Bengal Tiger,2001,-
906,Husn Ke Lootere,2001,
907,Kon dib lhek nam pee,2001,
908,Nuk leng klong yao,2001,
909,Echo,2001,100
910,Sotana roja,2001,
911,Emisario del odio,2001,
912,Carreras de muerte,2001,
913,Kunoichi nimpoden: Mamono no yakata,2001,
914,Dheena,2001,-
915,El rey de la mota,2001,
916,Gomer and Ed Turn Gay,2001,
917,Dejimon Teimâzu: Bôkensha tachi no tatakai,2001,
918,Kureyon Shin-chan: Arashi wo yobu - Mouretsu! Otona teikoku no gyakushuu,2001,
919,Malditos violadores,2001,
920,Arjun Devaa,2001,
921,Dal: The Gang,2001,
922,Meri Adaalat,2001,
923,Payment in Blood,2001,-
924,Shenmue: The Movie,2001,
925,Lady Plastic,2001,
926,Narasimha,2001,40
927,Ren she tou du,2001,
928,Aaj Ka Gunda,2001,
929,Galiyon Ka Badshah,2001,
930,Jagira,2001,
931,Citizen,2001,80
932,The Devil's Dance,2001,
933,Meitantei Conan: Tengoku no countdown,2001,
934,Terror am Strand,2001,
935,Git suk geung see,2001,
936,Zahreela,2001,
937,Adhipathi,2001,-
938,Turicon - The Legend of Sollthar,2001,
939,Lei ting han fei,2001,
940,Borsha Badol,2001,
941,Boond,2001,
942,Maharaani,2001,
943,Bager Baccha,2001,
944,Student No. 1,2001,
945,Memoir Hokuriku Yakuza War,2001,
946,Bhooka Sher,2001,-
947,Mein Hoon Pyassi Suhagan,2001,
948,Raiva,2001,
949,Guerrero,2001,
950,Baazi,2001,
951,Gare Sindura Dhare Luha,2001,
952,Dharma Debata,2001,
953,Rishi,2001,
954,Vaanchinathan,2001,-
955,Narasimha Naidu,2001,-
956,Sri Raja Rajeswari,2001,-
957,Badrachalam,2001,
958,Dadagiri,2001,
959,Short6,2001,
960,Thavasi,2001,
961,Zhan long,2001,
962,Bureizu obu za san,2001,
963,Gekijôban kamen raidâ Agito: Purojekutô jî fô,2001,
964,Zakhmi Sherni,2001,
965,Saugandh Geeta Ki,2001,
966,Bhagawat Ek Jung,2001,
967,Blade Warrior,2001,
968,Smesitel,2001,
969,Eri Naam Dosti,2001,
970,Badr,2001,
971,Bulgarski Poscikk,2001,
972,Mayer Samman,2001,
973,Eksperto: Ako ang sasagupa!,2001,
974,Sikandera,2001,
975,Bindiya Mange Bandook,2001,
976,Khatron Ke Khiladi,2001,
977,Alfred Hitchcock's Gun,2001,
978,Ek Aur Jung,2001,
979,Daku Bhairav Singh,2001,
980,Ek Lootera,2001,
981,Jaydev,2001,
982,Rongbaz Badsha,2001,
983,Kothin Bastob,2001,
984,Chairman,2001,
985,Cartier,2001,
986,Shola Aur Barood,2001,
987,Pratighaath,2001,
988,Main Jyoti Tu Jwala,2001,
989,5 Rifles,2001,
990,Sindoor Mange Khoon,2001,
991,Jungle Ki Sherni,2001,
992,Junglee Tarzan,2001,
993,Rupa Rani Ramkali,2001,
994,Badri,2001,
995,Huccha,2001,
996,Star Wars: Episode II - Attack of the Clones,2002,65
997,Resident Evil,2002,35
998,Men in Black II,2002,38
999,Trance,2002,69
1000,Shivam,2002,
1001,Spider-Man,2002,90
1002,Last Fair Deal,2002,
1003,Clockstoppers,2002,29
1004,The Sum of All Fears,2002,59
1005,The Lord of the Rings: The Two Towers,2002,95
1006,Desert Saints,2002,29
1007,The Adventures of Pluto Nash,2002,5
1008,Minority Report,2002,89
1009,Blade II,2002,57
1010,Swindle,2002,53
1011,The Water Game,2002,
1012,Legend of the Phantom Rider,2002,50
1013,The Third Society,2002,
1014,Superbob,2002,86
1015,Glory Glory,2002,
1016,Deuces Wild,2002,3
1017,Devious Beings,2002,-
1018,Collateral Damage,2002,19
1019,Cheerleader Ninjas,2002,30
1020,Love and a Bullet,2002,65
1021,Equilibrium,2002,40
1022,Kung Pow: Enter the Fist,2002,13
1023,The Four Feathers,2002,42
1024,Windtalkers,2002,33
1025,The Count of Monte Cristo,2002,73
1026,Die Another Day,2002,55
1027,The Code Conspiracy,2002,21
1028,Rollerball,2002,3
1029,Gamle mænd i nye biler,2002,
1030,Aap Mujhe Achche Lagne Lage,2002,
1031,Hard Cash,2002,
1032,Even Steven,2002,
1033,Venus,2002,71
1034,Route 52,2002,
1035,La sirène rouge,2002,44
1036,Reign of Fire,2002,42
1037,Star Trek: Nemesis,2002,38
1038,Deadly Engagement,2002,
1039,Crocodile 2: Death Swamp,2002,23
1040,The Suitcase,2002,
1041,Paid in Full,2002,53
1042,The Bourne Identity,2002,84
1043,Black Mask 2: City of Masks,2002,17
1044,The Abduction Club,2002,40
1045,The Untold,2002,18
1046,The Time Machine,2002,28
1047,Raat Chali Hai Jhoom Ke,2002,
1048,Deep Freeze,2002,38
1049,Eight Legged Freaks,2002,48
1050,Vampires: Los Muertos,2002,
1051,Dark Descent,2002,25
1052,Where Eskimos Live,2002,47
1053,Avenging Angelo,2002,13
1054,Below,2002,
1055,We Were Soldiers,2002,64
1056,Shooters,2002,45
1057,Panic,2002,91
1058,Dead Heat,2002,27
1059,The Scorpion King,2002,41
1060,All About the Benjamins,2002,31
1061,Time of Fear,2002,0
1062,Outta Time,2002,20
1063,Undercover Brother,2002,78
1064,Trapped,2002,17
1065,Le raid,2002,
1066,Bad Company,2002,10
1067,Undisputed,2002,49
1068,Dog Soldiers,2002,81
1069,The Hard Word,2002,40
1070,Inferno,2002,-
1071,Liberty Stands Still,2002,20
1072,Steal,2002,
1073,Nachts im Park,2002,
1074,The Good Thief,2002,77
1075,Shattered Lies,2002,
1076,Lone Hero,2002,52
1077,Gangsters,2002,67
1078,Kondaveeti Simhasanam,2002,
1079,Wicked Game,2002,-
1080,Extreme Ops,2002,7
1081,The Climb,2002,72
1082,Shottas,2002,18
1083,Black Point,2002,25
1084,Samouraïs,2002,15
1085,Mou man tai 2,2002,
1086,Nid de guêpes,2002,
1087,Pressure,2002,38
1088,Rally,2002,
1089,Left Behind II: Tribulation Force,2002,67
1090,Showtime,2002,25
1091,Gentlemen of the Hunt,2002,
1092,Cacería,2002,
1093,Stark Raving Mad,2002,20
1094,Spy Kids 2: Island of Lost Dreams,2002,
1095,The Powerpuff Girls Movie,2002,64
1096,Sangre Eterna,2002,
1097,Infested,2002,60
1098,Whacked!,2002,20
1099,Phase IV,2002,10
1100,Bulldog,2002,
1101,The Tuxedo,2002,21
1102,Outside the Law,2002,76
1103,An Enraged New World,2002,
1104,Entre chiens et loups,2002,
1105,Rifles,2002,
1106,Dracula the Impaler,2002,
1107,The Transporter,2002,54
1108,The Piano Player,2002,
1109,Saat sau kwong lung,2002,
1110,Tian mai zhuan qi,2002,
1111,800 balas,2002,
1112,Kaante,2002,83
1113,Mendam Berahi,2002,
1114,2009 loseuteu maemorijeu,2002,
1115,Frogmen Operation Stormbringer,2002,
1116,Into the Flames,2002,
1117,Austin Powers in Goldmember,2002,53
1118,One Way,2002,53
1119,xXx,2002,48
1120,I Spy,2002,15
1121,Half Past Dead,2002,3
1122,Furia,2002,-
1123,Company,2002,93
1124,Klatretøsen,2002,
1125,The Stoneman,2002,
1126,Gerak Khas the Movie II,2002,
1127,Derailed,2002,0
1128,The Escapist,2002,48
1129,Hero,2002,94
1130,Bloody Mallory,2002,48
1131,State Property,2002,0
1132,Warrior Angels,2002,33
1133,Dead or Alive: Final,2002,42
1134,Xi yang tian shi,2002,
1135,Sueurs,2002,
1136,Saulabi,2002,
1137,El último tren,2002,71
1138,Scorcher,2002,3
1139,La mentale,2002,
1140,Damaged Goods,2002,
1141,The Crocodile Hunter: Collision Course,2002,53
1142,Pitaah,2002,61
1143,Más allá del límite,2002,
1144,Afrika,2002,
1145,Pranksters,2002,
1146,Gonggongui jeog,2002,
1147,Maa Tujhhe Salaam,2002,
1148,The Stickup,2002,51
1149,Yeh Dil Aashiqanaa,2002,
1150,Takkari Donga,2002,
1151,Seoul,2002,
1152,A Bomba,2002,
1153,Voyna,2002,
1154,Yeh Mohabbat Hai,2002,
1155,God Is on Their Side,2002,-
1156,Baader,2002,
1157,Pulsação Zero,2002,
1158,Lee So-ryongeul chajalat,2002,
1159,The Violent Kind,2002,25
1160,KT,2002,
1161,Blood Work,2002,52
1162,Circuit,2002,20
1163,Ballistic: Ecks vs. Sever,2002,0
1164,"Hesus, rebolusyunaryo",2002,
1165,Jeonggeul jyuseu,2002,
1166,Kranti,2002,
1167,Hitters,2002,0
1168,The Return of Dolemite,2002,
1169,Estrella del sur,2002,
1170,Inth Ka Jawab Patthar,2002,
1171,Tumko Na Bhool Paayenge,2002,
1172,Aftermath,2002,62
1173,Paper Soldiers,2002,87
1174,Pido nunmuldo eobshi,2002,
1175,Ertefae Past,2002,
1176,Storm Watch,2002,
1177,Burning Desires,2002,
1178,Kannathil Muthamittal,2002,
1179,Gojira X Mekagojira,2002,
1180,Trojan Warrior,2002,
1181,16 December,2002,
1182,Outdoorsmen,2002,
1183,El nudo,2002,
1184,Angaar: The Fire,2002,
1185,El tigre de Santa Julia,2002,
1186,4 balgarak,2002,
1187,Day of the Sirens,2002,
1188,One Hell of a Christmas,2002,10
1189,Lal Salaam,2002,40
1190,Warriors of Virtue: The Return to Tao,2002,33
1191,Mu Sa Do,2002,
1192,Rachel's Attic,2002,
1193,Shin Jingi no Hakaba,2002,
1194,Bharat Bhagya Vidhata,2002,
1195,Kordon,2002,
1196,Awara Paagal Deewana,2002,
1197,Southern Hospitality,2002,
1198,Indra,2002,
1199,Hum Kisi Se Kum Nahin,2002,12
1200,Partners in Action,2002,0
1201,Terror at Tate Manor,2002,
1202,The Honorable,2002,
1203,Snake Island,2002,23
1204,Rogue,2002,89
1205,The Legend of Bhagat Singh,2002,85
1206,Warrior,2002,84
1207,Ab Ke Baras,2002,36
1208,Vatos,2002,
1209,E=mc2,2002,
1210,Jackass: The Movie,2002,49
1211,Hidden Agenda,2002,30
1212,Hari ng selda: Anak ni Baby Ama 2,2002,-
1213,Wai See Lee: Lam huet yan,2002,
1214,Totsunyûseyo! Asama sansô jiken,2002,
1215,Tequila Express,2002,
1216,Jaani Dushman: Ek Anokhi Kahani,2002,
1217,La caja 507,2002,
1218,Zvezda,2002,
1219,[Anti]killer,2002,
1220,Yeseuteodei,2002,
1221,Maine Dil Tujhko Diya,2002,48
1222,Videoke King,2002,
1223,Baba,2002,50
1224,Humraaz,2002,62
1225,Kuch Tum Kaho Kuch Hum Kahein,2002,
1226,Sungnyangpali sonyeoui jaerim,2002,
1227,Diskarte,2002,
1228,Kilabot at kembot,2002,
1229,Kolay para,2002,
1230,In Your Face,2002,60
1231,Ice Grill,2002,78
1232,Amir El Zalam,2002,
1233,Barrio Wars,2002,
1234,Gemini,2002,
1235,Django: la otra cara,2002,88
1236,Siva Rama Raju,2002,
1237,Dodookmatgo motsala,2002,
1238,7 pra-jan-barn,2002,
1239,Thamizhan,2002,
1240,Mala nocna muzika,2002,
1241,Power Elite,2002,
1242,Paemilli,2002,
1243,Global Effect,2002,25
1244,S.E.L.D.A.,2002,
1245,Rock Steady,2002,
1246,Chor Machaaye Shor,2002,
1247,Chhal,2002,
1248,Run,2002,89
1249,Alive,2002,48
1250,Shakthi: The Power,2002,
1251,Gwangbokjeol teuksa,2002,
1252,Alas rotas,2002,
1253,Gamitan,2002,
1254,2424,2002,
1255,Bin lim mai ching,2002,
1256,Four Deadly Reasons,2002,
1257,Mou gaan dou,2002,
1258,Bomb the System,2002,32
1259,Hathyar: Face to Face with Reality,2002,
1260,Tam i z powrotem,2002,
1261,Haker,2002,
1262,John Ford Goes to War,2002,
1263,Gwaai sau hok yuen,2002,
1264,Raising Dead,2002,
1265,Nowhere to Hide,2002,50
1266,New World,2002,63
1267,Annarth,2002,
1268,Waah! Tera Kya Kehna,2002,
1269,Wolves of Wall Street,2002,32
1270,Masuuruhiito,2002,
1271,Khadgam,2002,
1272,Ritânâ,2002,
1273,Mumya firarda,2002,
1274,Wang hang ba do,2002,
1275,Southern Discomfort: Wrestling on the Indie Circuit,2002,
1276,Sajaseongeo,2002,
1277,Karz: The Burden of Truth,2002,
1278,Rishtey,2002,35
1279,Hae anseon,2002,
1280,Zouhou qiang,2002,
1281,Maseeha,2002,
1282,Schluss mit Mudder,2002,
1283,Chik loh dak gung,2002,
1284,Gising na si Adan,2002,
1285,Hak do fung wan,2002,
1286,Bez litosci,2002,
1287,Batas ng lansangan,2002,
1288,Bloody Crisis,2002,
1289,Ang agimat: Anting-anting ni Lolo,2002,
1290,Rembrandt,2002,75
1291,Two Timer,2002,86
1292,Hula mo huli ko,2002,
1293,Lapu-Lapu,2002,
1294,Ang alamat ng lawin,2002,-
1295,Pokémon: De Film - Helden,2002,
1296,Bro... Kahit saan engkwentro,2002,
1297,Detras del paraíso,2002,
1298,D' Uragons,2002,
1299,Teteng baliw,2002,
1300,R.I.C.C.O.,2002,
1301,Chalo Ishq Ladaaye,2002,22
1302,Riot of the Mind,2002,
1303,Parola - Bilangguang walang rehas,2002,-
1304,Mapupulang rosas,2002,-
1305,Halik sa aking lupa,2002,
1306,Walang iba kundi ikaw,2002,
1307,Pistolero,2002,
1308,Hanggang kailan ako papatay para mabuhay,2002,
1309,Walang iwanan... Peksman!,2002,
1310,Sabayan sa laban,2002,-
1311,"Rutland, USA",2002,
1312,Ko lang wang,2002,
1313,Tongan Ninja,2002,70
1314,The Trial,2002,
1315,American's Most Wanted,2002,
1316,O hamenos ta pairnei ola,2002,
1317,El día del retiro,2002,
1318,Malayalimamanu Vanakkam,2002,
1319,Comando M-5,2002,
1320,Thandavam,2002,
1321,Phantom,2002,36
1322,Screaming Night,2002,
1323,Oomappenninu Uriyadappayyan,2002,
1324,Another Bobby O'Hara Story...,2002,
1325,Chathurangam,2002,-
1326,Stop Violence,2002,
1327,Leather and Iron,2002,
1328,The Gray Man,2002,45
1329,Not It!,2002,
1330,Secret Agent Bob,2002,
1331,Almost Time,2002,
1332,Por un puñado de tierra,2002,
1333,La banda del Antrax,2002,
1334,To mystiko tou Noemvri,2002,
1335,Hustler,2002,
1336,D.I.L.,2002,
1337,Agent Sinikael,2002,
1338,Saving Private Tootsie,2002,
1339,The Keys,2002,
1340,Gada Meilin,2002,
1341,Fragmentos urbanos,2002,
1342,Phra apai mani,2002,
1343,Kakuto,2002,
1344,Inuyasha - Kagami no naka no mugenjou,2002,
1345,Kyoki no sakura,2002,
1346,Fei fu hung si,2002,
1347,Jetblast,2002,
1348,Reckoning Day,2002,
1349,Injustice Woman,2002,
1350,Ramana,2002,-
1351,Mucha sangre,2002,
1352,El raider,2002,
1353,On the Edge,2002,55
1354,Furia de alacranes,2002,
1355,Samurai,2002,-
1356,La sota colorada,2002,
1357,Cholos vs. narcos,2002,
1358,El rey de la Goma,2002,
1359,El corrido del comandante Macario Leyba,2002,
1360,Gambling Divinity,2002,-
1361,Corrido del potro lobo gatiado y la yegua colorada,2002,
1362,Ghaav: The Wound,2002,
1363,Province 77,2002,
1364,Mamaghar,2002,
1365,Pa' morir nacimos,2002,
1366,El jefe de la mafia,2002,
1367,Pacas de a mil,2002,
1368,100 kilos de plomo,2002,
1369,Steel Spirit,2002,
1370,Destino cholo,2002,
1371,Pratha,2002,-
1372,Los compas de Sinaloa,2002,
1373,La banda de los tanditos,2002,
1374,Como perros de la calle,2002,
1375,Magnicidio. Complot en Lomas Taurinas,2002,
1376,La jaula de piedra,2002,
1377,La clave del acordeon,2002,
1378,Pedro el quemado,2002,
1379,Sky High,2002,73
1380,Mafia,2002,
1381,Goodman Town,2002,
1382,Villain,2002,68
1383,Aakhri Inteqam,2002,
1384,4 Cholas desmadrosas,2002,
1385,Pa' que chingen a la suya,2002,
1386,Huwag mong takasan ang batas,2002,
1387,Guru Mahaaguru,2002,
1388,Khalnayakon Ka Khalnayak,2002,
1389,Beyblade: The Movie - Fierce Battle,2002,
1390,Kwentong kayumanggi,2002,
1391,Ya kukla,2002,
1392,Nor chor,2002,
1393,La tumba del mojado,2002,
1394,Gekijôban kamen raidâ Ryûki: Episôdo fainaru,2002,
1395,Marshal,2002,
1396,Gangobai,2002,
1397,Kaaboo,2002,
1398,An American Cyborg,2002,
1399,El Bronco de Durango,2002,
1400,Se nos rajó el Mendoza,2002,
1401,La texana maldita 2,2002,
1402,El tuerto de la sierra,2002,
1403,La clave del diablo,2002,
1404,Viaje aterrador,2002,
1405,Kunoichi nimpoden: Kaen imbi,2002,
1406,Fire,2002,
1407,Aadi,2002,
1408,Eeshwar,2002,85
1409,Sreeram,2002,
1410,One piece: Chinjou shima no chopper oukoku,2002,
1411,The Law of Eagle Rock,2002,
1412,Red,2002,72
1413,Gemeni,2002,
1414,Sindoor Ki Saugandh,2002,
1415,The Faketrix,2002,
1416,Primevil,2002,
1417,Hertha BSC vs Hamburger SV,2002,
1418,Borussia Mönchengladbach vs Bayern Munich,2002,
1419,UEFA-CUP Semi-Finals 1st Leg Borussia Dortmund vs Milan AC,2002,
1420,Appu,2002,
1421,Devan,2002,
1422,Urutoraman Kosumosu 2: The Blue Planet,2002,
1423,Heroes del silencio,2002,
1424,A muholdak árnyékában,2002,
1425,The FA Cup Third Round Cardiff City vs Leeds United,2002,
1426,Jitsuroku shijo saidai no koso gizetsujo,2002,
1427,Ghetto Brawls,2002,
1428,Ezhumalai,2002,
1429,Sainika,2002,
1430,Dharma Sahile Hela,2002,
1431,Sindura Nuhein Khela Ghara,2002,
1432,Samay Kheluchhi Chaka Bhaunri,2002,-
1433,Eman Morom Kiyo Lage,2002,
1434,Mr. Lucke,2002,
1435,Chong chu ya ma xun,2002,
1436,La Banda del Plebe,2002,
1437,Sahas Baludu Vichitra Kothi,2002,
1438,Bharatasimha Reddy,2002,
1439,Chenna Kesava Reddy,2002,
1440,Lagna Pathrika,2002,
1441,Allari Ramudu,2002,-
1442,Seema Simham,2002,-
1443,Police Sisters,2002,
1444,Idiot,2002,
1445,Sontham,2002,
1446,Bala,2002,-
1447,Fan sau ji do,2002,
1448,Jayam,2002,
1449,6 Angels,2002,
1450,Wereldkampioenschap Freestyle Roulette,2002,
1451,Not Guilty,2002,
1452,Taqdeer Ka Sikander,2002,
1453,Reshma Aur Sultaan,2002,
1454,Border Kashmir,2002,
1455,Hindustani Sipahi,2002,
1456,Gautam Govinda,2002,
1457,Dushmani,2002,
1458,Qaidi,2002,
1459,Meri Partigya,2002,
1460,Mawali No.1,2002,
1461,Kung Fu in Japan,2002,
1462,Ai to rasetsu,2002,
1463,Taiketsu! Kanfû vs Bokusâ,2002,
1464,Shin jingi naki tatakai/Bousatsu,2002,
1465,Ivan,2002,
1466,Bagavathi,2002,-
1467,Lie xue kuai che,2002,
1468,Huo xian sheng si lian,2002,
1469,Sabse Badhkar Hum,2002,
1470,A Life More Ordinary,2002,
1471,Jitsuroku Yanagawa-gumi Jiro Yanagawa Densetsu - kanketsu,2002,
1472,Sab Suea,2002,
1473,Jeene Nahin Doongi,2002,
1474,Dhakaiya Mastan,2002,
1475,Mastaner Upor Mastan,2002,
1476,Major Saheb,2002,
1477,Arman,2002,
1478,Badmaash No.1,2002,
1479,The Prophecy,2002,46
1480,Tarzan Ki Beti,2002,
1481,Owalini,2002,
1482,Nandhi,2002,
1483,Kaun Karega Insaaf,2002,
1484,Dhumm,2002,
1485,The Director's Cut,2002,
1486,Bhoyanok Songghorso,2002,
1487,Vremya varvarov,2002,
1488,Raghava,2002,
1489,Prudhvi Narayana,2002,
1490,Jue zhan Zh Ka Ge,2002,
1491,"Entre narcos, mota y polvo",2002,
1492,Basanti Ki Shaadi Honeymoon Gabbar Ka,2002,
1493,Auraton Ka Jail,2002,
1494,Return Of Gadar - Ek Desh Premi,2002,
1495,Shola Bai,2002,
1496,The Lord of the Rings: The Return of the King,2003,94
1497,Bad Boys II,2003,23
1498,Terminator 3: Rise of the Machines,2003,70
1499,A Good Night to Die,2003,64
1500,Den hemlige riddaren II: Återkomsten,2003,
1501,Road Dogs,2003,
1502,The Matrix Reloaded,2003,74
1503,The Matrix Revolutions,2003,34
1504,Bulletproof Monk,2003,23
1505,Escape from Cuba,2003,
1506,Tapped Out,2003,-
1507,Koi... Mil Gaya,2003,
1508,S.W.A.T.,2003,48
1509,Sometimes a Hero,2003,
1510,Kangaroo Jack,2003,8
1511,Ancient Warriors,2003,17
1512,Basic,2003,21
1513,Kill Bill: Vol. 1,2003,85
1514,A Man Apart,2003,11
1515,The Hunted,2003,29
1516,Everyday,2003,
1517,National Security,2003,11
1518,The Forgotten,2003,31
1519,Johnny English,2003,33
1520,Getting Hal,2003,
1521,Boys on the Run,2003,60
1522,Ned Kelly,2003,55
1523,Disaster,2003,
1524,Hulk,2003,63
1525,Chick Street Fighter,2003,
1526,Daredevil,2003,43
1527,Once Upon a Time in Mexico,2003,66
1528,The Medallion,2003,17
1529,X-Men 2,2003,
1530,The Trip,2003,38
1531,The Recruit,2003,43
1532,Noctivagant,2003,
1533,The Extreme Team,2003,
1534,Taxi 3,2003,51
1535,Power Play,2003,30
1536,The Core,2003,39
1537,Timeline,2003,13
1538,Absolon,2003,22
1539,Shanghai Knights,2003,66
1540,Betrayal,2003,20
1541,Deadly Swarm,2003,12
1542,Kei fung dik sau,2003,
1543,Charlie's Angels: Full Throttle,2003,41
1544,Paradiset,2003,
1545,The Pact,2003,92
1546,Geung see dai si doi,2003,
1547,Michel Vaillant,2003,46
1548,Cradle 2 the Grave,2003,26
1549,The Face of the Serpent,2003,
1550,Master and Commander: The Far Side of the World,2003,85
1551,King of the Ants,2003,57
1552,The League of Extraordinary Gentlemen,2003,17
1553,Lessons for an Assassin,2003,-
1554,Crime Spree,2003,
1555,The Winter Warrior,2003,
1556,What a Wedding,2003,
1557,The Foreigner,2003,0
1558,Den of Lions,2003,
1559,O Homem do Ano,2003,
1560,Detonator,2003,12
1561,Agent Cody Banks,2003,38
1562,Den tredje vågen,2003,
1563,Tears of the Sun,2003,34
1564,La gran aventura de Mortadelo y Filemón,2003,
1565,Dum,2003,41
1566,Blackhorse: A History of the 11th Cavalry,2003,
1567,Johnny,2003,80
1568,Open Range,2003,79
1569,Spy Sorge,2003,
1570,The Italian Job,2003,72
1571,House of the Dead,2003,3
1572,Red Serpent,2003,
1573,Air Marshal,2003,0
1574,Underworld,2003,31
1575,Detention,2003,19
1576,2 Fast 2 Furious,2003,37
1577,Dream Warrior,2003,21
1578,Jagoda u supermarketu,2003,
1579,Pahat pojat,2003,
1580,Pirates of the Caribbean: The Curse of the Black Pearl,2003,80
1581,Biker Boyz,2003,22
1582,Stander,2003,73
1583,Alien Hunter,2003,16
1584,Lara Croft Tomb Raider: The Cradle of Life,2003,24
1585,The Last Samurai,2003,66
1586,Rinaldó,2003,
1587,The Road Home,2003,71
1588,T.R.Y.,2003,
1589,Welcome to the Jungle,2003,22
1590,El furgón,2003,
1591,Freddy vs. Jason,2003,42
1592,Hollywood Homicide,2003,30
1593,I Witness,2003,32
1594,Firefight,2003,59
1595,Kárate a muerte en Torremolinos,2003,
1596,Skin Deep,2003,50
1597,Raid,2003,
1598,Paloh,2003,
1599,Devil's Knight,2003,
1600,Ek Hindustani,2003,
1601,Nicotina,2003,46
1602,Ghost Rock,2003,36
1603,Coronado,2003,27
1604,Talaash: The Hunt Begins...,2003,
1605,The Beat,2003,100
1606,The Ugly One: Thor's Revenge,2003,
1607,Tyubeu,2003,
1608,Gang of Roses,2003,75
1609,Jaal: The Trap,2003,
1610,Hey Mr DJ,2003,
1611,Gangotri,2003,
1612,Consequence,2003,12
1613,In Hell,2003,53
1614,Ned,2003,84
1615,Kopps,2003,
1616,Undead,2003,33
1617,Speed Demon,2003,44
1618,Headrush,2003,45
1619,Paycheck,2003,27
1620,Spy Kids 3: Game Over,2003,45
1621,The Company You Keep,2003,54
1622,Batoru rowaiaru II: Chinkonka,2003,
1623,Fat Pizza,2003,62
1624,Prison-a-Go-Go!,2003,71
1625,Ijung gancheob,2003,
1626,Secret War,2003,
1627,Streets of Legend,2003,43
1628,Chura Liyaa Hai Tumne,2003,
1629,Lastikman,2003,
1630,Maximum Velocity,2003,12
1631,The Hero: Love Story of a Spy,2003,50
1632,Welcome 2 Ibiza,2003,
1633,Spirit Warriors: The Shortcut,2003,
1634,Lost Treasure,2003,24
1635,Khushi,2003,45
1636,Blue,2003,100
1637,Aapko Pehle Bhi Kahin Dekha Hai,2003,
1638,The Silent Cross,2003,
1639,Wasabi Tuna,2003,30
1640,Hood Angels,2003,43
1641,Cosa de brujas,2003,
1642,Firstborn,2003,33
1643,Jugeulrae salrae,2003,
1644,Ripoux 3,2003,
1645,The Burning Land,2003,
1646,Boriului yeoreum,2003,
1647,The Pact,2003,92
1648,Gomez & Tavarès,2003,
1649,Ottran,2003,
1650,Wonderful Days,2003,53
1651,Chin gei bin,2003,
1652,Rånarna,2003,
1653,Ek Aur Ek Gyarah: By Hook or by Crook,2003,
1654,Killer Drag Queens on Dope,2003,39
1655,Iskandar,2003,
1656,The Job,2003,100
1657,El oro de Moscú,2003,
1658,Show,2003,
1659,Tomagan,2003,
1660,Foolproof,2003,63
1661,Marsh-brosok,2003,
1662,Elysium,2003,
1663,Straight Out,2003,
1664,Fighting Irish,2003,
1665,Om,2003,
1666,End Game,2003,22
1667,The Big Bang,2003,80
1668,Tagore,2003,
1669,Red Trousers: The Life of the Hong Kong Stuntmen,2003,24
1670,Nabi,2003,
1671,Hunting for Herschell,2003,
1672,Kohtalon kirja,2003,
1673,Supari,2003,
1674,Aragami,2003,
1675,You and Me Against the World,2003,
1676,The Cory Quirino Kidnap: NBI Files,2003,
1677,The Gun (From 6 to 7:30 p.m.),2003,-
1678,Zatôichi,2003,87
1679,The Librarians,2003,17
1680,Solnechnyy udar,2003,
1681,Dhool,2003,
1682,Mutti - Der Film,2003,
1683,Angry Young Man,2003,
1684,Dismembered,2003,
1685,Mumbai Se Aaya Mera Dost,2003,25
1686,Qayamat: City Under Threat,2003,36
1687,Waildeu kadeu,2003,
1688,Fifth City,2003,
1689,Oldeuboi,2003,
1690,Sins of the Realm,2003,
1691,Jopog manura 2: Dolaon jeonseol,2003,
1692,Liquid Bridge,2003,38
1693,Missing Persons,2003,-
1694,Pakners,2003,
1695,Moon Child,2003,78
1696,Calcutta Mail,2003,22
1697,13 Dead Men,2003,69
1698,Dayo,2003,43
1699,Fire Over Afghanistan,2003,-
1700,Beyond Recognition,2003,
1701,Lou she oi sheung mao,2003,
1702,Gojira tai Mosura tai Mekagojira: Tôkyô S.O.S.,2003,
1703,The Last Soviet Movie,2003,86
1704,Season of the Hunted,2003,
1705,Parasuram,2003,
1706,Parwana,2003,
1707,True Brit,2003,
1708,Janasheen,2003,33
1709,Starlight Express 3D,2003,
1710,Okkadu,2003,
1711,Zhui ma lao,2003,
1712,Dil,2003,69
1713,The Legend of Johnny Lingo,2003,13
1714,Os Imortais,2003,
1715,Jajantaram Mamantaram,2003,
1716,Mou gaan dou II,2003,
1717,Keka,2003,
1718,Ong-bak,2003,
1719,Sword in the Moon,2003,48
1720,Makai tenshô,2003,
1721,Danav,2003,
1722,Nijam,2003,
1723,Alab ng lahi,2003,
1724,Operation Balikatan,2003,
1725,Bertud ng putik,2003,
1726,Theory of Revenge,2003,
1727,Diamond and Sphinx,2003,
1728,Banged Up,2003,
1729,Khel,2003,38
1730,Scorched,2003,20
1731,Palnati Brahmanayudu,2003,-
1732,Geoul sokeuro,2003,
1733,Saints and Soldiers,2003,66
1734,Black Maria,2003,
