,0,1,2,3,4,5,6
0,7.6,Judy Chaikin,"['Judy Chaikin', 'Gregory Burns']",-,22,cotillion '65,cotillion '65
1,6.5,Ashley Horner,Gavin Williams,Intense film about a day in the life of the overheated sport teacher Rob Meadows.,11,rob of the rovers,rob of the rovers
2,8.6,Vivieno Caldinelli,"['Josh Gal', 'Mark Montefiore']","Growing up isn't all it's cracked up to be. Just ask third-grader, Ella Johansen (played by Libby Adams), who just wants to be a kid.....forever. When third-grader, Ella Johansen's parents don't show up for Career Day, Ella's teacher pushes her to take the stage and explain how she sees her own career. Career Day is a satiric look at society through the eyes and imagi... Leer todo",8,career day,career day
3,6.6,Antonia San Juan,Luis Miguel Seguí,-,16,v.o.,v.o.
4,7.3,Dan Zeff,Dan Zeff,"Sweetnightgoodheart is a short-film about a man that prepares to make a huge change in his life; but all doesn't exactly turn out as planned and it all turns in the opposite direction from what he originally planned. As the plot continues the issues just get more extreme, Pete ends up with a very, very big problem that can not be... You guessed it, or you didn't; it c... Leer todo",9,sweetnightgoodheart,sweetnightgoodheart
5,-,Gabriel Velázquez,"['Ricardo Luis González', 'Gabriel Velázquez']",-,13,london calling,london calling
6,8.3,David Paymer,Steve Paymer,-,-,candor city hospital,candor city hospital
7,7.9,Tracie Laymon,Tracie Laymon,"17 year-old Gaby George struggles to communicate with her cheapskate father and indifferent boyfriend and, as a result, escapes through fantasy to a life with more intimate connections.",11,up,up
8,7.1,Todd Hughes,"['Todd Hughes', 'Gertrude Stein']","From 1911 to 1946, Gertrude Stein and Alice B. Toklas lived together in Paris as husband and wife. Although they were not ""out"" as lesbians, the inseparable duo forged a prophetic and enduring same-sex union. In HUBBY/WIFEY, a modern lesbian couple shares a fever dream with their foremothers, Gertrude and Alice, of the joys and trials of gay marriage. The film pays ho... Leer todo",7,hubby/wifey,hubby/wifey
9,6.1,Bradley Scott,Michael Lippman,In any relationship there are things we hate about the other person. It's not wise to tell them and it's not wise to keep it bottled up. But then if they are sleeping when we tell them...,12,i hate you,i hate you
10,7.0,"['Charles Guard', 'Thomas Guard']","['Charles Guard', 'Thomas Guard']","Desperate to get across London to meet his girlfriend off the Eurostar, a man persuades a pretty bicycle courier to take him on the back of her bike, creating a dilemma he wasn't expecting.",7,round about five,round about five
11,-,"['Marlon Cantillano', 'David Lengel']",David Lengel,-,-,lily,lily
12,8.0,Helen Grace,"['John Campbell-Mac', 'Helen Grace', 'Chico Slimani']","Winner Takes All is the tale of a cocky Stranger who enters a rowdy bar and accepts a challenge to win a pot of money. He fails to listen to the rules properly, with shocking but hilarious consequences. The tale is based on an old joke, and is all told in rhyme.",6,winner takes all,winner takes all
13,8.4,Eme Guitron,Joey Jameson,-,9,the boss,the boss
14,5.4,Ben Gregor,Tim Plester,"Cult '80s sci-fi gang ""Blake's 7"" make an eventful late night stop at Newport Pagnell Services on the M1.",15,blake's junction 7,blake's junction 7
15,4.6,Kasper Gaardsøe,Mette Heeno,"Holger has been stung by love all his life. When he finally meets the girl of his dreams, he decides to switch identities with his womanizing neighbor so he can win her heart - But can love be true when it's based on a lie?",31,bare holger,bare holger
16,7.3,Darin Beckstead,Darin Beckstead,A young director must find a way to make his movie after he accidentally breaks the main prop.,25,courage & stupidity,courage & stupidity
17,7.0,Tom Putnam,"['Michael S. Harbour', 'Jeff Malmberg', 'Tom Putnam']","""Broadcast 23"" is a comedy disguised as a horror film. Professor Russell Morgan thinks he's on to the scientific break-through of the century. He couldn't be more right... or more wrong. ""May God have mercy on our souls, Broadcast 23 wasn't a greeting at all...""",7,broadcast 23,broadcast 23
18,7.0,Justin Dickel,"['Adrienne Bertoli', 'James Dormer']",-,-,the welcome committee,the welcome committee
19,7.2,Ari Sandel,"['Kim Ray', 'Ari Sandel']","A musical comedy set in the fast-paced, fast-food world of dueling falafel restaurants on the West Bank.",21,west bank story,west bank story
20,7.1,"['Nicholas Mc', 'Carthy']","['Nicholas Mc', 'Carthy', 'Charlie Short']","The inside story of the Rapture, told through a disaffected teen, a hippie, beef jerky, and a circumcision.",-,cry for help,cry for help
21,-,Bernard Tanguy,Bernard Tanguy,A young MBA graduate is going to have his first job interview in his life. Really nothing to worry about...,9,à l'état d'e(m)bauche,à l'état d'e(m)bauche
22,7.2,Don Hertzfeldt,Don Hertzfeldt,"The evolution of humanity, through countless eons.",12,the meaning of life,the meaning of life
23,6.6,Lee Isaac Chung,Lee Isaac Chung,The intimate details of a young interracial couple's breakup are interrupted by a friend's vulgar rant.,13,sex and coffee,sex and coffee
24,6.2,Cesar Kuriyama,-,-,-,awkward,awkward
25,7.4,Aaron Ruell,Aaron Ruell,"A Catholic schoolgirl sees a vision of the Virgin Mary, with modern implications.",5,mary,mary
26,9.6,Nicholas Tucker,Mark Hefti,"A man falls in love with a phone-sex operator, who turns out to be his male neighbor.",20,play ball,play ball
27,-,A.J. Tsiakas,A.J. Tsiakas,"Dion is about to graduate University, and is still living at home with his delusional and self-obsessed family. He is also gay, and in the closet. How can he tell his family who he really is when they are completely wrapped up in themselves? It takes a surprise visit from his Godparents and a young Priest from Greece to show him the answer.",10,big fat greek fag,big fat greek fag
28,7.6,Hany Tamba,Hany Tamba,-,26,beyrouth après-rasage,beyrouth après-rasage
29,7.4,Jason Christopher Mercer,Jason Christopher Mercer,"Accused of crimes they didn't commit, IT professionals are viewed as guilty until proven innocent in the eyes of their suspicious co-workers. But like an IT Fairy Godmother, Judge Jimmy and his make-shift courthouse make surprise office appearances to put abusers on trial and deliver hard-hitting IT justice.",-,office court,office court
30,4.3,Holger Haase,Steffen Weinert,-,24,für gutes betragen,für gutes betragen
31,7.1,Aaron Ruell,Aaron Ruell,"A man, who has not left the building he works and lives in for 14 years, meets a receptionist eager to understand more about his mysterious life.",19,everything's gone green,everything's gone green
32,6.8,D.C. Douglas,D.C. Douglas,A blend of 60's Technicolor European romp and post-modern cynicism.,21,"duck, duck, goose!","duck, duck, goose!"
33,7.1,-,-,A confrontation between an angry New Yorker with a camcorder and the sneaky neighbor who's been stealing his newspaper.,-,neighbors,neighbors
34,-,"['Jason Lewis', 'Pornsak Pichetshote']",Pornsak Pichetshote,"An urban fable about people looking for colors... told entirely in black and white. In a city with 16 million eyes, a photographer, a filmmaker and an almost-doctor can't trust anything they see, but it's one wrong glance that might bind them tightly together.",18,color of a doubt: an urban fable,color of a doubt: an urban fable
35,8.1,Grégory Morin,David Neiss,-,6,dernier cri,dernier cri
36,7.6,Jon S.L. Strauss,"['Conor Mc', 'Guire', 'Jon S.L. Strauss']",A man's whole world is thrown upside down when the love of his life mysteriously disappears.,18,y tu toaster también,y tu toaster también
37,-,Neal Hartman,"['Samir Mehta', 'Aldo F. Saavedra']",-,6,the ticket,the ticket
38,8.7,Jonathan Avigdori,Jonathan Avigdori,"A story about a dysfunctional Jewish family in Brooklyn. Shula and David have two sons: Nick, an alcoholic, marriage consultant who's watching his own marriage collapse and Ben, (in the closet) who's having problems with his transvestite partner, Jasmine. Not aware of Ben's sexuality, the parents decide to fix him up with a nice Jewish girl on Passover night. The supp... Leer todo",32,jew tales,jew tales
39,7.7,Murray Triplett,Murray Triplett,"""Mr. Squeegee"" demonstrates his window-washing bravado while spouting off half-baked theories of the universe. When he spots a bizarre calamity on the other side of the glass, he tells his Grandma he'll have to call back later. What's this strange ticking box, and how did it do what it did? More importantly, what will happen if he fiddles with a few of these buttons?",4,the big nothing,the big nothing
40,7.7,Olaf Saumer,Olaf Saumer,A lonesome boy finds his love at Christmas eve in a video-shop...,15,stille wasser,stille wasser
41,7.7,Keith Bearden,"['Joel Haskard', 'Keith Bearden']",Two geeky teenage boys follow the story of a superhero who doesn't really do much.,7,the raftman's razor,the raftman's razor
42,-,Brett Kelly,"['Ty De', 'Martino']",-,-,on paper,on paper
43,-,"['Jesse Alba', 'Mathew Klickstein']","['Jesse Alba', 'Matty Carvajal', 'Fabian Castillo']",The world-famous Kids of Widney High --a group of young adults with developmental disabilities in a unique rock band-- improvise a series of fascinating and hilarious vignettes over a two-hour dinner at a posh Beverly Hills restaurant. Topics of conversation run the gamut between earthquakes and eyebrow fetishes.,17,dinner time,dinner time
44,5.4,Conor Dooley,"['Matthew Boyd', 'Conor Dooley']","At the height of summer, a young man is visited by the mammoth. Bringing with it another ice age, the mammoth haunts the man throughout his life, despite the man's many attempts to leave it behind.",8,mammoth,mammoth
45,5.1,Konrad Sattler,Karen Foxdal,"Stella is a very romantic person. She fancies big love with the perfect Prince. Stella has been going out with her Prince Lucas for almost four years. But Lucas screwed up big time - Stellas world is shattered: Aren't there true Princes anymore? A horoscope promises an encounter with the real Prince. When Stella actually runs into the Danish Crown Prince, she takes he... Leer todo",29,princes(s),princes(s)
46,6.4,Didier Bénureau,"['Didier Bénureau', 'Anne Gavard']","Hesitant to have his cat neutered, Rémi inquires about the possibility of a sex life without testicles. A man in search of his sexual identity.",22,les couilles de mon chat,les couilles de mon chat
47,5.9,Bryan Boyce,Bryan Boyce,"Footage of Vice President Cheney speaking at the Republican Convention is manipulated to depict him speaking the dialogue of Tony Montana from ""Scarface"".",-,america's biggest dick,america's biggest dick
48,7.2,Nathan Hope,Nathan Hope,"A big hearted dark comedy about friendship, love, honor, betrayal, awkward hugs between men, drug abuse, and gun control.",11,lucky,lucky
49,6.5,Kyle Gilman,Kyle Gilman,"Jennie lives in San Diego. Steve lives in New York. They wake up in bed together after a night of heavy drinking and attempt to figure out where they are, how they got there, and what it is that drew them together.",18,two night stand,two night stand
50,6.6,Stephen Sprinkles,"['Chris Garcia', 'Jason Schachat', 'Stephen Sprinkles']",A lab worker with no luck in love accidently drinks a secret formula that makes him literally magnetic to women.,10,the chick magnet,the chick magnet
51,7.8,Chris Spano,"['Roze', 'Chris Spano']","A struggling actor, Damon Stoddard, owes $12,000 in back child support and alimony. In order to get the money, he and his out of work female impersonating brother, Lady Regina, come up with a scheme to rob the hottest drag club in town.",15,life's a drag,life's a drag
52,-,Hugo Moss,Hugo Moss,"He needs to pay the rent, she wants her portrait painted. He needs peace and quiet, she's dying for a chat. He's trying to concentrate, and she's bored to tears. But there's one thing they have in common: both bitterly regret having started...The Portrait.",23,o retrato do artista,o retrato do artista
53,-,Jake Maymudes,Jake Maymudes,After unknowingly purchasing a winning lotto ticket Riley Sullivan gets caught between Kismet and Windfall on a desolate coastal road. His struggles to survive only lead to despair and solitude. Pushed to his breaking point his only means of escape is the fate of another.,-,coastal,coastal
54,7.4,Ford Austin,Ford Austin,"When an E.T. attempts to return to his home planet, he is cornered by a sexy bounty hunter from space and her sidekick who try to bring him in and collect the bounty on his head. The alien is forced to fight for his life in a battle that kicks off an intergalactic war.",-,cerebral print: end game,cerebral print: end game
55,7.9,Abdul Stone Jackson,Abdul Stone Jackson,-,-,double-o-zero,double-o-zero
56,-,Tony Cane-Honeysett,Tony Cane-Honeysett,-,-,first date,first date
57,7.6,Andrew Waller,Andrew Waller,"Bradley Miller gets a final chance for excitement in his otherwise boring high school career when Stefanie, the hottest girl in school, auctions herself off as a date to the Prom. He wins the bidding by promising her the pink Ralph Lauren dress Gwyneth Paltrow wore to the Oscars. But what Brad didn't count on was the dress's $10,000 price tag or that Stefanie's parent... Leer todo",27,candy paint,candy paint
58,3.9,Petter Jakobsen,Petter Jakobsen,-,6,"timene som har gått, deler jeg med deg","timene som har gått, deler jeg med deg"
59,6.5,Steven D'Iorio,Steven D'Iorio,"At the end of the day, both Brad and Stephan come home to find themselves stuck in the same conversation they have had over and over again...Christian women. Although Stephan is a successful writer, and Brad is an emerging painter, they still have not mastered the art of Christian girls. They enter this dating discussion through a series of flashbacks, often exaggerat... Leer todo",26,lame,lame
60,-,Gregg Brown,Gregg Brown,-,-,the evolution of face tv!,the evolution of face tv!
61,-,"['Kurt Burk', 'Byron Dumbrill']",Alan Aymie,-,-,the passion of the couch,the passion of the couch
62,-,Nora Garcia,Nora Garcia,-,7,lust and other canker sores,lust and other canker sores
63,8.9,Matthew Manson,Matthew Manson,"Lindsey's father, George, has a secret. He's always down in the basement, putting on makeup and listening to old records. Lindsey has suspicions. But when Lindsey's teacher threatens to fail him, George must overcome the tragic secret of his past. He is made to face his destiny: to wear the spandex and lipstick he vowed to leave behind, and teach his son what it takes... Leer todo",21,spandex: a father's tale,spandex: a father's tale
64,7.1,"['Lisa Chang', 'Newton Thomas Sigel']","['Lisa Chang', 'Newton Thomas Sigel', 'Alison Smith']","A bittersweet tale of Alice, her vagina and the infinite nature of the tundra.",20,the big empty,the big empty
65,7.8,Richard Roll,"['Julie Piatt', 'Richard Roll']",-,22,down dog,down dog
66,8.4,Scott Schofield,Jenelle Riley,-,14,the swap,the swap
67,-,Dan Ryder,Dan Ryder,"The unique falsity and hypocrisy that most relationships in the world of advertising are based on is comically explored. A love triangle this isn't. Account Service vs. Client vs. Creative. Who will prevail? It all starts with Ericka Behnke, account executive and Robert Estay, creative director in a very competitive, yet very deviant game of password. The results set ... Leer todo",11,chinese menu,chinese menu
68,8.3,Corey Giann Antonio,Corey Giann Antonio,"Frank, a 70-year-old golfer and avid baseball fan, suffers a heart attack on the golf course. He's hospitalized, giving his family an opportunity to say goodbye. His condition worsens and Frank succumbs to his ailment. The family honors Frank's dying request by gathering for a large feast and spreading his ashes on his favorite golf course. Ash Wednesday is a touching... Leer todo",23,ash wednesday,ash wednesday
69,9.7,Luis Reneo,"['Teresa Reneo Mamblona', 'Luis Reneo']",Norbert looses all of his patients to a new drug that makes therapy obsolete. He is determined to prove this drug is a fraud even if it means testing it on himself. He loves it.,20,excitine complex,excitine complex
70,6.7,Nathan Hill,Nathan Hill,"Follows the adventures of Randall, a pick-up artist, who on this particular night gets more than he bargained for when he meets a sexy blonde at a nightclub.",6,the upsell,the upsell
71,-,Elizabeth Szekeresh,Elizabeth Szekeresh,-,-,it's a pleasure,it's a pleasure
72,6.8,John E. Hudgens,"['Lowell Cunningham', 'John E. Hudgens', 'Denny Humbard']","A parody of the NBC hit reality show The Apprentice, set in the Star Wars universe. Emperor Palpatine needs a new apprentice to further his goals of galactic domination, and has turned to reality television to fill the post. The final contestants are Count Dooku, Jar Jar Binks, Darth Maul, and Darth Vader... Who will be the new SITH APPRENTICE?",12,sith apprentice,sith apprentice
73,-,"['Michael Bartolotta', 'Stephen Lindsay']","['Michael Bartolotta', 'Stephen Lindsay']","The comic story of Night Train, a Super Hero trying to come to terms with the diminishment of his powers. To help his transition into a ""normal"" life, he attends a support group called S.A.F.E.: SuperBeings Advocating Freedom of Expression.",11,inter-galactic superbeings in: being super,inter-galactic superbeings in: being super
74,-,Bryan Enk,Art Wallace,"A mock documentary about Ken Sipillary, the world's greatest motivational speaker, and the various lost souls who attend his rough-and-tumble self-help seminar.",22,"ken sipillary: faith, hope & love","ken sipillary: faith, hope & love"
75,7.1,Fabio Simonelli,Chiara Bellini,"Viola, an overweight 35-year-old beautiful woman, works in her husband's clothing boutique as sales assistant. Her everyday life is pivoted on a monotonous routine spent between her job and her household life. No one around her seems to ever notice her presence, or rather they only do so as regards her size: the sour colleague in the boutique where she works, her husb... Leer todo",13,viola fondente,viola fondente
76,8.7,Niki Drozdowski,Niki Drozdowski,"Wilfried Neuss has been on the quest for the perfect sound of Robert Schumann's ""Dreaming"" since his childhood. But when he finally finds the ultimate hifi-system, a tinnitus destroys his hopes and drives him towards insanity.",19,wilfried neuss - eine sinfonie in fünf sätzen,wilfried neuss - eine sinfonie in fünf sätzen
77,7.5,Joseph R. Hunt,Joseph R. Hunt,"'Thirst' is a dry comedy about addiction in the family. Patrick, a young man in his twenties lives at home with his aging Mother and vague recollections of his Father. Patrick's Father's death by drowning, when Patrick was quite young, is a taboo subject that is not discussed but weighs on Patrick heavily. After a night out on the town with Patrick, Stan, Patrick's be... Leer todo",14,thirst,thirst
78,8.1,Michelle Kramer,"['Michelle Kramer', 'Jeff Pickett']","Megan comes home to join her Jewish family for Shabbat dinner with an important announcement: she's a lesbian and she's engaged to her girlfriend, Christina. But her well-intentioned family has already planned a celebration for her; they think she's engaged to her best friend, Markus. As Megan puts off breaking the news to her family, things quickly spiral out of cont... Leer todo",14,such great joy,such great joy
79,-,Todd G. Bieber,Todd G. Bieber,"Harold, an upper class fly fisherman, forces Jimmy, a beer drinking good ole boy, out of a prime fishing hole. When the waters turn rough, Harold's only hope for survival is calling for help from the man he just tried to have arrested.",5,neck deep,neck deep
80,6.9,Ruckus Skye,"['Lane Skye', 'Ruckus Skye']","Aaron returns to his hometown to find his ailing Aunt Enid only has a few days left. His problems escalate when the town busybody spreads the word that Enid will take prayers straight to God for anyone who asks. As the house fills with people anxious for Enid's service, Aaron is torn between controlling the situation and dealing with the loss of his Aunt. In this char... Leer todo",27,prayers from pelham,prayers from pelham
81,8.0,Maya Miller,Maya Miller,"Thirty year old Dave has a coffee slinging job and no attainable life goals. What he does have is a rich imagination and a love for Neve Campbell. So, he does what any normal guy would do - he cuts out a picture of her head, puts it on a stick, and starts dating Neve Campbell.",11,dating,dating
82,9.4,Adam B. Stein,Martin Yu,-,-,my feral lady,my feral lady
83,7.0,"['Robert Cochrane', 'Robert David Cochrane']","['Robert Cochrane', 'Robert David Cochrane', 'Stephen King']",A down-on-her-luck chambermaid in a ramshackle Carson City hotel gets a quarter for a tip. What she doesn't realize is it's a 'Luckey' Quarter.,12,luckey quarter,luckey quarter
84,6.1,Luke Rivett,Brett Walkow,"From Rocky III to Muhammad Ali, From Mr. T to one badass bumble bee, this 'no holds barred' confrontation is going to be one for the books. Join Fight Night commentators Gene Harmininen and Big John Luquaxious as they take you blow by blow through a boxing match like you've never seen before. Over the past 3 years, our fighters have definitely had some historical bout... Leer todo",6,fight night,fight night
85,8.9,"['Alexander Brøndsted', 'Antonio Tublen']","['Alexander Brøndsted', 'Antonio Tublen']","Havanna is a bizarre romantic/comedy/drama about Henrik who is send on the Internet, by his best friend, to find a girlfriend. Henrik begins to chat reluctantly with the instruction that the one who lie the most is most successful. Soon he is mixed in a spin of lies that suddenly becomes seriously, when Anna after there first date wants to meet his parents. Henrik hir... Leer todo",25,havanna,havanna
86,7.5,Bo Mehrad,"['Dan Mc', 'Cormick']",-,-,ping pong love,ping pong love
87,-,Jesse Graham,Jesse Graham,"An empty apartment open for viewing. A Young Woman saunters through, giving it a bored inspection. The Real Estate Broker leads in another viewer, a Man in a suit. He leaves the two of them alone to look over the place. And so begins an edgy dance - a careful dialog of advances and retreats, of odd false notes and hesitations. Is the young woman a buyer or really a ho... Leer todo",12,nooner,nooner
88,8.0,Leanne T. Smith,Leanne T. Smith,-,14,big apple martini,big apple martini
89,7.1,Leanna Creel,Melanie Aswell,A popular high school girl asks out another girl to their senior prom just to get the attention she thinks she desires.,12,promtroversy,promtroversy
90,-,Harris Smith,Harris Smith,"A young woman on New York's Lower East Side becomes disenchanted with life and refuses to leave her home. Soon enough, boredom sets in...",12,you can't see me when i hide,you can't see me when i hide
91,8.3,Jon Ermler,Jon Ermler,"Brooklyn is filled with warehouses, most stockpiling canned soda, car parts and toilet paper... but one in particular is loaded with Comedy! Stop by... you'll see what we mean!",24,big bucket head's: the warehouse,big bucket head's: the warehouse
92,-,Reggie Gaskins,Reggie Gaskins,A young man takes his long time girlfriend to dinner tell her he loves her but he doesn't know how to say the words.,30,can i get a pickle?,can i get a pickle?
93,7.3,Wayne Blair,Wayne Blair,The Djarn Djarns is the story of a friendship between four young men. The responsibility they feel for their culture and the love of a young boy has for his father.,26,the djarn djarns,the djarn djarns
94,-,Craig Michaelson,Craig Michaelson,-,-,cash daddy,cash daddy
95,-,Scott Ivers,"['Scott Ivers', 'Andrew Riester']",-,4,charlatan,charlatan
96,7.6,Ishai Setton,"['Daniel Schechter', 'Ishai Setton']","The Butcher and the Housewife tells the story of Beverly, an uncherished housewife (Franca Vercelloni), and Pete, a supermarket butcher (Tim Hayes)- two lonely souls looking for love in small town Pennsylvania. Beverly is stuck in a loveless marriage to her vegetarian husband. The only thing she looks forward to each day is going to Ahart's, the local grocery store, w... Leer todo",19,the butcher and the housewife,the butcher and the housewife
97,-,"['James Ashley', 'Craig Michaelson']","['James Ashley', 'Craig Michaelson']",-,-,mentos,mentos
98,-,Ross Williams,Ross Williams,A young man falls out of step with love only to find a new opportunity in his walk through life in a forgotten pair of shoes.,3,lucky shoes,lucky shoes
99,7.7,Tom Green,Tom Green,"A short film Tom Green made for his website about a product that can make light come out of your ear, followed by an argument with his dog.",7,light coming out of ear!!!,light coming out of ear!!!
100,9.3,Lawrence Herman,"['Joel Austin', 'Lawrence Herman']","SOULOO and AZZAIR were not their birth names...but the names given to them when initiated into the MOONLIGHT FOUNDATION; a mysterious cult that operates under the guise of full moons and shifting spring tides. Meet NICK and LOU, two offbeat and seemingly unassuming counterparts who are lured into a bizarre community with the promise of hope, enlightenment and a higher... Leer todo",18,cult life,cult life
101,8.3,Matthew Pope,Matthew Pope,"In the tradition of Star Wars geeks everywhere comes Charlie, a super-obsessed fan of the mythical comic book hero Captain Lightning. Like any good uber-fan, Charlie camps out at the local movie theater for months to be first in line for the upcoming Captain Lightning movie, but when things start to go wrong on the day of the film's opening, Charlie finds that even su... Leer todo",1,the line starts here,the line starts here
102,6.2,Jordan Blum,"['Jordan Blum', 'Zach Nocera']","A young man is chased by an evil corporation, and learns a valuable lesson about communication breakdown during the climax of an action film.",-,climax,climax
103,-,Frank Conrad,Frank Conrad,-,30,sitzriesen an stehimbissen,sitzriesen an stehimbissen
104,8.7,-,-,Reparto principal,-,audition interrupted,audition interrupted
105,7.5,"['Jean-Patrick Benes', 'Allan Mauduit']","['Jean-Patrick Benes', 'Allan Mauduit']","A young intern carries out his first night on duty in a psychiatric clinic, with very strict recommendations from the staff.",20,patiente 69,patiente 69
106,7.5,"['Evan Spiridellis', 'Gregg Spiridellis']","['Evan Spiridellis', 'Gregg Spiridellis']","President Bush outlines his plans for his second term in office to the tune of ""She'll Be Coming 'round the Mountain""",2,second term,second term
107,8.6,Rick Luellen,"['Rick Luellen', 'Robert Luellen']","An uncle is concerned about his niece not doing the number 2, so he feeds her laxatives with explosive results.",4,tales of the shit eater: beginnings,tales of the shit eater: beginnings
108,7.4,Zeina Durra,Zeina Durra,"Soraya is a French/Palestinian living in New York. Soraya and her Boyfriend Yusif are reported to the office of Homeland Securty by the ""super"" of Soraya's building after one of her 7 dogs is hit by a car due to Yusif's carelessness.",22,seventh dog,seventh dog
109,8.5,Jonathan Zames,Jonathan Zames,-,15,dog eat dog,dog eat dog
110,5.4,Marty Lang,Marty Lang,"Lynn is married to Mort, the owner of a hairdryer company ... and the cheapest guy in town. When his miserly ways carry over to Christmas, Lynn decides to see to it that this cheap holiday is his last.",8,cheap as hell: a christmas story,cheap as hell: a christmas story
111,7.1,Blake Gingerich,Blake Gingerich,"Two dudes camp out so they can be the first to see the newest installment of their favorite sci-fi franchise, ""Quantum Master."" But they have no idea that it will be so tough. And hilarious.",14,the passion of the nerds,the passion of the nerds
112,8.1,Alvaro Ron,Alvaro Ron,-,-,the yawn jar,the yawn jar
113,6.9,Chris Luccy,Chris Luccy,"A mockumentary of the MPAA anti-piracy ads, featuring a man truly hurt by illegal downloading -- a fluffer.",5,who makes movies?,who makes movies?
114,-,Michael Knowles,Michael Knowles,"After waking up together in Room 314, Nick and Stacey at first feel they may have met at the wrong time but come to realize there really is no such thing.",14,nick and stacey,nick and stacey
115,-,Ysé Tran,Ysé Tran,-,16,passing shot,passing shot
116,9.2,Sam Logan Khaleghi,Sam Logan Khaleghi,A short comical satire about a group of librarians that take their job very serious.,3,the librarian dialogues,the librarian dialogues
117,8.5,Kris Thom White,Kris Thom White,-,4,saturdates,saturdates
118,6.5,Sharon Colman,Sharon Colman,"Two crows disturb a badger's hibernation. The badger climbs out of its hole once to try to silence the crows. When that doesn't work, fate intervenes and the hill on which are the crow's tree and the badger's lair becomes an underground missile silo. The badger investigates, and events move beyond its control. Is sleep in the offing?",7,badgered,badgered
119,-,Philippe Sfez,Philippe Sfez,-,22,majorité,majorité
120,-,Craig Michaelson,Craig Michaelson,-,-,choca cola,choca cola
121,8.0,Alvaro Ron,Alvaro Ron,-,20,behind the curtain,behind the curtain
122,7.0,Jennie Livingston,Jennie Livingston,Musical comedy fantasia about a woman torn between her loving relationship with her homey girlfriend and her ambition to be an edgy artist. Her funny B.D.S.M. dreams and obsession with an edgy poet complicate matters.,22,who's the top?,who's the top?
123,7.2,"['Peter Alexander', 'Greg Liburd']","['Peter Alexander', 'Greg Liburd']","A well-off white boss rewards an Asian-Canadian employee with a day at the links, unaware that his own forced cultural sensitivity is doing more harm than good. His self-serving, race-based comments are only tolerated because he is in a position of power. However, his cultural correctness is put to the test when he encounters the politically charged situation of a you... Leer todo",11,little black caddy,little black caddy
124,-,Patrick Ortman,Patrick Ortman,"It's All About The Pizza. Meet Dude, amateur philosopher and pizza delivery professional. Some people think his devotion to his job is a little over the top. But those people probably haven't stopped to think about how important pizza is to western civilization. Luckily for them, Dude has. Along the lines of 'Reno 911' and 'Super Trooopers', this 11 minute 46 second f... Leer todo",11,deliverance: by the slice,deliverance: by the slice
125,-,Jane Nechayevsky,Jane Nechayevsky,"All Marvin wants is to get some sleep...It just so happens, however, that a little mosquito named Zip has other plans -- and they do not include peace and quiet. But Zip means no harm. After all, he is just an ordinary father with a hungry family to answer to. Unfortunately, Marvin just happens to be the main course. And it's dinnertime.",6,dinner at marvin's,dinner at marvin's
126,-,Matt Godecker,Matt Godecker,"A man is given a second chance when he commits suicide and meets God - who turns out to be Ted, a junior executive in charge of only a small portion of the universe.",24,davebob and the carrot of god,davebob and the carrot of god
127,6.6,Jeremy Arth,Jeremy Arth,"Four people, two couples, one problem. Intelligently woven together, Decaf is a comic and clever look at the pitfalls and pratfalls of life and love. Blaine has finally found the love of his life in Kate, but the personality mismatch that creates sparks also creates friction. Meanwhile, Ryan and Caitlin are destined to be together, which is too bad since they are utte... Leer todo",18,decaf,decaf
128,7.9,Kristin Holloway,Kristin Holloway,"Darcy is a quirky, young bride-to-be getting ready on her wedding day. Although her friends and family outwardly support her, each has an objection to the match. Darcy's parents are already planning the annulment, her stoned bridesmaids are amused, the preacher has to be bribed, and it's all driving her sister up a wall. Only her hairdresser considers her love ""brave,... Leer todo",10,darcy's off-white wedding,darcy's off-white wedding
129,7.0,Tony Webber,Tony Webber,"A short film which centres around a Dentist (Paul) his wife (Kate) and the Dentist's old school friend (Jack). Paul and Jack never really got on, they used to just tollerate each other. Jack's a womanising estate agent who doesn't have much time for other people, Paul's an upstanding Dentist with a lovely wife; but just how much does Paul know? ""Dentally Does It"" is a... Leer todo",8,dentally does it,dentally does it
130,5.6,"['James Dastoli', 'Robert Dastoli']","['James Dastoli', 'Robert Dastoli']",Two automatons share a busy workday.,3,automated assets,automated assets
131,6.8,"['Seth Mac', 'Farlane']","['Mike Barker', 'Seth Mac', 'Farlane', 'Matt Weitzman']","The New CIA is a short film that preceded the film Fever Pitch as a promotion for American Dad. available in the special features of disc 3 in the American Dad Volume 1 DVD. In the film, Stan tries to host a promotional film showing what is going on with the CIA.",3,american dad: the new cia,american dad: the new cia
132,7.7,Shannon Kendall,"['Shannon Kendall', 'Lincoln Ruchti']","A guy who repossesses cars and is a janitor at a local YMCA, learns about friendship and doing the right thing through a fifteen year old boy who goes to extreme measures to save his beloved YMCA.",18,repossessing kaufman,repossessing kaufman
133,7.5,Matthew Bonifacio,"['Matthew Bonifacio', 'Carmine Famiglietti']","Tragullio, the best bagel-maker in all of Brooklyn, is working the night shift at the bagel shop. His boss, Frank, asks him to train a new worker -- his wife's cousin Dana. Tragullio reluctantly complies. Dana, pretty and mysterious, shows up and quickly grows on Tragullio. Throughout the night he teaches her his cherished bagel-making 'secrets.' But Tragulio is in fo... Leer todo",4,bagelized,bagelized
134,4.6,V. Alex Marquez,V. Alex Marquez,-,15,art's point of view,art's point of view
