puntuacion_rotten,puntuacion_imdb,direccion,guion,argumento,duracion,genero,titulo,id_pelicula
,4.4,Tito Nekerman,Kitxu Alonso,An intricate international operation is set in the Dominican Republic to avoid the sale of the plans for an ultrasonic weapon to be used in Spain.,-,Accion,operación patakón,tt1050733
,7.8,Ömer Vargi,Yavuz Turgul,A retired former dangerous man has to fight a new generation of mafia boss for the girl his son loves.,140,Accion,kabadayi,tt1051907
,5.7,"['Choosak Iamsook', 'Pongsak Pongsuwan', 'Smith Timsawat']","['Choosak Iamsook', 'Pongsak Pongsuwan', 'Punlop Sinjaroen']","Awkward parking valets Nong and Teng are assigned by their gangster boss to deliver a valuable Chinese statuette to another gangster boss. During the journey, they decide to take a side trip and what should have been a simple job turns into a major fiasco with a police chase and many funny jokes.",95,Accion,teng nong khon maha-hia,tt1058014
,7.2,Tyler Gibb,Tyler Gibb,"Minushi is an epic story of the human spirit thrust into an unforgiving world of wicked villains, harsh landscapes and fiery conflicts. From within a city under martial law Trixi, an orphan, sets off on a journey to find the only family she's ever known; her older brother, Griffin. Joining her on the adventure is her faint-hearted best-friend, Khal, who turns out to h... Leer todo",94,Accion,minushi,tt1059944
,6.1,Bakhodir Yuldashev,"['Yusup Razykov', 'Bakhodir Yuldashev']","1975. The journalist Shintaro, who is looking for his father, finds himself on an island with a group of people he hardly knows. Their guide captain Yamada, leaves Shintaro and his fellow-travelers on the island where they are captured by a mad soldier. All attempts to explain things to him are useless. The crazy warrior is sure that the Second world war is till going... Leer todo",93,Accion,shima,tt1059965
,4.4,Alberto G. Rodriguez,Alberto G. Rodriguez,Six men must complete various tasks before moving up the ladder in the crime world. Each more dangerous than the last.,84,Accion,criminal xing,tt1062902
,7.3,Hiroshi Inagaki,"['Mansaku Itami', 'Shunsaku Iwashita']","Matsugoro is a poor rickshaw driver whose animated spirit and optimistic demeanor make him a favorite of the town. Matsu helps an injured boy, Toshio, and is hired by the boy's parents.",100,Accion,muhomatsu no issho,tt0036177
50,6.8,"['Rocco De', 'Villiers']","['Gregory C. Haynes', 'Jason de', 'Villiers', 'Rocco De', 'Villiers']",-,118,Accion,the flyboys,tt0357668
7,5.5,Mathieu Kassovitz,"['Maurice G. Dantec', 'Mathieu KassovitzÉric Besnard']",-,90,Accion,babylon a.d.,tt0364970
17,6.3,Nikolai Müllerschön,Nikolai Müllerschön,-,106,Accion,the red baron,tt0365675
77,6.2,Steven Spielberg,"['David Koepp', 'George Lucas', 'Jeff Nathanson']",-,122,Accion,indiana jones and the kingdom of the crystal skull,tt0367882
94,7.9,Jon Favreau,"['Mark Fergus', 'Hawk Ostby', 'Art Marcum']",-,126,Accion,iron man,tt0371746
12,3.2,Uwe Boll,"['Michael Roesch', 'Peter Scheerer', 'Masaji Takei']",-,95,Accion,far cry,tt0400426
86,7.0,Guillermo del Toro,"['Guillermo del Toro', 'Mike Mignola']",-,-,Accion,hellboy ii: the golden army,tt0411477
10,5.0,Larry Bishop,Larry Bishop,-,84,Accion,hell ride,tt0411475
,7.4,Jean-François Richet,"['Abdel Raouf Dafri', 'Jean-François Richet']",-,133,Accion,l'ennemi public n°1,tt0411272
,6.5,Mark Waters,"['Karey Kirkpatrick', 'David Berenbaum', 'John Sayles']",-,96,Accion,de spiderwick kronieken,tt0416236
38,6.8,David Ayer,"['James Ellroy', 'Kurt Wimmer', 'Jamie Moss']",-,109,Accion,street kings,tt0421073
90,7.3,John Woo,"['John Woo', 'Khan Chan', 'Cheng Kuo']",-,145,Accion,red cliff,tt0425637
16,4.7,Craig Mazin,Craig Mazin,-,75,Accion,superhero movie,tt0426592
51,6.5,Peter Segal,"['Tom J. Astle', 'Matt Ember', 'Mel Brooks']",-,110,Accion,get smart,tt0425061
41,-,Michael Mandell,Michael Mandell,Two New York City detectives find themselves the suspects in their own investigation.,-,Accion,hold-up,tt0427355
,5.5,Brian Bero,"['Brian Bero', 'Warwick Davis', 'Ed Ferrara']","As part of America's smallest secret agent team, Agent One-Half must foil The Heel's villainous plot to send California to the bottom of the ocean.",-,Accion,agent one-half,tt0430878
,6.8,Omar Shargawi,"['Mogens Rukov', 'Omar Shargawi']","An Arabic tale that takes place in Copenhagen, Denmark. About ancient religious hatred, about love, punishment, guilt and redemption, about being responsible for one's own actions and refusing a path of violence. Jamil stands in the middle. He is fighting the war of his life; a war within himself.",90,Accion,gå med fred jamil - ma salama jamil,tt0431842
87,7.6,"['Mark Osborne', 'John Stevenson']","['Jonathan Aibel', 'Glenn Berger', 'Ethan Reiff']",-,92,Accion,kung fu panda,tt0441773
34,6.6,Pete Travis,Barry L. Levy,-,90,Accion,vantage point,tt0443274
,5.1,Roland Emmerich,"['Roland Emmerich', 'Harald Kloser']",-,109,Accion,"10,000 bc",tt0443649
38,6.0,John Madden,"['Hossein Amini', 'Elmore Leonard']",-,95,Accion,killshot,tt0443559
80,7.3,Matt Vancil,Matt Vancil,"Lodge, a gaming geek, takes his playing very seriously, unlike his babyish friends who'd rather be immature. He decides to shake things up by introducing two unconventional people to their group.",105,Accion,the gamers: dorkness rising,tt0447166
42,6.4,Peter Berg,"['Vy Vincent Ngo', 'Vince Gilligan']",-,92,Accion,hancock,tt0448157
79,7.5,Ashutosh Gowariker,"['Haidar Ali', 'Ashutosh Gowariker', 'K.P. Saxena']","A sixteenth century love story about a marriage of alliance that gave birth to true love between a great Mughal emperor, Akbar, and a Rajput princess, Jodha.",213,Accion,jodhaa akbar,tt0449994
29,5.9,Lexi Alexander,"['Nick Santora', 'Art Marcum', 'Matt Holloway']",-,103,Accion,punisher: war zone,tt0450314
41,6.4,Paul W.S. Anderson,"['Paul W.S. Anderson', 'Robert Thom', 'Charles B. Griffith']",-,105,Accion,death race,tt0452608
,8.2,Geoff Searle,Geoff Searle,"After being exposed to concentrated madness, a young film maker has 48 hours to escape from his own imagination before going insane forever.",-,Accion,madness in the first degree,tt0452645
66,6.5,Diana Lee Inosanto,Diana Lee Inosanto,"In 1985 Colorado, a long-absent woman, proficient as a black belt in martial arts, returns home where she agrees, secretly, to train a bullied gay teen.",103,Accion,the sensei,tt0454941
,4.1,Rick Jacobson,Timothy Cogshell,Would-be drug dealers are caught between the police and the Mafia.,90,Accion,bad guys,tt0454402
,6.8,Kôbun Shizuno,"['Buronson', 'Tetsuo Hara']","Ken is backstabbed by Shin (Fist of The South Star) who kidnapped his love, and claimed Kens powers to stop conflict . So Ken now almost dead , goes through the post apocalyptic wasteland to learn to fight for the innocent ,and reclaim his title as the legendary fighter .",83,Accion,shin kyûseishu densetsu hokuto no ken - kenshirô den,tt0456978
,5.3,Bryan Michael Stoller,Bryan Michael Stoller,"An astronomer discovers the Dream Galaxy and with it, the girl of his dreams.",97,Accion,light years away,tt0462401
37,6.2,"['Howard Mc', 'Cain']","['Dirk Blackman', 'Howard Mc', 'Cain']",-,115,Accion,outlander,tt0462465
38,7.0,Sylvester Stallone,"['Art Monterastelli', 'Sylvester Stallone', 'David Morrell']",-,92,Accion,rambo,tt0462499
16,5.3,John Moore,"['Beau Thorne', 'Sam Lake']",-,100,Accion,max payne,tt0467197
94,9.0,Christopher Nolan,"['Jonathan Nolan', 'Christopher Nolan', 'David S. Goyer']",-,152,Accion,the dark knight,tt0468569
,5.2,José Iván Santiago,"['Angel M. Sanjurjo', 'George Rivera', 'Edgar Soberón Torchia']","A young drug dealer falls in love while facing disruption among the men in his gang, and being offered a career as a Reggaetón singer.",107,Accion,talento de barrio,tt0467017
29,6.8,Fabien Pruvot,"['Fabien Pruvot', 'Bianca Roe']","Code name ""Japan"" is a contract killer on a job. Accustom to staying in hotels, Japan find himself jet-lagged in the middle of the night and forced to eat in the hotel restaurant, room service been closed. There, he meets a man, Alfred. Alfred was recently evicted from their marital home by his now ex-wife and now lives at the hotel. A loner befriends another loner, a... Leer todo",-,Accion,japan,tt0469925
,4.7,Dennis Petersen,Frederik Meldal Nørgaard,"Sonny, Richael, Steen and Patric dream of doing the perfect heist, but all have very different ideas about how it's done right. The tension rises as they have to spend a night in jail - after yet another failed heist. However, as the night progresses they have to come to terms with each other, in order to plan the perfect heist.",85,Accion,det perfekte kup,tt0477812
,6.8,Frank Durant,"['Frank Durant', 'Vin Fraioli']","""Solitaire"" is a story of thievery and the lengths that a group of young criminals will go through in order to do exactly that. Stars the legendary Marilyn Chambers",90,Accion,solitaire,tt0478268
58,7.3,K.S. Ravikumar,"['Kamal Haasan', 'Madhiyalagan Subbiah', 'Atul Tiwari']",-,188,Accion,dasavatharam,tt0479651
33,3.0,Frank Michels,Frank Michels,"A billionaire has 8 hours to get his wife back, with help from armchair combat professionals.",100,Accion,the controller,tt0481494
50,5.9,Neil Marshall,Neil Marshall,-,113,Accion,doomsday,tt0483607
,2.6,Tom Shell,Ramesh Thadani,Will is a hippie college student who finds himself in the middle of a battle between vampires and a group of warlocks called Sentries; but when he's bitten by a seductive vampire he's forced to come to terms with his new state of being...,96,Accion,the thirst: blood war,tt0485782
15,6.1,Doug Liman,"['David S. Goyer', 'Jim Uhls', 'Simon Kinberg']",-,88,Accion,jumper,tt0489099
43,6.7,Ram Gopal Varma,Prashant Pandey,An even more powerful gang emerges to wipe out Sarkar from the playground. A power plant proposal becomes a cause for greater political turmoil around him. What happens to the Family?,125,Accion,sarkar raj,tt0490210
43,4.6,Ralph E. Portillo,Pamela Smith,A 1940's period drama about a small-town family of grifters including a beautiful daughter haunted by childhood trauma.,109,Accion,the grift,tt0489048
23,2.6,Harry Baweja,"['Harry Baweja', 'Bhavani Iyer', 'Mayur Puri']","With the help of his uncle, a man travels to the future to try and bring his girlfriend back to life.",-,Accion,love story 2050,tt0490170
17,5.2,Simon Hunter,Philip Eisner,-,111,Accion,mutant chronicles,tt0490181
71,6.7,Timur Bekmambetov,"['Michael Brandt', 'Derek Haas', 'Chris Morgan']",-,110,Accion,wanted,tt0493464
71,6.7,Timur Bekmambetov,"['Michael Brandt', 'Derek Haas', 'Chris Morgan']",-,110,Accion,wanted,tt1084972
,6.0,"['Aki Aleong', 'Geqi Li']","['Aki Aleong', 'James Taku Leung', 'Tiago Mesquita']","1870's America. A Chinese immigrant falsely accused of murdering a white woman is viciously hunted down; he'll have to prove his innocence in a time when people of color had ""no legal rights"" and could be bought and sold for a profit.",90,Accion,chinaman's chance: america's other slaves,tt0493406
,2.9,Pascal Caubet,"['Pascal Caubet', 'Maxime Lemaitre']","How would you react if three years after the death of your father, you receive a letter signed by him inviting you to visit an abandoned house in the middle of nowhere in China? Curious in nature, you decide to set off on this adventure. Here's the snag, when you arrive in front of the house (which looks more like a bunker), you realize that there are other visitors s... Leer todo",95,Accion,last hour,tt0494249
25,4.5,Jesse V. Johnson,Rick Yune,"In Bangkok, an assassin who turns down a job that hits too close to home finds himself targeted by the elite members of his profession.",90,Accion,the fifth commandment,tt0492881
66,6.5,Andrew Adamson,"['Andrew Adamson', 'Christopher Markus', 'Stephen Mc', 'Feely']",-,150,Accion,the chronicles of narnia: prince caspian,tt0499448
52,5.6,Jonathan M. Dillon,Ian Shorr,"In the seedy underground of illegal prizefighting, a corrupt boxing promoter is embroiled in a dangerous fight-fixing scheme with his female prizefighter.",104,Accion,rigged,tt0756707
,7.0,Ridley Scott,"['William Monahan', 'David Ignatius']",-,128,Accion,body of lies,tt0758774
27,4.8,Malcolm Martin,Malcolm Martin,"After a lost fight, a fighter wants back in the ring, seeking revenge on the fighter who knocked him out. When he comes toe to toe with him, he'll make sure his fists do the talking.",92,Accion,sucker punch,tt0762137
,7.3,Uli Edel,"['Bernd Eichinger', 'Uli Edel', 'Stefan Aust']",-,150,Accion,der baader meinhof komplex,tt0765432
11,5.7,Andy Tennant,"['John Claflin', 'Daniel Zelman', 'Andy Tennant']",-,112,Accion,fool's gold,tt0770752
47,4.5,Mikey Hilb,"['Mikey Hilb', 'Glenn Zoller', 'John Protass']",Best friends set out to be the first people to ski a dangerous Alaskan peak.,96,Accion,deep winter,tt0780500
77,7.3,Ralph Ziman,Ralph Ziman,A young hoodlum's rise from a small-time criminal to a powerful crime entrepreneur during the turbulent years before and after the fall of apartheid.,119,Accion,jerusalema,tt0783532
,2.2,J. Neil Schulman,J. Neil Schulman,"In this action comedy, Jack Goldwater, an IRS agent on loan to the Federal Air Marshal Service, is relieved of field duty after insulting a powerful U.S. Senator, and finds himself exiled to a humiliating desk job in Nevada as the federal receiver managing a legal brothel in tax default, where -- with the help of the brothel Madam, Lady Magdalene -- he uncovers an Al ... Leer todo",116,Accion,lady magdalene's,tt0783538
49,6.2,"['Tony Jaa', 'Panna Rittikrai']","['Tony Jaa', 'Panna Rittikrai', 'Ek Iemchuen']",-,98,Accion,ong bak 2,tt0785035
,5.3,Mark Duncan,"['Jon Bloom', 'Natalie Downing', 'Mark Duncan']","In the near apocalyptic future, The Silverstone Corporation is trying to take over Dockland, the valuable waterfront property under the firm rule of Bishop, but the takeover won't be easy...who will win this battle???",85,Accion,the last bad neighborhood,tt0790810
33,5.8,Antony Szeto,"['Dennis Chan', 'Ho-Leung Lau']","Ten years ago, five students joined a martial arts school and learned the disciplines of Wushu and the bonds of friendship. Today, both will be put to the test after they and a former student stumble into a child kidnapping ring.",104,Accion,wushu,tt0790786
,8.8,Will James Moore,Will James Moore,Joe's a suburban convenience store clerk with big dreams of becoming a cowboy so he packs his boots and relocates to South Texas to learn from the real deal. His idea of the mythic cowboy is quickly shattered however when he finds himself holed up in a town that survives on a human smuggling trade.,-,Accion,cowboy smoke,tt0795362
67,6.6,Louis Leterrier,"['Zak Penn', 'Stan Lee', 'Jack Kirby']",-,112,Accion,the incredible hulk,tt0800080
76,6.7,Ed Harris,"['Robert Knott', 'Ed Harris', 'Robert B. Parker']",-,115,Accion,appaloosa,tt0800308
42,6.1,"['Lana Wachowski', 'Lilly Wachowski']","['Lilly Wachowski', 'Lana Wachowski', 'Tatsuo Yoshida']",-,135,Accion,speed racer,tt0811080
9,5.3,"['Danny Pang', 'Oxide Chun Pang']","['Jason Richman', 'Oxide Chun Pang', 'Danny Pang']",-,99,Accion,bangkok dangerous,tt0814022
,6.0,Sean Robinson,"['Barrie Robinson', 'Sean Robinson', 'Mark York']","To fight crime, a new hero is created, but there are a few small glitches to iron out.",93,Accion,agent crush,tt0815096
27,5.7,Steven Brill,"['Kristofor Brown', 'Seth Rogen', 'John Hughes']",-,110,Accion,drillbit taylor,tt0817538
,5.1,Lance Doty,"['Max Brand', 'Lance Doty']",Tale of vengeance -- outlaw style -- as Red Pierre hunts down legendary gunman Bob McGurk to avenge the murder of his Mother and Father.,110,Accion,shoot first and pray you live (because luck has nothing to do with it),tt0818226
21,2.3,Phenomenon,"['Dan Garcia', 'Jason Hewitt']","New Orleans has the No. 1 per capita murder rating in the nation. A decade earlier the city was dubbed the ""Murder Capital of the Country."" Drugs and violence controlled the streets, taking a toll on the city's law enforcement, neighborhoods and its people. Illustrating this dark chapter in the city's history is ""Death Toll"".",90,Accion,death toll,tt0822802
83,5.1,K.C. Bascombe,Gregory Rosati,"A modern day Bonnie and Clyde - with a twist - that follows two lovers down a path of destruction, mayhem, and murder as they live in a world where it is acceptable to take whatever they want with murderous consequences.",97,Accion,hide,tt0827181
,5.1,Julian M. Kheel,"['Brett Halsey', 'Julian M. Kheel']","Three teams of criminals share the same Brooklyn block, but each exists in a separate genre of film. The Amateurs are trapped in a 1970's anti-hero movie. The Sputniks live in black and white. The Moolies can't escape their rap video life.",86,Accion,capers,tt0826523
,6.7,Henric Brandt,"['Stefan Bommelin', 'Henric Brandt']",A young couple out on a romantic vacation accidentally get involved in a showdown between criminals. They become two witnesses who has to be silenced.,104,Accion,död vid ankomst,tt0829154
64,6.6,Marc Forster,"['Paul Haggis', 'Neal Purvis', 'Robert Wade']",-,106,Accion,quantum of solace,tt0830515
14,4.7,Frank Miller,"['Frank Miller', 'Will Eisner']",-,103,Accion,the spirit,tt0831887
,2.7,Conrad Glover,"['Christine Dynan', 'Conrad Glover']",A local street gang finds a briefcase full of money in an abandoned building. The gang later finds out that the money that they have in their possession belongs to one of New York's biggest crime families.,99,Accion,street revenge,tt0841174
68,6.7,Rian Johnson,Rian Johnson,-,114,Accion,the brothers bloom,tt0844286
22,3.9,Eeshwar Nivas,"['Mayur Puri', 'Lajan Joseph']","Riya lives a middle-classed lifestyle in Mumbai and works as an Assistant Director for a movie producer, Bharucha. After the passing of her mother, she is consoled by a young man, Anthony Gonsalves, in the church graveyard. He introduces himself as the son of Jeffrey, who passed away during 1986, and works as a waiter in Jimmy's Pub, Bandra and wants to be a Bollywood... Leer todo",136,Accion,my name is anthony gonsalves,tt0845492
50,5.8,Marc Gracie,"['Chris Thompson', 'Marc Gracie']",A man hunts down buried treasure in the Australian outback from World War II with the help of an unlikely accomplice.,74,Accion,the tumbler,tt0846111
24,3.4,Ross Boyask,"['Chris Regan', 'Ross Boyask', 'P.l Hobden']","Ten men took away his life. Now ten men will pay with their's. Ryan is left for dead, but returns to his old ways for one last revenge trip. And it's going to be bloody!",90,Accion,ten dead men,tt0854679
27,6.7,Neil Thompson,"['Geoff Thompson', 'Jim Cartwright']","An underworld drama set in the early 1980s, about a lonely factory worker whose life is transformed when he becomes a nightclub doorman.",95,Accion,clubbed,tt0856778
13,5.2,Rob Cohen,"['Alfred Gough', 'Miles Millar', 'John L. Balderston']",-,112,Accion,the mummy: tomb of the dragon emperor,tt0859163
57,5.5,Geo Santini,"['Jason Hice', 'Geo Santini', 'Christine Conradt']","When Troy turned on crime boss Dmitri Debartolla he was forced to leave Los Angeles and lay low in Miami. After two years, and the loss of his leg in a shootout with a Cuban crime syndicate, Troy returns to LA to reclaim what is rightfully his. A reunion with his former partners in a rundown hotel sets the stage for an explosive encounter where past and present collid... Leer todo",95,Accion,hotel california,tt0866435
63,6.5,Rob Minkoff,John Fusco,-,104,Accion,the forbidden kingdom,tt0865556
,2.8,Frank Pinnock,Dan Garcia,Joe Joe has just opened up his very own rim shop and things are going well until an evil loan shark comes to collect an old debt. With no money in the bank Joe Joe has 24 hours to come up with the cash or he loses everything.,81,Accion,the rimshop,tt0872264
,6.1,Daniel Lee,"['Ho-Leung Lau', 'Daniel Lee', 'Guanzhong Luo']",-,102,Accion,three kingdoms,tt0882978
29,5.5,Joshua Seftel,"['Mark Leyner', 'Jeremy Pikser', 'John Cusack']",-,107,Accion,"war, inc.",tt0884224
,6.5,Carlos González Morantes,"['Carlos González Morantes', 'César Jaime']",-,90,Accion,crepúsculo rojo,tt0886472
,4.2,Jacqueline Falk,Jacqueline Falk,"Computerexperte Frank arbeitet in einer Bank und versucht vergeblich auf Sicherheitslücken im e-banking hinzuweisen. Als eine Kundin ihr Geld verliert und Frank ihr zu ihrem Recht verhelfen will, wird er gefeuert und landet wegen einer Anzeige der Bank in U-Haft. Im Gefängnis überredet ihn der Polizist Max, sich mit einem e-banking-Trick an der Bank zu rächen. Als Fra... Leer todo",90,Accion,geld oder leben,tt0889190
40,4.1,"['David Murphy', 'Scott Peck']","['David Murphy', 'Scott Peck']","Over five thousand people illegally cross the border each day. There are areas where crime is at its highest, where criminals prey upon these defenseless groups. An elite task force is put together with high expectations of solving this problem that is plaguing our border. After only a few short years, the operation is shut down due to the weight of overwhelming polit... Leer todo",105,Accion,border lost,tt0892041
34,5.8,Steve Barker,"['Rae Brunton', 'Kieran Parker', 'Steve Barker']","In war-torn Eastern Europe, a mysterious businessman hires a group of mercenaries on a routine mission to protect him not knowing of the long-hidden secret that lies there.",90,Accion,outpost,tt0892899
,7.2,Jee-woon Kim,"['Jee-woon Kim', 'Min-suk Kim']",-,139,Accion,joheunnom nabbeunnom isanghannom,tt0901487
16,5.1,David Michael O'Neill,Shawn TDavid Michael O'Neill,A day trader (Embry) and his fiancée (Robertson) get caught up in high stakes gambling.,91,Accion,player 5150,tt0906773
68,6.9,David Gordon Green,"['Seth Rogen', 'Evan Goldberg', 'Judd Apatow']",-,111,Accion,pineapple express,tt0910936
54,3.1,Gerson Sanginitto,"['Eliese Besemer', 'Paul Johnson', 'André Lima']","Martial arts champion Andre Lima's fighting days ended with his wife's death. The past nine years Andre has struggled to rebuild his world around his two children. When his daughter's health suddenly fails, his finances collapse.",86,Accion,beyond the ring,tt0910993
,7.2,Ole Christian Madsen,"['Lars Kristian Andersen', 'Ole Christian Madsen']",-,130,Accion,flammen & citronen,tt0920458
13,3.0,Andrew Prowse,"['Richard Manning', 'David Kemper']","Gradually people notice the heat index is rising, and that all life on Earth is at risk, for a hoard of alien dinosaurs want to take over; until a soldier and a ex-model step in to take back planet Earth.",83,Accion,heatstroke,tt0925245
80,5.8,Gregg Bishop,Joe Ballarini,"On the night of the big High-School Prom, the dead rise to eat the living, and the only people who can stop them are the losers who couldn't get dates to the dance.",87,Accion,dance of the dead,tt0926063
,6.1,Thomas Vincent,"['Éric Besnard', 'Thomas Vincent']",A man investigating his son's death learns some horrific truths about the pharmaceutical industry.,92,Accion,le nouveau protocole,tt0926763
,1.8,"['Y.V.S. Chowdary', 'Gopireddy Mallikarjuna Reddy']","['Sai Krishna Biyyapu', 'Ramana Chintapally', 'Y.V.S. Chowdary']","Veera Venkata Satyanarayana Swamy(Balakrishna) is a good samaritan. He helps his fellow villagers in their need. When the police blame him for a few murders, a vigilante named Okka Magadu(Balakrishna) takes the blame. Who is Okka Magadu? How is he related to Swamy's grand mother?",150,Accion,okka magadu,tt0928160
20,4.9,Graham Cantwell,Anthony Fox,"When Anton O'Neill returns home after five years at sea, he finds that 1970s Ireland is a radically different place from the one he left behind. Northern Ireland is in flames, and civil unrest has spilled south of the border to his beloved home in County Cavan. Blinded by hatred and misguided patriotism, Anton is led into an illicit world of violence and forced to cho... Leer todo",95,Accion,anton,tt0929730
,6.9,Jae-young Kwak,Jae-young Kwak,"A lonely university student develops a romance with a beautiful interesting woman, who turns out to be a cyborg from the future.",115,Accion,boku no kanojo wa saibôgu,tt0929860
60,7.7,Pierre Morel,"['Luc Besson', 'Robert Mark Kamen']",-,90,Accion,taken,tt0936501
,6.1,Daniel Alfredson,Kerstin Ekman,An examination of how the traditions of the Sami villagers in northern Sweden is confronted with modern day society.,95,Accion,varg,tt0937378
82,7.1,Ben Stiller,"['Justin Theroux', 'Ben Stiller', 'Etan Cohen']",-,107,Accion,tropic thunder,tt0942385
,6.2,Jacques Maillot,"['Pierre Chosson', 'Jacques Maillot', 'Bruno Papet']","The story of two rival brothers, one a pimp and the other a cop, and how the former manages to be the family favorite.",106,Accion,les liens du sang,tt0942379
,7.0,Pat Cerrato,Paul Filipanics,"Giant insects are found in the sewers of NYC. One man, who is known for crying wolf has to tell his bosses who never take him serious. He puts his job and his love life on the line for the sake of the city! Only when they find his story to be true is it too late...or is it?",-,Accion,pesticide,tt0942899
,4.3,Terry Ingram,"['Brook Durham', 'Kevin Leeson']","ODYSSEUS, The Warrior King, has been away from Ithaca for twenty years. The first ten he spent fighting the Trojan War; the last ten he spent fighting to get home. Among his adventures is the tale Homer felt was too horrific to tell; the missing book of The Odyssey known as... THE ISLE OF THE MISTS.",88,Accion,odysseus & the isle of mists,tt0945580
,6.5,"['Guillaume Ivernel', 'Arthur Qwak']","['Frédéric Engel Lenoir', 'Arthur Qwak']",A fantastic tale telling the adventures of two dragon hunters!,80,Accion,chasseurs de dragons,tt0944834
,5.5,Don Barnhart Jr.,Don Barnhart Jr.,"Born into the underground world of human trafficking and prostitution, luck gave Jerri and Marie one chance to break free. They took it and now the mob wants them back...with interest.",74,Accion,china dolls,tt0945327
,6.6,Peter Flinth,"['Jan Guillou', 'Hans Gunnarsson']","The Knight Arn is sent on a last mission against Saladin. He has to win this battle, before he can go home to Sweden, and finally marry his Cecilia and start a family. But the peace back home is threatened by the Danes.",128,Accion,arn: riket vid vägens slut,tt0950739
,5.2,"['Raul Garcia', 'Manuel Sicilia']","['Manuel Sicilia', 'Raul Garcia', 'Jose E. Machuca']",A group of animals look for a way off of an eccentric billionaire's own personal Noah's Ark.,97,Accion,el lince perdido,tt0951333
,2.6,Darrell Mapson,Willy Ortlieb,"While trying to find where her younger brother wandered off to, Jenny and David, must search an abandoned wrecking yard with a horrifying history.",88,Accion,hot rod horror,tt0955392
,6.6,Jeremy Dean,Jeremy Dean,"Two government agents are sent to investigate a solid steel room that people enter, but don't come out of. They soon realize that the only way to discover the secret of the room's origin is to seek out the aid of an ex-magician/escape artist who has been convicted of murdering her husband. Little do they know that this merciless room is only the beginning of what will... Leer todo",89,Accion,stratagem,tt0969650
36,4.0,Thunder Levin,"['Thunder Levin', 'George Saunders', 'George Saunders']",-,90,Accion,mutant vampire zombies from the 'hood!,tt0970520
30,4.8,Uwe Boll,"['Dan Clarke', 'Uwe Boll']","Halfway into the Vietnam War (1959-1975), a special US combat unit is sent to hunt and kill the Viet Cong soldiers in man-to-man combat in the endless tunnels underneath the jungle of Vietnam.",96,Accion,tunnel rats,tt0970462
,5.1,Fedor Bondarchuk,"['Eduard Volodarskiy', 'Marina Dyachenko', 'Sergey Dyachenko']","A space traveler from the Earth of the 22th century - without wars, poverty and oppression - crashes on an unknown planet. Politically and economically that planet similar to the totalitarian human states of the 20th century.",115,Accion,obitaemyy ostrov,tt0972558
,5.3,Vitor Santos,"['Chris Carberg', 'Vitor Santos']","When wanted fugitive Prescott Roeh is caught up with by Bounty Hunters, Brock Hadley and Rahul Quadim, he retreats to his old hometown, Braxton, as do the hunters. It is in this small town that they will all come to terms with their past, present, and future.",110,Accion,kill zone,tt0972878
15,3.4,David Presley,David Presley,"Three college cheerleaders (and after-school go-go dancers) use their martial arts skills to save their Sensei from mafia kidnappers, but must keep their extracurricular activities a secret to realize their Ivy League dreams at Brown.",81,Accion,ninja cheerleaders,tt0972857
33,5.6,Brian Smrz,"['Chad Law', 'Evan Law']",-,94,Accion,hero wanted,tt0977214
,6.2,Leonel Vieira,"['João Quadros', 'Roberto Santiago', 'Leonel Vieira']",Two amateur thieves are hired to steal an extremely valuable Van Gogh painting from the abandoned farm of an Argentinian countess.,103,Accion,arte de roubar,tt0977637
16,3.2,Matthew Hope,Matthew Hope,The year is 2015 and overpopulation and famine have plunged our planet into chaos and one desperate survivor finds himself being hunted and pursued by hordes of rage-crazed zombies.,89,Accion,the vanguard,tt0977669
35,5.0,Ryan Combs,Jacob L. Adams,-,93,Accion,animal 2,tt0985047
19,4.4,Pete Riski,"['Pekka Lehtosaari', 'Mr. Lordi', 'Pete Riski']",A man emerges with his autistic daughter and three others from a hospital elevator to find themselves trapped in the building with devilish monsters.,85,Accion,dark floors,tt0985025
,6.1,Jae-young Kwak,"['Jae-young Kwak', 'Shinho Lee']",A beautiful martial arts prodigy becomes a ruthless warrior to guard the world against the evil spell.,122,Accion,mu-rim-yeo-dae-saeng,tt0985101
29,5.1,"['Alec Joler', 'Ethan Shaftel']","['Aris Blevins', 'Ethan Shaftel']","Daniel loses his wife and son in a car accident. While slowly recovering from his injuries, he rebuilds his son's video camera that was destroyed in the crash. Infused with power from the moment of the crash, the camera develops the ability to stop time when Daniel presses the pause button. This discovery restores Daniel's purpose, and he fills the vacuum in his life ... Leer todo",95,Accion,suspension,tt0989760
65,6.9,Jeffrey Nachmanoff,"['Jeffrey Nachmanoff', 'Steve Martin']",-,114,Accion,traitor,tt0988047
50,3.8,Vijay Krishna Acharya,Vijay Krishna Acharya,What happens when you throw 2 guys who hate each other together? Add for good measure a beauty and a gangster and the trouble is no one can be trusted.,-,Accion,tashan,tt0995752
73,7.2,Goran Markovic,Goran Markovic,"Year 1993, the bleakest time of war in Bosnia and Herzegovina. A group of actors from Belgrade, utterly unaware of what they're setting themselves up for, embark on a search for quick earnings - on a ""tour"" around the Serbian Krajina. However, there they are thrust into the heart of war and begin to wander from war front to war front, from one army to the next.",102,Accion,turneja,tt0996982
