,titulo,anio,puntuacion_rotten
539,Petits riens,2001,
540,Across the River,2001,43
541,Shoot!,2001,
542,Gildran,2001,
543,Bite to Eat,2001,
544,Sans autre t'es rien,2001,
545,En sista vals,2001,
546,Palíndromo,2001,
547,Change the World,2001,
548,Okénka,2001,
549,The Book and the Rose,2001,
550,Âme noire - Black Soul,2001,
551,Nelásky,2001,
552,Trust Me,2001,52
553,Killing Time,2001,64
554,Three Sisters on Moon Lake,2001,
555,Two Grey Hills,2001,
556,Che si shi si,2001,
557,Molina's Test,2001,
558,Dead Soul: A Fairy Tale,2001,
559,Reveille,2001,77
560,Brown Eyed Girl,2001,
561,Sorthvit,2001,
562,Emptiness,2001,
563,Fait d'hiver,2001,
564,Sway,2001,
565,Afta,2001,
566,Papillon,2001,52
567,Epicure,2001,
568,A Perfect Execution,2001,
569,El último baile,2001,
570,Dear Emily,2001,
571,Here,2001,71
572,The Flock,2001,32
573,The Susan Smith Tapes,2001,
574,The Whirlwind,2001,
575,A Design for a Life,2001,
576,Killing Time,2001,64
577,Confidences,2001,
578,Lluvia,2001,
579,To kvinder,2001,
580,Antes Da Partida,2001,
581,Crow Stone,2001,
582,Gråvejr,2001,
583,Inútil,2001,
584,Three Stories from the End of Everything,2001,
585,Burning the Grump,2001,
586,Member,2001,
587,Rymningen,2001,
588,Insomnia,2001,92
589,Sing Sinatra,2001,
590,O Branco,2001,
591,Phenomenal Woman,2001,
592,Una feliz navidad,2001,
593,Day of Reckoning,2001,20
594,The Yellow Bird,2001,
595,Wonder,2001,86
596,Postkort fra Mars,2001,
597,Pâté,2001,
598,Remote Control,2001,90
599,The Princess and the Pea,2001,20
600,Henry and Marvin,2001,
601,Medio tiempo,2001,
602,The Bird,2001,
603,The Big House,2001,75
604,The Brothers Grim,2001,
605,The Last Post,2001,64
606,Reunion,2001,55
607,El ojo en la nuca,2001,
608,Entre la multitud,2001,
609,Andmicht,2001,
610,Speechless...,2001,
611,For Jimmy Brown,2001,
612,Lincoln and 31st,2001,
613,Mon,2001,
614,Schneckentraum,2001,
615,Good Stuff,2001,-
616,Film(dzama),2001,
617,In the Eyes of an Angel,2001,
618,Mercy,2001,17
619,L'Ilya,2001,
620,Woyzecks sidste symfoni,2001,
621,La voie lente,2001,
622,Speak,2001,80
623,Pain Relief,2001,
624,Odyssée,2001,
625,Echo,2001,100
626,The Priests,2001,55
627,Puzzles,2001,
628,Tango Americano,2001,
629,Dog,2001,77
630,About a Girl,2001,-
631,Peau de vache,2001,
632,One Step Closer,2001,
633,Buddy & Grace,2001,
634,Headache,2001,
635,Freunde,2001,
636,Luang ta,2001,
637,Chicken Night,2001,
638,Maoz Tzur,2001,
639,Shaheed,2001,
640,Thunderbird,2001,
641,El corazón de la memoria,2001,
642,Ilha,2001,
643,One,2001,61
644,Curtis and Clover,2001,
645,Storm,2001,54
646,El apagón,2001,
647,You Might Be the Youngest,2001,
648,Françoise,2001,
649,Saturday Night,2001,83
650,Muno,2001,
651,Like It Is,2001,11
652,Potomu chto mama,2001,
653,Sleeping Man,2001,
654,Apples & Oranges,2001,
655,The Burning Boy,2001,
656,Escape - Flugten fra ensomheden,2001,
657,God's Helper,2001,
658,Breaking Up Really Sucks,2001,
659,Innocent,2001,66
660,Kicking On,2001,
661,Rites,2001,
662,Taste,2001,86
663,Milagro's Calling,2001,
664,Billy528,2001,
665,Tea with Grandma,2001,
666,Freedom Park,2001,
667,Mala espina,2001,
668,"Hasta aquí hemos llegao (desde el Vaticano, con amor)",2001,
669,Gypsy Rose,2001,
670,A Loving Act,2001,
671,10-Speed,2001,
672,Aria,2001,57
673,Roam,2001,98
674,Adjustments,2001,
675,Gasline,2001,
676,The Audience,2001,53
677,Una y media,2001,
678,Whoa,2001,
679,Vous qui passez,2001,
680,Summoning,2001,
681,Modern Daydreams,2001,
682,The Family Tree,2001,10
683,Ist gut jetzt,2001,
684,Rush of the Palms,2001,
685,Meska sprawa,2001,
686,Un paio di occhiali,2001,
687,Male Order,2001,
688,Final - Trilogia do Amor Em 16mm - Parte 1,2001,
689,Shoo Fly,2001,
690,Vincent,2001,55
691,The Pot of Gold,2001,
692,The Legend of Loch Lomond,2001,
693,Hubcap,2001,
694,Gabrielle,2001,75
695,Flight of the Bumble Bee,2001,
696,Snake,2001,
697,La mirada obliqua,2001,
698,The Brave Man,2001,
699,Des anges,2001,
700,When Cupid Dances...,2001,
701,Walnut & Honeysuckle,2001,
702,Por Um Fio,2001,
703,Disparo Acidental,2001,
704,Always Crashing in the Same Car,2001,
705,Late Summer,2001,
706,De val,2001,
707,Late One Night,2001,78
708,Life in the Middle,2001,
709,Kidschool,2001,
710,Special Day,2001,
711,Marked,2001,18
712,Saat menyatakan cinta,2001,
713,Moonshine,2001,-
714,The Platform,2001,80
715,Falsehood,2001,
716,Le dos au mur,2001,
717,Demons on Canvas,2001,
718,The Guest of Honor,2001,
719,Le puits,2001,
720,Theen,2001,
721,My Other Wheelchair Is a Porsche,2001,
722,On Growing Older,2001,
723,La jeune fille et les nuages,2001,
724,Fairytale,2001,86
725,Full,2001,
726,"Gem et smil, Katrine",2001,
727,Ministère de la peur,2001,
728,Paradiso,2001,
729,The Love Doctor,2001,
730,Virus Man,2001,
731,Viorica,2001,
732,Atrapada en un blues,2001,
733,To foustani,2001,
734,Con dos cojones,2001,
735,Adventures in Paradise,2001,-
736,"Borsh, el refugio",2001,
737,Aliento,2001,
738,"Amor, dinero y salud, por este orden",2001,
739,Bañeras,2001,
740,The Big Suitcase,2001,
741,El diario de la abuela,2001,
742,Dos más,2001,
743,Faltes internes,2001,
744,Hævn (venganza),2001,
745,Historia de un búho,2001,
746,El cumpleaños de Carlos,2001,
747,Matadero,2001,80
748,Pilar,2001,
749,Manos,2001,
750,Mater,2001,38
751,Inocencia,2001,
752,Pasión sombría,2001,
753,Night Trade,2001,
754,La noche de mi mal,2001,
755,Toda clase de pieles,2001,
756,Santa Agonía,2001,
757,La tierra desde la Luna,2001,
758,El paraguas,2001,
759,La otra vertiente,2001,
760,Te llamaré a las cinco,2001,
761,Versus (lucha),2001,
762,Upheaval,2001,
763,Ust avam,2001,
764,Seeking Felicity,2001,
765,Dog,2001,77
766,Roma,2001,88
767,The Miami Chronicles,2001,
768,Carnival,2001,
769,Surface Calm,2001,
770,Max and Zoe,2001,
771,Affaire Libinski,2001,
772,Flipped,2001,55
773,Driving,2001,
774,Three Lives of Kate,2001,
775,William Blake,2001,
776,Backstage,2001,31
777,Opción incorrecta,2001,
778,Far on Foot,2001,
779,Lives of the Pharaohs,2001,
780,Espacio 2,2001,
781,Ce qui compte pour Mathilde,2001,
782,In Search of Mike,2001,
783,Taivasmatka,2001,
784,Katherine,2001,60
785,Driving Home,2001,
786,Barnone,2001,
787,Make Believe,2001,85
788,Now Boarding,2001,
789,Eventually There,2001,
790,She Never,2001,
791,Little Moments,2001,
792,Tête à tête,2001,
793,Forsaken,2001,41
794,Traveler,2001,
795,Adriaans plaag,2001,
796,Ingen återvändo,2001,
797,Que tenhas tudo o que desejas,2001,
798,Satan Eats Lunch,2001,
799,Stranger,2001,
800,Ossessione,2001,100
801,Slam Poetry,2001,
802,Falling for Toby,2001,
803,Wheels Locked,2001,
804,Cousin of Sleep,2001,
805,Tell Hell,2001,
806,Tell Me Who Ruby Was,2001,
807,Man Alone,2001,
808,Fallen Together,2001,
809,Bas les masses,2001,
810,Different Places,2001,
811,Just One More,2001,
812,Broken Sight,2001,
813,Father Xmas,2001,
814,Nous ne sommes pas les derniers,2001,
815,Jens Langkniv,2001,
816,Cyberslut,2001,
817,A mi autónk,2001,
818,Red,2001,72
819,Shooting Blanks,2001,
820,Alt andet blev pludseligt totalt ligegyldigt,2001,
821,The Same,2001,
822,Onnenpeli 2001,2001,
823,Soda Pop,2001,
824,Death's Dream,2001,
825,The Oarsmen,2001,
826,Mary's Grave,2001,
827,Room,2001,93
828,Simulacra,2001,
829,The Last Secret,2001,
830,The Circle,2001,94
831,One of Them,2001,
832,Outono,2001,
833,David and Goliath,2001,57
834,Verte,2001,
835,David's Walls,2001,
836,Diary of a Male Whore,2001,-
837,"Buenas noches, papa",2001,
838,Porvari tanssii ja soi,2001,
839,Zwanzig Minuten mit einem Engel,2001,
840,Caja chica,2001,
841,"Still Life, with Scissors",2001,
842,Wyspa R.O.,2001,
843,Rutina,2001,
844,El delator,2001,
845,En memoria de Bioy,2001,
846,Les dessous,2001,
847,Puerto principal,2001,
848,Sleep,2001,93
849,Bruised,2001,-
850,Frank & Mary,2001,
851,Spiral,2001,50
852,Drawing Girls,2001,
853,Flicka,2001,54
854,Lilly,2001,
855,Generation: Lost,2001,
856,Solo,2001,
857,The Pool Boy,2001,
858,Hot Dogs,2001,
859,Blue Love,2001,
860,Me and My Old Man,2001,
861,Hjerternes fest,2001,
862,La foto,2001,
863,Last Legs,2001,
864,Saudade,2001,
865,Hunger,2001,87
866,The Fighter,2001,91
867,Don't Look Under the Bed,2001,68
868,Edge Running,2001,
869,Ashes,2001,33
870,Money Matters,2001,89
871,Clockwork,2001,
872,Pushed,2001,
873,The Best Picture Show,2001,
874,Appel d'air,2001,
875,Babysitting,2001,61
876,Gato Pardo,2001,
877,My First Kiss,2001,
878,J'me souviens plus...,2001,
879,Gong Gong,2001,
880,The Confession,2001,80
881,Change,2001,
882,The Goddess Method,2001,
883,10 Cents a Minute,2001,
884,Discovery,2001,
885,Status Quo,2001,
886,Everything in This Box 25¢,2001,
887,Pucker Up!,2001,
888,King Returns,2001,
889,A Menina dos Meus Olhos,2001,
890,Tapis,2001,
891,Telling Lies,2001,50
892,Finding Yourself in LA,2001,
893,Ophelia's Opera,2001,
894,I See Marty,2001,
895,Frank's Last Dance,2001,
896,The Last March,2001,
897,Convergence,2001,41
898,Real Surreal,2001,
899,Just Like My Dad,2001,
900,Martin Four,2001,
901,Prvo smrtno iskustvo,2001,
902,The Last Words of Dutch Schultz,2001,
903,Herretoilettet,2001,
904,Shades of Black,2001,
905,El dolor,2001,
906,Asyla,2001,
907,Grau,2001,
908,Target Practice,2001,40
909,Play Ball,2001,
910,Jack & Jill's Christmas,2001,
911,Masken,2001,
912,Liliana,2001,
913,The Other Side,2001,44
914,Zarpa,2001,
915,The Man Who Knew Belle Starr,2001,
916,Numb,2001,56
917,Waiting on the Lost,2001,
918,Bluehair,2001,
919,My Two Best Men,2001,
920,Tunnel Vision,2001,32
921,Czlowiek magnes,2001,
922,Art of Love,2001,85
923,"Money, Fear and Justice",2001,
924,Size Matters,2001,-
925,Coleridge's Couch,2001,
926,Freaky Deaky 10 to 1,2001,
927,Det suser i sivet,2001,
928,Vunes,2001,
929,Me mirabas,2001,
930,Una historia de aves,2001,
931,A Day Out,2001,
932,La historia de la historia que no se dejó contar,2001,
933,Jacqueline,2001,
934,Nato,2001,
935,Fin de etapa,2001,
936,Circosis,2001,
937,Esto no es un sueño,2001,
938,Double Happiness,2001,75
939,El ombligo del mundo,2001,
940,Fast Fuck,2001,
941,Huespedes,2001,
942,Zlato srce,2001,
943,Sombra verde,2001,
944,Morgen,2001,
945,Une vie pour une vie,2001,
946,Rituals of Exchange,2001,
947,In the Eye,2001,
948,Marty the Magnificent,2001,
949,Nice Shot,2001,
950,Ruutana,2001,
951,Huatulco Sunset,2001,
952,Limbo,2001,72
953,A Matter of Life,2001,
954,Cracks in the Ceiling,2001,
955,Mr. Reubens Goes to Mars,2001,
956,Mama and Papa,2001,
957,Bad Credit and Aliens,2001,
958,Stefan's Silver Bell,2001,
959,Kun skæbnen lever,2001,
960,Poool,2001,
961,Legekammeraten,2001,
962,Alt er indeni,2001,
963,Dystopia,2001,14
964,"1,7",2001,
965,Metropollination,2001,
966,Passing By,2001,
967,Nan,2001,
968,La llorona del río,2001,
969,Poster,2001,
970,Green Green Lanes,2001,
971,Why Is God...,2001,
972,Oh Man!,2001,
973,Shower,2001,87
974,Strelitz,2001,
975,Soundcheck,2001,
976,Mireille et Lucien,2001,
977,Flores,2001,-
978,Dance,2001,
979,Colic,2001,
980,...And Wife,2001,
981,A Morte É uma Flor,2001,
982,Stereo,2001,67
983,Majakas,2001,
984,Sofies hjerte,2001,
985,St. Christopher's Code,2001,
986,Una mirada de amor,2001,
987,Cambio de vida,2001,
988,"Al, uno de tantos",2001,
989,American Obon,2001,
990,Checkmates,2001,
991,Sugar-Free,2001,
992,Paul's Lucky Day,2001,
993,Bleeding,2001,
994,Ben,2001,
995,Long Road to Paradise,2001,
996,Eine kleine Geschichte,2001,
997,The Battle,2001,-
998,Santo al cielo,2001,
999,Earth Is Heaven,2001,
1000,O Beijo,2002,
1001,Empty,2002,
1002,Wind,2002,46
1003,The Secret Sea,2002,
1004,The Unique Oneness of Christian Savage,2002,
1005,Roberta Loved,2002,
1006,Night's Noontime,2002,
1007,Dexter,2002,71
1008,Graced,2002,
1009,Evergon,2002,
