,0,1,2,3,4,5,6
58,4.4,Swaylee Loughnane,"['Alan Colegrave', 'Paul Gardner']",A couple mutually decide to give their baby up for adoption to go back to living their separate lives.,127,mother's child,2020
59,6.6,Fakhrul Arefeen Khan,"['Fakhrul Arefeen Khan', 'Suvojit Roy']","How friendship is meaningful in our life? Does it has any barrier by thought? Age, Color, race or religion? Let's make friendship universal -a circle free for better humanity.",112,gondi,2020
60,6.4,Ruben Alves,"['Élodie Namer', 'Ruben Alves', 'Cécilia Rouaud']",-,107,miss,2020
61,7.4,Milan Trenc,"['Petar Hektorovic', 'Milan Trenc']","A nobleman poet embarks on a boat trip with two local fishermen. As they hop the bucolic islands, he recalls his youthful tragic love and his artistic impotence while the uneasy relationship with common fishermen evolves..",97,fishing and fishermen's conversations,2020
62,6.1,Olivier Marchal,Olivier Marchal,-,116,bronx,2020
63,5.9,Daria Woszek,"['Sylwester Piechura', 'Aleksandra Swierk', 'Daria Woszek']",-,80,maryjki,2020
64,6.1,Philippe Garrel,"['Jean-Claude Carrière', 'Arlette Langmann', 'Philippe Garrel']",-,100,le sel des larmes,2020
65,6.3,Hitoshi Yazaki,Kanako Nishi,"Three siblings share a home with their parents living a happy life. The oldest one is good-looking guy, which is something of a contrast from his younger brother who is at school. The youngest one is the girl and has two brothers to protect her. Unfortunately an accident knocks o... Leer todo",119,sakura,2020
66,5.8,Robert Glinski,Wojciech Lepianka,"The 70s. A Security Service Major wishes to ""buy"" gullible priest Zieja and turn him into an agent who will discredit the opposition. The priest's interrogations become a natural pretext for a journey through the history of Poland in the twentieth century: from the Bolshevik war ... Leer todo",110,zieja,2020
67,-,Sebastian Jobst,"['Jannis Hain', 'Daphne Heil', 'Sebastian Jobst']",-,87,schmetterlinge,2020
68,6.4,Eduard Bordukov,"['Eduard Bordukov', 'Aleksandr Egorov', 'Igor Gordashnik']","The film's two main protagonists are Russia's best saber fencers. One of them has long been in the limelight, the other only recently made it into the national team and has been winning almost every tournament since. The two athletes begin to fight for supremacy both on and off t... Leer todo",115,na ostrie,2020
69,4.7,Ben Mole,Ben Mole,-,87,behind the line: escape to dunkirk,2020
70,6.6,"['Reinhold Messner', 'Thomas Dirnhofer']",Reinhold Messner,-,90,cerro torre,2020
71,5.7,Lee Thongkham,"['Lee Thongkham', 'Piyaluk Tuntisrisakul']",-,102,the maid,2020
72,-,Damon Griffin,Damon Griffin,A kid's identity crisis and lifelong sinus problems are transformed by his relationship with a disabled boy.,66,green summer,2020
73,6.9,Rodrigo Reyes,"['Misha Maclaird', 'Lorena Padilla', 'Rodrigo Reyes']","Upon the 500-year anniversary of the Spanish Conquest, a ghostly Conquistador arrives in modern Mexico. As he journeys toward the capital city, he remembers events from his past while encountering the testimonies of real people, the survivors of contemporary violence. History and... Leer todo",87,499,2020
74,4.5,Harper Philbin,"['John Dufresne', 'Harper Philbin']","When a state government shutdown closes parks on 4th of July weekend, the Park Rangers of Driftless State Park, led by Nova Abbey, must protect the park from the people, and the people from one another.",75,driftless,2020
75,-,Flying King Manju,-,Rajeeva is a Kannada movie starring Mayur Patel and Akshatha Sreedhar Shastry in prominent roles. It is a drama directed by Flying King Manju.,-,rajeeva,2020
76,5.4,Christopher Munch,Christopher Munch,A respected journalist uncovers the truth behind the mythology of President Eisenhower's long-alleged involvement in extraterrestrial events.,108,the 11th green,2020
77,7.6,"['Antonio Cuadri', 'Andrés Garrigó']",Andrés GarrigóPedro Delgado,-,85,corazón ardiente,2020
78,6.4,Bettina Oberli,"['Cooky Ziesche', 'Bettina Oberli', 'Thomas Ritter']","Wanda, a Polish woman, takes care of 70-year-old Joseph in his family villa on the lake. She is always there for him and also helps his wife Elsa. The work is poorly paid, but Wanda needs the money for her family.",111,"wanda, mein wunder",2020
79,5.9,Mikhail Mareskin,Mikhail Mareskin,-,-,vnutrenniy ogon,2020
80,-,Yuechen Hao,Yuechen Hao,"In LA Chinatown, a young woman dreams of being a chef in her father's restaurant, but when she finds out that her father plans to pass down the restaurant to her brother, she has to re-evaluate her dream.",45,one meal,2020
81,5.9,Ryan Murphy,"['Bob Martin', 'Chad Beguelin', 'Matthew Sklar']",-,130,the prom,2020
82,-,Christopher Beaulieu,Christopher Beaulieu,"Chris is an English teacher in South Korea who is lazy at work and lazy in life - an expat looking for a good time, trying to run away from the shame and responsibilities of his life back home.",67,konglish,2020
83,-,Samantha Nolte,"['Bobby Mc', 'Gruther']","After being gone for eleven years, a burnt out hardcore vocalist returns to his small, New Jersey hometown, in the wake of his father's death during the holidays.",-,fair haven,2020
84,8.4,Laura Duval,Laura Duval,"In a futuristic dystopian world young women are remote viewers for the government. A remote viewer, on a journey to deliver a family heirloom, must decide whether she will die as a hero or escape to live the life of a regular teenager.",-,the marked,2020
85,6.9,Nobuhiro Suwa,"['Kyôko Inukai', 'Nobuhiro Suwa']",-,139,kaze no denwa,2020
86,-,Bernard L. Eatmon,Saphire Blue,-,85,the heights a perfect reunion,2020
87,-,Malec Démiaro,"['Elisabeth Draguet', 'Malec Démiaro']",-,93,fille du vent,2020
88,6.8,Marina Libik,Marina Libik,"The peace of a middle-class family is shattered by the suicide of the elder daughter just a month after she is admitted to college. Coral, her younger sister, replaces her in the college to find out the circumstances her sister's death.",123,no man's truth,2020
89,8.8,Leon Mitchell,"['Henrik Ibsen', 'Birgit Syran Myaard']","Ellida goes through a hard time in her marriage having lost a child. She moves back to the lighthouse in Kragerø, Norway, where Munch painted his masterpiece;The Sun, to take care of her dying father and help with the lighthouse.",-,the lady from the sea,2020
90,5.4,Aleksandr Basov,Aleksandr Basov,"Based on ""In a Grove"" by Akutagawa Rynoske. One shiny summer day the investigation group comes at former quarry check of indications of accused, witnesses and victims of the murder and the rape took place there half a year ago.",110,yaponskiy bog,2020
91,5.4,Michael M. Scott,David Golden,-,96,dangerous lies,2020
92,7.3,Iván Noel,Iván Noel,-,114,cordero de dios,2020
93,8.7,Sudha Kongara,"['Sudha Kongara', 'Shalini Ushadevi', 'Vijay Kumar']",-,153,soorarai pottru,2020
94,-,Shaun Gonzalvo,Shaun Gonzalvo,"Who are you? It's a simple question, right? We are told from a young age how to act, how to move, not to cry and how to live. Alexander was told that he should be something that he is not. It's killing him, destroying all that he loves and he's feeling helpless to find a solution... Leer todo",-,alexander,2020
95,6.7,Albert Dupontel,"['Albert Dupontel', 'Marcia Romano', 'Xavier Nemo']",-,87,adieu les cons,2020
96,-,Bill Bentley,Bill Bentley,A therapist finds a strange pattern with her patients.,-,the tree movie,2020
97,-,Nicholas Aaron Robinson,Alexis Marie,"A tale of love and hurt about a college girl named Mia, who's enjoying a night out with her friends and is soon visited by someone from her past she wished to forget.",-,mia's m.i.a,2020
98,7.5,Christian Igbinovia,Christian Igbinovia,"This is the story of a young, immigrant couple, whose love is tested by real life struggles and challenges on a foreign soil.",106,the love between us,2020
99,6.8,Joe Mantello,"['Mart Crowley', 'Ned Martel']",-,121,the boys in the band,2020
100,8.0,"['Prakash Jha', 'Saurabh Choubey']","['Writer Bhaiya', 'Saurabh Gupta', 'Prakash Jha']",The film revolves around the story of an ordinary rickshaw driver in Bihar who aspires and dreams of providing a maximum possible quality education to his son by making arrangements for him to study at a private English medium school.,-,pareeksha,2020
101,2.2,Asun Mawardi,"['Matthew Ryan Fischer', 'Asun Mawardi']","Story of Max who haunted by the deeds of his criminal father, his family, and his closest friends, as they battle a local loan shark who wants revenge against Max and his father.",159,once upon a time in indonesia,2020
102,5.6,Diego Mondaca,"['Cesar Diaz', 'Diego Mondaca', 'Pilar Palomero']",-,80,chaco,2020
103,6.5,Vincenzo Marra,Vincenzo Marra,An Italian football sports agent looking for young talents finds an Uruguay child prodigy and helps him starting a career into Italian football to fulfill a lifelong dream of success and fame.,95,la volta buona,2020
104,5.2,Paul Tanter,"['Doug Phillips', 'Simon Phillips']",-,105,stealing chaplin,2020
105,-,-,Fortune Features,-,-,the method,2020
106,6.6,Nobuhiro Doi,"['Akiko Nogi', 'Takeshi Shiota']",A newspaper reporter is working on an investigative piece regarding an unsolved mystery dating back thirty years. there was gangsterism and extortion at play. As part of his work the man comes across a riddle of a cassette tape. Alsmost at the same time a man in Kyoto comes acros... Leer todo,142,the voice of sin,2020
107,6.6,Cristi Puiu,"['Vladimir Solovyov', 'Cristi Puiu']",-,201,malmkrog,2020
108,6.8,Horatiu Malaele,Adrian Lustig,"He wanted to become Someone, and he became somebody else.",104,luca,2020
109,6.7,Orlando Senna,Orlando Senna,"Gunfighter Kim makes a serious mistake. The organization decides to order him to do another job. If he does, he will escape his punishment: killing his sister, the only person he really loves.",103,longe do paraíso,2020
110,4.6,Anthony Bawn,Anthony Bawn,A story of a young man running from the truth about his childhood returns in order to correct his past but ends up discovering a side of himself that he suppressed.,62,as i am,2020
111,5.7,"['Matti Harari', 'Arik Lubetzki']","['Matti Harari', 'Arik Lubetzki', 'Dan Redler']","Ema and Gregori come from Ukraine. They were very excited about immigrating to Israel. New country, new opportunities. They cross paths with a wealthy ageing middle-class Israeli couple whose relationship is in crisis.",78,haarucha,2020
112,6.3,Takahiro Miki,"['Takahiro Miki', 'Io Sakisaka', 'Yôko Yoneuchiyama']",-,124,"omoi, omoware, furi, furare",2020
113,-,"['Ryan Lesica', 'Donovan Russo']","['Ryan Lesica', 'Donovan Russo']",A broken couple inevitably question the meaning of their relationship while on a drive.,-,sparks,2020
114,7.2,"['Sabine Lubbe Bakker', 'Niels van Koevorden']","['Sabine Lubbe Bakker', 'Griet Op de Beeck', 'Niels van Koevorden']",Mona tries to break free from the stifling constraints of a life lived in the service of other people's egos.,100,kom hier dat ik u kus,2020
115,-,Carli Robertson,-,A woman masks her weakening sanity as she fails to recall her actions during frequent blackouts,85,"run wolf, run",2020
116,6.7,Katie Found,Katie Found,-,80,my first summer,2020
117,4.1,Shirish Kunder,Shirish Kunder,"When a doctor gets jailed for a string of shocking murders, his loyal wife sets out to commit a copycat crime to prove his innocence.",106,mrs. serial killer,2020
118,7.5,Sooni Taraporevala,Sooni Taraporevala,"Discovered by an eccentric ballet master, two gifted but underprivileged Mumbai teens face bigotry and disapproval as they pursue their dancing dreams.",117,yeh ballet,2020
119,7.3,Igor Ivanov Izi,"['Igor Ivanov Izi', 'Sasho Kokalanov']","ONLY HUMAN - Homo - stages 6 profiles in 6 sequences cleverly interwoven. A dramatic story featuring desperate characters in their quest for survival and love, or redemption.",91,only human,2020
120,5.8,Atul Sabharwal,"['Abhijeet Shirish Deshpande', 'Atul Sabharwal']",-,98,class of 83,2020
121,6.8,"['Sudhir Mishra', 'Sachin Krishn']","['Niren Bhatt', 'Manu Joseph', 'Abhijeet Khuman']",-,114,serious men,2020
122,7.2,Mohamed Rachid Benhadj,-,"Mona, an 8-year-old Ivorian who fled the Ivory Coast, settled with her mother in Tipasa, an Algerian coastal town known for its Roman ruins 'Matares'. To pay the smuggler who will take it to Italy with his father, Mona sells flowers to tourists. Unfortunately, the Roman ruins of ... Leer todo",90,matares,2020
123,4.3,Ruth Lawrence,Emily Bridger,"Still struggling with their childhood abandonment, three sisters reunite at a wedding. But coming home and making a new family can come at a high cost.",80,little orphans,2020
124,5.1,Ruoxin Yin,Ruoxin Yin,"In a small Chinese town some years ago, two childhood friends contend with the harsh realities of a nation drastically transitioning from Socialism to Market Economy. A young boy looking for guidance accidentally gets entangled with local hoodlums. His neighbor and classmate, a d... Leer todo",105,"zai jian, shao nian",2020
125,3.7,Terrie Samundra,"['Rupinder Inderjit', 'David Walter Lech', 'Terrie Samundra']",-,90,kaali khuhi,2020
126,6.3,Jeremy Hersh,Jeremy Hersh,-,93,the surrogate,2020
127,-,Kourosh Toussipour,Afshin Toussipour,"Tahmineh an Iranian Australian girl who has grown up in a family with traditional Islamic culture. This is story of conflict and tension between love, religions and cultures.",75,tahmineh,2020
128,5.5,Anthony Z. James,Anthony Z. James,"On the first day of freedom, a grizzled ex-con must reconnect with his troubled son before his violent past catches up with them.",85,ghost,2020
129,6.2,Julia Hart,"['Julia Hart', 'Jordan Horowitz']",-,-,i'm your woman,2020
130,5.5,Ming Zhang,"['Yuxi Gong', 'Qinyu Liu', 'Ming Wu']","Artificial intelligence entrepreneur Qi Youcang and his fiancee have a sharp disagreement on whether to have a child. The night club owner Lao Tu wants to wash his hands in a golden basin and walks away with his relatives to other countries, but his lover and adopted daughter are... Leer todo",102,re tang,2020
131,-,Magdolna Cecília Eröss,Mario LagóMiron Manega,-,-,the perfect mistress iv: heartbreaker,2020
132,6.2,Chiara Bellosi,Chiara Bellosi,"While a trial involving murder, manslaughter and armed robbery is being conducted inside the courtroom, the two daughters of the accused are sentenced to wait outside in the hallway.",84,palazzo di giustizia,2020
133,6.1,Taras Dron,"['Taras Dron', 'Jakub Prysak']",Young MMA fighter Yuliya has lost her boyfriend in the war in eastern Ukraine. She starts a new relationship to make her life move forward.,100,iz zavyazanymy ochyma,2020
134,-,Efrain Flores,Efrain Flores,"Dealing with suicidal thoughts, depression, and his drug addict roommate. Kevin goes through a wave of loneliness and thoughts. He tries to find a connection with his roommate Snape, but it does not do him a any good because he is high all the time. When it seems that all hope is... Leer todo",101,stand still,2020
135,5.4,Jolanta Warpechowski,Jolanta Warpechowski,The story of a son and his mother. He is gay. She is strictly Roman Catholic. Two different worlds - a conflict is starting. Can love overcome all prejudices? A film against discrimination. A movie for acceptance.,89,red yellow pink,2020
136,2.5,Alain Williams,"['Emmanuelle Pelloie', 'Alain Williams']",-,80,noni - le fruit de l'espoir,2020
137,6.1,Tomas Polensky,Irena KocíTomas Polensky,"David, a talented 16-year-old-goalie freshly diagnosed with diabetes, joins a new ice-hockey team, the Wolves, where he becomes the outsider, bracing the avalanche of bullying that gradually gains speed.",94,smecka,2020
138,-,Bársony Dávid,Bársony Dávid,-,-,way to paris,2020
139,2.4,Alex R. Wagner,Julia St. Pierre,"A costumer designer is sent to the Catskills for an interactive theatre piece set in the 1920s. When she arrives things seem dark, strange and off. She soon realizes she is part of a student film.",77,light from the tower,2020
140,5.7,David Moragas,David Moragas,-,80,a stormy night,2020
141,-,Roberto De Tagle Jr.,"['Kody Dixon', 'Christian Vilina']","Two high school friends, East and West, meet at the same spot annually where a tragic Event took place that would forever change their futures.",-,east & west,2020
142,-,Alex Molico,"['Mario LagóMiron Manega', 'Christopher Pulha']",-,-,sex spirits,2020
143,-,Lindsay Gonzalez,Lindsay Gonzalez,"On workplace orders to undergo psychiatric evaluation a demon clown revisits her past move to the big city. Painful memories of her pursuit to become a fairy reignite buried desires, sending her on paths that may result in the disappointment of her life coach.",-,big feat,2020
144,6.5,Eric Steel,"['David Bezmozgis', 'Daniel Pearle', 'Eric Steel']",A young Jewish man is caught between thrilling private trysts and his repressive family in this thoughtful drama set in 1980s Brooklyn.,118,minyan,2020
145,6.6,Tiago Durão,"['Tiago Durão', 'Antonio Rodrigues', 'André Tavares']","A kaleidoscope of several intertwined stories about people struggling to resist their vulnerabilities, in search of love, dignity, forgiveness and the great beauty of life in chaotic New York City.",-,tales from the rabbit hole: a curious kitsch novel,2020
146,8.2,Florian Zeller,"['Christopher Hampton', 'Florian Zeller']",-,97,the father,2020
147,5.2,Robin Bain,Robin Bain,-,90,girl lost: a hollywood story,2020
148,4.2,Robert Bryce Milburn,Toby Osborne,-,68,8th floor massacre,2020
149,4.9,Riccardo Grandi,"['Alfredo Arciero', 'Francesca Bertuzzi', 'Rosario Capozzolo']","Four friends, trapped in a mountain hut, isolated by a blizzard, have one chance to save themselves: find out which of them is guilty of committing a crime in the past. WEEKEND is a psychological thriller playing between past and present.",90,weekend,2020
150,4.0,Hakan Gürtop,Feridun Hocalar,-,100,bizim semtin çocuklari,2020
151,5.9,Azazel Jacobs,"['Patrick De', 'Witt']",-,113,french exit,2020
152,7.0,Sydney Sibilia,"['Francesca Manieri', 'Sydney Sibilia']",-,117,l'incredibile storia dell'isola delle rose,2020
153,7.7,Thomas Vinterberg,"['Thomas Vinterberg', 'Tobias Lindholm']",-,117,druk,2020
154,6.1,Petr Zelenka,Petr Zelenka,Droneman is about Chemist and Fly Navigator Pavel and his friend Bussinessman and free time Rapper Plech. Pavel has strong sense of justice and wishes to fix wrongs with the World while Plech dreams about Big money and secure life. Their common passion are Drones since School. Pa... Leer todo,105,modelar,2020
155,6.9,Bohdan Sláma,Ivan Arsenyev,How to reconcile with killings committed by your own neighbors? How to face growing evil that nobody stands against? What can human will overcome and what is the value of humility and hope?,135,krajina ve stínu,2020
156,5.2,Urszula Antoniak,Urszula Antoniak,-,81,magic mountains,2020
157,8.6,Sameer Qumsiyeh,Sameer Qumsiyeh,"Despite living between walls and carrying one of the world's weakest ranking passports, a Palestinian filmmaker attempts to travel the world in search for freedom.",79,walled citizen,2020
158,5.5,Cooper Karl,Cooper Karl,-,89,sightless,2020
159,4.0,Matt Eskandari,Doug Wolfe,-,90,survive the night,2020
160,5.8,Lucas Belvaux,"['Lucas Belvaux', 'Laurent Mauvignier']","In a village where everyone knows everyone, four veterans of the Algerian War are haunted by their past.",101,des hommes,2020
161,4.6,Michael Polish,Cory Miller,-,91,force of nature,2020
162,6.1,Ahmed Rashwan,Ahmed Rashwan,-,104,fragile,2020
163,8.2,Andre Meirelles Collazzo,-,"The typical routine of those who live in the cortiços* of Bexiga, famous neighbourhood of the capital of São Paulo, seen through the eyes of a nine year old girl on a journey to earn money to buy a birthday present for her grandmother, a complete makeup kit.",99,helen,2020
164,4.9,Lanie Zipoy,Chisa Hutchinson,-,119,the subject,2020
165,6.0,"['Jonathan Milott', 'Cary Murnion']","['Ruckus Skye', 'Lane Skye', 'Nick Morris']",-,93,becky,2020
166,7.2,Patricia Vidal Delgado,Patricia Vidal Delgado,"In Compton, a soon-to-be undocumented teenager fights for her right to stay in America while risking her family, her friendships, and her first love.",84,la leyenda negra,2020
167,7.0,Teresa Fritzi Hoerl,Teresa Fritzi Hoerl,"The full attention of everyone - just for a moment in time. Maya is sixteen and tries to find online-fame and understanding through a selfie-live-vlog of suicide notes. She streams constantly to a forum of like-minded users. Her many last words are sometimes narcissistic, sometim... Leer todo",87,nothing more perfect,2020
168,-,Manlio Roseano,"['Gary Condés', 'Manlio Roseano']",An ambitious and true cinema film director is struggling to make his next film in today's changing and commercial orientated cinema industry.,-,le cineaste - a director's journey,2020
