,0,1,2,3,4,5,6
723,4.4,Michael Caton-Jones,"['Joe Eszterhas', 'Leora Barish', 'Henry Bean']",-,114,basic instinct 2,basic instinct 2
724,6.4,Steve Taylor,"['Henry O. Arnold', 'Ben Pearson', 'Steve Taylor']","Ethan Jenkins (Michael W. Smith) and Jake Sanders (introducing Jeff Obafemi Carr) are both passionate pastors who worship the same God from the same book--but that's where the similarity ends. White and well-to-do Ethan is comfortable in his music ministry at the media-savvy suburban mega-church, The Rock; Jake is a street smart African-American who ministers to the g... Leer todo",102,the second chance,the second chance
725,6.6,Oskar Roehler,"['Oskar Roehler', 'Michel Houellebecq']","Two half brothers in Berlin, 30+, one an introverted scientist, the other a sexually frustrated teacher, have no love life. That's about to change.",113,elementarteilchen,elementarteilchen
726,6.9,Tanuja Chandra,"['Tanuja Chandra', 'Glenn Russow']",A Muslim bike messenger develops a friendship with a married Sikh woman whose husband is killed in the September 11 terrorist attacks.,82,hope & a little sugar,hope & a little sugar
727,3.8,John Penney,John Penney,-,90,zyzzyx rd,zyzzyx rd
728,5.9,Richard Claus,"['Daniel Musgrave', 'Richard Claus', 'Cornelia Funke']","After their mother dies, two boys flee their mean aunt and head for Venice, Italy, where they meet Scipio, the mysterious ""Thief Lord."" Along with a small gang of abandoned kids, the boys start robbing the rich to support themselves.",98,the thief lord,the thief lord
729,6.4,Jessica Bendinger,Jessica Bendinger,-,103,stick it,stick it
730,6.5,Jean van de Velde,"['Maarten Lebens', 'Jean van de Velde']","The start of the career of Herman Brood, who lived his life filled with sex, drugs and rock 'n roll. Guided by his manager they aim to take over the USA with his music.",103,wild romance,wild romance
731,6.1,Michael Mann,"['Michael Mann', 'Anthony Yerkovich']",-,132,miami vice,miami vice
732,6.0,Michael O. Sajbel,"['Stephan Blinn', 'Mark Andrew Olsen', 'Tommy Tenney']","In Biblical times, a girl disguises her Jewish origins when the Persian king comes looking for a new bride among his subjects.",123,one night with the king,one night with the king
733,3.8,John R. Carter,Scott Schafer,-,91,fatwa,fatwa
734,6.2,Mark Fergus,"['Mark Fergus', 'Hawk Ostby']",-,101,first snow,first snow
735,6.4,George Hickenlooper,"['Captain Mauzner', 'Simon Monjack', 'Aaron Richard Golub']",-,100,factory girl,factory girl
736,5.8,Manolo Nieto,Manolo Nieto,"David, has just failed his university examinations and has one year to re-write them. Ruben, his father, a pragmatic and successful businessman, has been paying for David's education, the pursuit of which he considers a waste of time. Ruben wants David to work and make himself useful and he strikes a deal with him: David can stay and study for his exams at Ruben's hou... Leer todo",90,la perrera,la perrera
737,4.2,Kevin Lewis,Kevin Lewis,"Upon returning from the Iraq War, Matt Taylor is unable to recognize the hometown he left behind. Leaving one war for another, he is forced to conquer his own inner demons, as well as those of his countrymen",102,dark heart,dark heart
738,5.7,"['Colin Brady', 'Christopher Reeve', 'Daniel St. Pierre']","['Robert Kurtz', 'Jeff Hand', 'Howard Jonas']",A boy begins a grand journey to return Babe Ruth's baseball bat before the deciding game of the 1932 World Series comes to a close.,87,everyone's hero,everyone's hero
739,6.8,Q. Allan Brocka,"['Matthew Rettenmund', 'Philip Pierce', 'Q. Allan Brocka']","A successful male escort describes in a series of confessions his tangled romantic relationships with his two roommates and an older, enigmatic male client.",88,boy culture,boy culture
740,6.8,Dana Nechushtan,Franky Ribbens,"Dennis is a taxi driver trying to start out his own company. One day, he gets the opportunity to buy a scarce and expensive but lucrative license.",90,nachtrit,nachtrit
741,4.3,Alber Ponte,Alber Ponte,-,-,el don de la duda,el don de la duda
742,5.8,Reza Badiyi,Michael Houston King,Life affirming spiritual drama about love and loss set in the lush surroundings of Central Florida. Spencer Krane has returned to the town where he was raised. It is the news that his grandmother has suffered a debilitating stroke that prompts his visit. What starts as a simple visit home becomes so much more. It becomes a journey of consequence.,93,the way back home,the way back home
743,7.5,Mira Nair,"['Sooni Taraporevala', 'Jhumpa Lahiri']",-,122,the namesake,the namesake
744,7.9,"['Eric Quizon', 'Mark Solomon']","['Matthew Feig', 'Romeo Joven', 'Allan Tijamo']",-,-,wrinkles,wrinkles
745,6.4,Robert Edwards,Robert Edwards,A soldier recounts his relationship with a famous political prisoner attempting to overthrow their country's authoritarian government.,110,land of the blind,land of the blind
746,6.2,Marco Bellocchio,Marco Bellocchio,A film director falls in love with the daughter of a prince.,97,il regista di matrimoni,il regista di matrimoni
747,7.2,Ham Tran,"['Ham Tran', 'Lam Nguyen']","Thirteen years after the end of the Vietnam War, a family who was tragically affected by the war are forced to emigrate to America.",135,journey from the fall,journey from the fall
748,7.1,Lee Toland Krieger,Lee Toland Krieger,"After Chris's (Josh Janowicz) mother dies, he is left to take care of himself and his alcoholic father (Bill Buell). He picks up odd jobs to help with the bills but still falls short as his father's condition worsens. Things take a turn for the better when Chris's cousin Brian (Barrett James) gets him a job working for a Brooklyn drug dealer. Chris is able to pay the ... Leer todo",92,december ends,december ends
749,6.0,Michael Mayer,"['Mark Rosenthal', 'Lawrence Konner', ""Mary O'Hara""]",-,95,flicka,flicka
750,4.7,Joel Miller,Joel Miller,"Fueled by original music by members of Guns N' Roses, Bad Religion, No Doubt, Skid Row, Toad the Wet Sprocket, Hootie & The Blowfish and more... The Still Life tells the story of artist Julian Lamont who struggles to pick up the pieces of his tattered life in this poignant drama. A reclusive alcoholic, Julian creates a new art genre called Destructionism, and his work... Leer todo",96,the still life,the still life
751,5.8,Nicole Holofcener,Nicole Holofcener,-,88,friends with money,friends with money
752,6.4,Tony Goldwyn,"['Paul Haggis', 'Gabriele Muccino']",-,115,the last kiss,the last kiss
753,4.6,Geoffrey Wright,"['Geoffrey Wright', 'Victoria Hill', 'William Shakespeare']","A contemporary retelling of Shakespeare's ""Macbeth"" set in the ganglands of Melbourne.",109,macbeth,macbeth
754,6.7,Menhaj Huda,Noel Clarke,-,89,kidulthood,kidulthood
755,5.1,Brice Cauvin,"['Jérôme Beaujour', 'Brice Cauvin', 'Pierre Schoeller']","After 10 years and two children together, Philippe and Marion, finally decide to take a honeymoon Holiday in Venice. At the train station, a abandoned bag filled with money will bring them to a different journey. A journey of doubt where reality never quite lies where it seems, leading from separation to reconciliation.",95,de particulier à particulier,de particulier à particulier
756,4.4,María Teresa Costantini,"['María Teresa Costantini', 'Walter Jacob']","Esta es la historia de Juana, Sebastián y Elisa. Estos tres personajes habitan el mismo edificio en una imaginaria Buenos Aires. La ciudad esta vacía, diferente. Todo sucede en pocas cuadras a la redonda. Juana es una joven artista plástica desocupada, algo desquiciada y con graves problemas económicos. Desesperada y como ultimo recurso, pide ayuda a sus padres, que ... Leer todo",105,el amor y la ciudad,el amor y la ciudad
757,6.3,Miguel Albaladejo,"['Miguel Albaladejo', 'Juan Carlos Delgado']",-,115,volando voy,volando voy
758,4.6,Don Michael Paul,Samuel Vartek,A troubled young boy and his father on a road trip stumble upon a rural farm where the elderly owner has sinister plans for the both of them involving witchcraft and evil.,92,the garden,the garden
759,5.0,"['Florian Mischa Böder', 'Peter Bösenberg', 'Gerrit Lucas']","['Florian Mischa Böder', 'Peter Bösenberg', 'Gerrit Lucas']","Julia discovers her desire to plunge to the depths of her soul, Clara must come to terms with a brain tumor diagnosis, Maleen tries to liven up her relationship with the pianist Sascha, Mona is tied to the bed by her boyfriend and the psychologist Roman Fischer and his wife Carmen are confronted with a guest who showed up for dinner and doesn't want to leave: Eva. Thi... Leer todo",93,die österreichische methode,die österreichische methode
760,4.9,William Tyler Smith,"['Julian Hoxter', 'William Tyler Smith', 'Bhargavi C. Mandava']","A married couple decides to test the boundaries of their relationship with a seductive Spanish woman. When an unlikely relationship ensues, all three are forced to rethink their definition of love.",103,kiss me again,kiss me again
761,7.3,Stephen Frears,Peter Morgan,-,103,the queen,the queen
762,5.7,Rajkumar Santoshi,"['Rajat Arora', 'Tigmanshu Dhulia', 'Shridhar Raghavan']",A slacker abducts the family of a crime kingpin to avenge the death of his brother.,150,family: ties of blood,family: ties of blood
763,5.4,Julian Gilbey,"['Julian Gilbey', 'Will Gilbey']",Former small-time criminals get back into crime to help a friend settle a debt.,96,rollin' with the nines,rollin' with the nines
764,7.0,M. Frank,M. Frank,"Set in a Vietnamese populated Sydney suburb, Ra Choi is the story of four street kids down on their luck and trying to make a life for themselves. It's a moving and emotional journey where the strength of the human spirit is often the only hope they have in their intertwined lives. Each is on a path of discovery, fighting for a level of existence that most of us take ... Leer todo",117,ra choi,ra choi
765,6.7,Phillip Noyce,Shawn Slovo,"A drama about terrorism in Apartheid-era South Africa, revolving around a policeman and a young man who carries out solo attacks against the regime.",101,catch a fire,catch a fire
766,6.6,Sanaa Hamri,Kriss Turner,"Kenya McQueen, an accountant finds love in the most unexpected place when she agrees to go on a blind date with Brian Kelly, a sexy and free-spirited landscaper.",99,something new,something new
767,6.9,Jaime Mariscal,"['Jaime Mariscal', 'David J. Miller']",A film that chronicles a young mans return to the streets where he grew up and the events that unfold after he reunites with a childhood friend.,107,welcome back to the barrio,welcome back to the barrio
768,6.8,Jean-Martial Lefranc,Jean-Martial Lefranc,-,100,l'équilibre de la terreur,l'équilibre de la terreur
769,7.4,Doug Atchison,Doug Atchison,"Akeelah, a young gifted girl, comes from a dysfunctional family and is on the verge of quitting school. She discovers that she has a high aptitude for spellings and enters a spelling bee contest.",112,akeelah and the bee,akeelah and the bee
770,5.0,Filip Halo,Filip Halo,"Five small time criminals plan the kidnapping of a rich girl. Everything that could go wrong with the plan actually goes wrong, leading them to a weird massacre.",91,brutal,brutal
771,4.6,Gregory Hatanaka,"['Gregory Hatanaka', 'Norith Soth']","A woman, after finding she is dying of a brain disorder, begins a surreal journey which descends into violence and madness.",89,mad cowgirl,mad cowgirl
772,6.5,Hwan-kyung Lee,"['Young-seok Kim', 'Hwan-kyung Lee']",Shi-Eun (Su-jeong Lim) is a woman whose love for riding horses makes her face trials and tribulations.,123,gakseoltang,gakseoltang
773,4.6,Ignacio Rinza,Jose Carlos Gutierrez,"An international crime war rages after an American Mafioso start to infringe on Mexican mobsters' turf, and the Korean underworld jumps in and pits the two against one another.",95,gente comun,gente comun
774,6.8,Maria Ripoll,Albert Espinosa,-,100,tu vida en 65',tu vida en 65'
775,5.4,Julia Taylor-Stanley,"['Noel Langley', 'Julia Taylor-Stanley']","A struggling young actress, a fledgling director and an ambitious playwright become embroiled in an emotional love triangle as they strive for recognition, fame and fortune in a world on the brink of World War II.",107,these foolish things,these foolish things
776,5.0,Ash Christian,Ash Christian,"A gay theater-obsessed Texan high school senior has his heart set on Broadway stardom with an eye out for love. With the help of his 300-pound best girl friend, he embarks on a winning journey of self discovery.",82,fat girls,fat girls
777,6.1,Zhuangzhuang Tian,Cheng Ah,A Chinese man becomes an expert player of the traditional game of Go.,104,wu qingyuan,wu qingyuan
778,7.1,Kunal Kohli,"['Shibani Bathija', 'Kunal Kohli']",A sweet blind girl Zooni meets a flirty Rehan. She ignores her friends' warnings. It's her time to discover life. Is she making the right love choice?,168,fanaa,fanaa
779,6.7,Ricardo Van Steen,"['Carlos Didier', 'João Máximo', 'Pedro Vicente']","The biopic of Noel Rosa, one of the best brazilian poets and composers.",99,noel: poeta da vila,noel: poeta da vila
780,6.3,Jin-gyu Cho,"['So-yeon Jo', 'Eui-Mok Jung', 'Su-jin Kang']","When Aryong, the daughter of a triad boss from Hong Kong is accused of killing the boss of a competing triad, she is goes into hiding in Korea. Upon arriving, she is guided by a nimble but loyal Gi-chul and his motley crew, who are assigned to protect her until her return.",115,jopog manura 3,jopog manura 3
781,4.4,David Rodriguez,"['David Rodriguez', 'Ben Carlin']","Drugs, sex, and the allure of fast money blur the boundaries between two very different sides of society.",105,push,push
782,3.9,"['Gino Cabanas', 'Dick Fisher']","['Myer Grovic', 'Brian Mazo']","Cut off by her wealthy father, a young woman talks her boyfriend into robbing a check cashing spot. Things don't quite work out for the couple, however, who are now being pursued by the cops.",85,cut off,cut off
783,6.9,Konstantin Lopushanskiy,"['Konstantin Lopushanskiy', 'Vyacheslav Rybakov', 'Arkadiy Strugatskiy']","The writer is invited to the town of Tashlinsk by the mutants who emerged after an unnatural and constant rain causing the evacuation of the city, and by the children who are studying the unearthly knowledge of mutants.",105,gadkie lebedi,gadkie lebedi
784,6.3,Brian Jun,Brian Jun,"During a Midwestern winter, two working-class brothers must cope with their recently incarcerated father.",95,steel city,steel city
785,7.2,Victor Salva,"['Kevin Bernhardt', 'Dan Millman']",-,-,peaceful warrior,peaceful warrior
786,6.1,Ryan Murphy,"['Ryan Murphy', 'Augusten Burroughs']",-,116,running with scissors,running with scissors
787,6.8,Sebastian Schipper,Sebastian Schipper,"An introverted insurance executive at a car rental service is annoyed by his hyperactive, garrulous coworker, but the two end up becoming friends.",84,ein freund von mir,ein freund von mir
788,5.7,Aku Louhimies,Veli-Pekka Hänninen,"A story of a priest, who considers himself as a rebel is suddenly asked to run for bishop of Turku.",119,riisuttu mies,riisuttu mies
789,6.4,Todd Robinson,Todd Robinson,-,108,lonely hearts,lonely hearts
790,6.0,Terri Farley-Teruel,Terry Chase Chenowith,"A pilot gets shot down and gets amnesia; later on his grief-stricken wife finds him in a small town, and is shocked that he doesn't remember her.",90,beautiful dreamer,beautiful dreamer
791,6.8,Volker Schlöndorff,"['Maciej Karpinski', 'Sylke Rene Meyer', 'Andreas Pflüger']",A nearly illiterate woman becomes one of the founders of Poland's Solidarity union.,104,strajk - die heldin von danzig,strajk - die heldin von danzig
792,5.6,Richard Jobson,Richard Jobson,An astronomer enters into a destructive affair with a photographer.,100,a woman in winter,a woman in winter
793,7.6,Pedro Almodóvar,Pedro Almodóvar,-,121,volver,volver
794,6.3,Pablo Larraín,"['Hernan Rodriguez Matte', 'Mateo Iribarren', 'Pablo Larraín']",-,110,fuga,fuga
795,5.8,Alante Kavaite,Alante Kavaite,"The sound engineer Charlotte returns from Paris to her hometown in the countryside after the death of her mother, a clairvoyant card-reader murdered in her cottage. In the opinion of the police, the killer was one of her acquaintances as the house was not broken into. Charlotte feels hostility from her neighbors and decides to bug their house using her sound equipment... Leer todo",87,écoute le temps,écoute le temps
796,7.5,Neil Burger,"['Neil Burger', 'Steven Millhauser']",-,110,the illusionist,the illusionist
797,6.7,Danièle Thompson,"['Danièle Thompson', 'Christopher Thompson']","A young woman arrives in Paris where she finds a job as a waitress in bar next on Avenue Montaigne that caters to the surrounding theaters and the wealthy inhabitants of the area. She will meet a pianist, a famous actress and a great art collector, and become acquainted with the ""luxurious"" world her grandmother has told her about since her childhood.",106,fauteuils d'orchestre,fauteuils d'orchestre
798,7.3,Guy Maddin,"['Guy Maddin', 'Louis Negin', 'George Toles']","Returned home to his long-estranged mother upon a request from her deathbed, a man raised by his parents in an orphanage has to confront the childhood memories that have long haunted him.",95,brand upon the brain! a remembrance in 12 chapters,brand upon the brain! a remembrance in 12 chapters
799,6.8,Malu De Martino,"['Melanie Dimantas', 'Douglas Tourinho']",Five stories of women living in different regions of Brazil.,113,mulheres do brasil,mulheres do brasil
800,5.6,Nick Lyon,Nick Lyon,"Set in the rainy environs of Oregon and Washington, Punk Love is the story of two forlorn lovers, searching for that elusive Hollywood Ending to the story of their dreams. Sarah is a lost 15-year-old, trapped in an unloving home, in a dreary small paper mill town. When she meets Spike, she envisions a new life for herself. Falling in love, Sarah and Spike go on a crim... Leer todo",102,punk love,punk love
801,5.1,Nicole Garcia,"['Frédéric Bélier-Garcia', 'Jacques Fieschi', 'Nicole Garcia']",The seemingly separate lives of a group of men intersect entwining the fates of each of them over the course of a week.,140,selon charlie,selon charlie
802,7.3,K.S. Ravikumar,"['Crazy Mohan', 'K.S. Ravikumar']","Shivshankar, a wheelchair-bound man, tries to make his son Vishnu aware of his responsibilities but to no avail. Things take a turn for the worse after Vishnu starts stealing and tries to rape a girl.",166,varalaaru,varalaaru
803,5.0,"['Mitchell Altieri', 'Phil Flores']","['Mitchell Altieri', 'Phil Flores', 'Adam Weis']",-,86,the hamiltons,the hamiltons
804,6.2,Jay Floyd,Jay Floyd,"A conservative, God fearing Southern family is spiritually changed by an auto accident, but who they become puts them at odds with the highly conservative values around them.",101,forgiving the franklins,forgiving the franklins
805,6.1,Élie Chouraqui,"['Élie Chouraqui', 'Didier Le Pêcheur']",-,100,o jerusalem,o jerusalem
806,4.6,Cheng Ding Jiang,Xian Zhang,"For 10 years, Ani, a young wife and mother, has sported the same hair style. She has a humdrum life and a platonic relationship with young Mr. Ahua, her hairdresser. She leaves home after he loses his job. There is love and new beginnings.",101,zuo tou,zuo tou
807,6.0,Nanda Anand,Nanda Anand,"In a mystical Indian village, two women make a unique connection to a man they encounter.",-,return to rajapur,return to rajapur
808,5.8,Lorraine Senna,"['Joe Conway', 'Stephen Bryan Dowdall', 'Tom Asina']","In the '80s, Mack Cameron (Timothy Bottoms) was a star in his own right but now, as a middle-aged actor in Hollywood, he's working like crazy to stay in the game. Movie shoots keep him from his wife Liz (Meredith Baxter) and two sons for long stretches of time and his marriage is suffering from his absence. Mack is locked in battle between work and family when he's of... Leer todo",90,"paradise, texas","paradise, texas"
809,7.0,Rachid Bouchareb,"['Rachid Bouchareb', 'Olivier Lorelle']",-,123,indigènes,indigènes
810,5.6,Jean Beaudin,Joanne Arseneau,"On her return from Florence, where she was a victim of Stendhal Syndrome, a young Quebec violinist undertakes research to find her mother who has been missing for two years.",102,sans elle,sans elle
811,5.9,Sharif Arafah,Mahfouz Abdel Rahman,A biopic of Egyptian singer Abdel-Haleem Hafez (Zaki).,155,halim,halim
812,5.2,Santiago Amigorena,Santiago Amigorena,"On September 1st, 2001 a spy receives information that something terrible will happen soon.",116,quelques jours en septembre,quelques jours en septembre
813,6.5,Anthony Minghella,Anthony Minghella,-,-,breaking and entering,breaking and entering
814,6.8,Martial Fougeron,"['Florence Eliakim', 'Martial Fougeron']",Tragedy strikes a young boy and his over-protective mother.,79,mon fils à moi,mon fils à moi
815,4.5,Anubhav Sinha,Yash Keswani,"A man captures a hospital and its staff for his child's operation, which turns into a hostage situation and a media circus.",113,tathastu,tathastu
816,6.6,Bill Condon,"['Tom Eyen', 'Bill Condon']",-,130,dreamgirls,dreamgirls
817,7.4,"['Andrew Mc', 'Allister']","['Andrew Mc', 'Allister']","Wesley Downs used to have a home, but the six years since his mother's death have not been kind. Reeling from displacement and joined by his only friend Derek, Wes begins to retreat into his fantasies - an eclectic, hand-made wonderland where valuable treasures can be found under any chunk of broken glass.",-,urban scarecrow,urban scarecrow
818,6.4,Paul Fitzgerald,Paul Fitzgerald,"On the eve of his campaign launch for a seat in the US Senate, Peter Miles, a small town District Attorney, receives word that the governor has exonerated Ronald Bradler, a death row inmate whom Peter prosecuted five years earlier for the murder of a local police officer. In the wake of Bradler's release and through the prism of the media frenzy surrounding the high p... Leer todo",81,forgiven,forgiven
819,5.9,Dominique Lienhard,Dominique Lienhard,-,93,müetter,müetter
820,6.0,Martine Doyen,"['Martine Doyen', 'Valérie Lemaître']",A man assumes the identity of a dead person and convinces a young amnesiac that he is part of her life.,101,komma,komma
821,6.6,Kruti Majmudar,Kruti Majmudar,"Shifting her lens between the 1850s and 2000s, expatriate Gujarati director Kruti Majmudar illustrates the complexities of love in two East-meets-West marriages.",101,the memsahib,the memsahib
822,6.2,Jeff Renfroe,Andrew Joiner,"Angry and depressed over losing his job, Terry Allen begins to suspect his new, Middle Eastern neighbor is at the center of a terrorist conspiracy. Obsessed about revealing the man's true identity, he takes matters into his own hands.",98,civic duty,civic duty
823,-,Razi Mohebi,Razi Mohebi,"Choori Foroosh (The Bracelet Seller) takes place in Kabul. It is about a beautiful young street-vendor, Rana, whose picture is taken by a journalist. The photograph later appears in a Kabul magazine. This is the beginning of the end for Rana who is then ostracised by her colleagues, repudiated by her husband, sent back to her village and generally rejected by the whol... Leer todo",-,chori foroosh,chori foroosh
824,6.6,Jeremy Brock,Jeremy Brock,A coming of age story about a shy teenage boy trying to escape from the influence of his domineering mother. His world changes when he begins to work for a retired actress.,98,driving lessons,driving lessons
825,4.2,Damian Skinner,"['Matthew Gunther', 'Gary Moer', 'Jay Shirtz']","Red Ridge chronicles the scandalous true events currently taking place in small towns along the Texas/Mexico border. Innocent young women are being kidnapped and forced into sexual slavery and prostitution. Like the independent films Monster and Boys Don't Cry, Red Ridge exposes the darkest side of man's inhumanity to man with shocking clarity and spine chilling horro... Leer todo",89,red ridge,red ridge
826,6.6,Liz Friedlander,Dianne Houston,-,118,take the lead,take the lead
827,5.2,Raj Kanwar,"['Sudhanshu Dube', 'Raj Kanwar', 'Anurag Singh']","Aditya an engineer, travels to Canada for training. There he meets Jia a beautiful woman from an influential family. Fate keeps pushing the pair together, and even though both are already betrothed to others, Adi and Jia fall in love.",155,humko deewana kar gaye,humko deewana kar gaye
828,7.2,Manuel Huerga,"['Lluís Arcarazo', 'Francesc Escribano']",-,134,salvador (puig antich),salvador (puig antich)
829,5.6,Bruce Beresford,"['Stephen Katz', 'John Darrouzet']",-,96,the contract,the contract
830,6.8,Jane Ainbinder,"['Jane Ainbinder', 'Katrina Jankowski']",Nail Polish is a 1980's coming-of-age comic drama set one summer at the Jersey shore about a socially-challenged young woman dealing with her emerging sexuality and her issues with mortality.,-,nail polish,nail polish
831,7.6,Ronny Yu,"['Chris Chow', 'Richard Epcar', 'Chi-Long To']",-,104,fearless,fearless
832,4.8,Guillaume Nicloux,"['Stéphane Cabel', 'Jean-Christophe GrangéGuillaume Nicloux']","In France, the single translator Diane Siprien adopts an Asian baby named Liu-San in a foundation directed by Sybille Weber. Years later, a weird mark appears on the boy's chest and Diane and Liu share their dreadful nightmares. Diane is assigned for a three-day job in German and she leaves Liu with her friend Sybille. However, while going to the airport, Diane finds ... Leer todo",102,le concile de pierre,le concile de pierre
833,6.9,Raimon Masllorens,"['Pau Garsaball', 'Alicia Luna']","Lucía is a painter, happily married with two children who suffers a domestic accident. As a results she looses her sight. She begins a journey into herself, discovering what she couldn't see before about her own life.",97,sin ti,sin ti
834,6.4,Steve Stockman,Steve Stockman,-,102,two weeks,two weeks
835,6.9,Juan Mora Catlett,Juan Mora Catlett,"The story of Princess Eréndira of the Tarascan, who, at the beginning of the sixteenth century, led her people in a fight against the Spanish conquerors in the region of the Aztec Empire.",117,eréndira la indomable,eréndira la indomable
836,7.4,John Curran,"['Ron Nyswaner', 'W. Somerset Maugham']",-,125,the painted veil,the painted veil
837,6.8,Jan Hrebejk,"['Petr JarchovskýJan Hrebejk', 'Robert Graves']",-,110,kráska v nesnázích,kráska v nesnázích
838,7.0,Ericson Core,Brad Gann,-,105,invincible,invincible
839,5.9,Didi Danquart,"['Didi Danquart', 'Cristi Puiu', 'Razvan Radulescu']","Nicu (Razvan Vasilescu) runs a print shop in Bucharest, Romania, and Brindusa (Alexandra Maria Lara) is his secretary and translator. They were lovers years ago; now they maintain a friendly, if occasionally awkward, relationship. When Nicu orders a new printing-press, German engineer Stefan (Felix Klare) is sent to install it. Soon after his arrival, he and Brindusa ... Leer todo",110,offset,offset
840,5.3,Ido Mizrahy,Aaron Louis,"Connie Mae is a single mother and lingerie model in a bible belt 1960's southern town, a one woman scandal. She struggles to keep her life afloat amongst judging small town eyes that both resent and love her beauty.",97,things that hang from trees,things that hang from trees
841,5.7,Olgun Arun,"['Nazli Çetinok Arun', 'Olgun Arun', 'Izzeddin Çalislar']",-,83,tramvay,tramvay
842,5.9,Patrick Stettner,"['Armistead Maupin', 'Terry Anderson', 'Patrick Stettner']",-,91,the night listener,the night listener
843,6.7,Gianni Amelio,"['Ermanno Rea', 'Gianni Amelio', 'Umberto Contarello']",Labourer Vincenzo travels from Italy to China in search of a machine with a deficiency that was produced in the now defunct establishment at which Vincenzo worked for years.,103,la stella che non c'è,la stella che non c'è
844,7.4,Marc Evans,"['Angela Pell', 'Darryl Boulley']",A drama focused on the friendship between a high-functioning autistic woman and a man who is traumatized after a fatal car accident.,112,snow cake,snow cake
845,4.3,Roberta Torre,"[""Massimo D'Anolfi"", 'Andrea Di Stefano', 'Heidrun Schleef']","The girlfriend of Detective Luca Mocci moves from the house of her friend Charlotte to live with him. When the corpse of the upper-class escort and student Valentina Martini is found in an apartment, tied and beaten after a kinky sex, Detective Mocci becomes obsessed with his investigation in the underworld of sex in his city, arising dark desires and affecting his re... Leer todo",83,mare nero,mare nero
846,6.6,Delphine Gleize,Delphine Gleize,-,86,l'homme qui rêvait d'un enfant,l'homme qui rêvait d'un enfant
847,6.1,Kenneth Branagh,"['Kenneth Branagh', 'William Shakespeare']",-,127,as you like it,as you like it
848,6.4,Simon Brand,Matthew Waynee,-,85,unknown,unknown
849,5.2,Martin Weisz,T.S. Faull,-,87,rohtenburg,rohtenburg
850,5.3,Manuel Gutiérrez Aragón,"['Manuel Gutiérrez Aragón', 'Senel Paz', 'José Manuel Prieto']",-,100,una rosa de francia,una rosa de francia
851,6.1,Pankaj Parashar,"['Javed Siddiqui', 'L.C. Singh']",A mystic love story... between two people of different castes... set in the oldest living city on Earth...,122,banaras,banaras
852,5.2,Wil Castillo,"['Wil Castillo', 'Kipp Tribble']","A weekend getaway proves trying for three couples when dark secrets start to surface, threatening to change their lives forever.",109,running springs,running springs
853,6.6,Francis Veber,Francis Veber,-,85,la doublure,la doublure
854,7.3,Matt Cimber,"['Matt Cimber', 'John F. Goff']","Heart-wrenching story of a woman who takes another's identity to survive the most horrible time of the 20th Century. Miriam is the triumphant story of one woman's survival and success, which takes place in Lithuania over a period of forty years, from the German occupation of World War II through the Soviet era, and is based upon the true story of Miriam Shafer.",122,miriam,miriam
855,5.7,Ann Turner,Ann Turner,A wife and mother is consumed by the thought that her husband's co-worker is trying to win him away from her and their family.,103,irresistible,irresistible
856,8.8,"['Catherine Carlen', 'Jim Edwards']",-,"What does she do? She's a 50 year old woman in Hollywood. She wants to act again. But who is going to give her a job in Hollywood? She's too old, she's too fat, she's too broke , she has too many responsibilities and way too many dogs. IT'S IMPOSSIBLE!! but... she thinks that she's still ""got it"" and nothing is going to stop her! She is fearless, demanding, obsessed, ... Leer todo",-,running out of time in hollywood,running out of time in hollywood
857,5.5,Mark Lee,Caroline Gerard,A young Sydney stockbroker risks it all to win a friendly bet about making money.,92,the bet,the bet
858,2.2,Pat Kerby,"['Michele Fiore-Kaime', 'Robert Gosnell', 'Pat Kerby']","She seems like your ordinary overweight middle-aged wife & mom except her dream of being a rock star still weighs heavy on her soul, ""they"" say she can't do it, watch her transform and over come life's brutal obstacles to turn her dream into reality.",87,siren,siren
859,6.5,Christoph Schrewe,Paul Donovan,"In 1458, five years after the fall of Constantinople to the Turk, eighteen cardinals met in Rome to elect a new pope. A 27-year-old Spanish cardinal, Rodrigo Borgia, learns to play a very dangerous game; how to survive his first conclave.",100,the conclave,the conclave
860,6.5,Bruno Dumont,Bruno Dumont,Bruno Dumont follows up the controversial Twentynine Palms with this tale of a group of young soldiers who go off to war and experience some life-changing events. Flandres won the Grand Prix Prize at the 2006 Cannes Film Festival.,91,flandres,flandres
861,8.0,Edward Zwick,"['Charles Leavitt', 'C. Gaby Mitchell']",-,143,blood diamond,blood diamond
862,7.5,Alejandro G. Iñárritu,"['Guillermo Arriaga', 'Alejandro G. Iñárritu']",-,143,babel,babel
863,5.7,Russell Razzaque,Russell Razzaque,Halal Harry tells the story of a London barman who tries to become a Muslim in order to win the heart of the girl he loves,75,halal harry,halal harry
864,7.8,"['Jonathan Dayton', 'Valerie Faris']",Michael Arndt,-,101,little miss sunshine,little miss sunshine
865,5.7,Pete Chatmon,Pete Chatmon,"When Reginald ""Cool"" Coolidge's ex-fiancee Charli pulls into the gas station where he works, he realizes that he still loves her after three years apart. There's just one problem: Charli is marrying another man in 36 hours.",97,premium,premium
