,tipo,nombre,año estreno,mes estreno,id_pelicula
147,Cortometraje,"Too Sunny, Too Cold",2005,2,tt0450511
148,Cortometraje,Las nuevas chicas superpoderosas,2005,3,tt0451837
149,Cortometraje,Sugar and Shit,2005,4,tt0451219
150,Cortometraje,Dare,2005,8,tt0450256
151,Cortometraje,Post mortem,2005,3,tt0451864
152,Cortometraje,Ayss,2005,3,tt0451636
153,Cortometraje,Godot,2005,3,tt0451745
154,Cortometraje,La cola entre las patas,2005,3,tt0451686
155,Cortometraje,El gran salto,2005,3,tt0451750
156,Cortometraje,Cymbals,2005,5,tt0451027
157,Cortometraje,Casi nunca pasa nada,2005,3,tt0451677
158,Cortometraje,9 y 20,2005,3,tt0451611
159,Cortometraje,En el sofa,2005,3,tt0451716
160,Cortometraje,A 2 cuadras y media,2005,3,tt0451612
161,Cortometraje,Jai,2005,3,tt0451779
162,Cortometraje,Siempre quise trabajar en una fábrica,2005,3,tt0453215
163,Cortometraje,Herbstzeitlose,2005,3,tt0452248
164,Cortometraje,The Djarn Djarns,2005,2,tt0453651
165,Cortometraje,Don Kishot be'Yerushalaim,2005,,tt0453652
166,Cortometraje,Tracks,2005,6,tt0456017
167,Cortometraje,Before Dying,2005,3,tt0455342
168,Cortometraje,Surfacing,2005,4,tt0455795
169,Cortometraje,Donna's Room,2005,5,tt0455443
170,Cortometraje,Sugar Mountain,2005,4,tt0455791
171,Cortometraje,Wannabe,2005,4,tt0455835
172,Cortometraje,El día menos pensado,2005,3,tt0451710
173,Cortometraje,Aldrig en absolution,2005,1,tt0452742
174,Cortometraje,Sa Black Thing,2005,5,tt0452855
175,Cortometraje,Novembre - Le giornate di Trieste,2005,2,tt0452349
176,Cortometraje,A Woman of Wealth and Taste,2005,2,tt0452897
177,Cortometraje,Les yeux ouverts,2005,3,tt0453416
178,Cortometraje,The Blue Aspic,2005,4,tt0455357
179,Cortometraje,Clarity,2005,-,tt0455397
180,Cortometraje,Nest,2005,4,tt0455651
181,Cortometraje,Tag,2005,4,tt0455798
182,Cortometraje,Seventh Dog,2005,5,tt0455752
183,Cortometraje,Live-In,2005,4,tt0455602
184,Cortometraje,Spark,2005,4,tt0455779
185,Cortometraje,Spit,2005,4,tt0455781
186,Cortometraje,Lonesome Matador,2005,3,tt0455605
187,Cortometraje,Exit,2005,4,tt0455467
188,Cortometraje,The Message,2005,2,tt0455627
189,Cortometraje,Barbara Jean,2005,3,tt0455338
190,Cortometraje,Nuance,2005,4,tt0455659
191,Cortometraje,Passing Shot,2005,1,tt0456085
192,Cortometraje,Monstre,2005,3,tt0453163
193,Cortometraje,Water Over Wine,2005,1,tt0455839
194,Cortometraje,The Jogger,2005,4,tt0455966
195,Cortometraje,Majorité,2005,3,tt0452816
196,Cortometraje,Together Alone,2005,6,tt0455813
197,Cortometraje,Longue peine,2005,1,tt0456074
198,Cortometraje,Settling Up,2005,4,tt0455749
199,Cortometraje,No Shoulder,2005,4,tt0455657
200,Cortometraje,The Face of the Earth,2005,4,tt0455469
201,Cortometraje,Black Forest,2005,4,tt0455914
202,Cortometraje,Echostop,2005,4,tt0455451
203,Cortometraje,Full Circle,2005,2,tt0454668
204,Cortometraje,Tears,2005,4,tt0455803
205,Cortometraje,The Wrong Sea,2005,2,tt0455867
206,Cortometraje,A Little Movie,2005,2,tt0453511
207,Cortometraje,La belle dame sans merci,2005,4,tt0455346
208,Cortometraje,Hverken fugl eller fisk,2005,5,tt0454472
209,Cortometraje,Laws of Deception,2005,9,tt0455969
210,Cortometraje,La casa,2005,3,tt0456335
211,Cortometraje,Franco,2005,4,tt0455482
212,Cortometraje,Abuse,2005,3,tt0455310
213,Cortometraje,Sunday Evening Haircut,2005,2,tt0456174
214,Cortometraje,The Diversion,2005,5,tt0455434
215,Cortometraje,Nine to Five,2005,4,tt0455984
216,Cortometraje,La cerca,2005,5,tt0455381
217,Cortometraje,Darling Nikki,2005,3,tt0455419
218,Cortometraje,Laundry Night,2005,4,tt0455968
219,Cortometraje,Repossessing Kaufman,2005,4,tt0455722
220,Cortometraje,Quejíos,2005,4,tt0455714
221,Cortometraje,Gigolo,2005,2,tt0453673
222,Cortometraje,Gua! Pa!,2005,4,tt0456965
223,Cortometraje,Léoléa,2005,3,tt0454621
224,Cortometraje,Parasiten,2005,3,tt0455176
225,Cortometraje,The Agent,2005,4,tt0455315
226,Cortometraje,K.O.,2005,4,tt0455137
227,Cortometraje,Flowers of the Madman,2005,4,tt0455477
228,Cortometraje,Aimée Price,2005,4,tt0455318
229,Cortometraje,Inheritance,2005,4,tt0455555
230,Cortometraje,Crimes Against Charlie,2005,4,tt0455408
231,Cortometraje,Easter Sunday,2005,4,tt0455449
232,Cortometraje,Intersection,2005,4,tt0455557
233,Cortometraje,Induction,2005,4,tt0455553
234,Cortometraje,Rupture,2005,4,tt0455736
235,Cortometraje,Morphin(e),2005,4,tt0455640
236,Cortometraje,La indecisión,2005,2,tt0455551
237,Cortometraje,Docking Faith,2005,4,tt0455937
238,Cortometraje,Prescription for Time,2005,2,tt0455703
239,Cortometraje,Miracle of Silence,2005,5,tt0455633
240,Cortometraje,Rupert Galloway,2005,5,tt0455735
241,Cortometraje,Flatbush,2005,4,tt0455476
242,Cortometraje,Godless.,2005,12,tt0455956
243,Cortometraje,Cycle of Aggression,2005,4,tt0455932
244,Cortometraje,The Accident,2005,4,tt0457269
245,Cortometraje,Step Nine,2005,4,tt0457493
246,Cortometraje,Textual @traction,2005,4,tt0457166
247,Cortometraje,Mayka mi,2005,3,tt0457060
248,Cortometraje,Taped,2005,3,tt0457164
249,Cortometraje,A Cold Day to Die,2005,2,tt0457563
250,Cortometraje,Halley's Comet,2005,3,tt0458385
251,Cortometraje,Beauty,2005,1,tt0458329
252,Cortometraje,Fridgelight,2005,5,tt0458370
253,Cortometraje,When All Else Fails,2005,3,tt0458520
254,Cortometraje,The Check Up,2005,1,tt0458341
255,Cortometraje,Diabolus,2005,4,tt0457653
256,Cortometraje,"Most látszom, most nem látszom",2005,2,tt0457682
257,Cortometraje,Aus der Sicht eines Freundes,2005,5,tt0457284
258,Cortometraje,Eventually Everybody Hits Their Stride,2005,4,tt0457340
259,Cortometraje,Gotham Cafe,2005,6,tt0458376
260,Cortometraje,Release Me,2005,4,tt0458461
261,Cortometraje,Samantha's Art,2005,4,tt0457461
262,Cortometraje,Mort à l'écran,2005,6,tt0459115
263,Cortometraje,Suburban Nightmare,2005,4,tt0457620
264,Cortometraje,Someone in Particular,2005,5,tt0458486
265,Cortometraje,Notes,2005,5,tt0458444
266,Cortometraje,In Limbo,2005,4,tt0458396
267,Cortometraje,The Doorstep,2005,1,tt0458355
268,Cortometraje,On the Low,2005,1,tt0458446
269,Cortometraje,Frijolito Go!,2005,3,tt0458371
270,Cortometraje,The Day of the Grackle,2005,4,tt0458350
271,Cortometraje,Lavender: An Adaptation,2005,4,tt0458410
272,Cortometraje,Stolen Lives,2005,3,tt0458495
273,Cortometraje,Breakfast at Barbie's,2005,5,tt0458334
274,Cortometraje,Missing,2005,4,tt0458428
275,Cortometraje,Just a Girl,2005,5,tt0458405
276,Cortometraje,Needle Anus: A Comedy,2005,4,tt0458440
277,Cortometraje,Pahanmielenrauha,2005,3,tt0459493
278,Cortometraje,Outremonde,2005,4,tt0459491
279,Cortometraje,Josefs Brüder,2005,4,tt0458404
280,Cortometraje,Diving,2005,1,tt0459260
281,Cortometraje,Dubois,2005,5,tt0460779
282,Cortometraje,Water Spirit,2005,4,tt0460603
283,Cortometraje,Vacarme,2005,4,tt0460045
284,Cortometraje,Tilt-A-Whirl,2005,5,tt0460962
285,Cortometraje,Kanbrik ou Le proscrit d'Allah,2005,6,tt0460841
286,Cortometraje,The Tub,2005,4,tt0460591
287,Cortometraje,You Are Such a Blindfold,2005,6,tt0460992
288,Cortometraje,Monsieur Étienne,2005,9,tt0460511
289,Cortometraje,Szerencsés ember,2005,2,tt0461053
290,Cortometraje,Vanessa,2005,,tt0460596
291,Cortometraje,Propriété commune,2005,4,tt0460280
292,Cortometraje,The Battle for Arthur,2005,3,tt0460408
293,Cortometraje,The Little Things,2005,6,tt0461268
294,Cortometraje,Dear Jimmy,2005,6,tt0461491
295,Cortometraje,For Want of a Book,2005,4,tt0461221
296,Cortometraje,Empire,2005,5,tt0461213
297,Cortometraje,Lifeforces,2005,2,tt0461266
298,Cortometraje,Le petit chevalier,2005,4,tt0461310
299,Cortometraje,Franziska Spiegel - Eine Erinnerung,2005,-,tt0461665
300,Cortometraje,Razhda,2005,3,tt0461831
301,Cortometraje,"Skollibat, min elskede",2005,6,tt0461843
302,Cortometraje,Herr Goldstein,2005,4,tt0461964
303,Cortometraje,Yellow Bird,2005,-,tt0462067
304,Cortometraje,Still Time,2005,4,tt0462037
305,Cortometraje,Exhibit 42,2005,4,tt0461771
306,Cortometraje,The Fix,2005,2,tt0462294
307,Cortometraje,L'absente,2005,2,tt0461895
308,Cortometraje,The Moor,2005,5,tt0462434
309,Cortometraje,Rosas,2005,,tt0463176
310,Cortometraje,Das Maß der Dinge,2005,4,tt0464116
311,Cortometraje,Transit,2005,4,tt0463005
312,Cortometraje,Boys Don't Cry 2005,2005,5,tt0463927
313,Cortometraje,Maricón,2005,6,tt0463595
314,Cortometraje,The Fool,2005,5,tt0461952
315,Cortometraje,The Sound of Willie Nelson's Guitar,2005,4,tt0462032
316,Cortometraje,Chemin d'O,2005,2,tt0462846
317,Cortometraje,What's Up with the Kids?,2005,3,tt0462062
318,Cortometraje,Gold,2005,4,tt0462891
