puntuacion_rotten,puntuacion_imdb,direccion,guion,argumento,duracion,genero,titulo,id_pelicula
36,-,Patrick L. Coleman,Patrick L. Coleman,-,10,Accion,nowhere to run,tt6573540
89,-,Mark Penney,Mark Penney,-,6,Accion,eye for an eye,tt6641246
,-,Eric Jacobus,Eric Jacobus,-,8,Accion,transaction,tt6648746
81,-,Matthew K. Hacker,Matthew K. Hacker,A ruthless killer takes a neighborhood by surprise and only two cops have the power to bring him down.,-,Accion,in cold blood,tt8106154
,-,Jennifer Blaylock,Andrew Lenz,-,-,Accion,matrixx,tt8793748
,-,Stephen Groo,Stephen Groo,"There has been a secret power passed down through the ages and now it will be passed to another. However, an evil force wants this power and will do anything to get it. Guardians have been entrusted to protect thi spower not to get into evil hands.",20,Accion,the yenri,tt8608698
,-,Gulam Haider,-,-,-,Accion,dhriti pati sarkar ka dwand,tt9099970
,-,Alan Lau,Alan Lau,-,3,Accion,penelope pitstop gt,tt17055082
,-,"['Matt Hoffman', 'Matt Brassfield']","['Matt Brassfield', 'Matt Hoffman']","Ohio is being overrun by werewolves that are all following the orders of their king Malice who is causing death and panic throughout the state, but the state has one chance to survive and its the legendary Wolf Hunter.",35,Accion,the wolf hunter,tt20425624
,-,Deronte Smith,Deronte Smith,"Five college friends reunite for a celebration, but hidden secrets are revealed that could threaten their friendship.",-,Accion,game,tt26896214
,-,Hideaki Anno,Gô Nagai,-,-,Accion,cutie honey presentation pilot film,tt30810073
,6.1,Lee Demarbre,Ian Driscoll,"Harry Knuckles (code name Spanish Fly) must stop his nemesis who has kidnapped his daughter and poisoned her. Harry and his partner, Santo must find the serum that can save her and stop the ancient Aztec Mummy and it's evil zombies that pursue.",27,Accion,harry knuckles and the treasure of the aztec mummy,tt0212204
,-,Kasimir Lehto,Kasimir Lehto,-,15,Accion,i survived the redesign,tt0256824
,4.6,David Bjerre,"['David Bjerre', 'Jesper N. Christiansen']","The story follows professional runner Lisa. On a training run in the forest she comes across The Dark Prince fighting with Archangel Gabriel. Just before he dies Gabriel gives The Word to Lisa. This is the secret key that will lock the gates to hell. With the help of half-angel Arkel and her ex-boyfriend Thomas, she must travel to the gates of Hell to lock them foreve... Leer todo",35,Accion,gabriels ord,tt0270379
,-,-,Patrick Hasburgh,-,4,Accion,talladega,tt0287741
86,7.4,Michael Bendner,Michael Bendner,-,2,Accion,the affair,tt0292426
69,3.6,Xavier Koller,"['Xavier Koller', 'Ralph Van Deusen']",-,12,Accion,highway,tt0311281
,6.9,Nathan Morlando,Nathan Morlando,A bike courier dreams of being an action hero. Destiny arrives - he delivers a script to his favourite producer.,25,Accion,countdown,tt0310916
93,7.9,Alex Ranarivelo,Alex Ranarivelo,"After being arrested, a young street-racing addict attempts to avoid the pitfalls of his illegal pastime. But when his reputation is challenged by an aggressive racer with a fast ride, he can't back down. A fast-paced look into the world of underground street-racing.",22,Accion,the last race,tt0314300
,5.9,Robert Lundmark,Robert Lundmark,"The year is 4000, the year for lasergunslingers, aliens and scoundrels. DISCLAIMER: May also include revenge, greed, explosions, hologram poker and NO DAMN LAW. (Or horses.)",28,Accion,no law 4000,tt0313409
,7.4,"['Zac Adams', 'Camron Carrier']",Bob Giordano,"Caught on the wrong side of the tracks, a businessman finds out what life is like as a bum when the tables are turned.",15,Accion,a little change,tt0315625
,7.6,Carlos Caridad-Montero,Carlos Caridad-Montero,"Two blind men with guns. A cannibal boxer. A krishna disciple in trouble. A fight of loyalties and betrayals. In the underworld of illegal boxing, only a twisted ending can guarantee your life.",12,Accion,tarde de machos,tt0316727
90,8.3,Malik Vitthal,Ismet Prcic,A hit man redeems himself after an encounter with his boss.,15,Accion,sidney,tt0318692
,7.1,Karl Horstmann,Karl Horstmann,"The hunter becomes the hunted as crime, violence and justice come together in one small neighborhood store. For the victims, there is one way in and no way out.",5,Accion,cliché,tt0319200
28,7.2,Dominic Cianciolo,"['Dominic Cianciolo', 'Jesse Lawler']","For the past seven years Mel Bishop, a cold-blooded Old West outlaw, had rotted away in a filthy Mexican prison. He's survived only by holding onto his dream of revenge against Matty, the man he believes betrayed him. Now escaped from prison, Mel begins his quest for vengeance. But he doesn't find the revenge he seeks. Instead, he finds salvation.",17,Accion,bounty,tt0321509
,6.6,Uros Tomic,"['Milan Todorovic', 'Uros Tomic']",-,15,Accion,gajba od 500 weiferta,tt0322359
,8.1,Jay Baruchel,Jay Baruchel,"After their first date, Edgar and Jane kiss and so begins our frantic journey through the rest of their lives. A hyper-real, religious epic about love, revenge and the end of the world.",17,Accion,edgar and jane,tt0330254
-,7.2,Ciarán Foy,Ciarán Foy,"Five office workers are taken hostage by shy colleague Neil (Ned Dennehy), and his evil hand puppet Morgan. They have one request - Their bosses head on a plate. Tension mounts, and as the cops arrive, Morgan is growing impatient.",8,Accion,the puppet,tt0330794
,5.6,James Anthony Kelsey,James Anthony Kelsey,"A young couple is concerned about the future of their relationship as they anticipate their time apart. With the discovery of a relic that is capable of stopping time, they decide to test their destiny. Unaware of the events to come, they quickly discovered that dabbling with the element of time may have dire consequences.",30,Accion,beccerra,tt0331434
35,7.2,John Woo,"['David Carter', 'Greg Hahn', 'Vy Vincent Ngo']",-,9,Accion,hostage,tt0338111
64,3.2,Mattijs Mollee,Mattijs Mollee,-,2,Accion,untitled,tt0338522
68,7.3,Tony Scott,"['David Fincher', 'David Carter', 'Greg Hahn']",-,9,Accion,beat the devil,tt0338768
,7.9,Christoph Heckenbücker,"['Marcel-Kyrill Gardelli', 'Christoph Heckenbücker']","The childlike Newman sets an ingenious trap for his domineering brother Ringo, in an attempt to get ""quits"" following 15 years of fraternal oppression.",10,Accion,quits,tt0340306
,6.9,Allan Gustafsson,"['Allan Gustafsson', 'Jesper Malm']",-,-,Accion,semesterplaner,tt0340335
18,7.5,Joe Carnahan,"['Joe Carnahan', 'David Fincher', 'Joe Sweet']","The Driver finds himself in a dangerous, yet highly political situation; this time being pursued by a helicopter gunship while carrying a passenger with a suitcase, the contents of which will decide the fate of a nation.",8,Accion,ticker,tt0340398
-,7.8,Andrew Pulver,"['Ethan Coen', 'Andrew Pulver']","A private eye has his ear bitten off in a fight, and so sets up as a 'hearing impaired' detective.",12,Accion,a fever in the blood,tt0349449
,7.7,Philippe Roberge,"['Claude Beaucage', 'Philippe Roberge']","In 1759, during the 7 year war in Canada, French soldiers battled the English army for their territory. On July 23, general Amherst and his army of 11,000 headed up lake Champlain towards Fort Carillon. Upon their arrival, general François de Bourlamaque and his contingent of 2,000 men, realizing that they were outnumbered, abandoned their defense and fled in small gr... Leer todo",5,Accion,alone we stand,tt0353175
,7.1,Scott Leberecht,"['Keith Giffen', 'Alan Grant', 'Simon Bisley']","The Easter Bunny is tired of being second-best to Christmas, so he hires Lobo aka The Main Man to take out Santa Claus in order for him to rule over the Holidays. But nothing goes as planned when The Main Man is involved.",13,Accion,the lobo paramilitary christmas special,tt0353672
,-,James J. Christy,James J. Christy,"Life, death and junior college hockey. A gambler's story. From a featur script by James Christy",5,Accion,sucker shram,tt0354940
,8.4,Joel La Vallee,-,"Salmon River Run, shot entirely on New York State's world famous Salmon River, captures and embodies the spirit and spectacle of salmon fishing. Each fall, thousands of salmon and thousands of anglers converge on an 11-mile stretch of public fishing waters. The result is a furious battle between man and beast.",-,Accion,salmon river run,tt0355988
,-,David Pastor,David Pastor,-,1,Accion,movie (theater) hero,tt0359709
13,8.2,Luke S. Goljan,Luke S. Goljan,-,21,Accion,suspension of disbelief,tt0362210
,-,"['Dominic Norris', 'Richard Wadey']",-,Four London builders returning home from a contract job in Dartmoor prison accidentally knock down and kill a vicar. The worst is yet to come when they discover that their chosen burial site is hosting the World Metal Detecting Championships.,17,Accion,spirit levels,tt0361009
,7.7,"['Benito Aragon', 'Melinda Kahl', 'Michael Kirschbaum']",-,-,41,Accion,seasoned veteran: journey of a winter soldier,tt0362126
,5.8,Zsombor Dyga,"['Zsombor Dyga', 'Balázs Lovas']",-,14,Accion,uno,tt0364094
,-,Darin Marshall Ogden,Darin Marshall Ogden,-,5,Accion,exit 27,tt0367716
,-,Dominique Bidaubayle,Dominique Bidaubayle,-,23,Accion,m. bolot part en voyage,tt0367994
92,5.5,Jonas Embring,Janne Widmark,"Frank is escaping the country with the woman of his life, but unfortunatelly he's already dead, now all he has to figure out is who's done him. Being a stiff, is not easy to remember all the details...",10,Accion,frank,tt0369439
,6.5,Nick Hallam,"['Nick Hallam', 'Sudheera Kuruppu']","Two Sith apprentices, Ruan and Calis, escape the Empire by fleeing the planet Coruscant in a stolen transport. They must fight for their freedom when Darth Vader sends a vicious bounty hunter, Korbain Thor, to track them down.",23,Accion,broken allegiance,tt0373735
,8.5,Daniel Frome,Daniel Frome,"The film follows Russ, a special forces soldier, as he tries to rescue his captured teammate (and other hostages) from a terrorist infested household. Russ plans an attack with his squad members to eliminate the terrorists, but each battle ends in more bloodshed; what had begun as a small search and rescue operation is now a brute struggle of survival of the fittest.",29,Accion,militia ii,tt0380552
,8.1,Jovan B. Todorovic,Vladimir Cosic,"A musical kung-fu story about Chinese imigrants in Yugoslavia; a lonesome fighter protecting his family in a fight between good and evil, tradition and corruption.",12,Accion,hu - covek kao armija,tt0386520
,7.1,Daniel Brunet,Daniel Brunet,-,41,Accion,bud & moovy,tt0388798
78,8.1,Jonathan Howard,Jonathan Howard,"Jason Newman is dying of lung cancer and spends his days waiting for the end. One night, he meets a man with an unusual offer. He will hunt Jason until sundown in a secret location. If Jason survives, he'll get anything he wants. If he's caught, the Hunter will put a bullet in his head. With nothing left to lose, Jason agrees. He soon finds himself in the middle of a ... Leer todo",19,Accion,sundown,tt0389420
,-,Tony Laudati,Tony Laudati,Tyler and Barton square off in this rousing but seductive sparring match.,4,Accion,"chicks with sticks, part 2",tt0398858
,-,Mark Buehman,"['Dominique Buehman', 'Mark Buehman']","Alex Venino is the teenage daughter of a southern California mobster, assassinated by his own men. The hitmen are closing in on Alex as she puts the pieces of information together, to discover the identity of her father's killer.",17,Accion,alex venino: diary of a hitman,tt0409679
72,7.2,Alexandre Franchi,Alexandre Franchi,"A 7 years old boy's game with his toys becomes a dangerous adventure as his miniature soldiers become life sized and turn on him. Only Morgana, his favorite figurine, rushes to his rescue in this action tale about love and the power of the imagination. Fata Morgana is a musical epic aventure about love and the power of the imagination.",8,Accion,fata morgana,tt0409955
,-,Sage Seb,Sage Seb,-,16,Accion,iblees,tt0412841
100,7.1,Rob Schrab,Rob Schrab,"Special agent Robot Bastard is sent into space to rescue the President's daughter Catherine from the clutches of a sinister kidnapper, but it isn't as simple a mission as he planned.",17,Accion,robot bastard!,tt0418106
,-,Mun Chee Yong,Mun Chee Yong,"On Elena's birthday, Dominic spends their last dollar on her present.",10,Accion,b-street,tt0425762
-,-,Adrian Smith,-,"Felix is on to Karen, Karen's plotting with Darryl, Darryl's got Felix in his back pocket and Walter is a psychotic with a puppy fetish. The question is, which one of these idiots will end up with a briefcase full of explosives?",18,Accion,the briefcase,tt0439481
,-,Eduardo Arias-Nath,Eduardo Arias-Nath,"A story about prejudice, White & Black is a fast-paced police chase on the streets of New York City where the audience becomes the hunted.",3,Accion,white & black,tt0480603
,6.2,Takahiro Imamura,"['Akiyoshi Hongo', 'Yoshihiro Tomita']","When the evil Murmuxmon tricks the Human-type Digimon and the Beast-type Digimon on the Wandering Island into going to war, it's up to the Legendary Warriors to show the Human-type Digimon and the Beast-type Digimon how to get along.",40,Accion,dejimon furontiâ: kodai dejimon fukkatsu!,tt0810832
,6.8,Tetsuji Nakamura,"['Akiyoshi Hongo', 'Chiaki Konaka', 'Hiro Masaki']",The evil Parasimon is invading the Real World on Locomon and the Tamers must stop him.,29,Accion,dejimon teimâzu: bôsô dejimon tokkyû,tt0810833
,-,Giga Chkheidze,"['Lasha Bakradze', 'Giga Chkheidze']","The story describes the events of the civil war in 1992 in Tbilisi. Death is seen as something obvious, normal and an everyday occurrence. Death brings together very different people in abnormal circumstances and at the same time it pulls them apart to finally alienate them completely. The way these people behave, only underlines the great absurdity and tragedy of war... Leer todo",8,Accion,tba,tt0838238
,-,"['Derek Lee', 'Clif Prowse']",Derek Lee,"In the final hours before committing seppuku, a stoic young Yakuza clings to the tranquility inherent in his code in order to confront the death of his master, the attacks of his enemies, and the violence of his revenge.",7,Accion,waterfall,tt0966597
,-,Paul Robertson,Paul Robertson,-,4,Accion,devil eyes,tt10763030
,-,Joseph M. Clark IVRobert M. Clark,Joseph M. Clark IVRobert M. Clark,A man comes home and finds his house being robbed.,4,Accion,guns for christmas,tt1145439
,7.0,Steffen Hacker,-,Combatant is an action-driven short that combines shooting on location with 3D-animated content. A woman is fighting against a huge mechanical combat warrior. Is this a game or is it real?,7,Accion,combatant,tt1145885
,-,Ryan James,Ryan James,Detective Dan is on the case to take down a Boo Man that lives in the laundry room.,30,Accion,the boo! man,tt12351370
,-,Michael S. Dunitz,Scottio Arnold,-,-,Accion,the disciples- lost diamonds,tt12400070
,-,Jordan Goldman,"['Scottio Arnold', 'Jordan Goldman']",-,-,Accion,hard evidence- the rizzo family,tt12445630
,-,Vladislav Pasternak,"['Vladislav Pasternak', 'Vyacheslav Khrapov']",Three friends go for a picnic to the countryside and after swimming in a lake which is rumored to have magic nature they face their own fears embodied in two maniacs armed with a knife and a chopper.,37,Accion,horrorlake,tt12525224
,-,"['Jonathan Popalis', 'Tyler Williams', 'Aaron Yeger']","['Jonathan Popalis', 'Tyler Williams', 'Aaron Yeger']",-,-,Accion,addicted to fu,tt12548170
,-,"['Kiyoshi Suzuki', 'Yasuo Akihiro']",-,-,15,Accion,shinseiki ultraman densetsu,tt1260506
,-,Marc-Olivier Louveau,Marc-Olivier Louveau,-,12,Accion,hand on heart,tt1377708
,-,Matt Conant,Emmett Furey,A scientist/professor attempts to save his star pupil while simultaneously struggling to secure his life's work and keep it from falling into the wrong hands.,32,Accion,descent of man,tt1461959
,-,Martijn Smits,Martijn Smits,Film noir about a hit man in trouble.,32,Accion,tijmen's plot,tt1531050
,-,Sargon Benjamin,Thomas Fahrner,They say everyone in the world has a twin. He's on the run. He can't turn back. Damn good time to find that twin.,25,Accion,never the twins shall meet,tt1534812
,-,Beto Skubs,Beto Skubs,A bunch of crooks are trying to get their hands on a valuable relic. The hotel messenger gets it by accident. Now everyone is racing for La Esmeralda.,11,Accion,la esmeralda,tt1786540
,-,Dagen Merrill,"['Eric Anderson', 'Chris Wyatt']",-,22,Accion,american gulag,tt1807928
,-,Mario Diamante,Mario Diamante,A security guard who works leading the security team of an armored car filled with money starts to question the purpose of his life while doing such a dangerous job. But a strange twist comes his way when one of the men from the group decides to rob the car and put everyone's lives in danger.,11,Accion,carro forte,tt1846501
,-,Farnaz Samiinia,Farnaz Samiinia,-,-,Accion,butterfly,tt1857640
,1.0,José Ángel Delgado,José Ángel Delgado,-,11,Accion,trabas,tt1862505
,8.0,Joshua Grote,Joshua Grote,-,4,Accion,pbr streetgang,tt1877733
,-,Manos Schetto,Manos Schetto,-,18,Accion,eyes of terror,tt1934250
,-,Vaughn Juares,"['Nene Gonzalez', 'Vaughn Juares']","Jews of Cuba is the story of a traditional crime family who's patriarch, Hector, was born in Cuba before it became the land of Castro. Andy and Henry are put in a tight spot after Hector's money goes missing and his crew begins to get a little too friendly with his daughter. Henry finds himself in a pair of cement shoes and Andy at a crossroads: loyalty to his best fr... Leer todo",16,Accion,jews of cuba,tt1950212
,-,Robert J. Thissen,Robert J. Thissen,-,16,Accion,alexis 5.7,tt2041284
,-,Jesús Marugán,"['George Lucas', 'Jesús Marugán']",-,11,Accion,star wars: episodio pi - sithspotting,tt2046143
,-,David Lowe,Sergei Prokofiev,"Peter goes out one morning, and catches a wolf.",26,Accion,pierre et le loup,tt2176660
,-,Meret Burger,Meret Burger,-,-,Accion,spritztour,tt2246993
61,-,Marco Rosson,Marco Rosson,-,18,Accion,vendetta,tt2317333
,7.0,Katsuya Watanabe,Junichi Miyashita,A princess from Planet Astrom had been kidnapped by Jakanja. Her servant revealed that her family was known for their healing ability and many people wanted to abduct her and forced her to take part in the Soul-Eating Ceremony.,30,Accion,ninpû sentai harikenjâ: za mubi shushutto,tt2523882
,8.6,Jordan Noce,Jordan Noce,A wandering barbarian named Wolfgang is paid by a sinister King to rid his kingdom of the Hellacious Deathworms.,10,Accion,the deathworms of kratos,tt2724106
,-,Richard Krause,-,-,-,Accion,reload,tt3067498
56,8.6,Jason Impey,"['Jason Impey', 'Alan Devereux']",-,2,Accion,hunted,tt3542230
,-,E.J. Barrois,"['E.J. Barrois', 'Larron Rome Julian', 'Maritza Mercado']",-,-,Accion,cheerleader: saga of an action hero,tt3645572
,-,Farhad Bazyan,-,-,6,Accion,dread of presence,tt3997558
,-,Julien D'Astier,Seydina BaldéFrançois Mequer,-,13,Accion,affaire de flics,tt4499324
,-,Mj Dixon,-,-,-,Accion,jeopardy run,tt4600758
33,8.5,Russ Emanuel,Russ Emanuel,"With time running out, a lone gunman comes face to face with his demons. Who is haunting him?",2,Accion,ego trip,tt5205434
,-,Nicolas Richard,Nicolas Richard,-,5,Accion,beach fighter,tt5362024
,-,Jono Decker,"['Jono Decker', 'Charan Prabhakar']",One man. One brontosaurus-shaped hand. A fight for survival. A friendship for the ages.,16,Accion,dinohand,tt6263620
,-,David Todd Michael,"['Joel Libramento', 'David Michael', 'David Todd Michael']",-,-,Accion,waste of time,tt6781562
,-,Iago De Soto,Iago De Soto,-,3,Accion,corre,tt8558152
89,-,Scott Umsteadt,Scott Umsteadt,-,-,Accion,run,tt15758684
33,-,Alan Winston,"['Erin Arbogast', 'Warren Blyth', 'Alan Winston']",A hit man eliminates his predecessor and begins a surreal journey to escape both his organization and the constraints of his character.,35,Accion,vicious circle,tt8821266
,7.2,Michael Mann,-,"Mercedes released a trailer for a new thriller called ""Lucky Star,"" which stars Benicio del Toro, in British movie theaters and on television. The 2½ minute trailer, Directed by Michael Mann centers on a gambler named ""Mr. H"" who bets and wins at casinos and in the stock market, which garners the attention of shadowy government agents. Scenes depict del Toro being cha... Leer todo",2,Accion,mercedes 'lucky star',tt8583492
,-,Roberto Navarro,-,-,-,Accion,taking advantage,tt7794394
,-,Carlos Funes,Carlos Funes,-,-,Accion,new berlin,tt8191758
,-,-,Snagev,-,-,Accion,these,tt15801946
,-,Edward Martin III,"['Leopoldo Marino', 'Edward Martin III']","Frodo, while waiting around a pay phone, receiving a call from Sam telling him to bring the One Ring to Mount Doom.",6,Accion,run frodo run,tt7247266
,-,"['Tapio Kauma', 'Ville Väisänen']","['Tapio Kauma', 'Ville Väisänen']",-,-,Accion,mies ilman totuutta,tt9008220
62,-,Jim Downey,-,-,-,Accion,the 7th day,tt8711338
,6.7,Mykola Yeriomin,Mykola Yeriomin,Man is hit by a car in a rough stick-figure animation.,5,Accion,smertelnaya avariya,tt6833832
,-,Dylan Robertson,-,-,-,Accion,the size of it,tt9032318
,-,Will Gilbey,Will Gilbey,A Khmer moto-taxi driver finds himself in the company of some nasty expatriates when a drug deal goes horribly wrong.,-,Accion,my friend mao,tt18291434
28,-,Dave Haws,-,-,-,Accion,pit fighter,tt19769732
,-,Fran Tremiño,Fran Tremiño,-,-,Accion,resarcimiento,tt19797422
,-,-,Vegard Hovland Ottervig,"The Russian mafia errand boys Tetan and Bogdan decide to store their drugs with the somewhat unreliable Dobar, who himself has run into money problems with the gangster boss Rhino.",7,Accion,crosssnow,tt21479782
,-,Thierry Coup,Mike West,-,-,Accion,armageddon - les effets speciaux,tt27446016
,-,Henrique Couto,Henrique Couto,"Henrique decides to make a TV Show but finds himself and his friends stuck inside a weird world filled with zombies, heroes and even electronic stores. What can Henrique do to get back to his world and make the TV Show that he is wanting.",40,Accion,henrique couto show movie,tt29390825
,7.3,Jean-François Duplat,Domenico Salvaggio,"A renowned plastic surgeon with a serious gambling problem owes a huge sum of money to the Mafia. A Mobster's wife is forced to confront her dark side when her young child is kidnapped and held for ransom. An ambitious, young female journalist, with an insatiable curiosity for getting to the bottom of the story, is having a torrid affair with a married man. These thre... Leer todo",-,Accion,plastik man,tt0200962
,5.9,Robin Shou,-,"Evan, a member of the once proud and feared group of assassins known as Forest Devils. He must take on his toughest assignment yet--kill his fellow assassins before he himself is assassinated. Together with his partner and lover Silver, they set out on a quest to annihilate the true evil.",-,Accion,lost time: the movie,tt0282696
,7.8,Kevin Fukunaga,"['Kevin Fukunaga', 'Stevo Polyi']","The Making of the Dragon is a comedic satire (not a spoof) of the Kung-Fu film genre. Shot as a ""Behind-the-Scenes"" look at how a fictional Kung-Fu movie is made, the film is basically a movie about the making of a movie. The fictional film ""The Dragon"" tells the story of how a young boy, who's master is killed by a group of thugs, grows up to avenge his teacher's mur... Leer todo",13,Accion,four fingers of the dragon,tt0315604
,8.1,T.G. Matthews,"['T.G. Matthews', 'Justin Ware']",Two best friends unleash a half-brained scheme to become Hollywood action stars.,15,Accion,men of action,tt0330622
,2.9,Mike Moncada,"['Henry Bada', 'Peter Campbell']",A Master Criminal needs to test the depths of his immorality by choosing the woman he loves as his next victim.,25,Accion,name of the rose,tt0337688
42,6.3,Angela Robinson,Angela Robinson,A quartet of girls from a prep high school are recruited by a secret paramilitary academy to conduct cloak-and-dagger missions.,11,Accion,d.e.b.s.,tt0337953
,7.1,Matt Antell,"['Matt Antell', 'Odin Shafer']",-,11,Accion,smooth,tt0345937
,-,Andrew Connolly,Andrew Connolly,"In a seedy downtown LA bar, four barfly's scheme to steal a $1,000,000 from a mortally wounded bank robber on the run.",15,Accion,flush,tt0347006
,6.7,Andreas Krein,Andreas Krein,Take a loony with his pet frog and lunchtime atop a skyscraper will never be the same again.,6,Accion,hochbetrieb,tt0347685
,-,Alana White,Alana White,Two women steal drugs from a drug dealer in hopes of relieving themselves from a shoplifting debt only to discover that they are not the businesswomen they thought they were and wackiness ensues.,14,Accion,speed deal,tt0348085
34,7.0,Ilo Orleans,Ilo Orleans,When two men meet through an Internet chat line they really seem to click but first impressions are sometimes fleeting. Will what lies beneath the beautiful young bodies and faces lead to a longer relationship?,6,Accion,click,tt0349221
,8.6,Yves Courbet,Yves Courbet,"On a desk in disorder, a small very excited fire cracker abuses a pair of scissors and a match box. Under the fire cracker named Schpack's intolerable excitement, Cuty the scissors and Matchbox decide to fight together to get rid of this unbearable intruder. But they do not know how crafty Schpack is.",3,Accion,the firecracker,tt0350936
,7.5,Andrew R. Jones,"['Lilly Wachowski', 'Lana Wachowski', 'Anthony Weintraub']","The crew of the hovercraft Osiris must get a message back to Zion, a message of vital importance. Easy to do, but for the armada of Sentinels between them and Zion.",9,Accion,final flight of the osiris,tt0350934
,8.2,Yves Courbet,Yves Courbet,"In a quiet and green park a nice baby is sleeping peacefully, in his stroller. Suddenly he is disturbed by the arrival of an unbearable sparrow who keeps on whistling. Exhausted by this unceasing and stressing song, the baby decides to react. An unusual duel begins between the child and the bird.",3,Accion,flying baby,tt0350948
-,5.3,Michael A. Martinez,Jesper Pingo Lindström,A small group of soldiers on a remote dew-line outpost in northern Canada discover that scientific experiments conducted there have created a horrible monster that has been terrorizing the base.,22,Accion,chimera,tt0362502
,7.3,Ian Harris,Seth Landau,Two movers steal a female movie star's underwear.,10,Accion,"a.p.u.: art, pot and underwear",tt0363401
95,7.9,Peter Hunziker,Peter Hunziker,-,5,Accion,the uninvited,tt0364727
44,8.1,Scott Leberecht,-,"In 2097 in Los Angeles two men take in on themselves to counter the efforts of others to sell some eggs of a rare species of a highly predatory, highly loyal bird.",17,Accion,natural selection,tt0365547
,-,"['Kim Le', 'Masters']","['Kim Le', 'Masters']",-,-,Accion,jfets-d,tt0365385
,5.7,"['Tyrone Finch', 'Jeremy Hall']","['Tyrone Finch', 'Jeremy Hall']","A man wants to take revenge for a terrible incident with dodgeballs, that happenened when he was young.",11,Accion,street of pain,tt0365800
,-,Joe Talbott,David Terrenoire,"A hostage is beaten to reveal a secret, while a secret rescue plan is underway. Surrounded by enemies, freedom could prove more elusive than you think.",7,Accion,tell us,tt0368331
,7.2,Yoshiaki Kawajiri,"['Yoshiaki Kawajiri', 'Lilly Wachowski', 'Lana Wachowski']","Cis and Duo, a pair of freed minds, practice their skills in an old-fashioned samurai sword-fight. Duo tells Cis that he's tired of living outside the Matrix and he wants her to come with him... and he's not accepting no for an answer.",7,Accion,program,tt0366178
,7.0,Daguito Rodrigues,Daguito Rodrigues,"Downtown, São Paulo. An assault brings up the misty past of the victim and unites her destiny and the thief's. Coincidences and daily violence.",16,Accion,o santo salvador e o demônio,tt0369894
38,7.2,"['Kristin Dehnert', 'Aimee Lagos']","['Aimee Lagos', 'Kristin Dehnert']",A white woman riding the subway system begins to suspect that two non-white men are following her.,11,Accion,underground,tt0370039
,-,Monella Kaplan,Monella Kaplan,"Unjustly imprisoned for 12 years, Prince Dracula makes a pact with the Devil. He agrees to bring the Devil a certain woman, and in return, the Devil will restore Dracula to his throne. However, Dracula falls in love with this woman and must choose between his feelings and the oath that sealed his fate.",28,Accion,birth of the vampire,tt0370349
,-,Breht Gardner,Ken Gamble,"""Leo's Oscar"" takes a satirical look at Oscar Night, and the mercurial nature of Hollywood ""heat"", when an unknown actor, Val Baron, accidentally wins the Academy Award for Best Actor... and almost destroys his career -- a wickedly desperate portrait of how TinselTown tortures its own.",30,Accion,leo's oscar,tt0373088
,7.6,Aaron Antaloczy,Aaron Antaloczy,The Deliverer and his desperate passenger race against time. The clock is ticking! Will they make it?,5,Accion,pinto films: 30 minutes,tt0374124
,7.3,Sandy Collora,Sandy Collora,"The Joker has escaped from Arkham and Batman must once again bring him in - once and for all. Unfortunately for the bat, there is something even more sinister than the Joker waiting in the alley for the dark knight detective..",8,Accion,batman: dead end,tt0374526
82,6.4,Nicolai Amter,Hyan Thiboutot,London 2024. A team of Internet virus catchers battle a new breed of electronic virus that threatens world destruction.,9,Accion,avatar,tt0375570
,1.9,Donald Flaherty Fajardo,"['Bob Kane', 'Donald Flaherty Fajardo', 'Denise Torres']","Batman is captured, held prisoner, and tortured by a petty thief who has a score to settle.",29,Accion,the death of batman,tt0377753
,6.7,Gary E. Irwin,"['Paul Alfe', 'Kevin Hackenberg', 'Gary E. Irwin']","A woman leaves a plastic surgeon's office after hearing the receptionist say ""please hold"" and starts running - to where?",6,Accion,four.50,tt0377931
-,-,Edrolfo Leones,Aaron Garcia,"What really happens in the school yard when the teachers aren't looking? Welcome to a world where the kids have a hidden mean streak plus super-human powers, all turning this playground into an adventurous urban war zone. It's up to a seven year-old boy with a crush and a Twinkie to defend his entire school against the Dark Side.",13,Accion,the yard,tt0379046
,-,Joko Anwar,Joko Anwar,"Joni, a college fresh graduate, has lost his faith in his country. One day, on his way to his first job interview, he encounters some surprising events which may change his pessimistic view of the future.",18,Accion,joni be brave,tt0382111
,6.1,Peter John Ross,"['George Caleodis', 'Peter John Ross']",A dysfunctional hit man attempts to emulate his hero.,1,Accion,pulp diction,tt0382925
,6.6,Michael Strode,Michael Strode,Bank robbers roll into the wrong small town and encounter supernatural opposition.,15,Accion,black gulch,tt0383218
,7.8,Danny Bourque,Danny Bourque,"One man believes in choice. The other believes in fate. On his way towards the Gulf of Mexico, a hitchhiker is offered a lift by a truck driver, but his ride is cut short after they argue about whose respective ideology is correct. Before the day is over, each man ultimately discovers what he never thought possible...",16,Accion,hitchhiker,tt0384999
,6.5,Bryon Weiss,"['Bryon Weiss', 'Laura Weiss']","Midnight Expression is designed to be a commercially viable short film that explores how an everyday middle class family unwittingly and accidentally becomes involved in the politically corrupt workings of a typical American city. Our accidental ""Hero""/family man, Clay Black, a middle class truck driver, through a series of chance happenings, twists and turns, finds h... Leer todo",27,Accion,midnight expression,tt0383507
,5.3,Jyrki Pitkä,"['Juhana Lumme', 'Jyrki Pitkä']",-,24,Accion,octobriana & the finger of lenin,tt0387459
