puntuacion_rotten,puntuacion_imdb,direccion,guion,argumento,duracion,genero,titulo,id_pelicula
,6.6,Imogen Murphy,Imogen Murphy,"Marty is very short; but he's neither nasty nor brutish, he's a genuinely nice guy, rich in friends but solitary in the game of love. Women, as he says, are over his head; he's out of their picture. Then, he meets Alison, and on a hike up a fairly steep mountain, he shows his down-to-earth courtesy, and she notices his eyes. Life, like Marty, is short. Has he met his ... Leer todo",10,Drama,short,tt0205408
,6.8,Kenneth Orkin,Kenneth Orkin,"""The Good Doctor"" is a fictional short film inspired by Dr. Jack Kevorkian, the media savvy American advocate of assisted suicide. The main character is Dr. Samuel Roberts, who shares many of Kevorkian's beliefs and passions. ""The Good Doctor"" tells the story of an unusual relationship, which develops between Dr. Roberts and the daughter of one of his patients.",30,Drama,the good doctor,tt0205096
,5.2,Anne Wheeler,Anne Wheeler,-,5,Drama,legs apart,tt0205352
,7.1,Thomas Vinterberg,"['Agota Kristof', 'Mogens Rukov', 'Thomas Vinterberg']","Identical twins, Lucas and Klaus, are reunited after being separated since they were 4 years old. But when they meet again, they are caught between re-inventing the past and remaining the strangers they have become.",-,Drama,the third lie,tt0211036
,-,Tracie Dean Ponder,Tracie Dean Ponder,Conflicts arise when five siblings come together to determine which one of them will take care of their aged father.,28,Drama,when the time comes,tt0212607
45,6.9,Keith Melton,"['Steve Roberts', 'Peter Wagg']",Journey of Man is a celebration of the human spirit that combines the unique artistry and music ofCirque Du Soleil with the power of large format film.,38,Drama,cirque du soleil: journey of man,tt0213749
,7.2,Florian Gallenberger,Florian Gallenberger,"The paths of two orphan brothers drastically change over the years, beginning when they were just boys living on the streets of Mexico City.",35,Drama,quiero ser (i want to be...),tt0216131
,7.0,Fanny Jean-Noël,Fanny Jean-Noël,-,8,Drama,somewhere else,tt0217813
0,6.8,Mark Henn,"['Shirley Pierce', 'Broose Johnson', 'Tim Hodge']","Disney's retelling of the legend of John Henry, the steel-driving man.",10,Drama,john henry,tt0219105
100,7.6,Jono Oliver,Jono Oliver,-,15,Drama,the window,tt0221711
,-,Sara Jochums,Sara Jochums,-,-,Drama,der apfel,tt0221802
,6.7,Pascale Marcotte,Pascale Marcotte,"Flamenco Shoe tells the story of Camilla Escamilla, an ex-flamenco dancer as she arrives on the stage of a dusty abandoned theater. Following her path through the theater we are the witnesses to random haunting memories from the past. We meet with the Camilla of ten years past as she performs on the stage of the same theater, beautiful, provocative, seductive and grea... Leer todo",-,Drama,flamenco shoe,tt0221181
,8.5,Scot Thiessen Gregory,Scot Thiessen Gregory,"A portrait of love, loss and longing. In the haunted silence of memory, a woman struggles to find peace, understanding and the strength to endure the void that has laid claim to her life.",14,Drama,into my arms,tt0223535
50,7.1,Elle Travis,Elle Travis,"A group of friends make a trip south of the border. While having the time of their lives, one couple discovers that the world is much crueler than they would have like to have known. After having a car accident, Amy and Rob are taken to a Mexican prison and tortured.",29,Drama,broken,tt0225223
50,7.1,Elle Travis,Elle Travis,"A group of friends make a trip south of the border. While having the time of their lives, one couple discovers that the world is much crueler than they would have like to have known. After having a car accident, Amy and Rob are taken to a Mexican prison and tortured.",29,Drama,broken,tt0326527
43,5.2,Mark Borchardt,Mark Borchardt,An alcoholic drug abuser reexamines his life until he nearly dies from an overdose. Then a friend convinces him to join a self-help group which turns out to be demonic.,40,Drama,coven,tt0225434
,7.1,Michael James Rowland,Michael James Rowland,-,9,Drama,flying over mother,tt0225763
,6.5,Elsa Bruxelas,Elsa Bruxelas,"A cluttered drugstore gets a makeover after a change in management. Mr. AntÛnio, the old cashier, is very confused in the new and modern surroundings that used to be his workplace.",24,Drama,a drogaria,tt0228241
100,7.1,Simon Corris,"['Alison Reddihough', 'Simon Corris']","Two lonely figures are drawn together, Charlie (the ghosthunter) and Sarah (the researcher), to uncover the mysterious ghostly disturbances in an abandoned church in a quiet English village.",20,Drama,ghosthunter,tt0229130
,7.9,John Serpe,John Serpe,-,11,Drama,"friday night, nyc",tt0229400
,-,Álvaro Zuñiga,-,-,-,Drama,um dia na vida,tt0229805
,-,David Hickson,David Hickson,-,28,Drama,angels in a cage,tt0231144
,5.8,Carlos Augusto de Oliveira,"['Anton Chekhov', 'Carlos Augusto de Oliveira']",Short film based on a story by Russian writer Anton P. Tchekhov. A story about the exploitation and the strength of a young girl in the far countryside of Brazil.,16,Drama,olhos mortos,tt0232217
,6.4,François Rossier,François Rossier,-,9,Drama,château de sable,tt0233455
,6.6,Charles Burnett,Dai Sil Kim-Gibson,-,14,Drama,olivia's story,tt0234375
,8.6,Fabrice Nordmann,Fabrice Nordmann,"Paris 1942, Sarah, a six year old Jewish girl is forced to chose among her possessions what she will carry in her flight, making this choice the construction of her own history.",15,Drama,plus rien...,tt0235678
,8.2,Timothy Alan Richardson,Michael Kouroubetes,"It is the future. A boy named Karson is a dreamer who cannot learn fractions, and therefore is an outcast when compared to everyone else who is focused and able to multi-task information at exponential rates. He is dunked into a ""think tank"" where he is attached to software which will help him focus and learn fractions. Since the program draws off the individual's tho... Leer todo",22,Drama,plunge,tt0234482
42,-,Olufunmilayo Gittens,Olufunmilayo Gittens,Buried memories come alive when a retired school teacher develops a friendship with an elderly gentleman.,27,Drama,lucky,tt0236455
50,6.4,Jorge Torregrossa,"['E.M. Forster', 'Jorge Torregrossa']","A somewhat unhappy man and wife are touring New York's Prospect Park, when they encounter a pair of sailors on shore leave. The wife and one sailor give in to their desire and tarry a bit. Later, after they all get back together, the wife realizes she is not the only one with unsatisfied desires.",14,Drama,desire,tt0235339
,7.6,Maarit Lalli,Leo Viirret,Finland countryside. A father and a son.,20,Drama,kovat miehet,tt0236398
,6.0,"['Frederik Meldal Nørgaard', 'Dennis Petersen']",-,Four young men are sitting in a car at a train crossing and waiting for the train to pass.,6,Drama,kuppet,tt0236400
,-,Hugo Vieira da Silva,-,-,25,Drama,o céu que nos impede,tt0237129
,8.7,Susan Johnson,"['Susan Johnson', 'Charlie Terrell']","Mitchell is out of work. He's just gotten a letter from his long lost father in Las Vegas, and he needs $600 to get there. He enrolls in a medical study, and while there, befriends Jimmy, a young boy who is a patient at the hospital (and a bit of a pool shark). When the study ends, Mitchell discovers that Jimmy's father is dead, contrary to what Jimmy has told him, an... Leer todo",25,Drama,destiny stalled,tt0238148
,-,Latrice Dixon,Latrice Dixon,-,18,Drama,the book of ezekiel,tt0238095
,6.2,Iiro Küttner,Iiro Küttner,-,6,Drama,yksityisetsivän tytär,tt0238742
42,-,Rebecca Dreyfus,Rebecca Dreyfus,-,16,Drama,roadblock,tt0238560
,6.7,Larry Greenberg,Larry Greenberg,-,16,Drama,"men named milo, women named greta",tt0238410
,-,Alejandra Rojo,"['Gladys Marcian', 'Alejandra Rojo', 'Arnaud des Pallières']",-,43,Drama,soins et beauté,tt0240007
,5.8,Jannik Johansen,"['Søren Sveistrup', 'Jannik Johansen']","Inger is single. She gives the many couples that hug and kiss each other wistful looks, but nobody sees Inger. Not even the young policeman she's in love with. Inger works at the Central Station and so does the policeman. He's very busy; a young woman has been raped by a man wearing a hood. An opportunity arises, and on an impulse Inger pretends to be the victim of an... Leer todo",37,Drama,afsporet,tt0240324
,7.1,Srdjan Vuletic,"['Zdravko Barisic', 'Srdjan Vuletic']",Two former lovers worlds collide during the tragic background of The Bosnian War.,16,Drama,"hop, skip & jump",tt0239469
,-,Andy Mackenzie,Andy Mackenzie,-,-,Drama,last mistake,tt0240671
,5.9,Eugenio Zanetti,"['David Aaron Cohen', 'Francis Glebas']","Quantum Project is the story of physicist and prodigy Paul Pentcho (Stephen Dorff), whose exploration of the quantum universe leads him on a collision course with life, destiny, and true love.",40,Drama,quantum project,tt0239860
76,7.6,Jodi Gibson,Jodi Gibson,-,19,Drama,friday,tt0240517
,6.7,Johanna Vuoksenmaa,Johanna Vuoksenmaa,-,34,Drama,taivas tiellä,tt0244246
,-,Annie Frazier Henry,Annie Frazier Henry,-,24,Drama,legends: the story of siwash rock,tt0243380
,7.5,Lily Mariye,Lily Mariye,A Japanese-American family conceals their identity and reluctantly adopts discriminatory practices in order to operate a Chinese restaurant within the hostile cold war climate of Las Vegas in the late 1950's.,19,Drama,the shangri-la café,tt0243549
,6.8,Bavo Defurne,Bavo Defurne,Short about a camping trip for scouts where a boy falls in love with his best friend and causes tension in the scouting group.,21,Drama,kampvuur,tt0244577
,6.8,Raymond Red,Raymond Red,"In Manila, a solitary man from a far-away province lives in poverty. The only thing he has is a camera, and he stays at churches hoping people will hire him to take their photographs. During one day, he has three encounters that change his life: the first, with a smooth-talking young man who's standing by the church door who berates him for wasting his life in church,... Leer todo",13,Drama,anino,tt0245718
,7.1,Frédéric Pelle,"['Stephen Dixon', 'Frédéric Pelle']",An old man goes to visit his wife in hospital to find she has died. He leaves the hospital refusing to sign the necessary papers and is followed by a security guard. The guard follows him onto a bus and the old man explains why he must leave.,9,Drama,des morceaux de ma femme,tt0245862
,-,Jeremiah Kipp,Jeremiah Kipp,"Near to You is a coolly detached portrayal of a fragile live-in relationship where domestic rituals are used to disguise their boredom and lack of connection. After a particularly non-communicative morning, Moe goes out for a night of bar-hopping with her best friend. There, she meets a lonely, equally confused young lawyer, and together they struggle to figure out wh... Leer todo",25,Drama,near to you,tt0245312
47,7.2,Adam Elliot,Adam Elliot,"After a short introduction of the whole family, the story of the elder brother is told.",8,Drama,brother,tt0245024
61,8.3,Noah Harlan,Noah Harlan,The story of a prisoner on Death Row. The last day before his execution he must summarize his life into a series of foods for his last meal... and then eat his memories.,23,Drama,the last supper,tt0245225
,-,Züli Aladag,Züli Aladag,-,19,Drama,der ausbruch,tt0244983
,6.3,Patrick Tatopoulos,"['Cassandra Heredia', 'Patrick Tatopoulos']",-,17,Drama,bird of passage,tt0245775
,-,Richard Clark,Jeff Povey,-,24,Drama,hungry,tt0245161
,5.9,Verena S. Freytag,Verena S. Freytag,"Following the death of her grandmother, Marie (21) is leaving her hometown. She's off to study philosophy and discover the world. Finally, Marie finds her true vocation in life.",15,Drama,maries herz,tt0246066
,5.4,Jocelyn Cammack,Jocelyn Cammack,Eight-year old Rachel is strongly short-sighted and her fear to disgrace herself by wearing eyeglasses makes her cheat the physician with the eye test. During swimming-lesson Rachel notices the fact that also other pupils have their problems and fears; this leads to a courageous resolution.,9,Drama,better or worse?,tt0245764
,7.4,Kim Cummings,Kim Cummings,"Best friends forever, Katie and Maura have dreamed of being part of the live mermaid show at Weeki Wachee Spring for as long as they can remember. It's the summer of '79, they're fifteen and everything is changing; especially when Katie discovers Maura kissing another girl.",22,Drama,weeki wachee girls,tt0246325
12,5.6,Andrew J. Wahlquist,"['Kelly Feenstra', 'Andrew J. Wahlquist']","Charles is a Union soldier in the Civil War who has been assigned to track down a Confederate spy. The trail leads him to a small cave where he is forced to confront the darkness, his fear, and his past.",10,Drama,the cave,tt0247961
,7.7,Stephan Brüggenthies,Stephan Brüggenthies,A simple question by a pretty woman to a male passenger makes him ponder why she asked it.,7,Drama,sind sie luigi?,tt0246929
78,-,Carla Wilson,-,"A young woman, immersed in a check-forging scheme, finds herself in considerable danger after her violent boyfriend is murdered in her apartment.",18,Drama,fraud,tt0247364
,6.1,Philippe Barassat,Philippe Barassat,"Miss Jacobonot, a schoolteacher, has a crush on Jimmy, a student in her class. Jimmy loves to tell stories. But his teachers kick him out of school and sent him to an institute for unsuitable children.",-,Drama,les éléphants de la planète mars,tt0247312
,7.3,Jonathan Hodgson,Charles Bukowski,Some children are fascinated by a lonely house in the neighbourhood they have been told to stay away from.,5,Drama,the man with the beautiful eyes,tt0247500
,6.7,Icíar Bollaín,"['Icíar Bollaín', 'Alicia Luna']",The two million Spanish women who are victims of domestic violence and the death each week of a woman at the hands of her partner is not fiction but pure reality.,20,Drama,amores que matan,tt0250956
,6.7,Teresa Mecklin,"['Jyrki Nummi', 'Teppo Nuutinen']",-,8,Drama,perhesauna,tt0249078
,5.8,Patricia Chica,"['Patricia Chica', 'Annie Poitras']","""The Promise (La Promesse)"" is an urban romantic comedy that recounts 24 hours in the life of Victoria, an aspiring young singer who works as a bike courier in downtown Montreal. It is the eve of the new millennium, and Victoria celebrating her 25th birthday at the stroke of midnight. At the age of twelve, for her French class, Victoria had written a letter to the you... Leer todo",28,Drama,la promesse,tt0250674
,6.6,Vincent Chui,-,"This is an intricately and cleverly crafted tale of trust versus suspicion, and faithfulness versus infidelity, in marriage. He is never sure whether his wife truly loves him, yet is unwilling to clarify and face the truth, instead using his doubt and uncertainty as an excuse for his own wayward behavior.",35,Drama,beipan,tt0252268
,5.8,Miha Mazzini,Miha Mazzini,-,12,Drama,svobodna si. odloci se.,tt0250827
,5.2,José Luis Cuerda,"['José Luis Cuerda', 'Manuel Rivas']",-,4,Drama,primer amor,tt0251352
,5.6,Mariano Barroso,Mariano Barroso,-,-,Drama,mi abuelo es un animal,tt0251261
,-,Martin H. Schmitt,Martin H. Schmitt,Manfred Teichert möchte seine 10-jährige Tochter Marie wieder sehen. Seit Wochen verweigern ihm seine Ex-Frau Petra und ihre lesbische Freundin Sibylle den Umgang. Nur mit Gewalt kann Teichert das Sorgerecht erzwingen. Gelingt es ihm auch die Liebe Maries wiederzugewinnen?,20,Drama,vater und tochter,tt0252081
36,7.7,Phillip J. Bartell,Phillip J. Bartell,"Tina has a big crush on her new friend, Robbie. But one day, she discovers that he's gay. She is disappointed, but still tries to fix Robbie with his crush, Tim.",27,Drama,crush,tt0253011
,-,Nicholas Treeshin,Nicholas Treeshin,Eleven lives and works within a coffee vending machine. How and why he got there is unknown. His only friend Savant brings him essentials to allow him to survive inside it's cramped and lonely interior. Every morning he awakens from a reoccuring dream that tells him that a mysterious girl will help him escape from his coffee vending prison. In one final attempt at fre... Leer todo,22,Drama,machine 11/automaten elf,tt0252670
,8.3,Jennifer Peterson,Jennifer Peterson,"Eleven-year-old Joey falls into a deep depression after his best friend Sara is killed, but a year later, on Halloween night, Sara returns with an important mission that gives Joey the strength and courage to move on with his life.",5,Drama,pumpkin hill,tt0256288
,4.9,Isabelle Broué,Isabelle Broué,"After being attacked, a young woman is torn between closing herself off to the world around her, or going out in search of it.",26,Drama,à corps perdu,tt0255715
,-,Teodora Mihai,Teodora Mihai,-,4,Drama,civil war essay,tt0257488
-,-,Philippe Welsh,Philippe Welsh,"Where am I? On which river? I don't know no more. I am not even sure to be still alive on this world. So what. What I know, it is that when you will see this film, I'll be dead. I can't dare saying buried because I am not even sure to get such an honor.",8,Drama,la dérive,tt0257577
,8.1,Olivier Beguin,"['Olivier Beguin', 'Vivian Robert']",-,26,Drama,time with nyenne,tt0258253
,6.2,Markku Pölönen,Pauli Kallio,-,-,Drama,viimeinen kesäpäivä,tt0258289
,7.3,Bui Thac Chuyên,Bui Thac Chuyên,"Ban is from the countryside. Exhausted, he finishes his first day as a rickshaw driver in Hanoi. A man offers him a lot of money for a trip at night in the city where the streets transform into a labyrinth.",19,Drama,cuôc xe dêm,tt0259955
,8.8,Gonen Glaser,Stephanie Abramovich,"Sharon is living with her fed-up partner, Ronit, who after finding some photo's Sharon took of their beautiful neighbor, throws her and her young son to the streets. She meets the same neighbor that night after working a double shift as a chef at a local restaurant. Michal offers her a place to stay and they get to know each other a bit better. Michal drops the affair... Leer todo",32,Drama,ze igamer bebechi,tt0259115
,-,David Morrissey,Charles Bukowski,-,16,Drama,bring me your love,tt0259228
,6.7,Jonathan Liebesman,"['Roald Dahl', 'Jamie Ruddy', 'Jonathan Liebesman']","In a squalid Austrian hospital, an overworked doctor tends to the difficult childbirth of Klara. We learn that Karla has lost three previous babies, and her husband is pessimistic about the survival of this one. But both Klara and the doctor believe this one will survive.",8,Drama,genesis and catastrophe,tt0259323
,-,Amit Sakomski,Amit Sakomski,"It could have been a sweet story about a sweet couple. Unfortunately, it turns into something completely different.",19,Drama,kinu'ach,tt0260124
,9.1,Susan Turner-Cray,Susan Turner-Cray,We as human beings are faced with different choices every day without choice we are powerless. Riley a jazz trumpet player stricken with ALS (Lou Gehrig's disease) never expected to be faced with this one.,30,Drama,through riley's eyes,tt0262044
,-,Elisabeth Aubert Schlumberger,Elisabeth Aubert Schlumberger,-,20,Drama,carpe diem,tt0260784
,5.7,Dan Harris,Dan Harris,-,21,Drama,urban chaos theory,tt0261377
2,3.0,Andrew Lowes,Tina Walker,"An elderly couple are conned out of eight and a half thousand pounds by an antiques dealer. When he refuses to give them their money back they extract their revenge by kidnapping his dog, King and holding him to ransom.",20,Drama,king's ransom,tt0262544
,8.3,Amy Lyndon,Amy Lyndon,"The late Yolanda King gives a dynamic shattering performance as ""Odessa,"" a nanny that comes to the Spinelli family in upstate New York in 1969. Odessa quickly bonds with their only child, Lisa, and together they learn how to deal with desegregation, family values and forgiveness during a very turbulent time in American History. Odessa a story of love, forgiveness and... Leer todo",27,Drama,odessa,tt0261123
,7.0,David Cronenberg,David Cronenberg,"While a veteran actor laments the state of film and film acting, a group of young children sneak a Panavision camera into the apartment where the actor resides and decide to make a film with it.",6,Drama,camera,tt0260776
,5.8,Markus Fischer,"['Markus Fischer', 'Juan Marsé']",An attractive young woman is accosted in the corridor by a young man with something rather sinister on his mind. A contest of give-and-take follows.,28,Drama,das rote strumpfband,tt0261679
,6.6,D. Charles Griffith,"['D. Charles Griffith', 'Stephen Winter']","A night out for two ""friends"" turns mysterious when a new guy arrives on the scene in New York City.",-,Drama,safe sex,tt0262741
,-,Larry Eisenberg,Larry Eisenberg,"A study of the aftermath of the Holocaust through its impact on a father-son relationship. Louis, 8, becomes intrigued by a World War II photograph of his father. One of the men in the photo - the slain David Proshker - comes to life for the boy and ultimately serves to bring Louis closer to his distant and embittered father.",24,Drama,david proshker,tt0263253
,-,Hendrik Moonen,"['Lieselotte De loore', 'Hendrik Moonen']",-,8,Drama,een lift,tt0264797
,7.2,"['David Finch', 'Maureen Marovitch']",Maureen Marovitch,"Fanny and her best friend, Sonia are street-kids, newly arrived in Montreal (Canada) from a small town. The first weeks are fun and deliciously dangerous. The girls are far away from authority, school and Fanny's mother's boyfriend. But after several weeks of coasting downtown, what happens on a joyride with no exit ramp in sight?",27,Drama,cul de sac,tt0263242
,-,Vivian Goffette,Vivian Goffette,-,15,Drama,le centre du monde,tt0264467
,6.9,Ryan Engle,Ryan Engle,-,-,Drama,east of west,tt0263300
,-,Yves Opstaele,"['Bert Lema', 'Yves Opstaele']",-,26,Drama,trappenhuis,tt0265893
,4.2,Frank Mosvold,Frank Mosvold,"16 year old Ole Petter does believe in God, but has serious doubts that God does not believe in him. He turns to a priest in order to settle the question.",7,Drama,likegyldighet,tt0265286
,-,Koen De Poorter,Koen De Poorter,-,15,Drama,la secreto maximal de la familia,tt0265721
,6.1,Marit Åslein,Harald Eia,"Out of pure envy, a translator creates a mess while subtitling a French movie.",9,Drama,misunnelse,tt0265329
,-,Lukas Bossuyt,Lukas Bossuyt,-,25,Drama,strawberry flavour,tt0265816
,7.0,"['Dominique Abel', 'Fiona Gordon']","['Dominique Abel', 'Fiona Gordon']",Short and comical film where a man falls in love with a cleaning lady,13,Drama,walking on the wild side,tt0266031
,7.2,Damien O'Donnell,Samuel Beckett,"There are five survivors in a futuristic library. Bam is their supreme dictator, and has the others interrogated and tortured, believing them to have said where. What Bam means is unclear, but he distrusts all.",13,Drama,what where,tt0266042
,4.4,Melanie Daems,"['Melanie Daems', 'Luc Madelein']",A young filmmaker realizes she is going blind.,15,Drama,fade out,tt0264608
,7.1,Roland Reber,Petra Luna,Compulsion - short film.,9,Drama,zwang,tt0264213
92,-,Wi Ding Ho,Wi Ding Ho,"A Chinese gangster falls in love at the first sight with a woman he doesn't know; the woman is mourning over the loss of her lover. Through a series of chance meetings and coincidences, the paths of these two characters crisis cross and result in their realization that, after all, they are pursuing the impossible love.",28,Drama,still,tt0265809
92,-,Wi Ding Ho,Wi Ding Ho,"A Chinese gangster falls in love at the first sight with a woman he doesn't know; the woman is mourning over the loss of her lover. Through a series of chance meetings and coincidences, the paths of these two characters crisis cross and result in their realization that, after all, they are pursuing the impossible love.",28,Drama,still,tt0378807
,8.8,Ken Russell,Ken Russell,"Journalist Josephine Heatherington investigates the death and life of the Reverend H. Davidson, a vicar who was defrocked after taking in prostitutes; after the defrocking, he preached at the end of Brighton Pier, re-enacting scenes from the Bible, and when he re-enacted ""Daniel in the Lion's Den,"" he was eaten by a lion. Based on a true story.",27,Drama,lion's mouth,tt0265287
,-,Eva Vermeire,Eva Vermeire,-,14,Drama,1. de ei,tt0267238
,-,"['Jelle Van Hulle', 'Koen Van Mierlo', 'Gert Wastyn']",Marc de Bel,-,6,Drama,president pig en de 3 wolfjes,tt0267847
68,7.7,Jennifer Perrott,Jennifer Perrott,A young boy retreats into memories and familiar places in search of this own path through bereavement.,8,Drama,breathe,tt0266365
42,6.0,Monti Sharp,-,"The lives of three young professionals collide with revenge, betrayal, and desire.",-,Drama,young americans,tt0266080
42,6.0,Monti Sharp,-,"The lives of three young professionals collide with revenge, betrayal, and desire.",-,Drama,young americans,tt0415383
,-,Tarik Cherkaoui,-,-,4,Drama,saadia: a moroccan woman in the resistance,tt0265681
,6.9,Ian Power,Ian Power,"An Irish lad sings in the street and begs in the train station to support himself and his Da. In the more lucrative train station, he fights with an older Russian boy who speaks no English, and loses his spot. But after a while, they try working together, particularly when the U2-loving Irish lad discovers the other boy also has a musical talent.",14,Drama,buskers,tt0266379
,-,"['Bernard Declercq', 'Thomas François']",Bernard Declercq,-,12,Drama,l'hôtel des thermes,tt0267564
,8.1,Victoria Livingstone,-,"In an opressive society out of 1984, a nebbishy clerk sees a vision of something better in a window. But his hope is fleeting.",10,Drama,window,tt0267117
100,7.0,Susan Shipton,"['Dennis Foon', 'Susan Shipton']",A female office executive confronts a secret admirer who seems to have been staring at her on the sly at work.,13,Drama,hindsight,tt0266625
,6.1,Dag Johan Haugerud,Dag Johan Haugerud,A sister and a brother and the fear of fornication.,7,Drama,utukt,tt0265965
97,6.3,Lyn Elliot,-,-,4,Drama,once,tt0267801
30,6.2,Francine Zuckerman,"['Paul Dreskin', 'Francine Zuckerman']",-,15,Drama,passengers,tt0269697
-,5.4,Aditya Assarat,Aditya Assarat,"In a remote Thai village, a man gets a call informing him that his son died in a crash. He needs to bring the body back and give a decent funeral, but he can't afford to do both.",14,Drama,motorcycle,tt0269572
,7.6,Kalman Apple,"['Kalman Apple', 'Anton Chekhov']","Three actors and a director perform Chekhov's The Bear on a New York City bus (actually, a succession of buses, as they keep getting thrown off). The other riders on the final bus get progressively more interested.",28,Drama,speed for thespians,tt0269899
,-,Heather Dyer,Heather Dyer,-,-,Drama,the valentine,tt0270026
64,-,Stephen Winter,-,-,3,Drama,untitled,tt0270717
64,-,Stephen Winter,-,-,3,Drama,untitled,tt0338522
62,-,Christiane Schaefer,Christian Bergmans,"The Passage is a dark fantasy that explores the breakdown of an estranged writer who can no longer escape from his troubling inner world, where dreams and nightmares blend with reality.",-,Drama,the passage,tt0270565
,-,Desha Dauchan,Desha Dauchan,"Estranged childhood friends are reunited after years of separation. Their memories have become selective, worn from the tireless search for happiness and fulfillment.",25,Drama,episodes,tt0273571
,6.6,Helen Lee,Helen Lee,-,22,Drama,subrosa,tt0271214
,-,José Luis Arzuaga,José Luis Arzuaga,-,14,Drama,la cama cinco,tt0270264
,5.9,Antonia Jerrentrup,Jörn Precht,The oppressing life of a father and his son with a tragic ending and what can happen if a dream suddenly comes true.,18,Drama,strandgut,tt0271212
,9.6,Edie Steiner,Edie Steiner,-,20,Drama,felicity's view,tt0271501
100,8.6,Sergei Davidoff,Sergei Davidoff,"""Sweet Dreams"" is a portrait of youth stripped bare of innocence and joy, to be replaced with violence and desperation.",24,Drama,sweet dreams,tt0271217
,6.8,Mladen Djordjevic,Mladen Djordjevic,"NATO agression. A serbian village. Under the effect of depleated uranium from the enemy missiles, the dead rise from the graves.",20,Drama,zivi mrtvaci,tt0271887
,-,Tjebbo Penning,Rene Molenaar,-,7,Drama,de afdaling,tt0271953
,8.6,Jasmin Cvisic,Jasmin Cvisic,"A young man loses his great love. He locks himself up into the world where they lived together till her death separated them. He suffers surrounded with the things that remind him of her. She, who appears as a ghost in his ""self-solitary cell"", feels all his suffer, but he does not see or feel her presence. The time passes by...A mutual friend of theirs tries all the ... Leer todo",8,Drama,slobodno mesto,tt0274091
,7.3,Shawn Postoff,Shawn Postoff,"Alone in his college dorm room, a young man struggles with his familyís reaction when he is pressured into coming out to them over the telephone. Damian sinks into depression as he realizes that both he and his family have an arduous journey ahead if they are to heal old wounds and accept his sexuality. Coming to Terms demonstrates how denial and blame can damage rela... Leer todo",16,Drama,coming to terms,tt0274440
,6.1,Adam Greydon Reid,Kim Kuhteubl,"When 10-year-old Alice finds out her father has been kissing another woman, she decides to take revenge and hit him where it hurts - his pumpkin. Revenge is sweet or in this case, orange and slippery.",21,Drama,the best girl,tt0274366
,6.3,Marc-Olivier Picron,"['Laurent Denis', 'Marc-Olivier Picron']",-,11,Drama,la télévision,tt0275004
,5.6,Yann Moix,Yann Moix,"Gilbert and Sylvie are taking an oral examination in front of a jury. The exam is about sex, and is both theoretical and practical. Sylvie has to talk about fellatio and Gilbert about cunnilingus. They must then take part in a 69. Sylvie does much better than Gilbert. According to their grades, they are assigned a sexual partner and some sexual exercises.",15,Drama,grand oral,tt0275383
,5.7,Michael Downing,-,-,21,Drama,clean rite cowboy,tt0276019
,7.1,Inez Buchli,Marlene Rodgers,"Leah and Karen, two thirteen year-old naive flirtation girls, begin to discover their sexuality. and play an unpleasant game with Leah's single father and his friend.",21,Drama,"foxy lady, wild cherry",tt0276146
,6.4,Bernard Chauly,Bernard Chauly,-,18,Drama,adam and steve,tt0275896
,7.7,Alain Jacques,Alain Jacques,"Le jeune fils d'une pauvre immigrante oublie dans une pâtisserie son violon, apparemment d'une très grande valeur. Un client remarque l'instrument et s'empresse d'en informer un ami riche et mélomane. En déclenchant une enchère mirobolante, le pâtissier et sa femme se trouvent au coeur d'un dilemme moral qu'ils négocient de manière assez cocasse.",9,Drama,le p'tit varius,tt0276383
