puntuacion_rotten,puntuacion_imdb,direccion,guion,argumento,duracion,genero,titulo,id_pelicula
,6.2,Pietro Castellitto,Pietro Castellitto,"Two families, one bourgeois and intellectual and the other proletarian and fascist, are brought together by a trivial accident that will bring these two polar-opposites together and set them on a collision course.",109,Comedia,i predatori,tt10948820
,6.3,Micha Lewinsky,"['Plinio Bachmann', 'Micha Lewinsky', 'Barbara Sommer']",-,99,Comedia,moskau einfach!,tt10949014
83,7.1,Ariel Winograd,"['Alex Zito', 'Fernando Araujo', 'Rodolfo Palacio']",-,114,Comedia,el robo del siglo,tt10948718
,5.5,"['Claudio Gregori', 'Pasquale Petrolo']","['Edoardo Maria Falcone', 'Claudio Gregori', 'Pasquale Petrolo']",DNA--Definitely Not Suitable is the result when two primary-school friends who meet again as adults decide to improve their lives by swapping genetic codes.,84,Comedia,d.n.a.: decisamente non adatti,tt10951056
,-,"['Marco West', 'Wood Gonzalez']","['Marco West', 'Wood Gonzalez']",-,49,Comedia,cereal killer,tt10958194
,4.3,David Towner,"['David Towner', 'John Zulovitz']","A daytime television actor hatches a plan to produce a film starring him and his co-star, hoping it will make her fall in love with him.",88,Comedia,our scripted life,tt10958102
,5.7,Elisa Amoruso,"['Elisa Amoruso', 'Eleonora Cimpanelli', 'Paola Randi']",-,94,Comedia,maledetta primavera,tt10961374
,-,Glen Wise,Glen Wise,The Cup Bearer is a romantic satire where spoiled royalty meets an unlikely Cup Bearer who turns the kingdom on its head.,-,Comedia,the cup bearer,tt10959786
,8.9,Kathir Raven S.,-,A love story of a young man (Ashwin) who falls for his colleague (Mythily) at first sight. Eventually he manages to attract her without expressing and the journey gets even more interesting when new colleague (Jessy) interrupts them.,148,Comedia,paakaati po,tt10968694
93,4.6,Olivier Van Hoofstadt,"['Mourad Dhoir', 'Olivier Van Hoofstadt']",Willy and Tony have a brilliant idea for getting out of it financially: stealing a dog from the brigade des stups. But everything does not go as planned and the two accomplices will have to rely on the most corrupt of the cops.,90,Comedia,lucky,tt10966156
,5.8,Méliane Marcaggi,"['Méliane Marcaggi', 'Christophe Duthuron', 'Clément Michel']",-,96,Comedia,belle fille,tt10965792
,4.1,Vijay Anand,Vijay Anand,A conman tries to save an innocent girl from the clutches of a womanizer after realizing that he had fallen in love with her.,121,Comedia,dagaalty,tt10966832
15,-,John Rizzo,John Rizzo,A hit man and his bubbly apprentice stab their way through the mob and ignite a revolution.,80,Comedia,sledgehammer,tt10974848
,-,S. Tynsong,S. Tynsong,"When a drunken father takes no responsibility for his family, will his wife and his son live a better life?",-,Comedia,ka bor jong ka kyiad,tt10981056
,-,Patrick Miner,Matthew Caglia,"A man's obsession for gambling and booze costs him his house, job, and family.",-,Comedia,recipe for life,tt10981830
,-,Reece Manigan,Reece Manigan,"Alice Returns to Wonderland with some sad news, only to find something is wrong in Wonderland too. Meeting the same Characters as before, there is only one way to save the day. Alice and the reunited team must find a very special item. With lots of new characters along the way an... Leer todo",-,Comedia,the wonders of the looking glass,tt10985314
,-,Val Comorie,Val Comorie,An Asian social worker is forced into dealing with the Mob.,-,Comedia,wong's war,tt10982338
,5.3,Pankaj Batra,"['Jatinder-Lall', 'Kamalpreet Singh']","Yaadi falls in love with Rehmat, an innocent and focused student. Rehmat's father decides to arrange her marriage with a law-abiding man called Yuvi which places Rehmat at a crossroad in her life.",141,Comedia,jinde meriye,tt10984686
,3.7,Ray Burdis,"['Ray Burdis', 'Pete Meadows']",-,84,Comedia,to be someone,tt10986214
,6.1,Jesús del Cerro,Alex Cotet,-,98,Comedia,miami bici,tt10993566
83,5.5,Dale Fabrigar,"['Tricia Aurand', 'Suzanne De', 'Laurentiis']",-,92,Comedia,middleton christmas,tt10993786
22,5.3,Jeremy Garelick,"['Jordan Van', 'Dina']",-,98,Comedia,the binge,tt10994688
,5.9,Shinji Hamasaki,Yoshimitsu Sawamoto,"A pharmaceutical CEO who is pondering thefts and irregularities at his company drinks a drug that temporary suppresses his signs and gives him a deathlike state for a couple of days. Something goes wrong. His daughter, with whom he has had a rocky relationship, attempts to rescue... Leer todo",93,Comedia,ichido shinde mita,tt10993580
,3.3,Nuri Yildiz,Bilal Akçay,"Sabit Kanca is having memory loss after an accident, Kanca decides not to participate in competitions anymore. Confronted with an unknown enemy in this process, Sabit Kanca has to use his knowledge again to save his loved ones.",101,Comedia,sabit kanca: son soru,tt10994556
,4.7,Marco Gadge,Marco Gadge,What a curious plan of Lya. Putting sleeping pills in the morning tea of her father. Pulling the sleeping wheelchair user to the vegetable store of her brother and attending secretly the acting exam. And all this only because Lya thinks that eight years of caring for her father w... Leer todo,95,Comedia,julia muss sterben,tt11006244
,5.5,Antonin Peretjatko,"['Antonin Peretjatko', 'Noëlle Renaude']","Paul Château Têtard, 48, falls in love with a young woman working as a counter clerk in the subway. When he plans to marry her, his mother launches a private detective on her tracks to prove that she's cheating on her son.",86,Comedia,la pièce rapportée,tt11006570
80,5.1,Curt Neill,Curt Neill,-,-,Comedia,derek's dead,tt11002242
67,4.6,"['Katleho Ramaphakela', 'Rethabile Ramaphakela']",Lwazi Mvusi,-,107,Comedia,seriously single,tt11010144
,-,Shridhar,Shridhar,-,-,Comedia,crazy fun in serbia,tt11013952
,6.5,Caroline Vignal,"['Caroline Vignal', 'Robert Louis Stevenson']",-,96,Comedia,antoinette dans les cévennes,tt11013434
11,1.9,Mark Harris,Mark Harris,"MacKenzie Scott, the ex-wife of multi-billionaire Jeff Bezos, pledges to give way 15 billion dollars to 15 winners.",80,Comedia,white people money,tt11016222
50,2.4,Dan Hunter,Dan Hunter,-,85,Comedia,agent toby barks,tt11014432
,4.7,Michèle Laroque,"['Julien Colombani', 'William Willebrod WégimontÉric Guého']",-,83,Comedia,chacun chez soi,tt11013468
,-,Paul Kortjohn,Paul Kortjohn,-,-,Comedia,the cult of maggie malone,tt11016556
,-,Tanisha White,Tanisha White,-,90,Comedia,30 days to kick ass love,tt11017940
,4.0,Ray Martin,Walter Haley,Two worlds collide. Ray Martin is in a bit of a pickle. His father's (George Wendt) chauffeur business is failing financially and is on the verge of collapsing. Ray must find a way to save the company. at the same time - Gervase Peterson's career in Hollywood is hanging on by a t... Leer todo,69,Comedia,stealing a survivor,tt11022910
46,5.8,"['Mc', 'G']","['Dan Lagana', 'Brad Morris', 'Jimmy Warden']",-,101,Comedia,the babysitter: killer queen,tt11024272
,6.6,Cesc Gay,Cesc Gay,-,82,Comedia,sentimental,tt11028768
,4.9,Savage Steve Holland,"['Jed Elinoff', 'Scott Thomas', 'Savage Steve Holland']","It's summer again, and everyone's favorite Junior Rescuers, The Flounders, are back at Tower 2. With the International Junior Rescue Championships headed to Southern California, the eyes of the entire planet are on Malibu Beach. But when Team USA falls victim to a bout of food po... Leer todo",68,Comedia,malibu rescue: the next wave,tt11032990
,9.2,Shreemukha Sullia,Shreemukha Sullia,"Damodar, a 24 year old egotist, believes he is very talented but in reality, his only skills are stealing areca nuts from the house and making TikTok videos. He has a desire to go to the city and become famous. Will his dream come true?",116,Comedia,damayana,tt11032386
,6.2,Radoslav Iliev,Teo Chepilov,"An American action star from the 90's is shooting a movie in Bulgaria, while three of his (now grown up) fans try to meet their childhood idol. After a series of bad decisions, the three fans are between the Russian mafia, huge amount of drugs, and huge debt. So they decide to ro... Leer todo",-,Comedia,action,tt11041352
,5.9,Robert Cremona,Fouad Yammine,"The airing of the Arabic version of an international dating TV show, that offers a panel of women the choice of a potential male suitor, sparks uproar and turns the show host into a public enemy.",74,Comedia,tv society,tt11042462
,7.0,Dustin Jacobs,Eddie Pence,"After twenty years of stand up, comedian Eddie Pence returns home to Washington DC for his first one hour stand up special titled Eddie Pence's (Un)Special Comedy Special.",59,Comedia,eddie pence's (un)special comedy special,tt11045806
100,5.5,Gina O'Brien,Gina O'Brien,"Thrown off a popular reality show in disgrace, unemployed real estate agent Madi Cooke (Kat Foster), teams with a group of misfit tennis players in a do-or-die match against Bobbi Mason (Georgia King)--an overachieving, tightly wound, real estate shark--and her tennis-playing min... Leer todo",97,Comedia,first one in,tt11049086
,6.7,"['Örn Marino Arnarson', 'Thorkell S. Hardarson']","['Örn Marino Arnarson', 'Thorkell S. Hardarson']","Six friends on their annual fishing trip realize leaving wives, work and worries at home is really hard work. What was supposed to be a cozy fishing trip, turns out to be a downward spiral to Hell. Let's go fishing.",90,Comedia,síðasta veiðiferðin,tt11053478
,-,Sebastian Schindler,Sebastian Schindler,-,-,Comedia,mit dem rückwärtsgang nach vorn,tt11053564
,6.0,Chris Columbus,"['Matt Lieberman', 'Chris Columbus', 'David Guggenheim']",-,112,Comedia,the christmas chronicles: deel twee,tt11057644
-,4.7,Shamzu Zayba,"['Magesh Boji', 'Vineeth Krishnan']",-,110,Comedia,maniyarayile ashokan,tt11060730
-,6.1,"['Simon Goldberg', 'Ross Goolsby']",Ross Goolsby,-,-,Comedia,"the more, the merrier",tt11061668
39,6.7,Baljit S,-,-,-,Comedia,who's your daddy?,tt11064170
,7.0,Guillaume Brac,"['Guillaume Brac', 'Catherine Paillé']",-,95,Comedia,à l'abordage,tt11068166
,6.1,Martin Liji,"['Rosario Cervio', 'Martin Liji']","Lola, a young playwright and drama director, goes into a crisis before her new play is released. Her leading actress raises time and again that she has problems with the text. A friend of her, a visual artist, moves to her home after discovering an affair and her ex-boyfriend cla... Leer todo",67,Comedia,la calor,tt11067026
,-,Jacques Aldridge,Jacques Aldridge,LEADFOOT: LMack Racing - Stories of the founder of LMack Racing. Lincoln Mack.,-,Comedia,leadfoot: lmack racing,tt11070018
,7.7,"['Alvin Johansson', 'Eddie Sarenhag']","['Alvin Johansson', 'Eddie Sarenhag']","In the continuation of Joppes story, he's forced to deal with the consequences of his earlier missteps. The Mafia crew ""The Untamed"" are looking for him and they won't play by the rules. At the same time, Joppe is dealing with relationship problems between himself and people that... Leer todo",54,Comedia,joppe 2,tt11079136
,4.9,"['Jhirimi Kakati', 'Vivek Sharma', 'Vrinda Kapoor']",Vivek Sharma,A celebrity power couple who is in a live-in relationship fake their breakup to see how far their pursuers will go to win them over.,109,Comedia,a game called relationship,tt11079552
,-,Mahmut Kaptan,Ihsan Aydin,-,-,Comedia,muhtesem üçlü,tt11081312
,1.2,Dorian Valentino,Thomas Goersch,What happens when you accidentally kill someone and you're too stupid to make the body go away,-,Comedia,der tod ist nicht umsonst : danielle muss weg,tt11089614
,5.5,Nicolas Maury,"['Maud Ameline', 'Sophie Fillières', 'Nicolas Maury']",-,108,Comedia,garçon chiffon,tt11093134
,-,-,-,Reparto principal,76,Comedia,the bloody indulgent regurgitated,tt11096100
,6.8,Cari Frederick,"['David Santo', 'Darren Todd']","Fed up with the series of break-ins at an exclusive Beverly Hills apartment, the doorman, a struggling actor, decides to dress up in his H.S. mascot costume and take on crime as a bumbling superhero.",94,Comedia,planet george,tt11097402
,6.4,Avid Liongoren,"['Avid Liongoren', 'Manny Angeles', 'Paulle Olivenza']",-,73,Comedia,hayop ka!,tt11102242
-,5.6,Mark Steven Johnson,"['Elizabeth Hackett', 'Hilary Galanoy']",-,90,Comedia,"love, guaranteed",tt11100856
75,6.1,Zakariya,"['Ashif Kakkodi', 'Muhsin Parari', 'Zakariya']",A group of friends attempt to make a 'halal' film that conforms to the guidelines and descriptions of an Islamic organization which they are a part of.,110,Comedia,halal love story,tt11112338
94,4.5,Ivo Raza,Ivo Raza,-,97,Comedia,reboot camp,tt11111286
,3.3,Abir Sengupta,Abir Sengupta,-,119,Comedia,indoo ki jawani,tt11112526
,-,Oliver Zaciu,"['Oliver Zaciu', 'Sergio Zaciu']","After a series of increasingly dumb decisions get them what they want but not what they need, a juvenile DJ and his street-wise best friend fall in and out of love with the escapist fairy-tale of Los Angeles' music industry.",102,Comedia,pop verve,tt11115834
,5.3,Angling Sagaran,Alim Sudio,"By her mother, Kila was entrusted to her grandfather who lived in the village. She then meets her old friend and involved in an unexpected adventure.",94,Comedia,buku harianku,tt11127782
,6.1,Pamela Tola,"['Aleksi Bardy', 'Pamela Tola']",-,92,Comedia,teräsleidit,tt11132342
,5.5,Raana,Raana,"Gandhi is an IT guy who suffers from Pseudobulbar, and he uncontrollably laughs during stressful moments. He is taken to a Shiva temple and tied with a holy ornament, which is very strong, but it would bring a threat to him if separated.",139,Comedia,naan sirithaal,tt11138290
90,6.2,Jim Cummings,Jim Cummings,-,85,Comedia,the wolf of snow hollow,tt11140488
-,4.0,Lucas Astrom,"['Lucas Astrom', 'Andy Dick']",An aspiring disc golfer tries to prove to her father that disc golf is a real sport.,67,Comedia,hard plastic,tt11142628
,-,Mohit Jaswal,"['Mohit Jaswal', 'Redd Jefferson']","After losing his job in a freak ""being late for work"" accident, Redd finds that his life is a lot darker when they don't have something to occupy their time. Watch him limp from scene to scene, visiting colorful characters, and learning valuable lessons. Ambitiously created in 5 ... Leer todo",67,Comedia,garbage,tt11140712
,-,Neill Fleeman,Neill Fleeman,"Filmmaker Harry Little, introduced in 2018's award-winning ""A Little Touch of Harry"", isn't the world's most popular or successful writer/director - he claims to have only seven fans - but he has a head full of movie ideas, none of which involve comic book characters. On April 1,... Leer todo",-,Comedia,flashback in paradise,tt11136104
,8.1,Ashwath Marimuthu,Ashwath Marimuthu,"When you think marrying your best friend means a 'happily ever-after', but it turns out to be just the reverse.",151,Comedia,oh my kadavule,tt11143108
,4.9,João Fonseca,Renato Fagundes,"Antônia (Samantha Schmütz) is unemployed and struggling to make ends meet. When she goes to the market and finds that prices have increased, she makes a real revolution and everyone takes the products without paying. Now, she needs to hide the crime from her husband (Edmilson Fil... Leer todo",87,Comedia,não vamos pagar nada,tt11150412
,6.0,Cris D'Amato,"['Bia Crespo', 'Flávia Guimarães', 'Ricky Hiraoka']",Beauty parlor owner needs to find the perfect wife for his son in order to be free and enjoy her life not having to support him anymore.,95,Comedia,a sogra perfeita,tt11150646
,4.1,Nakia T Hamilton,Nakia T Hamilton,Tasha lost her job and boyfriend. Even worst she lost the love for herself. Her friend Felicia helps her time travel to find when she lost her self love hoping they can get it back.,79,Comedia,love travel,tt11151496
,6.8,Antonio Pisu,Antonio Pisu,"1989: a few weeks before the fall of the Berlin Wall, Pago, Rice and Bibi, three young men from Cesena, visit East-Europe in search of adventure. This journey will change their life forever",104,Comedia,est - dittatura last minute,tt11157186
,6.1,Alice Filippi,"['Roberto Proia', 'Michela Straniero']",-,91,Comedia,sul più bello,tt11154906
,8.0,Fahad Alotaibi,Abdullah,"Khalid goes to the morgue to revive his friend from the dead and wake all the people in the morgue by a mistake ... now only one has to be alive and the rest go back to being dead, how are they going to decide who is worth living?",-,Comedia,a chance,tt11156420
,3.9,Fernando González Gómez,Fernando González Gómez,-,104,Comedia,estándar,tt11157344
-,8.1,Don Tjernagel,Don Tjernagel,Piper is a young adult who is forced into a life change after her longtime boyfriend breaks it off and evicts her from their home.,85,Comedia,the moving on phase,tt11164090
,8.3,Anees Barudwale,Anees Barudwale,3 youths who want instant success in life and to achieve this they start walking on wrong path. Later they realize their wrongdoings and want to take u turn from wrong path.,-,Comedia,3 shyaane,tt11162316
-,2.9,Thomas J. Churchill,Thomas J. Churchill,"Ranger BRODY, with the help of his nephew and niece DYLAN and NAOMI, is preparing to open the brand-new campground for the season. Everything is in order and the camp seems peaceful until a GIANT RAT, mutated from multiple dumping of toxic wastes, begins killing the campers and r... Leer todo",85,Comedia,big freaking rat,tt11172830
,5.7,Zheng Xu,"['Bululufu', 'Keke He', 'Zheng Xu']","As Ivan plans to go to America for work purposes, his plans are foiled when he decides to follow his mother on a train to Moscow.",126,Comedia,jiong ma,tt11172926
,-,Matthew Schmid,Matthew Schmid,"Based on the short films, ""Spy Kidz"" and ""Little Agents"" by Javier Vazquez Jr., in a town where all of the people are kids and teenagers, 17 year old agent Carl Adams reluctantly partners up with 16 year old agent in training Pauly Sullivan to defeat an evil all girl criminal tea... Leer todo",97,Comedia,young agents,tt11177786
,5.6,Emmanuel Poulain-Arnaud,Noé DebréEmmanuel Poulain-Arnaud,-,80,Comedia,les cobayes,tt11179020
,4.6,Riccardo Papa,"['Antonio Cardia', 'Riccardo Papa']","A man takes along his best friend when he is to be introduced to his girlfriend's terrifying family, a family that turns out to be even more terrifying that expected.",100,Comedia,i liviatani,tt11183868
,4.7,Ahmed Khaled,"['Mohamed Nasser Hamza', 'Tamer Ibrahim', 'Mahmood Jumaah']",The search for a lost treasure involves each of the heroes of this film in an atmosphere of suspense and excitement.,102,Comedia,baghdad thief,tt11187484
,-,Tommi Sorsa,Tommi Sorsa,Students investigate a haunted house plagued by spirits who've fallen victim to a deadly drinking game. Naturally the only road to truth is play the game yourself.,50,Comedia,russian submarine,tt11191024
,6.4,Pierre Pinaud,"['Fadette Drouard', 'Blandine Jet', 'Philippe Le Guay']",-,95,Comedia,la fine fleur,tt11190652
18,6.1,"['Michael Mc', 'Cartney']","['Michael Mc', 'Cartney']","After two college students unintentionally sublease their extra bedroom to a violent escaped mental patient with multiple personalities, they find themselves battling for survival against the many faces of white male rage that manifest and threaten them in their home.",90,Comedia,roommate wanted,tt11192320
,3.2,Nancy Bellany,"['Nancy Bellany', 'Rick Bickerstaff']",-,61,Comedia,saved by grace,tt11198796
,5.8,Amanda Adolfsson,"['Sofie Forsman', 'Martin Widmark']","Nelly and her dog London are about to spend autumn break with her uncle Hannibal. Soon she noticed that he doesn't live a quiet life. Her uncle is a Monster agent. Nelly gets dragged in to an adventure filled with ghosts, vampires and werewolves.",93,Comedia,nelly rapp - monsteragent,tt11199388
-,7.9,"['Alex De', 'Courville', 'Stephanie Hensley']","['Alex De', 'Courville']",When a nerdy high school student is changed by SCIENCE his 10 year high school reunion becomes one that no one will ever forget.,84,Comedia,science boy's high school reunion,tt11197146
,-,Corey Eugene Crumbley,Corey Eugene Crumbley,"This is an inspirational faith based film, which tells the story about how men view natural hair (hair in general), while women say ""it's just hair"". The movie will uncover how (Maxwell) will view his wife (Christina) differently when she cuts her hair. As the drama unfolds, the ... Leer todo",145,Comedia,all natural,tt11198740
56,5.4,Mike Rohl,"['Robin Bernheim', 'Megan Metzger']",-,96,Comedia,the princess switch: switched again,tt11199410
,6.6,Venky Kudumula,"['Venky Kudumula', 'Gautam Siddharth']","Tired of being single, a smart-aleck meme creator has a chance to prove himself to the girl he loves when he is suddenly appointed CEO of her workplace.",150,Comedia,bheeshma,tt11199356
97,6.9,Roger Michell,"['Richard Bean', 'Clive Coleman']",-,95,Comedia,the duke,tt11204094
,5.1,Umberto Riccioni Carteni,"['Mauro Graiani', 'Riccardo Irrera', 'Paolo Logli']",About a 35 year old Italian young lady who is about to get married and is reminded that she was already married during a few hours of forgetful circumstances and must now return to Las Vegas with the man she married to divorce so that she can marry her apparent love of her life.,90,Comedia,divorzio a las vegas,tt11204984
22,5.4,Tarek Boudali,"['Tarek Boudali', 'Pierre Dudan', 'Grégory Boutboul']",-,87,Comedia,30 jours max,tt11206302
-,7.4,Pjer Zalica,Pjer Zalica,"April 1992. Members of a large family strewn around the former Yugoslavia gather around the death bed of their elderly matriarch. She is not well, but the forecast of a family doctor that her death is a matter of minutes away proves incorrect, so the waiting stretches out for day... Leer todo",92,Comedia,"koncentrisi se, baba",tt11223148
,8.6,Venkat Bharadwaj,-,-,-,Comedia,omelette,tt11225298
,-,Shreyas Talpade,Vikram Shankar,-,-,Comedia,sar car ki seva mei,tt11227156
-,6.1,Gagan Puri,Gagan Puri,"When the family's grandmother wakes up, the parents who have been bickering over their divorce are compelled to revive their marriage and keep the peace at home.",119,Comedia,doordarshan,tt11231440
,7.5,Muhammed Musthafa,"['Muhammed Musthafa', 'Sudhas', 'Nikhil Vahid']","Set in the village areas of Wayanad, Malappuram and Kannur, Kappela revolves around an ordinary, innocent girl who comes to Kozhikode city from a high range area called Poovarmala.",113,Comedia,kappela,tt11230868
32,5.4,Michael Walker,Michael Walker,-,95,Comedia,paint,tt11232208
-,7.5,Barry Avrich,William Shakespeare,-,-,Comedia,the merry wives of windsor,tt11231994
,5.7,Nacho Álvarez,"['Eduardo Navarro', 'David Esteban Cubero', 'Nacho Álvarez']",-,116,Comedia,explota explota,tt11238932
,5.1,"['Eric De', 'Priester']","['Eric De', 'Priester']","Grant Wilson rules a made-up nation with his family as his only subjects. When his son takes the mission too far and his daughter questions everything, Grant fights for control in the face of family, country, and reality.",88,Comedia,treason,tt11241692
,6.3,Steven Kostanski,Steven Kostanski,-,95,Comedia,psycho goreman,tt11252440
,4.8,Vipin k Sethie,Vipin k Sethie,"In the Year 2020 when the entire world was reeling under the effect of corona virus, the deadly virus had created havoc all around. People were dying in thousands and lacks. Slowly after months of suffering, doctors and scientists invented the vaccination for it. Now, though the ... Leer todo",135,Comedia,atithi kab aoge shhamshan,tt11251216
,2.5,"['Sahan Gökbakar', 'Muge Manus']",Yasemin Sakallioglu,"A housewife with a big passion for fashion and with the help of her tailor Fazilet, she is turning her ideas into reality, but she gets competition from her school day friend and rival Menkibe.",97,Comedia,zengo,tt11261270
,-,Ali Khan,-,-,-,Comedia,romeo,tt11261278
,4.5,Dinkar Kapoor,Aadesh K. Arjun,"You always fall in love with those whom you want to be the part of your life. This is the only truth and only condition. When Aditya fallen in love with Pushpa, she thought that he only loves her. But she gets traumatized when she came to know that Aditya was in love with her onl... Leer todo",127,Comedia,o pushpa i hate tears,tt11261918
90,6.6,Carlos Conceição,Carlos Conceição,-,59,Comedia,um fio de baba escarlate,tt11263640
-,5.5,Marina Kondratieva,Marina Kondratieva,-,80,Comedia,"everything, nothing and something else",tt11269646
,4.6,Gerardo Moran,"['Paulo Cursino', 'Silvia Pasternac', 'Patricio Saiz']",-,-,Comedia,hasta que la suerte nos separe,tt11266956
,7.8,Chase Pearson,Chase Pearson,"Charles and Maryanne Bailey, the proud owners of a small accounting firm, reflect on the absurd yet true stories of their past assistants in the 1980's",-,Comedia,the jungle of accounting,tt11269342
,-,Richard Turner,"['Philip Stokes', 'Richard Turner']",Meet Uncle Ted. Self-proclaimed comic genius and world's greatest showman. Follow him on this wild adventure as he attempts to make the ultimate stage show - Project X,78,Comedia,uncle ted,tt11269676
,6.9,"['Veronica Mannion', 'Ariel Hart']","['Ariel Hart', 'Veronica Mannion']",Two best friends find out what it's like to live on the other side of the VIP lounge by donning magical blonde wigs that put them at the center of attention. But is it enough to keep their friendship tight?,85,Comedia,the blonde experiment,tt11279448
,6.1,Jézabel Marques,"['Vincent Cappello', 'Faïza Guène', 'Jézabel Marques']","Sol, a famous Argentine Tango performer, has lived in Buenos Aires for many years. Behind her excessive temper and her glowing smile, the Diva hides an injury from which she never really recovered: the loss of her only son, Raphaël.",98,Comedia,sol,tt11281142
,-,Mishell Livio,"['Olivia Shelly', 'Carolina Cormack', 'Brett Knickerbocker']","Generation LatinX brings you its first feature film set at an improv comedy theater in Chicago, Illinois. Filling the House follows the lives and dreams of a bright-eyed, bushy-tailed newcomer, a talented teacher that's plateaued, and a theater owner that found fame to be not wha... Leer todo",75,Comedia,filling the house,tt11284488
-,-,Tommy Nickel,"['Tommy Nickel', 'Joe Rizzo']","Life can be hard sometimes...and when you work a slowly dying roller rink it can be even harder. That's what it's like for Russo, Dash, Stolzi and Riley until a new manager comes in to help sell the place. Upon telling them the news she realizes that she can motivate them to star... Leer todo",97,Comedia,ted skates,tt11284528
,-,Achyut Prashast Singh,Achyut Prashast Singh,A reluctant but outspoken college student imagines himself in action hero situations as he goes against the education system in an attempt to prompt an exam cancellation.,45,Comedia,adhiktam,tt11292062
,6.0,Christian Theede,Dirk Ahner,"An unbeatable team of five teenage friends, the Peppercorns, unites to find out who is behind the kidnapping of a missing oceanographer who has discovered a means of getting rid of plastic waste in the ocean.",94,Comedia,de peperbollen en het geheim van de diepzee,tt11300452
,-,Sarala Krishnan,C.R. Krishnan,-,50,Comedia,learning frankie spanish,tt11297614
,-,Guruprasad,-,-,-,Comedia,ranganayaka,tt11306938
,5.8,"['Gunhild Enger', 'Rune Spaans']",Øystein Dolmen,-,78,Comedia,knutsen & ludvigsen 2 - det store dyret,tt11306746
,-,Srinath Badineni,-,-,-,Comedia,thagithey thandana,tt11306502
-,4.3,"['Ryan Churchill', 'Danny Parker-Lopes']",Ryan Churchill,"In the streets off-the-strip of Las Vegas, a jaded IT Coordinator takes the law into his own hands against white collar financial criminals, by joining an underground vigilante faction, only to find out those he loves may be his real enemy. He has to decide between revenge or a r... Leer todo",90,Comedia,punching and stealing,tt11305898
,5.8,Tsutomu Hanabusa,"['Kenji Inoue', 'Kimitake Yoshioka']","A college student spends his year at the seaside town of Izu, having fun on the beach with his school friends.",107,Comedia,guranburu,tt11312092
97,7.1,Emma Seligman,Emma Seligman,-,77,Comedia,shiva baby,tt11317142
,-,Energy Robinson,-,Smokes And Jokes The Movie. Smoking cigars and hookah and laughing out loud. Comedians take the stage giving you 100% raw energy and hilarious jokes. All while smoking along with you. Yeahhh you know the vibes,-,Comedia,smokes and jokes,tt11317022
-,-,Adam Starks,Adam Starks,"British comedy centred around four underachieving college students planing their first trip across Europe to Amsterdam with the college. Due to unforeseen circumstances and the idiocy of the guys, they are left stranded forcing them to make their own way all the while trying to d... Leer todo",72,Comedia,low flyers: the europe trip,tt11321554
77,7.3,Alan Ball,Alan Ball,-,95,Comedia,uncle frank,tt11327514
,6.1,Giorgos Papatheodorou,"['Giorgos Papatheodorou', 'Babis Spanos']","In Europe of economic crisis and in miserable Greece, a group of young girls - all unemployed, decide in their despair to commit a robbery in order to survive. They are addressing to a decrepit partisan so as to help them. The partisan puts her niece in charge of the young girls ... Leer todo",-,Comedia,ciao italia,tt11329162
,4.6,Juan Cavestany,Juan Cavestany,-,80,Comedia,un efecto óptico,tt11333854
,7.8,Dineshkumar Subashchandra,"['Doug Sinclair', 'Liliana Tanoesoedibjo']",-,95,Comedia,titus: mystery of the enygma,tt11343692
,4.3,Baalu Adusumilli,"['Baalu Adusumilli', 'Vijay Kamisetty']",Four childhood friends travel to Goa for a fun-filled wedding of their friend but their trip turns into a nightmare when they become involved in the murder of a stripper.,122,Comedia,anukunnadi okkati ayyindhi okati,tt11343552
,2.8,Nicole D'Angelo,Nicole D'Angelo,A colorful neighborhood salon is threatened by a new addition. The pot is stirred by a local magazine competition and a long standing rivalry. Which salon has what it takes to win the grand prize?,78,Comedia,acrylic,tt11343416
,-,Battì Croce,"['Battì Croce', 'Jean-Louis Graziani', 'Jacques-Antoine Lando-Cancellieri']",2 young students are helping their 40-years-old friend to recover the love of his life.,93,Comedia,localisé(s),tt11346952
,-,-,"['Priscilla Karidis', 'Jason Pullen']",A dozen contestants in the fight of their life.,-,Comedia,untitled sports comedy 2020,tt11346172
,8.1,Bill Briles,Bill Briles,"Adult twin brothers, one a doctor and the other having a GED certificate, have been squabbling since birth. Now living in different states, they are forced by their aging mother to reunite for 4 weeks to ""re-bond"" while she vacations in Paris. Once they are together, major confli... Leer todo",92,Comedia,a private dancer in mom's kitchen!,tt11352202
,4.0,Manos Kampitis,Markos Seferlis,"A halva industrialist is found murdered in his mansion. 5 suspects, 0 evidence. Intrigue, passion, hatred, intrigue, and every day new evidence comes to light that complicates the case. Will inspector Bekras find the murderer?",-,Comedia,halvai 5-0,tt11351238
,5.6,Bala Aran,-,A couple of people fighting amongst themselves to find a long lost treasure.,107,Comedia,pandrikku nandri solli,tt11355334
,-,Dan Kapelovitz,-,A remake of 48 Hours that is literally 48 hours long.,-,Comedia,48 hrs. literally,tt11358012
89,6.6,Javier Fesser,"['Javier Fesser', 'Claro García']",-,126,Comedia,historias lamentables,tt11362866
