puntuacion_rotten,puntuacion_imdb,direccion,guion,argumento,duracion,genero,titulo,id_pelicula
,5.7,"['Matti Harari', 'Arik Lubetzki']","['Matti Harari', 'Arik Lubetzki', 'Dan Redler']","Ema and Gregori come from Ukraine. They were very excited about immigrating to Israel. New country, new opportunities. They cross paths with a wealthy ageing middle-class Israeli couple whose relationship is in crisis.",78,Drama,haarucha,tt10218878
,6.3,Takahiro Miki,"['Takahiro Miki', 'Io Sakisaka', 'Yôko Yoneuchiyama']",-,124,Drama,"omoi, omoware, furi, furare",tt10228546
83,-,"['Ryan Lesica', 'Donovan Russo']","['Ryan Lesica', 'Donovan Russo']",A broken couple inevitably question the meaning of their relationship while on a drive.,-,Drama,sparks,tt10230010
,7.2,"['Sabine Lubbe Bakker', 'Niels van Koevorden']","['Sabine Lubbe Bakker', 'Griet Op de Beeck', 'Niels van Koevorden']",Mona tries to break free from the stifling constraints of a life lived in the service of other people's egos.,100,Drama,kom hier dat ik u kus,tt10229932
,-,Carli Robertson,-,A woman masks her weakening sanity as she fails to recall her actions during frequent blackouts,85,Drama,"run wolf, run",tt10231822
100,6.7,Katie Found,Katie Found,-,80,Drama,my first summer,tt10229982
15,4.1,Shirish Kunder,Shirish Kunder,"When a doctor gets jailed for a string of shocking murders, his loyal wife sets out to commit a copycat crime to prove his innocence.",106,Drama,mrs. serial killer,tt10230426
88,7.5,Sooni Taraporevala,Sooni Taraporevala,"Discovered by an eccentric ballet master, two gifted but underprivileged Mumbai teens face bigotry and disapproval as they pursue their dancing dreams.",117,Drama,yeh ballet,tt10230436
73,7.3,Igor Ivanov Izi,"['Igor Ivanov Izi', 'Sasho Kokalanov']","ONLY HUMAN - Homo - stages 6 profiles in 6 sequences cleverly interwoven. A dramatic story featuring desperate characters in their quest for survival and love, or redemption.",91,Drama,only human,tt10230576
,5.8,Atul Sabharwal,"['Abhijeet Shirish Deshpande', 'Atul Sabharwal']",-,98,Drama,class of 83,tt10230422
91,6.8,"['Sudhir Mishra', 'Sachin Krishn']","['Niren Bhatt', 'Manu Joseph', 'Abhijeet Khuman']",-,114,Drama,serious men,tt10230414
,7.2,Mohamed Rachid Benhadj,-,"Mona, an 8-year-old Ivorian who fled the Ivory Coast, settled with her mother in Tipasa, an Algerian coastal town known for its Roman ruins 'Matares'. To pay the smuggler who will take it to Italy with his father, Mona sells flowers to tourists. Unfortunately, the Roman ruins of ... Leer todo",90,Drama,matares,tt10230290
,4.3,Ruth Lawrence,Emily Bridger,"Still struggling with their childhood abandonment, three sisters reunite at a wedding. But coming home and making a new family can come at a high cost.",80,Drama,little orphans,tt10234084
,5.1,Ruoxin Yin,Ruoxin Yin,"In a small Chinese town some years ago, two childhood friends contend with the harsh realities of a nation drastically transitioning from Socialism to Market Economy. A young boy looking for guidance accidentally gets entangled with local hoodlums. His neighbor and classmate, a d... Leer todo",105,Drama,"zai jian, shao nian",tt10234650
,3.7,Terrie Samundra,"['Rupinder Inderjit', 'David Walter Lech', 'Terrie Samundra']",-,90,Drama,kaali khuhi,tt10235600
92,6.3,Jeremy Hersh,Jeremy Hersh,-,93,Drama,the surrogate,tt10239320
,-,Kourosh Toussipour,Afshin Toussipour,"Tahmineh an Iranian Australian girl who has grown up in a family with traditional Islamic culture. This is story of conflict and tension between love, religions and cultures.",75,Drama,tahmineh,tt10240440
100,5.5,Anthony Z. James,Anthony Z. James,"On the first day of freedom, a grizzled ex-con must reconnect with his troubled son before his violent past catches up with them.",85,Drama,ghost,tt10244008
81,6.2,Julia Hart,"['Julia Hart', 'Jordan Horowitz']",-,-,Drama,i'm your woman,tt10243992
,5.5,Ming Zhang,"['Yuxi Gong', 'Qinyu Liu', 'Ming Wu']","Artificial intelligence entrepreneur Qi Youcang and his fiancee have a sharp disagreement on whether to have a child. The night club owner Lao Tu wants to wash his hands in a golden basin and walks away with his relatives to other countries, but his lover and adopted daughter are... Leer todo",102,Drama,re tang,tt10245928
,-,Magdolna Cecília Eröss,Mario LagóMiron Manega,-,-,Drama,the perfect mistress iv: heartbreaker,tt10247640
,6.2,Chiara Bellosi,Chiara Bellosi,"While a trial involving murder, manslaughter and armed robbery is being conducted inside the courtroom, the two daughters of the accused are sentenced to wait outside in the hallway.",84,Drama,palazzo di giustizia,tt10247750
,6.1,Taras Dron,"['Taras Dron', 'Jakub Prysak']",Young MMA fighter Yuliya has lost her boyfriend in the war in eastern Ukraine. She starts a new relationship to make her life move forward.,100,Drama,iz zavyazanymy ochyma,tt10244550
,-,Efrain Flores,Efrain Flores,"Dealing with suicidal thoughts, depression, and his drug addict roommate. Kevin goes through a wave of loneliness and thoughts. He tries to find a connection with his roommate Snape, but it does not do him a any good because he is high all the time. When it seems that all hope is... Leer todo",101,Drama,stand still,tt10249292
,5.4,Jolanta Warpechowski,Jolanta Warpechowski,The story of a son and his mother. He is gay. She is strictly Roman Catholic. Two different worlds - a conflict is starting. Can love overcome all prejudices? A film against discrimination. A movie for acceptance.,89,Drama,red yellow pink,tt10254662
,2.5,Alain Williams,"['Emmanuelle Pelloie', 'Alain Williams']",-,80,Drama,noni - le fruit de l'espoir,tt10257496
,6.1,Tomas Polensky,Irena KocíTomas Polensky,"David, a talented 16-year-old-goalie freshly diagnosed with diabetes, joins a new ice-hockey team, the Wolves, where he becomes the outsider, bracing the avalanche of bullying that gradually gains speed.",94,Drama,smecka,tt10262712
,-,Bársony Dávid,Bársony Dávid,-,-,Drama,way to paris,tt10262390
100,2.4,Alex R. Wagner,Julia St. Pierre,"A costumer designer is sent to the Catskills for an interactive theatre piece set in the 1920s. When she arrives things seem dark, strange and off. She soon realizes she is part of a student film.",77,Drama,light from the tower,tt10264340
,5.7,David Moragas,David Moragas,-,80,Drama,a stormy night,tt10264878
,-,Roberto De Tagle Jr.,"['Kody Dixon', 'Christian Vilina']","Two high school friends, East and West, meet at the same spot annually where a tragic Event took place that would forever change their futures.",-,Drama,east & west,tt10261766
,-,Alex Molico,"['Mario LagóMiron Manega', 'Christopher Pulha']",-,-,Drama,sex spirits,tt10265766
,-,Lindsay Gonzalez,Lindsay Gonzalez,"On workplace orders to undergo psychiatric evaluation a demon clown revisits her past move to the big city. Painful memories of her pursuit to become a fairy reignite buried desires, sending her on paths that may result in the disappointment of her life coach.",-,Drama,big feat,tt10268752
93,6.5,Eric Steel,"['David Bezmozgis', 'Daniel Pearle', 'Eric Steel']",A young Jewish man is caught between thrilling private trysts and his repressive family in this thoughtful drama set in 1980s Brooklyn.,118,Drama,minyan,tt10268550
,6.6,Tiago Durão,"['Tiago Durão', 'Antonio Rodrigues', 'André Tavares']","A kaleidoscope of several intertwined stories about people struggling to resist their vulnerabilities, in search of love, dignity, forgiveness and the great beauty of life in chaotic New York City.",-,Drama,tales from the rabbit hole: a curious kitsch novel,tt10268654
98,8.2,Florian Zeller,"['Christopher Hampton', 'Florian Zeller']",-,97,Drama,the father,tt10272386
,5.2,Robin Bain,Robin Bain,-,90,Drama,girl lost: a hollywood story,tt10274284
,4.2,Robert Bryce Milburn,Toby Osborne,-,68,Drama,8th floor massacre,tt10269680
,4.9,Riccardo Grandi,"['Alfredo Arciero', 'Francesca Bertuzzi', 'Rosario Capozzolo']","Four friends, trapped in a mountain hut, isolated by a blizzard, have one chance to save themselves: find out which of them is guilty of committing a crime in the past. WEEKEND is a psychological thriller playing between past and present.",90,Drama,weekend,tt10276160
,4.0,Hakan Gürtop,Feridun Hocalar,-,100,Drama,bizim semtin çocuklari,tt10278294
65,5.9,Azazel Jacobs,"['Patrick De', 'Witt']",-,113,Drama,french exit,tt10279362
-,7.0,Sydney Sibilia,"['Francesca Manieri', 'Sydney Sibilia']",-,117,Drama,l'incredibile storia dell'isola delle rose,tt10287954
,7.7,Thomas Vinterberg,"['Thomas Vinterberg', 'Tobias Lindholm']",-,117,Drama,druk,tt10288566
,6.1,Petr Zelenka,Petr Zelenka,Droneman is about Chemist and Fly Navigator Pavel and his friend Bussinessman and free time Rapper Plech. Pavel has strong sense of justice and wishes to fix wrongs with the World while Plech dreams about Big money and secure life. Their common passion are Drones since School. Pa... Leer todo,105,Drama,modelar,tt10288320
