puntuacion_rotten,puntuacion_imdb,direccion,guion,argumento,duracion,genero,titulo,id_pelicula
,6.5,Tizuka Yamasaki,Tizuka Yamasaki,"In 1908, Titoe leaves her country, Japan, to try her luck in Brazil. Her intention is just to get rich and return in five years. But life has other plans for her.",131,Drama,gaijin - ama-me como sou,tt0325444
44,5.0,Jay Anania,Jay Anania,"Two strangers refuse to leave the seaside home of a couple, which leads to sexual tension and crime.",85,Drama,her name is carla,tt0326367
38,6.6,John Dahl,"['William B. Breuer', 'Hampton Sides', 'Carlo Bernard']",-,132,Drama,the great raid,tt0326905
39,5.3,Michael Parness,Michael Parness,A suicidal comedy about two young lovers who get married and escape from a mental institution in search of new ways to die...and the white light.,115,Drama,my suicidal sweetheart,tt0328121
60,5.3,Akbar Khan,"['Mohafiz Hyder', 'Akbar Khan', 'Fatima Meer']","The story of Shah Jahan...the love of his life...the life of his love...and his monument to love, the Taj Mahal.",164,Drama,taj mahal: an eternal love story,tt0328503
43,6.2,"['Bobby Farrelly', 'Peter Farrelly']","['Lowell Ganz', 'Babaloo Mandel', 'Nick Hornby']",Lindsay is stuck in the middle of her relationship with Ben and his passion for the Boston Red Sox.,104,Drama,the perfect catch,tt0332047
,7.7,Jordi Torrent,Jordi Torrent,-,97,Drama,l'est de la brúixola,tt0336392
67,5.8,Michael Phillip Edwards,Michael Phillip Edwards,"When Christopher confronts his own violent temper which threatens his wife and children, he flies home to Jamaica and engages in an exorcism of the spirit, from his memories of his abusive, philandering, and hard-living father Henry, whose name for his only son was ""Runt"".",-,Drama,runt,tt0337122
32,3.0,Vasiliy Chiginskiy,"['Oleg Kapanets', 'Alex Kustanovich']","Its codename is Sabertooth, a top-secret Russian stealth fighter jet that could tip the world's military strategic balance. But when someone begins assassinating the project's top test pilots, maverick C.I.A. boss Henry York (Armand Assante) launches a surveillance of international arms dealer Dick Murdock (Malcolm McDowell).",109,Drama,mirror wars: reflection one,tt0337678
50,7.4,Goran Gajic,"['Danielle Durini', 'Aleks Lyons', 'Tommy G. Warren']",When a woman is faced with her greatest fear...her husband and friends and affected in ways they had never expected.,88,Drama,the inner circle,tt0337646
50,7.4,Goran Gajic,"['Danielle Durini', 'Aleks Lyons', 'Tommy G. Warren']",When a woman is faced with her greatest fear...her husband and friends and affected in ways they had never expected.,88,Drama,the inner circle,tt0918531
17,4.8,John Irvin,"['Andrew Charas', 'Robert Malkani']",A detective tries to hunt down a serial killer who broadcasts his murders live on the internet.,87,Drama,dot.kill,tt0337610
21,5.1,Stu Pollard,Stu Pollard,"In the perfectly normal town of Louisville, KY, there is a perfectly normal man living the perfect life. David Dailey is a man who has it all: A great career, a community that adores him, and an enduring marriage. But beneath the surface, David's idyllic world is crumbling. He's haunted by a series of mysterious notes that warn of an imminent fall from grace. His sult... Leer todo",94,Drama,keep your distance,tt0337656
43,4.1,"['Tim Mc', 'Cann']","['Tim Mc', 'Cann']",A desperate man ventures into a dangerous and sordid underworld of crime and pornography in search of his severed genitalia which is held for ransom by his disgruntled former girlfriend.,78,Drama,nowhere man,tt0338294
33,4.9,Tony Fisher,Tony Fisher,"After a failed romance, Matt dates a string of women and falls for his mate?s girlfriend in his quest to understand the opposite sex.",80,Drama,the trouble with men and women,tt0337735
,6.9,Christian Alvart,Christian Alvart,-,127,Drama,antikörper,tt0337573
7,5.1,Katrina Holden Bronson,Katrina Holden Bronson,-,100,Drama,daltry calhoun,tt0339642
,6.3,Anand Tucker,Steve Martin,"A film adaptation of Steve Martin's novel about a complex love triangle between a bored salesgirl, a wealthy businessman and an aimless young man.",106,Drama,shopgirl,tt0338427
,5.3,"['Julian Adams', 'A. Blaine Miller']","['Julian Adams', 'Weston Adams', 'Joshua Lindsey']","The true love story of the conflict between Captain Robert Adams' dedication to the south, and his love for Eveline McCord, his beloved from the north. Produced, written, and directed by the descendants of Robert and Eveline, this American Civil War tale is an explosive, richly detailed saga of fierce combat, honor and the will to risk all that's precious for love or ... Leer todo",96,Drama,strike the tent,tt0339743
37,6.5,Thomas Vinterberg,Lars von Trier,-,105,Drama,dear wendy,tt0342272
,8.1,Topher Straus,"['Smith Glover', 'Topher Straus']",-,-,Drama,krush,tt0342640
50,7.2,Lars von Trier,Lars von Trier,-,139,Drama,manderlay,tt0342735
35,6.5,Florent-Emilio Siri,"['Robert Crais', 'Doug Richardson']",-,113,Drama,hostage,tt0340163
,4.7,Lars Johansson,Lars Johansson,"Eskil is forty years old and loads luggage at Arlanda airport. At home in the small town where Eskil grew up, however, everyone believes that he is a doctor.",86,Drama,halva sanningen,tt0342504
66,7.0,Louis Leterrier,Luc Besson,-,103,Drama,unleashed,tt0342258
,5.7,Monty Lapica,Monty Lapica,A pill-popping mom has her drug-abusing teen son abducted into a private intervention facility that means well.,107,Drama,self medicated,tt0341569
,7.9,Rob Nilsson,Rob Nilsson,"NEED is film #6 in the nine film 9@ Night cycle. A cinema portrait of 40-50 inner city characters living in the San Francisco Tenderloin circa 2001-2005 cast from the Tenderloin yGroup Actor's Ensemble. NEED goes into the shady alleys and smoky bars explored in many films with ""noir"" pedigree and genre intentions but takes a different tack. It tries to avoid the stere... Leer todo",95,Drama,need,tt0342823
,6.2,"['Stephen Quay', 'Timothy Quay', 'Weiser Quay']","['Alan Passes', 'Stephen Quay', 'Timothy Quay']",Dark fairy-tale about a demonic doctor who abducts a beautiful opera singer with designs on transforming her into a mechanical nightingale.,99,Drama,the pianotuner of earthquakes,tt0342882
79,6.5,Andy Garcia,"['Guillermo Cabrera Infante', 'D. Daniel Vujic']",A wealthy Havana club owner and his family are torn apart by the violent sociopolitical upheaval brought about by the transition from the dictatorial regime of Batista to the Marxist revolution led by Fidel Castro in 1950s Cuba.,144,Drama,the lost city,tt0343996
,7.6,Klaus Härö,"['Veikko Aaltonen', 'Heikki Hietamies', 'Jimmy Karlsson']","During World War II, more than 70,000 Finnish children were evacuated to neutral Sweden to avoid the conflict. From the award-winning Klaus Härö (Elina - Som om jag inte fanns (2002)), ""Mother of Mine"" tackles that painful patch of history in a tale of 9-year-old Eero, a child who increasingly feels abandoned by his biological Finnish mother and yet not attached to hi... Leer todo",111,Drama,äideistä parhain,tt0343221
,6.7,Alan Berger,Alan Berger,"Presented with an ultimatum by the Mrs. (she wants another child; Tom thinks one's enough, especially since their brood is in rehab: ""What are you going for, group discount?""), Tom finds himself out in the world, alone. Tom's life goes in a tailspin as he juggles alimony and rehab payments while his job goes south, courtesy of his corrupt partner Mike. Yet he manages ... Leer todo",78,Drama,halfway decent,tt0345370
,6.5,Ketan Mehta,"['H. Banerjee', 'Farrukh Dhondy', 'Ranjit Kapoor']",This is a film about the leader of the 1857 mutiny and his fight against the British rule.,150,Drama,mangal pandey: the rising,tt0346457
,4.2,Bob Decout,"['Bob Decout', 'Thierry Forte']",-,94,Drama,les gens honnêtes vivent en france,tt0347056
40,6.7,"['Leslie Mc', 'Cleave']","['Leslie Mc', 'Cleave']","Two exes take a dual-purpose road trip: allow Margaret (Catherine Kellner), a freelance photographer, to complete her assignment to check up on toxic waste sites along the U.S.-Canadian border, and deliver Jay (Ebon Moss-Bachrach) home to his mother's house in Detroit. The trip takes a turn for the weird as they begin to suspect they are trapped.",92,Drama,road,tt0347884
36,6.1,David Mackenzie,"['Patrick Mc', 'Grath', 'Patrick Marber', 'Chrysanthy Balis']",-,99,Drama,asylum,tt0348505
52,7.0,Lasse Hallström,"['Mark Spragg', 'Virginia Korus Spragg']",-,108,Drama,an unfinished life,tt0350261
,6.2,Colette Bothof,Arend Steenbergen,"Two passionate people, Marleen and Vince, embark on a scorching love affair. They are sucked down by the fierceness of their feelings..",95,Drama,zwarte zwanen,tt0350374
,7.6,Shyam Benegal,"['Atul Tiwari', 'Shama Zaidi']",-,208,Drama,netaji subhas chandra bose: the forgotten hero,tt0349878
80,8.0,Ron Howard,"['Cliff Hollingsworth', 'Akiva Goldsman']",-,144,Drama,cinderella man,tt0352248
38,3.9,Eric G. Johnson,Eric G. Johnson,"Tweek City is a week in the life of Bill, a potentially closeted, half-Latino, small-time speed dealer in San Francisco's Mission District. Bill is stuck on an endless walk from one empty experience to the next. Only Bill's friend Jerm has the ability to connect and ground him in reality. When Jerm makes an ill-advised stage dive, Bill plunges into a downward spiral t... Leer todo",86,Drama,tweek city,tt0351885
,7.3,Mark Mueller,"['Virtic Brown', 'Rajan Shandil']",-,93,Drama,will unplugged,tt0353008
,6.5,Nikolaj Feifer,Nikolaj Feifer,"Karen is a young girl living in an orphanage. She has a hard time accepting the death of her only brother, and every night she talks about the world she thinks he is really living in; a special world where he may be able to trick death and come back to her.",50,Drama,solopgang,tt0354034
55,7.1,Catherine Hardwicke,Stacy Peralta,-,107,Drama,lords of dogtown,tt0355702
26,6.1,David Anspaugh,"['Geoffrey Douglas', 'Angelo Pizzo']","Based on a true story, this film tells the tale of the 1950 U.S. soccer team, who, against all odds, beat England 1 - 0 in the city of Belo Horizonte, Brazil. Although no U.S. team has ever won a World Cup title, this story is about the family traditions and passions which shaped the lives of the players who made up this team of underdogs.",101,Drama,the game of their lives,tt0354595
47,5.9,Kriv Stenders,"['Kriv Stenders', 'David Snell']","""The Illustrated Family Doctor"" is a dark comedy, that centres on the story of Gary Kelp, a young man who condenses reference books for a company called the Info Digest.",102,Drama,the illustrated family doctor,tt0355563
47,6.5,Rebecca Miller,Rebecca Miller,-,112,Drama,the ballad of jack and rose,tt0357110
,-,Javier van de Couter,Javier van de Couter,-,65,Drama,perro amarillo,tt0357005
52,6.3,Thomas Bezucha,Thomas Bezucha,-,103,Drama,the family stone,tt0356680
13,4.2,Stephen Kay,"['Eric Kripke', 'Juliet Snowden', 'Stiles White']",-,89,Drama,boogeyman,tt0357507
,6.2,Gustavo Postiglione,Gustavo Postiglione,-,65,Drama,ipanema,tt0356747
82,7.8,James Mangold,"['Johnny Cash', 'Gill Dennis', 'James Mangold']",-,136,Drama,walk the line,tt0358273
,6.3,Erich Lyttle,-,"Despite living in one of the most affluent countries in the world, millions of people in the United States live in poverty, and hundreds of thousands are homeless. Jaymo, an aspiring filmmaker, suddenly finds himself homeless and living out of his car. Desperate to find his way out, he begins shooting a documentary about the overlooked homeless people in this sharply ... Leer todo",90,Drama,have you seen clem,tt0359389
40,5.6,Matthew Cole Weiss,"['Matthew Perniciaro', 'Timm Sharp']",Standing Still is the story of a popular yet drunken actor who reconnects with a group of his college friends for a wedding several years after graduation.,90,Drama,standing still,tt0360016
36,4.1,Stephanie Sinclaire,Stephanie Sinclaire,"The tale of two sisters, bound by more than blood, who bring home a man on a dare, only to see the situation spiral out of control.",88,Drama,silence becomes you,tt0359984
,7.5,Joshua Rofé,Joshua Rofé,-,-,Drama,brooklyn battery,tt0359243
,-,Patricia Martín García,"['Patricia Martín García', 'Elsa Ramos']",-,102,Drama,el jardín de las hespérides,tt0361767
,4.6,Mark Clayborne,Keith Moody,"Ron (Brice McMillon) is a rapper who becomes the victim of flimflam thanks to his record label's duplicitous CEO (Maleik Ramsey). The rat refuses to fork over $1 million in bank royalties for it seems he funneled the cash into drug deals with the Russian mob. So, Ron joins forces with his brother, a narc and the DEA to set up the mogul. But when the deal finally goes ... Leer todo",90,Drama,the record deal,tt0361400
84,7.2,Peter Jackson,"['Fran Walsh', 'Philippa Boyens', 'Peter Jackson']",-,187,Drama,king kong,tt0360717
55,6.3,Don Roos,Don Roos,"Happy Endings weaves multiple stories to create a witty look at love, family and the sheer unpredictability of life itself.",128,Drama,happy endings,tt0361693
,4.5,Luis Ortega,"['Carolina Fal', 'Luis Ortega']","The godmother and Pearl are the world for ""la nenita"", a world delimited by the four walls of a one room with a single window that faces nowhere. They only alter the space and the monotony, the sessions of blood transfusion to which Pearl must be subjected and the almost anonymous sexual encounters of the girl.",83,Drama,monobloc,tt0362873
,6.6,Julia Solomonoff,Julia Solomonoff,-,88,Drama,hermanas,tt0362718
95,7.2,Carroll Ballard,"['Carol Cawthra Hopcraft', 'Xan Hopcraft', 'Carol Flint']",An orphaned cheetah becomes the best friend and pet of a young boy living in South Africa.,100,Drama,duma,tt0361715
60,4.1,Dharmesh Darshan,"['Dharmesh Darshan', 'Raj Sinha']","Anjali sacrifices her love for Raja after her sister's death and marries her brother-in-law. Years later, she meets Raja and is torn between him and her loyalties.",151,Drama,bewafaa,tt0363472
98,2.5,Sam B. Lorn,Sam B. Lorn,"Faced with the pressures of family, tradition, and culture, a Cambodian woman is forced into a marriage to a man she doesn't know. Love has its own plan when she meets another man and falls in love. Now she must choose to honor her family's wishes or follow her heart.",93,Drama,lovesick,tt0363778
100,6.5,Art Jones,Art Jones,"""Lustre"" chronicles a change in heart, a spiritual awakening through the rise of an unlikely holy man. Filmed on the streets of New York in the year after the Twin Towers fell, ""Lustre"" tells a story of renewal in uncertain times.",81,Drama,lustre,tt0363779
,5.6,Steven Woodcock,"['John Braine', 'Steven Woodcock']",A reserved schoolteacher battles against family conflict when he falls in love with the 'wrong' young woman.,91,Drama,the jealous god,tt0363713
12,5.9,Al Corley,Rodney Patrick Vaccaro,-,106,Drama,bigger than the sky,tt0363504
67,6.9,Van Fischer,Tim Boughn,"Like most kids, Ned idolized his father and dreamed of following in his footsteps. Unfortunately, his father was a two-bit crook who spent most of his life in jail. Without a family of his own, Ned falls in with the Aryan Brotherhood. Soon after, Ned is placed in a mental hospital where he is mesmerized by a young black girl who believes Adolf Hitler was reincarnated ... Leer todo",97,Drama,neo ned,tt0364556
,7.0,Robert Guédiguian,"['Georges-Marc Benamou', 'Gilles Taurand']",A young journalist (Lespert) helps the French President compile his memoirs.,116,Drama,le promeneur du champ de mars,tt0364301
13,3.6,Karl Kozak,"['Karl Kozak', 'Don J. Rearden']","When a group of poachers are found dead in the deep forests of the Pacific Northwest, a mob of revenge hungry hunters pursue the beast while four high school seniors try to save it.",85,Drama,the unknown,tt0364616
,7.6,Israel Adrián Caetano,"['Victoria Carreras', 'Roberto Gispert', 'Daniel Kuzniecka']",-,80,Drama,después del mar,tt0365117
74,6.8,Mike Binder,Mike Binder,-,118,Drama,the upside of anger,tt0365885
,6.8,"['Martín De Salvo', 'Vera Fogwill']",Vera Fogwill,-,97,Drama,las mantenidas sin sueños,tt0365479
,-,Jim Boukis,"['Yiorgo Aretos', 'Allison Cameron Gray']",Overcoming one's addictions is more difficult as it appears. A satirical look at the dysfunctions of American Culture.,79,Drama,lickin' the quits: a slice of american culture,tt0365437
73,6.9,Stephen Gaghan,"['Stephen Gaghan', 'Robert Baer']",-,128,Drama,syriana,tt0365737
20,6.1,Stanley Tong,"['Stanley Tong', 'Hui-Ling Wang', 'Hai-shu Li']",-,122,Drama,the myth,tt0365847
15,6.3,Guy Ritchie,"['Luc Besson', 'Guy Ritchie']",-,111,Drama,revolver,tt0365686
20,2.7,Dustin Rikert,"['Jeff Wright', 'Robert Yap']",A sexy and lethal female mercenary takes on an international syndicate of weapons smugglers run by the Russian Mafia.,90,Drama,lethal,tt0366711
92,7.3,Noah Baumbach,Noah Baumbach,-,81,Drama,the squid and the whale,tt0367089
,5.6,Shep Salusky,Shep Salusky,"The movie is an actor-driven psychological thriller with a surprise twist, shot on three main locations over the course of two and a half weeks.",-,Drama,the greenan tapes,tt0368095
44,7.1,John Maybury,"['Tom Bleecker', 'Marc Rocco', 'Massy Tadjedin']",-,103,Drama,the jacket,tt0366627
67,5.8,Albertina Carri,"['Albertina Carri', 'Santiago Giralt']",-,85,Drama,géminis,tt0366544
,7.0,Lajos Koltai,Imre Kertész,"14-year-old György's life is torn apart in WWII Hungary, as he is deported first to Auschwitz and then to Buchenwald, where he is forced to become a man in the midst of hatred, and what it really means to be Jewish.",140,Drama,sorstalanság,tt0367082
,5.0,Michael J. Jacobs,Robin Christian,"When Clay has to move away from his friends and the bright lights of New York City, he's far from happy. He soon finds comfort and friendship with his new dog, Sheeba. Sheeba follows Clay everywhere as he explores his new surroundings and makes friends. But not everyone is interested in welcoming this newcomer and Clay soon finds himself having to deal with Wax, the t... Leer todo",90,Drama,crab orchard,tt0368662
,6.7,Susanne Irina Zacharias,"['Ivan Dimov', 'Sarah Eßer']","Ben is in his early 20s and lives with Karl, his overweight, unemployed father, in a prefabricated housing estate in Halle. Ben's dream is to one day travel the world and write about it.",83,Drama,hallesche kometen,tt0367788
28,6.3,Cameron Crowe,Cameron Crowe,-,123,Drama,elizabethtown,tt0368709
29,4.0,Carl T. Evans,Carl T. Evans,"A small group of friends are faced with the sudden tragic death of one of their own when he commits suicide, leaving the remaining six in a free-fall of attempting to find out why.",94,Drama,walking on the sky,tt0369048
72,6.4,Julian Fellowes,"['Nigel Balchin', 'Julian Fellowes']",A couple's marriage is complicated by the introduction of a third party.,85,Drama,separate lies,tt0369053
,7.7,Darko Mitrevski,Darko Mitrevski,"A Macedonian military deserter and his Italian blood-brother are searching for a dead grandmother wrapped up in a stolen carpet, all over the Balkan's criminal underworld.",89,Drama,bal-kan-kan,tt0369258
-,3.8,Bobby Guions,Bobby Guions,"Mark is a young assassin hired to take out members of a large drug syndicate. But, he bumps into a mysterious woman and falls for her. Instead of just doing his job Mark throws caution into the wind and breaks all the rules of an assassin to meet her. Now, he finds himself caught between love and a group of assassins hired to take him out.",90,Drama,dinner with an assassin,tt0369366
26,3.9,Andrew Putschoegl,"['Corey Large', 'Kyle Kramer']","An aimless playboy returns to his hometown for his best friend's wedding, only to find that the bride is his high school sweetheart.",87,Drama,window theory,tt0371405
,7.7,Barbara Ricci,Barbara Ricci,-,-,Drama,bocce balls,tt0372799
9,3.8,Brian Yuzna,"['Matthew Costello', 'Mike HostenchÁngel Sala']",-,96,Drama,beneath still waters,tt0371572
26,6.7,Marc Forster,David Benioff,-,99,Drama,stay,tt0371257
54,5.8,Craig Chester,Craig Chester,Follows two New York city couples -- one heterosexual and one gay who explore the peaks and the valleys of their respective relationships.,99,Drama,adam & steve,tt0372122
15,5.0,Matt Farnsworth,Matt Farnsworth,"A cautionary tale of love, crime, fantasy and addiction that follows two young Iowan lovers who decide to go into the ""batch"" business - cooking their own methamphetamine - only to watch it burn a searing hole in their lives.",104,Drama,iowa,tt0372346
,4.1,Luis de la Madrid,"['Jaume BalagueróManu Díaz', 'Elena Serra']",-,101,Drama,la monja,tt0371853
85,8.2,Christopher Nolan,"['Bob Kane', 'David S. Goyer', 'Christopher Nolan']",-,140,Drama,batman begins,tt0372784
27,5.3,Alexander Bulkley,"['Alexander Bulkley', 'Kelly Bulkley']",-,158,Drama,the zodiac,tt0371739
58,5.3,Rebecca Bagley-Cook,Rebecca Bagley-Cook,"A dark psychological drama, Shooting Livien explores the inner psyche of John Livien, a disillusioned New York musician who deals with a childhood trauma by claiming an alter ego. His band on the brink of success, fantasy becomes dangerously blurred with reality as Livien struggles with his identity crisis. At the peak of his insanity Livien decides to take his dement... Leer todo",90,Drama,shooting livien,tt0371212
15,7.7,Antonia Scarpa,"['Antonia Scarpa', 'Susan M. Campbell']",A family comes to terms and a brother and sister who must depend on each other to find strength.,89,Drama,grace,tt0372942
41,6.4,Atom Egoyan,"['Atom Egoyan', 'Rupert Holmes']",-,107,Drama,where the truth lies,tt0373450
,7.3,Marcelo Gomes,"['Karim Aïnouz', 'Paulo Caldas', 'Marcelo Gomes']",A road movie about a German man who went to the Northeast of Brazil in 1942 to sell Aspirin.,99,Drama,cinema aspirinas® e urubus,tt0373760
40,5.5,"['Andrew Wilson', 'Luke Wilson']",Luke Wilson,Luke Wilson plays a good-hearted ex-con who gets a job in a retirement hotel. Three elderly residents help him win back his girlfriend as he lends them a hand in fighting hotel corruption.,99,Drama,the wendell baker story,tt0373445
