,0,1,2
942,The Standard,2006,83
943,Hell,2006,66
944,Haunting Villisca,2006,
945,The Devil Wears Prada,2006,75
946,Mixed Doubles,2006,67
947,Walker Payne,2006,48
948,Down the P.C.H.,2006,
949,Come Early Morning,2006,84
950,98 Octanas,2006,
951,Laitakaupungin valot,2006,
952,Turn Left,2006,
953,El boquete,2006,
954,Efter brylluppet,2006,
955,When I Find Bin Laden,2006,
956,Right at Your Door,2006,69
957,Nachbeben,2006,
958,El cantante,2006,
959,Fido,2006,72
960,Provoked: A True Story,2006,
961,Mrs.,2006,
962,Ladrones y mentirosos,2006,
963,Pudhu Pettai,2006,
964,Les irréductibles,2006,
965,Transe,2006,
966,Svolochi,2006,
967,Fast Food Nation,2006,49
968,Toi et moi,2006,
969,The Fall,2006,62
970,El triunfo,2006,
971,Lili et le baobab,2006,
972,Inland Empire,2006,72
973,Les petites vacances,2006,
974,Lady Chatterley,2006,77
975,Holiday,2006,100
976,Kuldrannake,2006,
977,Kiltro,2006,50
978,Played,2006,11
979,La bicicleta,2006,
980,Cashback,2006,47
981,The Work and the Glory III: A House Divided,2006,80
982,Life and Lyrics,2006,64
983,Juventude em Marcha,2006,
984,Aces,2006,20
985,The Sasquatch Gang,2006,46
986,Der letzte Zug,2006,
987,Griffin & Phoenix,2006,
988,Voyeur,2006,79
989,Dhadkanein,2006,
990,Pyare Mohan,2006,
991,The Wind that Shakes the Barley,2006,90
992,Black Snake Moan,2006,66
993,The Hoax,2006,86
994,LOL,2006,100
995,Joy Division,2006,49
996,Stranded,2006,33
997,Step Up,2006,21
998,L'ivresse du pouvoir,2006,
999,La belle bête,2006,
1000,I Viceré,2007,
1001,Hermano,2007,
1002,Awake,2007,23
1003,Partition,2007,38
1004,Death and Taxis,2007,
1005,Terra Sonâmbula,2007,
1006,Hitler Meets Christ,2007,17
1007,Brooklyn Rules,2007,45
1008,Universal Groove,2007,
1009,Before the Devil Knows You're Dead,2007,89
1010,The Stonecutter,2007,
1011,Along the Way,2007,80
1012,Romantik,2007,
1013,Rising Shores,2007,
1014,Die Unerzogenen,2007,
1015,Cuando ella saltó,2007,
1016,La loma... no todo es lo que aparenta,2007,
1017,La peli,2007,
1018,Bala perdida,2007,-
1019,Broke Sky,2007,58
1020,The Last New Yorker,2007,40
1021,Lucky You,2007,28
1022,Machine,2007,8
1023,Fighting Words,2007,-
1024,Regresados,2007,
1025,Susan Hero,2007,
1026,Light and the Sufferer,2007,0
1027,Stompin',2007,
1028,Playas Ball,2007,63
1029,I'm Not There,2007,77
1030,Hannibal Rising,2007,16
1031,The Devil's Muse,2007,78
1032,AFR,2007,
1033,D-War,2007,
1034,Crossing,2007,100
1035,32A,2007,48
1036,Beyond Baklava: The Fairy Tale Story of Sylvia's Baklava,2007,
1037,Red Is the Color of,2007,62
1038,Savage Grace,2007,38
1039,Melech Shel Kabzanim,2007,
1040,Battle for Finland: Tali-Ihantala 1944,2007,
1041,Tijuana Makes Me Happy,2007,
1042,3:10 to Yuma,2007,89
1043,For Pete's Wake!,2007,
1044,Dolina,2007,
1045,Black August,2007,75
1046,Bell Witch: The Movie,2007,67
1047,Santouri,2007,
1048,13 French Street,2007,
1049,Sicko,2007,91
1050,What We Do Is Secret,2007,45
1051,Say It in Russian,2007,92
1052,King of California,2007,63
1053,Bee Movie,2007,50
1054,Go Go Tales,2007,70
1055,Viva,2007,60
1056,Meet the Robinsons,2007,67
1057,Blood and Chocolate,2007,11
1058,Bad Blood,2007,80
1059,Bridge to Terabithia,2007,85
1060,Trade,2007,33
1061,The Diving Bell and the Butterfly,2007,94
1062,Breach,2007,84
1063,Gardener of Eden,2007,33
1064,The Fall of Night,2007,
1065,El invierno de Gunter,2007,
1066,Signs of Undoing,2007,
1067,Sweeney Todd: The Demon Barber of Fleet Street,2007,86
1068,Le quatrième morceau de la femme coupée en trois,2007,
1069,88 Minutes,2007,5
1070,The Blue Rose,2007,
1071,Mama's Boy,2007,8
1072,Martian Child,2007,
1073,It's All in a Nights Work,2007,
1074,Elizabeth: The Golden Age,2007,35
1075,Mongol,2007,87
1076,Hounddog,2007,15
1077,Resurrecting the Champ,2007,61
1078,A londoni férfi,2007,
1079,Tournament of Dreams,2007,100
1080,Dark Matter,2007,41
1081,Becoming Jane,2007,58
1082,Mattie Fresno and the Holoflux Universe,2007,
1083,Dangerous Parking,2007,72
1084,From Wharf Rats to Lords of the Docks,2007,
1085,Koreatown,2007,
1086,Jacquou le croquant,2007,61
1087,The Kite Runner,2007,65
1088,The Cake Eaters,2007,64
1089,The Hit,2007,13
1090,Corazón marchito,2007,
1091,S. O. S. - Spasite nase duse,2007,
1092,In the Land of Women,2007,44
1093,True Love,2007,67
1094,Control,2007,82
1095,P.O.E.,2007,-
1096,Pusinky,2007,
1097,Music Within,2007,33
1098,Les fourmis rouges,2007,
1099,Moroz po kozhe,2007,
1100,Charlie Bartlett,2007,58
1101,Too Much Too Young,2007,
1102,Noise,2007,83
1103,Ghosts of the Heartland,2007,20
1104,The Messengers,2007,11
1105,August Rush,2007,37
1106,Hairspray,2007,92
1107,Anka Kusu,2007,
1108,I Believe in America,2007,
1109,The Great Debaters,2007,80
1110,The Lookout,2007,87
1111,Suburban Girl,2007,50
1112,The Kingdom,2007,52
1113,P.S. I Love You,2007,25
1114,Clubland,2007,62
1115,Não Por Acaso,2007,
1116,Vacas gordas,2007,
1117,Real Premonition,2007,
1118,Whisper,2007,42
1119,The Invisible,2007,20
1120,Everything or Nothing,2007,
1121,The Memory Thief,2007,80
1122,Une vieille maîtresse,2007,
1123,All the Days Before Tomorrow,2007,62
1124,Goodbye Bafana,2007,44
1125,La part animale,2007,
1126,The Dead One,2007,28
1127,Gracie,2007,62
1128,Death Without Consent,2007,
1129,Pathfinder: Legend of the Ghost Warrior,2007,
1130,Pars vite et reviens tard,2007,39
1131,Across the Universe,2007,53
1132,Zodiac,2007,90
1133,Du levande,2007,
1134,"Have Dreams, Will Travel",2007,
1135,Liebesleben,2007,
1136,Milk and Fashion,2007,
1137,The Assassination of Jesse James by the Coward Robert Ford,2007,
1138,Living Luminaries: On the Serious Business of Happiness,2007,
1139,Los Andes no creen en Dios,2007,
1140,Nightwatching,2007,75
1141,Coquelicots,2007,
1142,Lezioni di volo,2007,
1143,Full of It,2007,6
1144,The Sandpiper,2007,21
1145,Si j'étais toi,2007,
1146,The All Together,2007,0
1147,Serial,2007,60
1148,Broken Arrows,2007,
1149,Zone libre,2007,
1150,Concursante,2007,
1151,California Dreamin' (Nesfarsit),2007,89
1152,The Final Season,2007,25
1153,La Vie En Rose,2007,
1154,Brothers Three: An American Gothic,2007,24
1155,"Días de mucho, vísperas de nada",2007,
1156,Then She Found Me,2007,51
1157,Outlanders,2007,22
1158,Lucky Miles,2007,80
1159,Gone Baby Gone,2007,94
1160,The Home Song Stories,2007,100
1161,Dustclouds,2007,
1162,The Hunting Party,2007,55
1163,Black Irish,2007,31
1164,Snow Angels,2007,67
1165,Caótica Ana,2007,
1166,La antena,2007,60
1167,"Ma fille, mon ange",2007,
1168,Næste skridt,2007,
1169,Baby,2007,63
1170,Paruthiveeran,2007,93
1171,"Teresa, el cuerpo de Cristo",2007,
1172,Eklavya,2007,
1173,Boy s tenyu II. Revansh,2007,
1174,Don't Stop Dreaming,2007,
1175,"Gandhi, My Father",2007,
1176,Georg,2007,
1177,Import Export,2007,
1178,The Moon and the Stars,2007,44
1179,Ghost Son,2007,15
1180,Chaos Theory,2007,30
1181,Intervention,2007,18
1182,"Romulus, My Father",2007,55
1183,White Air,2007,18
1184,Jake's Closet,2007,32
1185,Descent,2007,35
1186,2095,2007,
1187,Fade,2007,
1188,Nevar en Buenos Aires,2007,
1189,W.C.,2007,
1190,Walk the Talk,2007,
1191,The Unknown Trilogy,2007,42
1192,Sister's Keeper,2007,
1193,Life Goes On,2007,
1194,After Sex,2007,31
1195,"Maradona, la mano di Dio",2007,
1196,Four Last Songs,2007,51
1197,Michael Clayton,2007,90
1198,El orfanato,2007,-
1199,Freedom Writers,2007,70
1200,December Boys,2007,41
1201,Främmande,2007,
1202,Mexican Sunrise,2007,67
1203,Midsummer Madness,2007,67
1204,Hotel Tívoli,2007,
1205,Juno,2007,94
1206,Hallam Foe,2007,73
1207,"Bolboreta, mariposa, papallona",2007,
1208,I Could Never Be Your Woman,2007,67
1209,Prey,2007,17
1210,Pipeline,2007,
1211,Home of the Giants,2007,46
1212,Gympl,2007,
1213,Shanghai Kiss,2007,61
1214,When a Man Falls in the Forest,2007,18
1215,Devil's Canyon,2007,60
1216,Things We Lost in the Fire,2007,65
1217,Spinning Into Butter,2007,16
1218,Corpo,2007,
1219,Show de Bola,2007,
1220,Rolling,2007,67
1221,First Born,2007,19
1222,Alibi,2007,56
1223,The Pacific and Eddy,2007,44
1224,Imitation,2007,
1225,Sister's Keeper,2007,
1226,Goal II: Living the Dream,2007,
1227,There Will Be Blood,2007,91
1228,Still Green,2007,
1229,Happy Valley,2007,98
1230,August the First,2007,78
1231,Rigas sargi,2007,
1232,Forfeit,2007,12
1233,Memoirs,2007,
1234,Man zkt vrouw,2007,
1235,Death Defying Acts,2007,42
1236,The Dukes,2007,57
1237,Good Time Max,2007,49
1238,Charlie Wilson's War,2007,82
1239,Morituri,2007,
1240,Shake Hands with the Devil,2007,55
1241,Tie a Yellow Ribbon,2007,36
1242,September Dawn,2007,16
1243,Cherry Crush,2007,38
1244,Satanás,2007,85
1245,Für den unbekannten Hund,2007,
1246,The Favor,2007,39
1247,Crossing Bridges,2007,
1248,Waitress,2007,89
1249,The Flock,2007,32
1250,Dimension,2007,
1251,La velocidad funda el olvido,2007,
1252,Graduation,2007,0
1253,Crashing,2007,25
1254,Pride,2007,47
1255,Dog Days of Summer,2007,44
1256,Días de cine,2007,
1257,Permanent Vacation,2007,4
1258,Revolution Summer,2007,
1259,Mister Lonely,2007,47
1260,Raakh: A Poem Masked in Blood,2007,
1261,The Brave One,2007,43
1262,Uden for kærligheden,2007,
1263,Big Brother,2007,78
1264,No Country for Old Men,2007,93
1265,Myortvye docheri,2007,
1266,Premonition,2007,8
1267,Rocket Science,2007,84
1268,Cthulhu,2007,62
1269,Klopka,2007,
1270,The Go-Getter,2007,44
1271,Michou d'Auber,2007,64
1272,In the Valley of Elah,2007,74
1273,Hvordan vi slipper af med de andre,2007,
1274,Bajo las estrellas,2007,
1275,Ripple Effect,2007,29
1276,South of Pico,2007,42
1277,Sivaji,2007,
1278,Rogue,2007,89
1279,Straightheads,2007,43
1280,The Inner Life of Martin Frost,2007,10
1281,Kammaren,2007,
1282,I Am Legend,2007,68
1283,Malos hábitos,2007,
1284,Párpados azules,2007,
1285,Dan in Real Life,2007,65
1286,The Fifth Patient,2007,42
1287,Interview,2007,58
1288,Blind Date,2007,35
1289,A2Z,2007,
1290,Children of Wax,2007,
1291,Guido che sfidò le Brigate Rosse,2007,
1292,Il rabdomante,2007,
1293,Youth Without Youth,2007,33
1294,West,2007,50
1295,Speed of Light,2007,
1296,No Reservations,2007,42
1297,King of Sorrow,2007,
1298,Simple Things,2007,50
1299,Noé bárkája,2007,
1300,El baño del Papa,2007,
1301,De unge år: Erik Nietzsche sagaen del 1,2007,
1302,The Third Nail,2007,
1303,El búfalo de la noche,2007,
1304,Sultanes del Sur,2007,
1305,Nobel Son,2007,26
1306,Richard III,2007,96
1307,Una sombra al frente,2007,
1308,Moola,2007,13
1309,On the Road with Judas,2007,50
1310,Gli arcangeli,2007,
1311,Alone,2007,57
1312,The Dark Is Rising,2007,
1313,The Good Night,2007,30
1314,Homo Erectus,2007,
1315,Love in the Time of Cholera,2007,27
1316,Sieben Tage Sonntag,2007,
1317,Sai Gon nhat thuc,2007,
1318,Salaam-E-Ishq,2007,
1319,Americanizing Shelley,2007,25
1320,Puffball,2007,0
1321,Le corps sublimé,2007,
1322,Les murs porteurs,2007,
1323,The Speed of Life,2007,
1324,Wind Chill,2007,44
1325,The Air I Breathe,2007,10
1326,Disturbia,2007,70
1327,Superheroes,2007,
1328,Fuerte Apache,2007,
1329,Made in Brooklyn,2007,
1330,Dupa ea,2007,
1331,Les témoins,2007,
1332,Cold Ones,2007,
1333,Speed Dating,2007,47
1334,"Très bien, merci",2007,
1335,Killing Zelda Sparks,2007,37
1336,La graine et le mulet,2007,60
1337,The Power of the Game,2007,
1338,The Longest Yard Sale,2007,
1339,Je crois que je l'aime,2007,
1340,Butterfly on a Wheel,2007,
1341,The Nanny Diaries,2007,34
1342,Closing the Ring,2007,32
1343,Izgnanie,2007,
1344,Andalucia,2007,43
1345,Man in the Chair,2007,
1346,Fracture,2007,72
1347,Cleópatra,2007,
1348,OrAngeLove,2007,
1349,Expired,2007,59
1350,12,2007,77
1351,Arritmia,2007,
1352,Chapter 27,2007,18
1353,Pain Within,2007,
1354,Spiral,2007,50
1355,Purple Violets,2007,60
1356,Schooled,2007,73
1357,The Green Chain,2007,
1358,Sarbane's-Oxley,2007,
1359,Un secret,2007,
1360,Dedication,2007,40
1361,Payback,2007,56
1362,Dolphins,2007,7
1363,Reign Over Me,2007,64
1364,De Lama Lamina,2007,33
1365,Charlie,2007,69
1366,Spin,2007,39
1367,Badland,2007,16
1368,Capri You Love?,2007,
1369,The Scoop: An Ode to Customer Service,2007,
1370,On the Doll,2007,44
1371,A Winter Tale,2007,100
1372,Boarding Gate,2007,33
1373,Charly,2007,33
1374,Fool N Final,2007,
1375,Buscando a Miguel,2007,
1376,Greetings from the Shore,2007,70
1377,Freezer Burn,2007,30
1378,...a bude hur,2007,
1379,Lords of the Underworld,2007,
1380,Choose Connor,2007,43
1381,De laatste zomer,2007,
1382,Silk,2007,7
1383,White Noise 2: The Light,2007,75
1384,Itty Bitty Titty Committee,2007,
1385,Scorpion,2007,51
1386,Blur,2007,0
1387,Sex and Death 101,2007,25
1388,Nicky's Birthday Camera,2007,
1389,Preußisch Gangstar,2007,
1390,Bao hu lu de mi mi,2007,
1391,Adrift in Manhattan,2007,44
1392,Vivere,2007,44
1393,Weapons,2007,0
1394,We Own the Night,2007,57
1395,Casa de Remolienda,2007,
1396,El otro,2007,
1397,Slipstream,2007,27
1398,May,2007,70
1399,Guru,2007,85
1400,Year of the Dog,2007,70
1401,Feel the Noise,2007,11
1402,The Man from Earth,2007,100
1403,Het vosje en het meisje,2007,
1404,Hats Off,2007,
1405,Pescanik,2007,
1406,Margot at the Wedding,2007,51
1407,Hamlet,2007,58
1408,Into the Wild,2007,83
1409,Where God Left His Shoes,2007,67
1410,Heile Welt,2007,
1411,Steel Toes,2007,61
1412,Whatever Lola Wants,2007,68
1413,If I Had Known I Was a Genius,2007,10
1414,Outlaw,2007,21
1415,The Parallel,2007,
1416,Saawariya,2007,41
1417,Weirdsville,2007,58
1418,Starting Out in the Evening,2007,88
1419,Stuck,2007,73
1420,Beaufort,2007,85
1421,When Nietzsche Wept,2007,57
1422,Irina Palm,2007,65
1423,He Was a Quiet Man,2007,80
1424,Relative Obscurity,2007,
1425,Lovely by Surprise,2007,61
1426,Afghan Knights,2007,13
1427,El corazón de la tierra,2007,
1428,X's & O's,2007,38
1429,Das wilde Leben,2007,
1430,My Blueberry Nights,2007,46
1431,La question humaine,2007,
1432,El pasado,2007,
1433,Eastern Promises,2007,89
1434,Daydreamer,2007,39
1435,American Gangster,2007,81
1436,Cover,2007,0
1437,Fugitive Pieces,2007,68
1438,American Zombie,2007,71
1439,Evening,2007,27
1440,Zhizn vrasplokh,2007,
1441,Podecrer!,2007,
1442,Day Zero,2007,24
1443,Just Us,2007,
1444,The Last Mimzy,2007,55
1445,Tai yang zhao chang sheng qi,2007,
1446,Madonnen,2007,
1447,Balkanski sindrom,2007,
1448,Tau ya Soweto,2007,
1449,Il pugile e la ballerina,2007,
1450,Christian,2007,
1451,Aoki Ôkami: chi hate umi tsukiru made,2007,
1452,La ragazza del lago,2007,
1453,How She Move,2007,66
1454,I Think I Love My Wife,2007,19
1455,Broken English,2007,64
1456,Grace Is Gone,2007,63
1457,Tuya siempre,2007,
1458,City Teacher,2007,
1459,Joulutarina,2007,
1460,Prevrteno,2007,
1461,Save Me,2007,68
1462,The Chair,2007,86
1463,48 Angels,2007,36
1464,Déficit,2007,67
1465,Capital (Todo el mundo va a Buenos Aires),2007,
1466,Illegal Tender,2007,15
1467,Stomp the Yard,2007,27
1468,The Savages,2007,90
1469,The Jinn,2007,
1470,Am Ende kommen Touristen,2007,
1471,Guillaume et les sortilèges,2007,
1472,Daddy's Little Girls,2007,26
1473,Mr. Brooks,2007,55
1474,Protecting the King,2007,35
1475,Fata Morgana,2007,72
1476,The Boy Who Cried Bitch: The Adolescent Years,2007,
1477,Mataharis,2007,54
1478,La carta esférica,2007,
1479,Welcome to Paradise,2007,67
1480,Yesterday's Tomorrow,2007,
1481,Ma place au soleil,2007,
1482,Ha-Sodot,2007,
1483,Blue State,2007,40
1484,Flawless,2007,56
1485,Tatt av kvinnen,2007,
1486,Ne touchez pas la hache,2007,
1487,O Capacete Dourado,2007,
1488,Mein Führer - Die wirklich wahrste Wahrheit über Adolf Hitler,2007,
1489,Luo ye gui gen,2007,
1490,American Venus,2007,21
1491,The Mirror,2007,40
1492,Atonement,2007,83
1493,Game of Life,2007,
1494,Dòng máu anh hùng,2007,
1495,Idol: Pag-asa ng bayan,2007,
1496,Trainwreck: My Life as an Idiot,2007,34
1497,Until Death,2007,39
1498,The Education of Charlie Banks,2007,48
1499,Siquijor: Mystic Island,2007,33
1500,Still Waters Burn,2008,
1501,Quality Time,2008,50
1502,Geliebte Clara,2008,
1503,The Bank Job,2008,80
1504,Berlin Calling,2008,88
1505,Jackson,2008,50
1506,A Circle on the Cross,2008,
1507,Brothel,2008,24
1508,The Flyboys,2008,50
1509,Lymelife,2008,64
1510,The Red Baron,2008,17
1511,Anywhere But Home,2008,
1512,Che: Part Two,2008,79
1513,Carlston za Ognjenku,2008,
1514,Leatherheads,2008,52
1515,Triomf,2008,
1516,Kalandorok,2008,
1517,"Synecdoche, New York",2008,69
1518,Bolt,2008,90
1519,Primo,2008,100
1520,Green River,2008,21
1521,The Drum Beats Twice,2008,
1522,My Sassy Girl,2008,93
1523,Rudo y Cursi,2008,73
1524,Surveillance,2008,55
1525,Nim's Island,2008,53
1526,Hell Ride,2008,10
1527,Downloading Nancy,2008,18
1528,L'ennemi public n°1,2008,
1529,Brideshead Revisited,2008,62
1530,Quid Pro Quo,2008,
1531,American Crude,2008,13
1532,Posledniy poezd so stantsii Roppongi,2008,
1533,The Secret Life of Bees,2008,59
1534,De Spiderwick kronieken,2008,
1535,West of Brooklyn,2008,27
1536,The Curious Case of Benjamin Button,2008,71
1537,Heart of a Dragon,2008,
1538,Wrestling,2008,
1539,Red Cliff,2008,90
1540,Half-Life,2008,56
1541,The Women,2008,13
1542,Gå med fred Jamil - Ma salama Jamil,2008,
1543,Keith,2008,81
1544,Tulpan,2008,96
1545,Good,2008,34
1546,Himmerland,2008,
1547,The American Standards,2008,-
1548,The Woman of Ahhs,2008,
1549,Restraint,2008,43
1550,Vantage Point,2008,34
1551,"10,000 BC",2008,
1552,Killshot,2008,38
1553,Crazy,2008,91
1554,The X Files: I Want to Believe,2008,
1555,Tracing Cowboys,2008,-
1556,Deal,2008,3
1557,Disgrace,2008,83
1558,Hancock,2008,42
1559,Bitter & Twisted,2008,60
1560,Revenant,2008,
1561,Jodhaa Akbar,2008,79
1562,The Art of Travel,2008,63
1563,Palabra por palabra,2008,
1564,Horton,2008,
1565,Punisher: War Zone,2008,29
1566,How to Lose Friends & Alienate People,2008,37
1567,Australia,2008,54
1568,The Tender Hook,2008,27
1569,Im Winter ein Jahr,2008,
1570,Toxic,2008,8
1571,The Sensei,2008,66
1572,Dragoste pierduta,2008,
1573,Os Desafinados,2008,
1574,A House Divided,2008,57
1575,Kahaani Gudiya Ki...: True Story of a Woman,2008,
1576,The Great Buck Howard,2008,71
1577,Dirty Hands,2008,48
1578,Neptune Cowboy,2008,
1579,Camille,2008,47
1580,"Double Pleasure, Double Pain",2008,
1581,The Lazarus Project,2008,60
1582,Max Payne,2008,16
1583,The Other Boleyn Girl,2008,43
1584,The Dark Knight,2008,94
1585,Talento de barrio,2008,
1586,Crystal River,2008,67
1587,Bathory,2008,49
1588,The Express,2008,62
1589,Japan,2008,29
1590,Essayette,2008,
1591,For Heaven's Sake,2008,100
1592,Hey Hey It's Esther Blueburger,2008,50
1593,August,2008,36
1594,Scaring the Fish,2008,
1595,Bart Got a Room,2008,70
1596,All Is Normal,2008,
1597,Detrás del sol - Más cielo,2008,
1598,Jack and Jill vs. the World,2008,25
1599,Jaane Tu... Ya Jaane Na,2008,
1600,Noble Things,2008,50
1601,Paraiso Travel,2008,43
1602,Parting Words,2008,-
1603,Will to Power,2008,
1604,God Tussi Great Ho,2008,33
1605,Remix,2008,
1606,Solitaire,2008,
1607,21,2008,36
1608,Adam Resurrected,2008,35
1609,Kautokeino-opprøret,2008,
1610,"14, Fabian Road",2008,
1611,Muzika,2008,
1612,Pride and Glory,2008,35
1613,Dual,2008,71
1614,Naranjo en flor,2008,
1615,A Good Day to Be Black & Sexy,2008,80
1616,Valley of Angels,2008,33
1617,Los actores del conflicto,2008,
1618,The Marconi Bros.,2008,6
1619,First Sunday,2008,12
1620,What Just Happened,2008,
1621,Three Priests,2008,
1622,A Ilha dos Escravos,2008,
1623,Ekkelins Knecht,2008,
1624,The Poker Club,2008,12
1625,Sarkar Raj,2008,43
1626,The Grift,2008,43
1627,Stop-Loss,2008,64
1628,Love Story 2050,2008,23
1629,Man jeuk,2008,
1630,Manolete,2008,
1631,Pineapple,2008,70
1632,8,2008,20
1633,Chinaman's Chance: America's Other Slaves,2008,
1634,Baggage,2008,0
1635,The Fifth Commandment,2008,25
1636,Strictly Sexual,2008,53
1637,Sweet Amerika,2008,
1638,Universal Signs,2008,100
1639,Lena: The Bride of Ice,2008,
1640,Smutek paní Snajderové,2008,
1641,Good Chemistry,2008,12
1642,Aniceto,2008,58
1643,Opium War,2008,
1644,Vicky Cristina Barcelona,2008,80
1645,Emilio,2008,
1646,Rigged,2008,52
1647,Beautiful Loser,2008,
1648,Blind Ambition,2008,100
1649,Body of Lies,2008,
1650,Moe,2008,
1651,Vice,2008,29
1652,JC in tha Hood,2008,
1653,The Run,2008,100
1654,Trilogia II: I skoni tou hronou,2008,
1655,Der Baader Meinhof Komplex,2008,
1656,El juego del ahorcado,2008,32
1657,The Mysteries of Pittsburgh,2008,12
1658,Santa Mesa,2008,
1659,Tennessee,2008,33
1660,Krabat,2008,47
1661,Rome & Jewel,2008,11
1662,Dark Streets,2008,19
1663,In Bruges,2008,85
1664,Veneno Cura,2008,
1665,Jerusalema,2008,77
1666,In Tranzit,2008,38
1667,Broken Lines,2008,56
1668,The Seekers,2008,
1669,Falling,2008,100
1670,$9.99,2008,72
1671,Il nostro messia,2008,
1672,Wushu,2008,33
1673,Sleeping with the Fishes,2008,12
1674,Henry May Long,2008,
1675,Natural Possession: Director's Cut,2008,
1676,Genova,2008,78
1677,Oorlogswinter,2008,
1678,Shattered!,2008,
1679,Senseless,2008,54
1680,Prayer Life,2008,
1681,El ángel del acordeon,2008,
1682,Polaróides Urbanas,2008,
1683,Appaloosa,2008,76
1684,Forgetting Sarah Marshall,2008,83
1685,Fly Like Mercury,2008,
1686,Transsiberian,2008,91
1687,A Simple Promise,2008,55
1688,Tsunami und Steinhaufen,2008,
1689,Black Crescent Moon,2008,50
1690,Deception,2008,11
1691,Linha de Passe,2008,
1692,The Ramen Girl,2008,51
1693,Sonetàula,2008,57
1694,An American in China,2008,45
1695,Sleep Dealer,2008,73
1696,Road Spain,2008,
1697,AmericanEast,2008,33
1698,"New York, I Love You",2008,37
1699,Fiesta Patria,2008,
1700,El club de la muerte,2008,
1701,Gospel Hill,2008,33
1702,Speed Racer,2008,42
1703,Seven Pounds,2008,27
1704,Parc,2008,
1705,Acné,2008,38
1706,The Amazing Truth About Queen Raquela,2008,44
1707,We Pedal Uphill,2008,
1708,Taos,2008,
1709,Lake Mungo,2008,96
1710,The Resurrection,2008,
1711,Bull,2008,93
1712,El acuarelista,2008,
1713,The Edge of Love,2008,37
1714,Summerhood,2008,50
1715,Make It Happen,2008,24
1716,Marley & Me,2008,63
1717,Changeling,2008,62
1718,All Roads Lead Home,2008,17
1719,20 Years After,2008,11
1720,Home,2008,65
1721,God's Ears,2008,
1722,3:19,2008,
1723,Les femmes de l'ombre,2008,
1724,Presque Isle,2008,
1725,Watercolors,2008,59
1726,Hide,2008,83
1727,Blackwater Fever,2008,
1728,Garden Party,2008,15
1729,The Wild Man of the Navidad,2008,28
1730,"Me & You, Us, Forever",2008,37
1731,Död vid ankomst,2008,
1732,I Can't Think Straight,2008,18
1733,Furtivo,2008,
1734,Disfigured,2008,71
1735,"Márió, a varázsló",2008,
1736,Placebo,2008,
1737,Blood Loss,2008,
1738,Bigga Than Ben,2008,60
1739,"Definitely, Maybe",2008,71
1740,Visioneers,2008,67
1741,Taarka,2008,33
1742,Gardens of the Night,2008,57
1743,Brown Soup Thing,2008,
1744,Shelter,2008,60
1745,A Viking Saga: Son of Thor,2008,
1746,Magic Flute Diaries,2008,
1747,Reservations,2008,
1748,The Ode,2008,
1749,Goodnight Irene,2008,100
1750,Your Name Here,2008,27
1751,L'heure d'été,2008,
1752,Dough Boys,2008,22
1753,Favorite Son,2008,0
1754,Forever Strong,2008,29
1755,When Kiran Met Karen,2008,-
1756,Bunker Hill,2008,
1757,Los bastardos,2008,
1758,Carmo,2008,
1759,Buster,2008,57
1760,The Brothers Bloom,2008,68
1761,Nordwand,2008,
1762,Maya,2008,73
1763,Kit Kittredge: An American Girl,2008,80
1764,All God's Children Can Dance,2008,27
1765,Vox Populi,2008,
1766,Il prossimo tuo,2008,
1767,Sakkarakatti,2008,
1768,I'll Come Running,2008,78
1769,Hindemidth,2008,
1770,Mei Lanfang,2008,
1771,Legiunea straina,2008,
1772,Monocerus,2008,
1773,American Dream,2008,
1774,Kâbê,2008,
1775,Clubbed,2008,27
1776,Smart People,2008,50
1777,The Village Barbershop,2008,80
1778,Touching Home,2008,50
1779,Blindness,2008,44
1780,Jazz in the Diamond District,2008,22
1781,Sunshine Cleaning,2008,74
1782,The Black Balloon,2008,85
1783,Hotel California,2008,57
1784,The Duchess,2008,62
1785,The Informers,2008,12
1786,Ranchero,2008,
1787,Smother,2008,38
1788,From a Place of Darkness,2008,12
1789,Jolene,2008,48
1790,Childless,2008,
1791,October Moon 2: November Son,2008,43
1792,Frost/Nixon,2008,93
1793,Harrison Montgomery,2008,
1794,The Dark Horse,2008,97
1795,Ciao,2008,25
1796,Akasha Gopuram,2008,
1797,Clean Break,2008,
1798,Paris,2008,66
1799,Boot Camp,2008,44
1800,Humboldt County,2008,60
1801,Ocean of Pearls,2008,38
1802,Better Things,2008,90
1803,Pretty Ugly People,2008,25
1804,The Last Word,2008,40
1805,Lake City,2008,12
1806,Tiramisu,2008,60
1807,Donne-moi la main,2008,
1808,"New Orleans, Mon Amour",2008,
1809,Die rote Zora,2008,
1810,Make-up,2008,
1811,Shuttle,2008,50
1812,El camino,2008,40
1813,Eavesdrop,2008,60
1814,Three Kingdoms,2008,
1815,Anamika: The Untold Story,2008,14
1816,Crepúsculo rojo,2008,
1817,Burn After Reading,2008,78
1818,Shades of Ray,2008,77
1819,Sleepwalking,2008,17
1820,Desierto Sur,2008,29
1821,Damaged Goods,2008,
1822,While She Was Out,2008,38
1823,The Hurt Locker,2008,97
1824,Finding Amanda,2008,40
1825,The Children of Huang Shi,2008,31
1826,Dream Boy,2008,44
1827,Nyugalom,2008,
1828,Che: Part One,2008,67
1829,Wednesday Again,2008,
1830,The Fall,2008,62
1831,Daylight Robbery,2008,22
1832,Franklyn,2008,57
