puntuacion_imdb,direccion,guion,argumento,duracion,genero,titulo,anio
5.3,Paul Marcus,Jeff Miller,"A washed-up detective discovers his own psychic ability when assigned to investigate a serial murder case. The killer has a deranged obsession with the novel ""Alice in Wonderland."" As the psychopath's bloody reign of terror continues, the cop spirals deeper and deeper into the case where the horrors of the past and present come together.",100,Drama,after alice,2000
4.9,Hunt Hoe,Hunt Hoe,"Vijay Chatterjee was born in British India, and his dad was a freedom fighter. Unable to handle the riots between Hindus and Muslims in the late 40s, the Chatterjees first immigrated to Britain, and then to Toronto, Canada, where they enjoyed considerable bliss in the company of other Canadians from Bangla Deshis, Pakistanis and Sri Lankans, and opened a restaurant. S... Leer todo",107,Drama,seducing maarya,2000
6.3,"['D-Shot', 'Hunter Mc', 'Cann', 'Harry Mok']",D-Shot,"Enemies since back in the day, two homeboys take a different path in life. College bound Daryll, desperate to keep a roof over his family's head and seduced by the money, power and respect of the hustler lifestyle moves in on his old nemesis' turf setting off a battle over territory in a war that rages throughout the inner city.",75,Drama,obstacles,2000
7.3,"['Tony Gatlif', 'Cathy Konrad']","['Tony Gatlif', 'David Trueba']","Vengo is a majestic ode to the artistry and magic of flamenco dancing, set against the compelling backdrop of two gypsy families locked in an age old struggle for power.",90,Drama,vengo,2000
6.6,Claude Mouriéras,Claude Mouriéras,"Three French sisters have their lives interrupted and their relationship called into question when their father returns to visit 15 years after having abandoned them and their now-deceased mother. Each responds differently to his return according to how her character evolved from her relation with him and his unexpected departure. They eventually realize, though, that... Leer todo",96,Drama,"tout va bien, on s'en va",2000
7.0,Aditya Chopra,Aditya Chopra,"A film about the battle between love and fear, between two stubborn men and their opposing beliefs and the outcome of the love stories of 3 couples.",216,Drama,mohabbatein,2000
5.9,Krisztina Deák,"['Krisztina Deák', 'Pál Závada']","The film is the filmed version of Pál Závada's novel of the same title, which was first published in 1997 and soon became a bestseller. The story takes place during World War I and afterwards in a small town in south-eastern Hungary. It tells about the unhappy marriage between a young man, Ondris, who is a member of the Slovak minority of the town, and his wife Jadvig... Leer todo",130,Drama,jadviga párnája,2000
6.1,Kaspar Rostrup,"['Martha Christensen', 'Kaspar Rostrup']","A mother and her autistic son Brian. One evening he comes home from his evening walk with stained shoes. The next morning it is rumored that a young woman was murdered in the neighboring park. The identity of the suspect is obvious, and while the police break down the door, Fru tries to keep her son in safe waters.",100,Drama,her i nærheden,2000
6.8,Marleen Gorris,"['Vladimir Nabokov', 'Peter Berry']",-,109,Drama,the luzhin defence,2000
3.3,Angela Evers Hughey,Angela Evers Hughey,A family of friends is forever changed when two of the friends realize that their love for one another goes beyond the confines of their conventional relationship.,81,Drama,an intimate friendship,2000
5.5,Gary Walkow,Gary Walkow,-,93,Drama,beat,2000
5.0,William Katt,"['Kermit Christman', 'William Katt']",An ex-convict tries to make an honest living and take care of his girlfriend and her mentally slow brother.,82,Drama,the clean and narrow,2000
6.9,Sergio Bianchi,"['Sergio Bianchi', 'Beatriz Bracher', 'Gustavo Steinberg']","Dissection of Brazilian problems, using six people who meet in a restaurant in São Paulo as models to illustrate political and sociological theses.",101,Drama,cronicamente inviável,2000
5.9,Hyatt Bass,Hyatt Bass,"The film is set against the sweltering beauty of the Texas countryside, at the ranch estate of a well-to-do family.",100,Drama,75 degrees in july,2000
7.8,Kat Candler,Kat Candler,-,90,Drama,cicadas,2000
7.4,Giuseppe Tornatore,"['Giuseppe Tornatore', 'Luciano Vincenzoni']",-,108,Drama,malèna,2000
6.3,Paul Tickell,"['Simon Bent', 'B.S. Johnson']",A man uses the principles of double-entry bookkeeping to settle his accounts with society.,89,Drama,christie malry's own double-entry,2000
-,Roberto Meddi,Gioia Magrini,-,80,Drama,ponte milvio,2000
5.6,Katrine Wiedemann,"['Morten Korch', 'Vinca Wiedemann']",-,87,Drama,fruen på hamre,2000
5.7,Yoram Gal,Yoram Gal,-,88,Drama,pere,2000
8.1,Vivi Letsou,Vivi Letsou,"A lesbian stripper lives with her lover, a novelist with writer's block who cheats on her with another woman.",80,Drama,skeleton woman,2000
6.5,Javier Olivera,"['José Pablo Feinmann', 'Axel Nacher', 'Javier Olivera']","Pedro (Julio Chávez), ex-combatant of the Falklands War, can not forget those days when he was in the trenches, nor can he forget Raúl, his fighting companion, who remained forever in that desolate place of nightmare.",91,Drama,el visitante,2000
7.6,Lucio Gaudino,Nicola Molino,-,86,Drama,prime luci dell'alba,2000
4.9,"['Anne De', 'Salvo']","['Anne De', 'Salvo']","While trying to help their widowed mother cope, each of four sisters begins to understand what is missing in their own lives and relationships, and the lessons they learn affect the entire family.",91,Drama,the amati girls,2000
5.4,Jean-Pierre Mocky,"['Elisabeth Sanxay Holding', 'Jean-Pierre Mocky']","Married to a younger woman, Jacob sinks into jealousy, alcohol and violence.",90,Drama,la candide madame duff,2000
3.6,Richard Friedman,Richard Friedman,"L.A. is struck by a series of minor earthquakes. The experts don't know what's happening since their advanced systems didn't detect any seismic activities. Kimberly Stevenson is sent to investigate the epicenter in a remote mountainous forest, and she is surprised to discover she's not alone. Somebody knows the real secret about the ""earthquakes"".",92,Drama,ground zero,2000
5.7,Jochen Kuhn,"['Jochen Kuhn', 'Claudia Messemer']",An artist finds that leaving the creative life behind is more complicated than he expected in this comedy. Edward Schreiner is a painter whose unusual ideas about art have prevented him from winning an audience for his work. Edward insists on destroying all of his work.,97,Drama,fisimatenten,2000
7.7,Ayse Polat,"['Ayse Polat', 'Basri Polat']","Senay (Blume) is a willful eleven year old girl in Hamburg who's Turkish father has just died. The only friend responding to the news about her father is a gay Turkish cabaret singer, Zeki (Siir Eloglu). Together they travel through Europe in search of the orphan girl's mother, Cicek (Fecht), who left at childbirth and whom Zeki represents as Senay's aunt.",91,Drama,auslandstournee,2000
6.6,Hans-Christian Schmid,"['Hans-Christian Schmid', 'Michael Gutmann', 'Benjamin Lebert']","Benjamin is a 16 year old, paralyzed on one side of his body, with lousy grades in math, who switches to a boarding school to reach grammar school. Acclimatization to the new environment is difficult in the first place and he has to struggle with the various problems of coming of age, when he falls in love with the school's dream girl Malen.",97,Drama,crazy,2000
6.6,Denis Bardiau,"['Denis Bardiau', 'Alexandre Jaffray']","Go behind the scenes as cameras study a rare creature - Marty Stouffer - a man dedicated to wildlife. Marty Stouffer is seen working and playing with his friends and family. Never-seen home video highlights this very personal biography. From his childhood in Arkansas, and some youthful adventures in Alaska and Africa, to his current role as creator of Wild America dot... Leer todo",89,Drama,le monde de marty,2000
3.6,Sheldon Lettich,"['Stephen Brackley', 'Pamela K. Long']",-,95,Drama,the last patrol,2000
5.1,Eoin Moore,Greg Brennan,"Maria is a wife and mother in the beautiful, but very remote Connemara region of Ireland. When an old friend from Germany arrives in the place, her life is thrown into turmoil.",105,Drama,conamara,2000
7.0,Michel Jetté,Michel Jetté,"After an unpleasant run-in with a group of bikers, a young convenience store robber (Marc) gets approached by the same bikers to help out with a picnic. After the picnic, seeing he has guts, the bikers propose him for membership. As the story unfolds, Marc winds up questioning his own morality and wondering whether he's going down the wrong path. The biggest problem, ... Leer todo",130,Drama,hochelaga,2000
6.4,Oliver Schmitz,"['Oliver Schmitz', 'Lesego Rampolokeng']",A young Soweto actor joins a gang to study up and be more convincing in a gangster role he wants.,90,Drama,hijack stories,2000
3.4,Ray Manzarek,"['Ray Manzarek', 'Jim Morrison', 'Rick Schmidlin']",Three men are dangerously obsessed with the same woman.,92,Drama,love her madly,2000
6.7,Spike Lee,Spike Lee,"A frustrated African-American TV writer proposes a blackface minstrel show in protest, but to his chagrin, it becomes a hit.",135,Drama,bamboozled,2000
5.7,Romuald Karmakar,"['Romuald Karmakar', 'Bodo Kirchhoff']","Due to a delayed flight a group of German flight passengers have to wait in the hall of the airport of Manila. The crowd is quite mixed, ranging from an cultivated east German teacher couple up to sleazy sex tourists. As the waiting prolongs, more and more aggressions and long repressed behaviors shed their way to the surface.",113,Drama,manila,2000
7.0,"['Massimo Martella', 'Fabio Rosi']","['Salvatore De Mola', 'Stefano Marcocci', 'Massimo Martella']","A great economist, Federico Caffè, disappeared without a trace. He moves away from his home and disappears into thin air. What happened to him remains a mystery full of theories.",92,Drama,l'ultima lezione,2000
6.1,Kamshad Kooshan,Kamshad Kooshan,"Surviving Paradise follows the adventures of 10-year-old Sam and 8-year-old Sara, Iranian children lost in Los Angeles, as they struggle to search for an uncle and elude the hit man who kidnapped their mother. On their way, they encounter a colorful cast of character and dangerous situations, but through connections they endure the rigors of life on the street.",90,Drama,surviving paradise,2000
6.0,Declan Lowney,Colin Bateman,A sleazy chef is forced to face the truth about the man he has become and realizes that he has the chance to begin again.,91,Drama,wild about harry,2000
6.3,Aaron Michael Lacey,Aaron Michael Lacey,"In 2069, doctors have developed the technology to create human clones. After governmental legislation, banning human cloning, the doctors at D.B.I. find another way to continue their experimentations on an orbiting space prison, the Maxine-2000. In Washington D.C., Essex is an agent for the National Bio-ethics Advisory Commission who specializes in enforcing the Bio-e... Leer todo",135,Drama,xscape,2000
7.1,Michael Haneke,Michael Haneke,-,118,Drama,code inconnu: récit incomplet de divers voyages,2000
6.3,Eric Rochant,"['Laurent Chalumeau', 'Eric Rochant']","After a drug deal gone wrong, Bédé goes into hiding in the countryside at a reformative school for criminal youth. His location is found out, and he and the pupils have to protect themselves with whatever means they have.",84,Drama,total western,2000
3.2,Melvin Van Peebles,Melvin Van Peebles,"A closed-minded conservative couple masquerade as liberal do-gooders in late 60's France. With orders piling up at their bistro, The Full Belly, Loretta and Henri, self-described ""pillars of the community,"" hire Diamantine as a waitress in order to give a poor black orphan a break. At home, they tell their trusting, new live-in employee that she's ""one of the family,""... Leer todo",105,Drama,le conte du ventre plein,2000
7.6,Yoshiaki Kawajiri,"['Hideyuki Kikuchi', 'Yoshiaki Kawajiri', 'Ellen Moore']",-,103,Drama,vampire hunter d: bloodlust,2000
6.8,Jean-Pierre Denis,"['Jean-Pierre Denis', 'Paulette Houdyer', 'Michèle Pétin']",Based on the true story of two chambermaids (the Papin sisters) of 1930s France who murdered their employer and her daughter.,94,Drama,les blessures assassines,2000
5.3,Steve Suissa,"['Marc Esposito', 'Steve Suissa']","Stan, a Jewish high school student, lives with his parents and his sister, Sarah. The school does not interest him. His grandfather destines him to the job of butcher. Fascinated by the movies Stan dreams of becoming an actor.",90,Drama,l'envol,2000
4.2,Robert Adetuyi,"[""Ray 'Cory' Daniels"", 'Chris Hudson', 'Kelly Hilaire']",A gifted musician struggles to rise above the crime-plagued urban streets and realize his dream.,86,Drama,turn it up,2000
6.0,Chantal Akerman,"['Chantal Akerman', 'Eric De Kuyper', 'Marcel Proust']",-,108,Drama,la captive,2000
6.2,Jerry Schatzberg,"['Bob Cea', 'Jerry Schatzberg']",Daniel Moulin goes to New York on a business trip and decides to take advantage of his time in the Big Apple to try and locate the father he never knew. The only thing he has to go on however is an address in the Bronx that is 25 years old.,104,Drama,the day the ponies come back,2000
5.1,Laurent Perrin,"['Camille Taboulay', 'Laurent Perrin']",-,105,Drama,30 ans,2000
6.6,Olivier Assayas,"['Jacques Chardonne', 'Olivier Assayas', 'Jacques Fieschi']","In late nineteenth century Charante, Protestant minister Jean Barnery causes local disquiet when he arranges a separation from his obsessive wife - and more talk when he decides to take her back. By this time he has been drawn to Pauline, niece of a Cognac distiller, and this precipitates him divorcing his wife, settling on her and his daughter the shares he owns in h... Leer todo",-,Drama,les destinées sentimentales,2000
7.1,Dominik Moll,"['Dominik Moll', 'Gilles Marchand', 'Francis Villain']","Harry knew Michel in high school; they meet again by accident, Harry inserts himself in Michel's life... and things take a sinister turn.",117,Drama,"harry, un ami qui vous veut du bien",2000
6.0,Alan White,"['John Armstrong', 'Tracy Kidder', 'Steve Wright']",A naïve insurance adjuster comes under the tutelage of his jaded boss and gets caught in a web of deceit and lust.,93,Drama,risk,2000
3.8,Rob Hardy,"['Rob Hardy', 'Will Packer', 'Will Power']",-,93,Drama,trois,2000
5.9,Sheri Elwood,Sheri Elwood,"A reclusive woman's unpublished story about a curse, told to a grieving girl, turns out to be something other than a fairy tale.",101,Drama,deeply,2000
6.1,Vincent Giarrusso,Vincent Giarrusso,"The world of 14 year old Shaun revolves around his broken family home, and a group of truant friends who inhabit Melbourne's northern suburb shopping centres. As he tries to make the transition into adulthood, the audience is forced to view the world through the eyes of one whom society is reluctant to accept.",84,Drama,mallboy,2000
6.7,María Novaro,María Novaro,A woman steals from her drug-dealer boyfriend and runs away. She meets a sympathetic woman on the way who helps her escape.,109,Drama,sin dejar huella,2000
6.0,Jeanne Labrune,Jeanne Labrune,"Such an inconsequential event - the unfortunate purchase of a package of cling film - reveals the character and behavior of a small group of individuals caught up in the chaos of today's society. Though it creates arguments and inner questioning, this event - and its various consequences - also creates bonds.",89,Drama,ça ira mieux demain,2000
6.9,Bernard Rapp,"['Philippe Balland', 'Bernard Rapp', 'Gilles Taurand']","Nicolas, a handsome, young waiter, is befriended by Frédéric Delamont, a wealthy middle-aged businessman. Delamont, a man of power, influence and strictly refined tastes, is immediately smitten by Nicolas' charm. Lonely and phobic, Delamont offers Nicolas a lucrative job as his personal food taster. In spite of their differences, a close friendship begins to emerge be... Leer todo",90,Drama,une affaire de goût,2000
6.2,Laurence Ferreira Barbosa,"['Laurence Ferreira Barbosa', 'Bruno Guiblet', 'Yvonne Kerouedan']",The lives of three lonely people are loosely intertwined in this Parisian tale. Adolescent Marguerite (Lolita Chammah) combats her isolation through spiritual questing and occasional talks with God. Childless housewife Claire (Isabelle Huppert) negotiates a number of unwelcome erotic encounters while trying to determine if she is barren. And dissolute Jacques (Frédéri... Leer todo,123,Drama,la vie moderne,2000
5.9,Lluís Josep Comerón,Lluís Josep Comerón,"A Spanish cleaning lady arrives in Aix en Provence the same day her son is being judged for murder. The public defender does what is in her hands, but she cannot avoid a sentence to life imprisonment. The victim was his fiancée, a girl everyone in town knew. In a face-to-face meeting, the son tells his mother about his innocence. With the assistance of the public defe... Leer todo",97,Drama,l'altra cara de la lluna,2000
6.1,Mehdi Charef,Mehdi Charef,"Marie-Line works as a chief cleaner, at night, in a mall. She leads a team of 3-5 women, most of them being illegal aliens. Marie-Line is a hard woman with a golden heart, and she's in love with dead singer Joe Dassin. When her fascist husband walks out on her, whe tries to find love through ads.",100,Drama,marie-line,2000
5.5,Shajoon Kariyal,Babu Janardanan,"A woman walks into the subway station. Suddenly a man comes up to her and starts singing. While listening to his song, she starts daydreaming. In her dream, she flies to the moon.",142,Drama,dreams,2000
7.3,M. Night Shyamalan,M. Night Shyamalan,-,106,Drama,unbreakable,2000
6.4,Yves Hanchar,"['Jacky Cukier', 'Yves Hanchar']","During a family reunion in 2000, guests decide to read out laud their ""where i see myself in 10 years"" wish lists which they wrote down during their 1990 family reunion.",105,Drama,en vacances,2000
5.8,Christian Vincent,"['Ricardo Montserrat', 'Roseback Montserrat', 'Christian Vincent']",-,100,Drama,sauve-moi,2000
6.1,Benoît Jacquot,"['Serge Bramly', 'Jacques Fieschi', 'Bernard Minoret']",A man prepares himself to be transferred to a detention center and rest home where he will relive one more time the highlights of his youth.,100,Drama,sade,2000
5.2,Bradley Battersby,"['Tom Hughes', 'Bradley Battersby']",A college professor reluctantly hides an escaped female convict who tries to get him to help prove her innocent of a murder.,103,Drama,red letters,2000
7.0,Kate Woods,Melina Marchetta,At seventeen Josie Alibrandi is about to enter her final year as a scholarship student at an exclusive Catholic College. It's the year her life is turned upside down and changed forever.,103,Drama,looking for alibrandi,2000
7.0,Élie Chouraqui,"['Isabel EllsenÉlie Chouraqui', 'Didier Le Pêcheur']","When a Newsweek photojournalist disappears in war-torn Yugoslavia, his wife travels to Europe to find him.",130,Drama,harrison's flowers,2000
5.4,Matt Brown,Matt Brown,"An ensemble romantic comedy chronicling the lives of a group of twenty-somethings that deals with adolescence of growing up and the realities that life has to offer, set on the island of Nantucket.",90,Drama,ropewalk,2000
7.0,Giorgio Treves,"['Remo Binosi', 'Giorgio Treves', 'Françoise de Maulde']","A Venetian countess, pregnant with illegitimate child, befriends her also pregnant servant girl and they almost become more than friends, but her family, infuriated over her scandalous pregnancy, has a plan for her and the baby.",87,Drama,rosa e cornelia,2000
8.4,Abe Levy,Abe Levy,-,87,Drama,"it's alright ma, i'm only trying",2000
3.3,"['Damian Lee', 'Jim Wynorski']","['Kevin Bernhardt', 'Steve Latshaw', 'Damian Lee']",Captain Matt Hendricks and Dr. Linda Christian are locked in a submarine with Russian terrorists that threaten to launch a chemical virus on US territory.,95,Drama,agent red,2000
5.8,Stephen La Rocque,Stephen La Rocque,A fugitive from justice may also be a killer.,92,Drama,above suspicion,2000
7.2,Agnès Jaoui,"['Jean-Pierre Bacri', 'Agnès Jaoui']",-,112,Drama,le goût des autres,2000
5.7,Lynne Stopkewich,"['Laura Kasischke', 'Lynne Stopkewich']","A young married woman (Parker) sells her body, not just for money, to guests at the motel where she works as a receptionist.",92,Drama,suspicious river,2000
5.7,Carlos Saura Medrano,"['Antón Casariego', 'Martín Casariego', 'Nicolás Casariego']","13-year-old Milio admires his older brother Luis who belongs to a drug gang in a poor Madrid suburb. But after the death of a friend and gang member, Luis himself only wants to get out of the dealer scene and lead a normal life.",90,Drama,¿tú qué harías por amor?,2000
5.7,Michael Radford,"['Michael Radford', 'David Linter']",A non-glamorous portrayal of the lives of people who make their living at a strip club.,123,Drama,dancing at the blue iguana,2000
6.3,Michael Winterbottom,"['Frank Cottrell Boyce', 'Thomas Hardy']",-,-,Drama,the claim,2000
5.3,Anne Wheeler,"['Linda Svendsen', 'Robert Forsyth', 'Lori Lansens']","Marine Life revolves around the chaotic family life of June, a middle-aged lounge singer and mother.",95,Drama,marine life,2000
3.6,Val Lik,Val Lik,"Can a young person in the South Bronx pursue a dream that isn't tied to crime, gang-banging, prostitution, violence, and racism? Tommy is a natural leader and a gifted artist. When Allen, a white kid, moves into the neighborhood with his single mom, he's a victim of constant harassment until Tommy offers friendship. Meanwhile, a corrupt cop hits on Allen's mother and,... Leer todo",105,Drama,boricua's bond,2000
5.0,Asia Argento,Asia Argento,-,91,Drama,scarlet diva,2000
5.7,Max Mitchell,Max Mitchell,"A wealthy professional gay couple, who wish to adopt children, see their lives turned topsy turvy when they take in two misbehaving brothers, supposedly just for one night.",93,Drama,get your stuff,2000
5.1,Jo Sol,Jo Sol,"Although she's still hung up on the man who broke her heart, club dancer Simona pledges to eradicate all memories of him by removing the tattoos he put on her body. Complicating matters is Mariel, the owner of a Barcelona tattoo shop whose obsession with Simona's undulating form leads him to steal the money to help her pay for the necessary laser treatments.",90,Drama,tatawo,2000
-,Susan Hebert,Susan Hebert,-,-,Drama,quinceañera,2000
6.6,Steve Dunning,Steve Dunning,"Lee's family sent her from China to Los Angeles three years ago to be a waitress in a Chinatown restaurant and send money home to support her ailing grandmother. She lives with her bitter aunt, and endures terrible treatment at work, but feels trapped. Steve, a well-traveled engineer, enters her shabby restaurant by accident one day and is smitten by her. He works to ... Leer todo",112,Drama,now chinatown,2000
6.6,Simon Cellan Jones,Joe Penhall,A schizophrenic causes havoc in his brother's restaurant.,101,Drama,some voices,2000
4.1,John Stewart,John Stewart,"Plagued by endless visions and nightmares, Jenny Adams suspects that, as a child, she was responsible for the brutal murder of her own mother.",99,Drama,the asylum,2000
5.5,Richard Shepard,"['Richard Shepard', 'Jonathan Stern']",A woman's desperate search for her brother in the capital of Mexico.,90,Drama,mexico city,2000
7.1,Leonardo Henríquez,"['Leonardo Henríquez', 'William Shakespeare']",-,86,Drama,macbeth-sangrador,2000
6.4,Amos Gitai,"['Amos Gitai', 'Marie-Jose Sanselme']","When the Yom Kippur War breaks out, two Israeli soldiers find themselves unable to locate their unit. Eager to take part in the war effort, they join an airborne medical evacuation unit.",117,Drama,kippur,2000
4.9,Frouke Fokkema,Frouke Fokkema,"The Detour tells a semi-autobiographical tale of a young woman's obsession with a charismatic older writer. Dutch actress Tamar van den Dop plays Johanna, a directionless young woman unceremoniously dumped by her boyfriend. Taking in a play by the Austrian writer Thomas Bernhard, she finds herself deeply moved by its dark themes of suicide, solitude, and the impossibi... Leer todo",98,Drama,de omweg,2000
6.3,Matthew Tabak,Matthew Tabak,-,109,Drama,auggie rose,2000
5.4,Tim Kirkman,David Drake,-,81,Drama,the night larry kramer kissed me,2000
6.3,Arturo Ripstein,"['Paz Alicia Garciadiego', 'Lucio Anneo Seneca']","Based on the Greek tragedy MEDEA, this is a present day Mexican version, set in the seediest possible milieu of Mexico City. A woman abandoned by her husband, is thrown out of her apartment by her landlord - who is also her husband's new father-in-law. She is also about to lose custody of her two children to her husband, a low-life, second-rate boxer and opportunist. ... Leer todo",98,Drama,así es la vida...,2000
6.7,Rajkumar Santoshi,"['Vijay Deveshwar', 'K.K. Raina', 'Anjum Rajabali']",-,176,Drama,pukar,2000
6.8,Brett Ratner,"['David Diamond', 'David Weissman']",-,125,Drama,family man,2000
6.2,Reggie Rock Bythewood,Reggie Rock Bythewood,-,107,Drama,dancing in september,2000
6.7,Sam Raimi,"['Billy Bob Thornton', 'Tom Epperson']",-,112,Drama,the gift,2000
4.1,Jean Pellerin,"['Geri Cudia Barger', 'Jonathan Raymond', 'Phillip J. Roth']",People are trying to find their way out of subway tunnel after a devastating earthquake.,94,Drama,daybreak,2000
4.8,Raúl Veiga,Raúl Veiga,"A powerful story surrounded by desire and mystery. A couple commits suicide as a result of a secret death pact. Ranxel, their friend, is with them during the last moments but is unable to impede this disastrous event. As a consequence the couple's ex-lovers connect to try and understand how this calamity happened. In their quest the unexpected occurs: new sentiments t... Leer todo",90,Drama,arde amor,2000
6.3,Jun Falkenstein,"['Eddie Guzelian', 'Jun Falkenstein', 'A.A. Milne']",-,77,Drama,the tigger movie,2000
5.5,Stacy Cochran,Stacy Cochran,"After an expose on NFL players causes a series of lawsuits, a reporter gets fired. A loyal editor nonetheless gives him a freelance story to work on. It seems that an athletic 19 year old actor had been preparing to star in a low-budget gridiron movie when a mysterious assailant attacked him and destroyed his appearance. He was, of course, dismissed from the film. The... Leer todo",93,Drama,drop back ten,2000
6.9,Agustí Villaronga,"['Antoni Aloy', 'Blai Bonet', 'Biel Mesquida']",-,107,Drama,el mar,2000
5.6,Sylvie Verheyde,"['Alexis Galmot', 'Sylvie Verheyde']","Johan has three children with different women. Two adult daughters: Sophie and Virginie, and a young son in Amsterdam. Loïc gave Johan diamonds of a criminal origin. Her husband Simon thought they were his and murdered her. Then he set out his hunt for the diamonds and for killing Johan. The police thought that Johan had murdered Loïc and called his daughters, who had... Leer todo",95,Drama,princesses,2000
6.7,Ventura Pons,"['Sergi Belbel', 'Ventura Pons']","Seven individual stories ending with each character meeting their doom are replayed with alternate endings, showing how one slight shift of events can change their fate.",89,Drama,morir (o no),2000
6.3,Tony Pemberton,"['Aleksis Brunner', 'Tony Pemberton']","A young pregnant Russian woman heads to New York to find father of her child in this brooding drama. The film alternates scenes from Pitsee's experiences in America with flashbacks to her traumatic childhood in her homeland. In New York, she tracks down Alex -- the scoundrel who impregnated her -- but since he's involved with another woman, he foists the new immigrant... Leer todo",89,Drama,beyond the ocean,2000
7.1,Andrew Dominik,"['Mark Brandon Read', 'Andrew Dominik']",-,94,Drama,chopper,2000
4.6,Knut Erik Jensen,"['Alf R. Jacobsen', 'Knut Erik Jensen']","Oslo lawyer Josef Omgang returns to his native village on the Finnmark coast, where he finds his father's seafood company in trouble. International buyers have started trawling the market, and Josef realizes that the vital natural resources are in the hands of organized crime.",94,Drama,når mørket er forbi,2000
5.7,Arto Paragamian,Arto Paragamian,"A paleontologist is diagnosed with a fatal brain disease and, rather than falling into a depression, explodes into life.",94,Drama,two thousand and none,2000
6.1,Mike Figgis,Mike Figgis,-,97,Drama,timecode,2000
4.7,James Allen Bradley,"['Tony Jiti Gill', 'Garrett Clancy']",-,90,Drama,the newcomers,2000
6.7,Denis Villeneuve,Denis Villeneuve,-,87,Drama,maelström,2000
4.5,Sanjay Gupta,"['Sanjay Gupta', 'Sutanu Gupta', 'Anand S. Vardhan']","An assassin is sent to kill the witness from testifying against the killers. In the process, the assassin falls in love with the witness.",124,Drama,khauff,2000
6.4,Gabriele Salvatores,"['Domenico Starnone', 'Gabriele Salvatores']","Antonio is a man who was born with unusually large incisors; his freakishly huge teeth make him an outcast from his peers as a child, and he attempts more than once to break off the offending choppers.",96,Drama,denti,2000
6.2,Michael Walker,Michael Walker,"A college professor wakes up to find his wife has not returned home, then struggles to understand her disappearance.",104,Drama,chasing sleep,2000
,,,,,Drama,bel air,2000
4.9,Anthony Hickox,John Penney,"In 1986, David Whitman came home, contaminated his wife and child, and watched them die. Years later, he leads a hazmat team investigating an industrial accident near Budapest. One contaminated man escaped. Terrorist expert Holly Anderson is part of a unit which operates on the premise that the contaminated man is a terrorist murdering his victims. Whitman, on the oth... Leer todo",100,Drama,contaminated man,2000
5.8,Bill Eagles,Simon Donald,Two girls thrown together by their boyfriends' violence accidentally kill one of them.,86,Drama,beautiful creatures,2000
5.1,Sebastian Niemann,Dirk Ahner,A grieving woman suffers terrifying visions of her own demise after she and her husband move into a country mansion.,96,Drama,seven days to live,2000
6.5,Erik Clausen,Erik Clausen,"One day Kevin runs into the rearview mirror on Bent A.'s new car. It smashes and Bent A. gets hold of Kevin's address: he wants compensation. He meets up with Kevin's single mother Vibeke who, as Kevin puts it, has ""bad nerves.""",99,Drama,slip hestene løs,2000
6.8,Peter Sheridan,"['Brendan Behan', 'Nye Heron', 'Peter Sheridan']",Irish teenager political activist and future writer Brendan Behan is befriended in a British borstal (reformatory) by a liberal warden.,91,Drama,borstal boy,2000
3.8,Denise Coates,Denise Coates,Karen Moone is a needy woman with an unfaithful boyfriend that is completely miserable after the suicide of her mother. Her only friend is the punk singer and baker Marnie Lowell. Kyle Elliot is a man bored with his perfect middle-class life with the shallow and beautiful wife Sarah that works composing jingles for advertisements. While waiting for a bus in a rainy ni... Leer todo,89,Drama,our burden is light,2000
3.3,Fred Olen Ray,Steve Latshaw,"Secret Service agents target a presidential candidate by hijacking the Concorde he is on and kill the pilots. It's up to an Air Force officer, nicknamed ""Washout"" because he can't fly a plane, to land the Concorde.",94,Drama,mach 2,2000
4.5,M.F. Hussain,"['Kamna Chandra', 'M.F. Hussain']","Gaja Gamini, the embodiment of the Indian spirit, inspires artists of all kinds, interacts with and influences the West, and exists through the ages.",122,Drama,gaja gamini,2000
9.1,Julián Hernández,"['Roberto Fiesco', 'Julián Hernández']","Bruno, a young prostitute on the streets of Mexico city, spends his free time yearning for his straight friend Umberto. When Umberto rejects him, Bruno reacts with his own violent and misguided actions...",50,Drama,hubo un tiempo en que los sueños dieron paso a largas noches de insomnio...,2000
7.9,Kamal Haasan,"['H. Banerjee', 'Kamal Haasan', 'Manohar Shyam Joshi']",Saketh Ram's wife is raped and killed during direct action day riots in Calcutta. He is convinced that Mahatma Gandhi is responsible for all the problems happening in the country and sets out to kill him.,186,Drama,hey ram,2000
6.9,Greg Berlanti,Greg Berlanti,An insight into the turbulent lives and loves of a gay clique based in Los Angeles.,94,Drama,the broken hearts club: a romantic comedy,2000
7.2,Rainer Kaufmann,"['Ralf Hertwig', 'Ingrid Noll', 'Kathrin Richter']","Love story spanning 60 years of the lives of Charlotte and Hugo. As a teenager before the war she is in love with him, but he marries her sister. They share some brief happy moments during the difficult post-war period, then they are separated for the longest time. They meet again as 80-year olds.",124,Drama,kalt ist der abendhauch,2000
4.3,Cybil Richards,Louise Monclair,"When three women get cheated on by their husbands they decide to get even and open up The Mistress Club, where seduction is the name of the game and forbidden sex is the natural outcome.",73,Drama,the mistress club,2000
6.1,Aziz Mirza,"['Sanjay Chhel', 'Raaj Kumar Dahima', 'Manoj Lalwani']","In order to seek justice for a man who exacts vengeance on a politician, who was responsible for his daughter's death, two rival reporters teams up to help him to prove his innocence.",160,Drama,phir bhi dil hai hindustani,2000
