,tipo,nombre,año estreno,mes estreno,id_pelicula
113,Pelicula,Khullam Khulla Pyaar Karen,2005,4,tt0373972
114,Pelicula,The Honeymooners,2005,6,tt0373908
115,Pelicula,Pusca Bistra,2005,7,tt0374144
116,Pelicula,Bewitched,2005,10,tt0374536
117,Pelicula,Searching for Bobby D,2005,5,tt0374201
118,Pelicula,Shadows in the Sun,2005,6,tt0376181
119,Pelicula,Lenny the Wonder Dog,2005,9,tt0374621
120,Pelicula,Guy in Row Five,2005,,tt0376633
121,Pelicula,Rebound,2005,7,tt0376108
122,Pelicula,On the One,2005,4,tt0374923
123,Pelicula,You and Your Stupid Mate,2005,5,tt0375222
124,Pelicula,Racing Stripes,2005,2,tt0376105
125,Pelicula,Colour Me Kubrick: A True...ish Story,2005,1,tt0376543
126,Pelicula,Self-Inflicted,2005,-,tt0378729
127,Pelicula,The Dukes of Hazzard,2005,9,tt0377818
128,Pelicula,Pizza,2005,5,tt0376827
129,Pelicula,24 Hours on Craigslist,2005,10,tt0377029
130,Pelicula,Be Cool,2005,3,tt0377471
131,Pelicula,Ringers: Lord of the Fans,2005,1,tt0379473
132,Pelicula,Winter Passing,2005,6,tt0380817
133,Pelicula,Bailey's Billion$,2005,8,tt0379708
134,Pelicula,Dead Fish,2005,2,tt0379240
135,Pelicula,The Works,2005,4,tt0379033
136,Pelicula,Cloud Seven,2005,,tt0379570
137,Pelicula,Night of Henna,2005,3,tt0379402
138,Pelicula,The Perfect Man,2005,8,tt0380623
139,Pelicula,Flirt,2005,2,tt0381190
140,Pelicula,Pretty Persuasion,2005,5,tt0381505
141,Pelicula,Vet hard,2005,2,tt0382365
142,Pelicula,Formosa,2005,,tt0382038
143,Pelicula,Trois couples en quête d'orages,2005,4,tt0381667
144,Pelicula,Things to Do Before You're 30,2005,6,tt0382382
145,Pelicula,Evil Aliens,2005,3,tt0383353
146,Pelicula,Life of the Party,2005,,tt0382717
147,Pelicula,Die Bluthochzeit,2005,4,tt0382572
148,Pelicula,Vom Suchen und Finden der Liebe,2005,1,tt0383041
149,Pelicula,Fastback,2005,,tt0383358
150,Pelicula,Kameleon 2,2005,6,tt0382960
151,Pelicula,Sueño,2005,7,tt0383648
152,Pelicula,A Coat of Snow,2005,8,tt0383274
153,Pelicula,Af banen,2005,8,tt0384194
154,Pelicula,Boo,2005,7,tt0385560
155,Pelicula,Miss Congeniality 2: Armed & Fabulous,2005,3,tt0385307
156,Pelicula,Drivers Wanted,2005,6,tt0385666
157,Pelicula,How the Garcia Girls Spent Their Summer,2005,5,tt0385006
158,Pelicula,The Long Weekend,2005,10,tt0385057
159,Pelicula,Mall Cop,2005,4,tt0383491
160,Pelicula,Point sublime,2005,5,tt0384436
161,Pelicula,Kicking & Screaming,2005,5,tt0384642
162,Pelicula,Charlie's Party,2005,6,tt0385594
163,Pelicula,Lonesome Jim,2005,11,tt0385056
164,Pelicula,The Weather Man,2005,5,tt0384680
165,Pelicula,My Big Fat Independent Movie,2005,9,tt0385890
166,Pelicula,The Godfather of Green Bay,2005,4,tt0385727
167,Pelicula,Vieni via con me,2005,4,tt0384891
168,Pelicula,Le parfum de la dame en noir,2005,9,tt0385933
169,Pelicula,Hitch,2005,3,tt0386588
170,Pelicula,Love for Rent,2005,2,tt0386603
171,Pelicula,Store planer!,2005,1,tt0386802
172,Pelicula,In Her Shoes,2005,12,tt0388125
173,Pelicula,The L.A. Riot Spectacular,2005,11,tt0388193
174,Pelicula,King's Ransom,2005,4,tt0388183
175,Pelicula,My Big Phat Hip Hop Family,2005,3,tt0388287
176,Pelicula,Beauty Shop,2005,3,tt0388500
177,Pelicula,Prime,2005,2,tt0387514
178,Pelicula,Johnny Slade's Greatest Hits,2005,8,tt0389053
179,Pelicula,Killing Cupid,2005,7,tt0389073
180,Pelicula,The Girl from Monday,2005,7,tt0388973
181,Pelicula,A Lot Like Love,2005,6,tt0391304
182,Pelicula,Waqt: The Race Against Time,2005,4,tt0390614
183,Pelicula,Adam and Eve,2005,3,tt0391728
184,Pelicula,When Do We Eat?,2005,4,tt0392908
185,Pelicula,Mozart and the Whale,2005,4,tt0392465
186,Pelicula,Santa's Slay,2005,10,tt0393685
187,Pelicula,The Third Wish,2005,4,tt0393875
188,Pelicula,The Producers,2005,12,tt0395251
