,0,1,2,3,4,5,6
19,3.9,Brad Martin,David Leitch,"In the spring of 1986, no one had heard of Frank Sledge. One year later, Bloodfight 2 was #1 at the box office... And a star was born.",83,sledge: the untold story,2005
20,5.3,"['Julian Adams', 'A. Blaine Miller']","['Julian Adams', 'Weston Adams', 'Joshua Lindsey']","The true love story of the conflict between Captain Robert Adams' dedication to the south, and his love for Eveline McCord, his beloved from the north. Produced, written, and directed by the descendants of Robert and Eveline, this American Civil War tale is an explosive, richly detailed saga of fierce combat, honor and the will to risk all that's precious for love or ... Leer todo",96,strike the tent,2005
21,6.5,Florent-Emilio Siri,"['Robert Crais', 'Doug Richardson']",-,113,hostage,2005
22,7.0,Louis Leterrier,Luc Besson,-,103,unleashed,2005
23,5.9,Terry Gilliam,Ehren Kruger,-,118,the brothers grimm,2005
24,3.0,Lance Mungia,"['Norman Partridge', ""James O'Barr"", 'Lance Mungia']",-,99,the crow: wicked prayer,2005
25,6.5,Doug Liman,Simon Kinberg,-,-,mr. & mrs. smith,2005
26,4.7,Rob Bowman,"['Mark Steven Johnson', 'Frank Miller', 'Zak Penn']",-,97,elektra,2005
27,4.3,mink,"['Steven Seagal', 'Joe Halpin', 'Trevor Miller']","When a government official is killed, an American operative with experience in the Yakuza culture is brought in to investigate.",97,into the sun,2005
28,7.0,Francis Lawrence,"['Jamie Delano', 'Garth Ennis', 'Kevin Brodbin']",-,121,constantine,2005
29,7.2,Peter Jackson,"['Fran Walsh', 'Philippa Boyens', 'Peter Jackson']",-,187,king kong,2005
30,3.6,Karl Kozak,"['Karl Kozak', 'Don J. Rearden']","When a group of poachers are found dead in the deep forests of the Pacific Northwest, a mob of revenge hungry hunters pursue the beast while four high school seniors try to save it.",85,the unknown,2005
31,6.1,Stanley Tong,"['Stanley Tong', 'Hui-Ling Wang', 'Hai-shu Li']",-,122,the myth,2005
32,6.3,Guy Ritchie,"['Luc Besson', 'Guy Ritchie']",-,111,revolver,2005
33,2.7,Dustin Rikert,"['Jeff Wright', 'Robert Yap']",A sexy and lethal female mercenary takes on an international syndicate of weapons smugglers run by the Russian Mafia.,90,lethal,2005
34,7.7,Darko Mitrevski,Darko Mitrevski,"A Macedonian military deserter and his Italian blood-brother are searching for a dead grandmother wrapped up in a stolen carpet, all over the Balkan's criminal underworld.",89,bal-kan-kan,2005
35,3.8,Bobby Guions,Bobby Guions,"Mark is a young assassin hired to take out members of a large drug syndicate. But, he bumps into a mysterious woman and falls for her. Instead of just doing his job Mark throws caution into the wind and breaks all the rules of an assassin to meet her. Now, he finds himself caught between love and a group of assassins hired to take him out.",90,dinner with an assassin,2005
36,2.4,Uwe Boll,"['Elan Mastai', 'Michael Roesch', 'Peter Scheerer']",-,99,alone in the dark,2005
37,5.3,Shin Togashi,"['Hiroshi SaitôKôta Yamada', 'Mitsuteru Yokoyama']",-,119,tetsujin niju-hachigo,2005
38,3.5,Jimmy Nickerson,"['Sholom Gelt', 'Glen Hartford']",The warrior is really forbidden.,91,forbidden warrior,2005
39,8.2,Christopher Nolan,"['Bob Kane', 'David S. Goyer', 'Christopher Nolan']",-,140,batman begins,2005
40,4.3,"['Sebastian Vigg', 'Roland Leyer']",Timo Berndt,A crime fighter dressed as a clown has helped out the police. The now retired clown returns when the German gold reserve is robbed by a criminal gang.,104,der clown,2005
41,4.4,Marcos Siega,"['Brent Goldberg', 'David Wagner', 'Nick Cannon']",A young detective goes undercover at an elite private school to destroy an international stolen car ring.,95,underclassman,2005
42,6.9,Dzhanik Fayziev,Boris Akunin,The film is based on the second book from the Adventures of Erast Petrovich Fandorin series of novels written by the Russian author Boris Akunin. The film takes place in 1877 during the Russian-Turkish war. Erast Fandorin has just escaped from Turkish prison and is trying to get on the Russian side as soon as possible to give important information about the upcoming a... Leer todo,208,turetskiy gambit,2005
43,7.9,Richard Clabaugh,Scott Thomas,"With its high murder rate, the town of Gastonia, N.C., has earned itself the nickname ""Little Chicago."" Cal returns home to Gastonia after college to find his childhood best friend Andre in deep with a local drug dealer.",90,little chicago,2005
44,8.3,S. Shankar,"['Gopal Ram', 'S. Shankar', 'Sujatha']",-,181,anniyan,2005
45,5.9,John Stockwell,Matt Johnson,-,110,into the blue,2005
46,2.8,Ross Boyask,"['Ross Boyask', 'Adrian Foiadelli', 'P.l Hobden']","Left For Dead is a revenge thriller set in a city called Hope, where a crimelord called Kincaid rules with an iron fist. Williams, a former hitman for Kincaid is attacked and left for dead when he tries to leave the organisation. He teams up with Kelso, a kickboxer who had his hands smashed by Kincaid, and together, they seek revenge.",105,left for dead,2005
47,3.5,Gavin Wilding,"['Deborah Brock', 'Jerry Lambert']","A federal agent, Kate Parker arrives in a small rural town to extradite Claire Scott, a young woman suspected of murdering a government scientist. Kate is prevented from delivering her prisoner as the mysterious John Lawson, a rouge agent, now selling classified information on the black market, wants what Claire has - a deadly biological formula. Claire, unaware that ... Leer todo",-,caught in the headlights,2005
48,3.8,Danny Lerner,Les Weldon,Two former CIA operatives must test the bonds of their childhood friendship when one of them is accused of stealing state secrets and jailed in a foreign prison.,88,target of opportunity,2005
49,7.8,Joss Whedon,Joss Whedon,-,119,serenity,2005
50,4.4,James Hunter,"['James Hunter', 'Michael Raffanello']","Reggie tries to escape his sordid past only to be pulled back for one more heist. When the heist goes bad, it leaves a reverend dead with Reggie left to sort out what happened.",103,back in the day,2005
51,5.3,Charley Stadler,"['Thomas Geiger', 'Adam Kreutner', 'David Mitchell']","Traitors, killers and lovers collide in London.",98,dead fish,2005
52,4.5,David van Eyssen,"['Louis Morneau', 'Phillip Badger']",A scientist goes to a bank to meet a pretty bank-teller. His time-machine allows him to go 10 minutes back in time and correct his approaches to her. He's shadowed by 2 FBI agents and the bank gets robbed.,89,slipstream,2005
53,6.1,Tim Oliehoek,"['Anders Thomas Jensen', 'Wijo Koek', 'Jean-Claude Van Rijckeghem']","Bennie, a clumsy criminal who's touchy about his weight, teams up with his adoptive father's biological (serial killer) son, his employees who in his absence turned his snack-bar into a quiche bakery, a suicidal manic-depressive woman and a Yougoslavian who keeps blowing things up unintended. They need to get 300000 Euro to get Bennies father a new liver. Complicating... Leer todo",88,vet hard,2005
54,6.6,Dominique Deruddere,"['Jean Van Hamme', 'Dominique Deruddere', 'Hermann Huppen']","Screaming, shooting, tears and blood changes the party into a nightmare.",92,die bluthochzeit,2005
55,2.7,Michael J. Heagle,"['Matt Saari', 'Michael J. Heagle']","A spaghetti western in science fiction clothing. Competing female bounty hunters track down the ultimate treasure on a planet wracked with turmoil. A drug named psylenol has hit the streets, stolen from a secret military program and reconditioned to be an over-the-counter psychedelic. When the general populace starts developing telekinetic powers, the corrupt governme... Leer todo",90,planetfall,2005
56,3.0,Uwe Boll,Guinevere Turner,-,95,bloodrayne,2005
57,5.1,Rob Cohen,W.D. Richter,-,121,stealth,2005
58,5.1,John Pasquin,"['Marc Lawrence', 'Katie Ford', 'Caryn Lucas']",-,115,miss congeniality 2: armed & fabulous,2005
59,3.7,Jim Wynorski,"['Jim Wynorski', 'William Langlois', 'Paul A. Birkett']",-,88,crash landing,2005
60,7.2,"['Tetsuya Nomura', 'Takeshi Nozue']","['Kazushige Nojima', 'Brian Gray', 'Yoshinori Kitase']",-,101,fainaru fantajî sebun adobento chirudoren,2005
61,7.3,Dana Brown,Dana Brown,"A documentary on the Baja 1000, an annual off-road race held in Baja, Mexico that attracts hundreds of racers, their souped-up machines, and thousands of fans.",97,dust to glory,2005
62,2.4,Ric Moxley,"['Sean Atkins', 'Cauri Jaye', 'Sam Crystal']","A band of mercenaries overtake the city's largest museum to steal its most prized possession, ""The Star of Nefertiti."" However, they didn't expect a notorious jewel thief to be there for the same job.",87,the vault,2005
63,5.9,Martin Campbell,"['Roberto Orci', 'Alex Kurtzman', 'Ted Elliott']",-,129,the legend of zorro,2005
64,5.9,Vincent Ward,"['Vincent Ward', 'Toa Fraser', 'Kely Lyons']",An intimate story set during the 1860s in which a young Irish woman Sarah and her family find themselves on both sides of the turbulent wars between British and Maori during the British colonization of New Zealand.,114,river queen,2005
65,6.3,Louis Leterrier,"['Luc Besson', 'Robert Mark Kamen']",-,87,transporter 2,2005
66,5.3,Michael Worth,Michael Worth,"When Valenitine, a lifelong assassin, tries to leave her old life behind, she enters a world that may be stranger than the one she just left. Searching for the son of a man she has killed she finds the road paved with good intentions can sometimes still have potholes...",101,killing cupid,2005
67,5.2,Hal Hartley,Hal Hartley,A comic drama about a time in the near future when citizens are happy to be property traded on the stock exchange.,84,the girl from monday,2005
68,4.8,Steve Pasvolsky,Steve Pasvolsky,"Poker, Spasm and Blue Flame, are trying to escape the law, school, parents, their demons and a couple of criminals to realise their burning ambition; to meet world class skating champion, Tony Hawk and compete in his skating competition.",90,deck dogz,2005
69,5.3,David J. Burke,David J. Burke,-,99,edison,2005
70,5.3,Young Man Kang,"['Young Man Kang', 'Richard B. Phillips', 'Tony T.L. Young']","""The Last Eve"" is a film that takes the audience on an emotional adventure through history. In a way never before seen, the story of Eve is shown from front to back. We start in the future and ride all the way back to the loss of all innocence. Our ride through time shows us three greatly contrasting tales that in their own unique ways reveal the dark tragedy at the h... Leer todo",88,the last eve,2005
71,7.1,Rian Johnson,Rian Johnson,-,110,brick,2005
72,5.6,Adam Shankman,"['Thomas Lennon', 'Robert Ben Garant']",-,95,the pacifier,2005
73,4.3,Jesse V. Johnson,Jesse V. Johnson,-,83,pit fighter,2005
74,5.5,Lee Daniels,Will Rokos,"When an assassin is diagnosed with terminal cancer, she decides to carry out one final killing, assisted by her lover and stepson, Mikey.",93,shadowboxer,2005
75,2.9,Peter Sullivan,"['Max Miller', 'Kasim Saul']","Street fighter Victor Knox (Andre McCoy), just freed from prison, needs money to be re-united with his wife and child. When invited to join an underground fight tournament promising easy cash, he quickly signs up. Under constant surveillance by virtual spectators, the matches becomes increasingly violent; Vic soon finds himself held captive in a game of endless fighti... Leer todo",90,game over,2005
76,5.0,James Seale,"['Neil Elman', 'James Seale']","Every day, millions of people descend into underground parking garages, get into their cars and drive to the safety of their homes. But tonight, five levels down in a deserted corporate parking structure, financial analyst Tom Weaver won't be going home. After finishing a late night business deal, Tom arrives at section E5 of the garage only to discover his car won't ... Leer todo",86,throttle,2005
77,6.3,Jean-François Richet,"['John Carpenter', 'James De', 'Monaco']",-,109,assault on precinct 13,2005
78,6.8,Michael Bay,"['Caspian Tredwell-Owen', 'Alex Kurtzman', 'Roberto Orci']",-,136,the island,2005
79,4.1,Kelly Schwarze,Edward Dentzel,"An independent filmmaker, Kevin Sanderson, has his best screenplay stolen by Hollywood uber producer Robert Wynn. Now the film is coming out and Kevin schemes with his old cast and crew to steal the premiere print and get his rightful credit.",105,the indie pendant,2005
80,5.4,Laurits Munch-Petersen,"['Laurits Munch-Petersen', 'Lars Andreas Pedersen']",-,80,ambulancen,2005
81,7.6,Andrew Niccol,Andrew Niccol,-,122,lord of war,2005
82,5.5,Les Mayfield,"['Jim Piddock', 'Margaret Oberman', 'Stephen Carpenter']",-,83,the man,2005
83,7.4,David Cronenberg,"['John Wagner', 'Vince Locke', 'Josh Olson']",-,96,a history of violence,2005
84,5.8,Sturla Gunnarsson,"['Anonymous', 'Andrew Rai Berzins']",-,104,beowulf & grendel,2005
85,5.4,Karyn Kusama,"['Phil Hay', 'Matt Manfredi', 'Peter Chung']",-,93,æon flux,2005
86,6.1,Xavier Durringer,"['Véra Belmont', 'Dida Diafat', 'Xavier Durringer']",The Biography of an incarcerated petty thief receiving a Second Chance. To become the first foreigner to become Muay Thai World Champion. An intimate immersion into the Muay Thai Art of fighting. Shot for over 5 months in Thailand and in the best Muay Thai Training Camp. Dida is playing himself fighting against the actual Muay Thai Champions. Real fights filmed live i... Leer todo,105,chok-dee,2005
87,2.2,A. Raven Cruz,A. Raven Cruz,"When ""The One"" dies, Orpheum must find the ""Other One.""",97,the helix... loaded,2005
88,5.1,Bruce Hunt,"['Michael Steinberg', 'Tegan West']",-,97,the cave,2005
89,4.3,Steve Boyum,"['Ken Solarz', 'Bart Baker', 'Keith Alan Bernstein']",-,80,supercross,2005
90,6.4,Tony Giglio,Tony Giglio,-,106,chaos,2005
91,4.5,Damon Dash,"['Blue Moreno', 'Damon Dash']","Three Philadelphia-based gangstas -- Beans, Dame and Loco -- are on a collision course with one another for turf. Alliances are forged and broken and lifelong friendships end in violence as each crime lord schemes to get the upper hand.",94,state property 2,2005
92,6.3,Jon Favreau,"['Chris Van Allsburg', 'David Koepp', 'John Kamps']",-,101,zathura: a space adventure,2005
93,5.2,"['Shinji Higuchi', 'Cellin Gluck']","['Harutoshi Fukui', 'Satoshi Suzuki']",A drama set during World War II where a submarine carrying a secret weapon attempts to stop a planned third atomic bombing of Japan. Based on Harutoshi Fukui's novel Shuusen no Lorelei.,128,lorelei,2005
94,4.2,Eduardo Barraza,Adolfo Franco,-,111,la sombra del sahuaro,2005
95,6.5,Steven Spielberg,"['Josh Friedman', 'David Koepp', 'H.G. Wells']",-,116,war of the worlds,2005
96,3.9,Dmitriy Fiks,"['Elena Karavaeshnikova', 'Chris Sturgeon', 'Sergey Fiks']","In the midst of World War 2, intelligence services from England, Germany and Russia collided in a fierce fight for the mind of Nicky Raus, a genius German Jewish scientist who has been developing a powerful state-of-the-art secret weapon.",88,the second front,2005
97,3.6,John Alexander Jimenez,"['Wayne Wallace', 'John Alexander Jimenez']","Based on actual events, the action film Fugitive Hunter offers a look at what life was like for the men and women who engaged in this profession before the laws changed dramatically at the turn of the 21st century.",88,fugitive hunter,2005
98,7.5,Steven Spielberg,"['Tony Kushner', 'Eric Roth', 'George Jonas']",-,164,munich,2005
99,5.7,Alex Alamul,Natalie Zhivolup,"Robbery. Murder. Rape. All in a days work for a young psychopath. But his latest hostage isn't exactly an angel either. Blackmailing her neighbor to cure him of cheating on his wife turns out to be not such a good idea. As Martin cuts a bloody swath through the back roads of the San Francisco Bay Area with Jennifer in tow, two S.F. Homicide detectives race the clock t... Leer todo",-,wrong turn,2005
100,3.7,Neil Oseman,"['James Clarke', 'Neil Oseman']","Street sweeper Joe Fallow is approached by the ailing Grim Reaper who offers to train him as his replacement, becoming the new 'face of death'. Elsewhere in town, an evil force threatens to merge the worlds of Hell and Earth into one. And only Joe, assisted by an enigmatic supernatural bounty-hunter, can stop it from happening.",98,soul searcher,2005
101,3.3,Ellory Elkayem,"['William Butler', 'Aaron Strongoni']","A group of teenagers, in an attempt to rescue their friend from an evil corporation, end up inadvertently releasing a horde of bloodthirsty zombies.",88,return of the living dead: necropolis,2005
102,7.8,Michael Urnikis,Michael Urnikis,"A desperate prostitute seduces Trent, a recently released ex-con, to help her escape her pimp. Only things go horribly wrong when Trent tries to buy her from her pimp and things get violent.",123,black days,2005
103,3.8,Jonas Kvist Jensen,"['Kim Sønderholm', 'Jonas Kvist Jensen', 'Claus Lund']","Michael and Jim are contemplating a change of career, but something comes in the way..",87,brutal incasso,2005
104,5.4,Emilio Ferrari,Emilio Ferrari,Five teenagers on a trip get caught up in a murder triangle and must survive to escape the snow filled mountains.,90,i know what you did last winter,2005
105,5.5,"['Anubhav Sinha', 'Maqbool Khan']","['Yash Gawli', 'Yash Keswani', 'Anubhav Sinha']",A team of specialists must catch a terrorist before he carries out an attack.,152,dus,2005
106,5.8,Aleksey Sidorov,Aleksey Sidorov,"A boxer, blinded after the lost fight, decides to steal money for operation from his manager, who forsaken him.",132,boy s tenyu,2005
107,5.1,Mikey Hilb,Steven Sessions,"A coming of age story about a teenager working at an extreme sports camp as a dishwasher and his relationship with the chef, who we come to find out was a skateboarding pioneer back in the day. Set at a fully operational extreme sports camp in Temecula, CA called Point X Camp.",90,dishdogz,2005
108,4.6,Vikram Bhatt,"['Robin Bhatt', 'Vikram Bhatt']","Modern day secular India is held at ransom by international extortionist, Baba Sikiander and his brothers, Aftab and Sameer.",159,elaan,2005
109,3.1,Fred Olen Ray,"['Lisa Morton', 'Brett Thompson']",-,90,glass trap,2005
110,7.1,Fedor Bondarchuk,"['Iskander Galiev', 'Yuriy Korotkov']",-,139,9th company,2005
111,6.8,Jamil Nelson,Jamil Nelson,-,-,internetrix,2005
112,5.6,Kaige Chen,"['Kaige Chen', 'Tan Cheung']","Empowered by the love of a slave (Jang), a royal concubine (Cheung) is given the chance to make an extraordinary decision.",121,the promise,2005
113,5.1,Johannes Jaeger,Johannes Jaeger,"Welcome to the future. Civilization has been obliterated by natural catastrophes and global economic collapse. In the rotting skeletons of once great cities, the remnants of mankind struggle to survive under the brutal reign of vicious warlords who rule by fear and the power of the fist. The only hope for a courageous band of street urchins is the brave fighter Jonas,... Leer todo",102,kampfansage - der letzte schüler,2005
114,5.2,Andrzej Bartkowiak,"['Dave Callaham', 'Wesley Strick']",-,105,doom,2005
115,4.2,Othman Abo Labn,Ahmed El-Beh,group of friends helping their friend to start her project in sharm el sheikh,-,ahlam omrena,2005
116,7.0,Sam Mendes,William Broyles Jr.Anthony Swofford,-,125,jarhead,2005
117,2.5,"['Thomas Frydetzki', 'Annette Stefan']","['Wilhelm Busch', 'Thomas Frydetzki', 'Laurens Straub']","Max and Moritz are two brothers living a life of petty crime. After the two boys steal a car, they are sent to a boot camp; stole another car and when they acquire the key to their military school's ordinance depot, things start to change.",87,max und moritz reloaded,2005
118,5.7,Gérard Pirès,"['Gilles Malençon', 'Gérard Pirès', 'Jean-Michel Charlier']",-,102,les chevaliers du ciel,2005
119,5.9,Tony Scott,"['Richard Kelly', 'Steve Barancik']",-,127,domino,2005
120,2.8,Nick Vallelonga,Nick Vallelonga,A serial killer is let loose to hunt down and kill alien beings who can only survive by inhabiting human bodies,93,choker,2005
121,2.8,"['Lou Angeli', 'Bill Lewis']",Nhu Ha Le,-,92,keson,2005
122,1.9,"['Sarah Nean Bruce', 'Eduardo Durão']","['Karrie Melendrez', 'Sherri Strain', 'Michael David Stewart']","After defeating Dracula, Van Helsing is granted immortality by the church to pursue and eradicate vampires from the face of the earth. His hunt leads him to a bloody showdown between his slayers and an army of demons.",82,way of the vampire,2005
123,3.7,Robert Rodriguez,"['Robert Rodriguez', 'Marcel Rodriguez', 'Racer Rodriguez']",-,93,the adventures of sharkboy and lavagirl 3-d,2005
124,3.5,Sidney J. Furie,Greg Mellott,A group of U.S. soldiers defy their country when they release mistreated prisoners.,103,american soldiers,2005
125,6.2,John Gulager,"['Patrick Melton', 'Marcus Dunstan']",-,95,feast,2005
126,5.9,Zsombor Dyga,"['Zsombor Dyga', 'Balázs Lovas']",Probably in our world there are no coincidences but then we have to admit that up there a lot of beings could be working overtime. And here in our place in the left corner of the lukewarm suburb they are really doing their best.,74,kész cirkusz,2005
127,7.0,Prachya Pinkaew,"['Napalee', 'Piyaros Thongdee', 'Joe Wannapin']",-,111,honour of the dragon,2005
128,5.7,Dustin Rikert,Dustin Rikert,-,-,the nowhere man,2005
129,6.1,Hark Tsui,"['Yusheng Liang', 'Hark Tsui', 'Chi-Sing Cheung']",Seven warriors come together to protect a village from a diabolical General.,153,qi jian,2005
130,5.3,Vasiliy Chiginskiy,"['Ilya Avramenko', 'Igor Evsukov']","The film is based on the true story of Captain Marinesku and set in 1944 during WWII at the Russian Navy Base. Young and beautiful Tanka is in love with Aleksandr Marinin, the brave Captain of the Russian submarine. He is under the KGB surveillance, and his life is at risk. He takes his boat to fight the Nazi fleet, and he cannot come back home without a victory.",99,pervyy posle boga,2005
131,6.8,John Singleton,"['David Elliot', 'Paul Lovett']",-,109,four brothers,2005
132,-,Bill Regan,"['Bill Regan', 'Michael Weber']",-,-,the adventures of buster smith,2005
133,5.7,V.V. Vinayak,"['V.V. Vinayak', 'Rajendra Kumar']","Prior to his marriage, a young man asks for the property of his fiancee's father, a millionaire, to be written in his name.",139,bunny,2005
134,4.8,William Tannen,Bruce Haskett,A detective comes to the aid of an aged diamond cutter.,97,the cutter,2005
135,7.6,Ram Gopal Varma,"['Manish Gupta', 'Sarim Momin']","Subhash Nagre runs a parallel government in the city where he has a cult following. When his enemies plot to murder him, his son takes charge and stands up against them.",124,sarkar,2005
136,4.6,Sreenu Vaitla,"['Bhupati Raja', 'Sreenu Vaitla', 'Kona Venkat']",Govindarajulu (Chiranjeevi) is a labor leader who enjoys life in his own entertaining way. His son Siddardh (Chiranjeevi) heads a popular TV channel. Govindarajulu raises his son Siddardh on his own as his wife dies when Siddardh was a kid. Siddardh and Swetha (Rimmi Sen) fall in love. They get married. But Swetha has a secret mission of separating father and son. The... Leer todo,162,andarivaadu,2005
137,6.2,Shûsuke Kaneko,"['Yû Koyama', 'Mataichirô Yamamoto', 'Yoshiaki Kawajiri']","Young assassins Azumi and Nagara continue their mission to prevent a civil war. In their hunt for Masayuki Sanada, who is protected by both an army and a dangerous clan, they meet Ginkaku, a person who shows a remarking resemblance with former friend Nachi.",108,azumi 2: death or love,2005
138,2.6,Martin Munthe,Mat Nastos,"The USS Newark has been lost at sea, carrying top-secret cargo from experimental military project. Finally, the submarine is discovered sixty miles off the coast of California.",97,stinger,2005
139,6.8,David Ayer,David Ayer,-,116,harsh times,2005
140,6.0,Kang Woo-suk,Jin Jang,A public prosecutor looks to bring down a corrupt public official.,148,gonggongui jeog 2,2005
141,5.5,Dolph Lundgren,"['Bryan Edward Hill', 'Dolph Lundgren']","A Russian ex-Spetsnaz working as a mechanic in LA accepts a job freeing a kidnapped woman in Saint Petersburg, as the mob boss also killed his wife and son 7 years ago. The body count begins.",94,the mechanik,2005
142,6.1,Stephen Fung,"['Stephen Fung', 'Yiu Fai Lo']","A former secret agent's past catches up to him, and his two children have to rescue him before it's too late.",102,jing mo gaa ting,2005
143,8.2,"['James Mc', 'Teigue']","['Lilly Wachowski', 'Lana Wachowski', 'David Lloyd']",-,132,v for vendetta,2005
144,3.6,Ray Ellingsen,Ray Ellingsen,"A man returns to his small home town from the Vietnam War and discovers corruption, graft, a crooked Sheriff and other dirty deeds.",93,the rain makers,2005
145,3.7,Rahul Rawail,Sanjay Chhel,An international terrorist is hired to assassinate the U.S. President.,125,jo bole so nihaal,2005
146,6.0,A. Karunakaran,"['A. Karunakaran', 'Kona Venkat']",Balu is about a youngster who is ready to sacrifice everything he had for the sake of good.,169,balu,2005
147,4.6,K. Subhash,Naeem-Ejaz,"A police offer is hellbent to arrest a notorious terrorist who is planning to destroy Mumbai, as well as to settle a personal score with him.",141,insan,2005
148,6.3,"['Andrew Lau', 'Alan Mak', 'Ralph Rieckermann']","['Shuichi Shigeno', 'Felix Chong']",-,107,tau man ji d,2005
149,6.0,"['Singeetam Srinivasa Rao', 'Dinesh Shailendra']","['Kamal Haasan', 'Saurabh Shukla']",A bike rider and three small-time crooks kidnap a rich man's son for a huge ransom. But they soon discover that they have the wrong boy who is the illegitimate son of a police officer.,152,mumbai express,2005
150,6.2,Miko Lazic,"['Vladimir Cosic', 'Miko Lazic']","Three brothers went from a small village in Bosnia, to live in Sweden. The first fled to Sweden, escaping from the police in Yugoslavia, after which the other two brothers left after him.",105,made in yu,2005
151,5.9,Ole Schell,Cliff Tang,"Evan's tame corporate days are over. Newly initiated into a powerful society of Asian Mobsters, Evan Young is suddenly embroiled in a world of fast money and fast times. His friend and leader of the sect, Shingo, is a rising star in the Triad Society. Together, along with the reluctant but reliable Lee, crooked cop Janus, and loose-cannon Gin, the boys fight, extort, ... Leer todo",87,ronin boys,2005
152,5.6,Richard Lowry,"['Richard Lowry', 'Chris Patton']","This is the battle to end all battles and pulse-pounding World War II action and intergalactic intrigue! Defending freedom and democracy is the incredible Yellow Jacket, Army fighter pilot turned winged superhero, now leading America's charge against Evil! He must battle the deliciously deadly DRAGON FLY and her JAPBOTS, outsmart an infamous Nazi scientist and destroy... Leer todo",98,monarch of the moon,2005
