,titulo,anio,puntuacion_rotten
946,One in a Million,2008,0
947,Shades of Hope,2008,
948,Chemical Fiction,2008,
949,Scarlet Widow,2008,
950,The Stoyanova Incident,2008,
951,Convenience,2008,80
952,Macbeth's Disciple,2008,
953,Trunk: A Love Story,2008,
954,Den perfekta bilden,2008,
955,Kingdom Come,2008,27
956,Heart Shot Grand Prix,2008,
957,The Challenge,2008,
958,Voices of the Dust: Prelude,2008,
959,The Mighty She-Ro,2008,
960,Ai,2008,
961,Roomies: High School White Kids,2008,
962,Batman Rebuilt,2008,
963,Board of Death,2008,
964,The Art of Movement,2008,
965,Brothers Forever,2008,
966,White Tiger Yellow Tiger,2008,
967,Echelon,2008,
968,An Racán,2008,
969,How to Be a Loan Shark,2008,
970,Certainty,2008,33
971,Hard Times in the Bokken Brotherhood,2008,
972,Look Again,2008,
973,The Prefect,2008,
974,Bad Man,2008,
975,Snitchers,2008,
976,Nunchaku,2008,
977,Mi Pen,2008,
978,"Hi, I Killed the World",2008,
979,Journey of Death,2008,
980,Welcome to Sundown,2008,
981,Run for Your Life,2008,71
982,The Life Guard Man,2008,
983,An Axe to Grind,2008,
984,Out of Indiana,2008,
985,Pure Random,2008,
986,The Most Dangerous Game,2008,20
987,Gravity,2008,96
988,Lady D,2008,
989,Lefty,2008,67
990,Georgy,2008,
991,Sean,2008,
992,Laundry,2009,
993,Devil My Cry,2009,
994,Las Cartas,2009,
995,Fifty Fifty,2009,
996,Dt.Narubleachballimon-oh,2009,
997,New Fish,2009,
998,Sutorendjia - muko hadan,2009,
999,Creativism,2009,
1000,Bounty,2009,28
1001,AVR Advent,2009,
1002,The Figure of Authority,2009,
1003,2081,2009,
1004,Calibre,2009,
1005,The Hunt for Gollum,2009,
1006,Crossed,2009,
1007,Born That Way,2009,
1008,The Cypherian,2009,
1009,Die M-Akte,2009,
1010,Prince Charming,2009,46
1011,Treasury Men in Action,2009,
1012,WarZone,2009,
1013,Veer!,2009,
1014,[Sun]Dust,2009,
1015,Six and a Half,2009,
1016,A Midnight Run,2009,
1017,VS,2009,
1018,Film Noir,2009,51
1019,Trafficking,2009,
1020,Arthur's Lore,2009,
1021,Dead Minds,2009,
1022,The 100th Job,2009,
1023,The Knights Divide,2009,
1024,RoughRider,2009,
1025,Nikki and Viv,2009,
1026,A State Without Smoking,2009,
1027,Dark Exchange,2009,
1028,The Union,2009,
1029,Closet,2009,
1030,Brite Eyes,2009,
1031,Suspect Down,2009,
1032,Man Vs.,2009,50
1033,Closing Time,2009,-
1034,L'ultima volta,2009,
1035,Kick Me,2009,
1036,Ruined,2009,
1037,Layla,2009,92
1038,Withered Flowers Blooming,2009,
1039,Hassassins,2009,
1040,Rikki,2009,
1041,Stygian Horizon,2009,
1042,Eat a Heart Attack,2009,
1043,Lundon,2009,
1044,Street Angel,2009,77
1045,Soft Might,2009,
1046,Alexandria,2009,
1047,Du3l @ G4nryu 15l4nd,2009,
1048,The Honeysting,2009,
1049,Teleportation,2009,
1050,Saved,2009,
1051,Gideon the Great: The Flying Ace,2009,
1052,Time-@#*%ed,2009,
1053,Entre líneas,2009,
1054,Eye of the Holy See,2009,
1055,Itchy Sneezy Whizzy,2009,
1056,Scorpion 5,2009,
1057,Pack a Lunch!,2009,
1058,Elusion,2009,
1059,Nødutgang,2009,
1060,The Hurricane Fist,2009,
1061,Dietrich,2009,
1062,The Seventh Shadow,2009,
1063,Shotgun Wedding,2009,45
1064,Jericho: The Promise Fulfilled,2009,
1065,Dead Exit,2009,
1066,Paula Peril: Mystery of the Crystal Falcon,2009,
1067,The Water,2009,100
1068,The Game,2009,77
1069,Bridge,2009,
1070,"Lions, Tigers, Bears",2009,
1071,The Professionals,2009,89
1072,A Time for War II,2009,
1073,Three Guns and a Shovel,2009,
1074,To Hell We Ride,2009,
1075,Pigeon: Impossible,2009,
1076,The Broken Dawn,2009,
1077,The North Kingdom,2009,
1078,Loaf of Bread,2009,-
1079,"Sex, Trafficking and Luchadores",2009,
1080,The Enduring Call,2009,
1081,Shabu Shabu Manga,2009,
1082,Zombie Office,2009,
1083,"The Murder: A Chad, Matt & Rob Interactive Adventure",2009,
1084,Grindhouse: Collection of Non-Created Films,2009,
1085,The Package,2009,42
1086,Burden,2009,50
1087,Trigger,2009,-
1088,Silence of Night,2009,
1089,Official Selection,2009,
1090,No Way Through,2009,
1091,The Swear Police,2009,
1092,Spaceman on Earth,2009,
1093,Solatrium,2009,
1094,Turbo,2009,71
1095,Robert Shaw,2009,
1096,Level Zero,2009,
1097,Overturn,2009,
1098,Adventure Now,2009,
1099,Soulbot,2009,
1100,Massacrator,2009,
1101,Just Playin,2009,
1102,Fueled,2009,
1103,Greener Grass,2009,82
1104,The Reclamation of David Simms,2009,
1105,Guns Don't Kill,2009,
1106,Johnny Kilraper and the Arbiter of Silence,2009,
1107,Whaling and the Inherent Dangers Therein,2009,
1108,L'homme et la bête,2009,
1109,Tantalus Dinner,2009,
1110,Vampires in Vienna,2009,
1111,The Cage That Is My Beauty,2009,
1112,Quantum Age,2009,
1113,On the Edge,2009,50
1114,Level Playing Field,2009,
1115,Catastrophe!,2009,
1116,Swety,2009,
1117,The Force,2009,87
1118,Transarabic Express,2009,
1119,Concrete River,2009,
1120,1:0,2009,
1121,Here's to the Hopeless,2009,
1122,Family Man,2009,
1123,Sssleepy Time,2009,
1124,One Day,2009,93
1125,Ten Hits,2009,
1126,Point of Light,2009,
1127,P.S.A,2009,
1128,The Dogwalker,2009,50
1129,Makazie One,2009,
1130,The Unreal Reality,2009,
1131,Wellcolm,2009,
1132,The Wheel Goes Round,2009,
1133,The One Last Time,2009,
1134,The Watcher in the Woods,2009,52
1135,Halifirien,2009,
1136,Shooting 180 Degrees,2009,
1137,Samurai sentai Shinkenjâ Ginmakuban tenkawakeme no tatakai,2009,
1138,Los últimos,2009,
1139,Excursion,2009,92
1140,RED like HELL: The Red Ghost,2009,
1141,GT: Regret Through Dreams,2009,
1142,Greater Than Less Than,2009,
1143,What's in the Box,2009,
1144,The Fakers,2009,11
1145,15 Minutes,2009,32
1146,Jock Butterscotch,2009,
1147,Let Old Ghosts Rest,2009,
1148,Blood from a Stone,2009,-
1149,My Name Is Harold,2009,
1150,Death Warrant,2009,0
1151,Man Hunt,2009,93
1152,Darkstorm,2009,
1153,"Peace, Be Still",2009,
1154,Snow Many Possibilities,2009,
1155,"So Long, and Good Night",2009,
1156,1881 Zombies,2009,
1157,Grapple and Chop,2009,
1158,Way Up North,2009,
1159,Lambs,2009,
1160,How to Marry a Mink,2009,
1161,Island of the Gondoliers,2009,
1162,Res Q,2009,
1163,Hard Cost,2009,
1164,Minutes to Midnite,2009,
1165,A Dim Light,2009,
1166,Five Minutes Flat,2009,
1167,Afro Samurai: Flesh and Bone,2009,
1168,Apprehension,2009,
1169,A Five Finger Discount,2009,
1170,Ball's Out!,2009,
1171,Hot Action,2009,
1172,Stranglehold,2009,
1173,Jeopardy,2009,
1174,116 Seconds,2009,
1175,The Tower's Cellar,2009,
1176,Tuer encore? Jamais plus!,2009,
1177,Hair and Diamonds: Exercise,2009,
1178,Theosaurology,2009,
1179,Difficult to Stay Alive and Die,2009,
1180,Mahlen,2009,
1181,Momotarô,2009,
1182,The Huntleigh Files,2009,
1183,Code Name: Dragonfly,2009,
1184,Awaken,2009,57
1185,Four Deep,2009,
1186,Descent,2009,
1187,Lauren's Letter,2009,
1188,King of the Waves,2009,
1189,Highly Confidential,2009,
1190,La boya,2009,
1191,If You Can't Stand the Heat...,2009,
1192,Jagged Shores,2009,
1193,Aaaaagh! A Monster!,2009,
1194,Nightlight,2009,14
1195,Shatranj: Your Move,2009,
1196,Playing Dead,2009,
1197,Missionary's Soul,2009,
1198,3 1/2,2009,
1199,Tsel Over,2009,
1200,The Petrol Can Rider,2009,
1201,Bad Blood,2009,80
1202,Blue Mountain,2009,
1203,Dinnertime,2009,
1204,"Hey, Brother",2009,
1205,The Adventures of Kid Kung Fu!,2009,
1206,Cutud,2009,
1207,Greenside,2009,
1208,Mad-City,2009,
1209,Reset,2009,71
1210,One Hour 2 Live,2009,
1211,Privateer,2009,
1212,Stifle,2009,
1213,Somebody to Love,2009,12
1214,Run 2,2009,
1215,Tufty,2009,
1216,Torn,2009,100
1217,Clouds: Death of an Airman,2009,
1218,Big Bigger Biggest,2009,
1219,I Project,2009,
1220,The Lorax: He Speaks for the Trees,2009,
1221,Fetch,2009,
1222,Cencoroll,2009,
1223,Part Two: The Warm Mission,2009,
1224,Slick,2009,
1225,Sheroes,2009,40
1226,Trust Me,2009,52
1227,Tijuaneros,2009,
1228,Le petit dragon,2009,
1229,Vauville Dead,2009,
1230,Billy's Birthday,2009,
1231,Boxer,2009,
1232,Evolution,2009,100
1233,Bullet Wound,2009,
1234,Kapital,2009,
1235,The Chase: Part 2 - Enter the Mystery Woman,2009,
1236,The 1000w Bulb,2009,
1237,The Interview,2009,51
1238,Sons of Lemuria,2009,
1239,Novacorp,2009,
1240,Never to Turn Back,2009,
1241,Propheteering,2009,
