puntuacion_rotten,puntuacion_imdb,direccion,guion,argumento,duracion,genero,titulo,id_pelicula
,8.1,Jon Truei,"['Jon Truei', 'Max Parr']","Three high school students are forced to make up a failed chemistry test during after school detention. Over the course of the afternoon, they discover that their eccentric Chemistry teacher, Eugene Yamamoto, has been leading a secret double life as a costumed crime-fighting Power Ranger. When a mutant lobster that Yamamoto left in the hands of the police escapes and ... Leer todo",12,Accion,secondary education,tt2378088
83,-,"['Wilke Itzin', 'Geoff Mastro', 'Matt Mc', 'Gee']",Wilke Itzin,A man at the end of his rope finally snaps.,12,Accion,snap,tt2378461
,7.7,Nate Adams,Nate Adams,"This is an action short film with fantastic comedy elements -- An aging MMA fighter is being forced to take a dive in a cage fight by a tough Biker Gang. A spectacular high speed cage fight ensues, complete with an amazing fight amongst the crowd. In the end a great comedy twist reveals the Bikers are not so... Bad Ass.",8,Accion,bad ass bikers,tt2381786
,7.8,Nick Leisure,Nick Leisure,"Upon the gust of an ill wind, a dollar travels down an evil path. Is this really the root of the evil?",13,Accion,the root of all evil,tt2386780
,7.6,Patrick Hagarty,Patrick Hagarty,"Bradley Moore is having a BAD day. He gets dumped, evicted and fired all before lunch. But when a stranger offers Brad a Golden Ticket, allowing him act without consequence for the remainder of the day, things take a turn...",10,Accion,the golden ticket,tt2392433
,-,Claude Miles,Claude Miles,-,-,Accion,we are balance,tt2390532
,7.3,"['Tyson Persall', 'Tyson Wheeler Persall']",-,"Life Life in in Space Space is a concept TV show/short film that is about fanciful characters in space working together and getting along despite radical differences. It centers on the themes of tolerance and 'don't judge a book by its cover'. Some people have said, 'It's like Space Balls for the 90's'. The truth is, political correctness on a space ship, an isolated ... Leer todo",14,Accion,life life in in space space,tt2401693
,-,"['Dan Curry', 'Kelly Brown']",Valentine Whittaker,A mysterious young woman exacts her revenge on the men that raped her years ago.,19,Accion,the chronicles of elijah sincere,tt2401763
,-,Chris Cresci,-,"A connection to nature, a place in the world, an artistic outlet, and a need to constantly push our limits. For this group of Southern California climbers, rock climbing isn't just a sport, its an outlet, an escape, and a way of life. 'Why We Climb' explores this raw passion and commitment through its poetic and cinematography-driven aesthetic.",13,Accion,why we climb,tt2399556
45,-,Julian Chojnacki,Racheal Seymour,"America has five branches of the military... Sixteen different intelligence agencies... A thousand elite police forces... And one woman keeps them all in line! HEARTBURN While investigating the disappearance of an US Marine recruit at a top secret SERE (Survival, Evasion, Resistance & Escape) training site, AVRIL HEART, an undercover Department of Homeland Security ag... Leer todo",15,Accion,heartburn,tt2402110
,6.5,"['Bryan Mc', 'Adams']","['Bryan Mc', 'Adams']",A parody on Black Ops 2 zombie multi-player.,13,Accion,black ops ii zombies in real life,tt2409646
15,8.4,Javier Grillo-Marxuach,Javier Grillo-Marxuach,"A hard-boiled detective, on the trail of a missing 8-year-old girl, must infiltrate an underground club catering to the vilest desires of a very select clientele.",15,Accion,minotaur,tt2407616
,7.0,Keenan Mock,"['Keenan Mock', 'Hunter Markham', 'Seth Craven']","After a jailbreak on an interplanetary POW transport ship, a prison guard loyal to his culture an commander is shown the true nature of his lifelong enemy. Coming face-to-face with a captain leaves him questioning everything he has been taught. Should he continue to blindly follow the rhetoric of his society or finally make his own decisions.",16,Accion,no horizon,tt2415484
,-,José Menéndez,José Menéndez,"El Hijo Del Sur, a Mexican wrestler who fights in the ring and cooks out of it decides to go to New York City in order to protect his cousins. Without knowing, he gets the chance to become something he could only dream about. This story full of action, twists, Mexican humor and folklore seeks to explore a fresh vision of what is called the mythical Cine De Luchadores ... Leer todo",29,Accion,el hijo del sur,tt2415836
,-,Aaron L. Williams,"['Crystal Storm', 'Aaron L. Williams', 'Tenesha Williams']","In his lifetime Stefano Terenzio had a merciless ambition for absolute power. A generation later, what started with one man's ego will determine the fate of the whole word. For centuries a secret organization that has been controlling world governments and religion since the dawn of man, known as The Roshaniya. They have lied, sacrificed man by the thousands, and mani... Leer todo",10,Accion,synarchy: the awakening,tt2426994
,-,Joe Callahan,"['Joe Callahan', 'Dallas Holbeck']","John, a young impressionable man finds himself in a moral battle between right and wrong after his beloved wife is killed. dissensions from his past will ultimately influence his future as he seeks closure.",18,Accion,requital,tt2434676
,-,Cale Mitchell,Cale Mitchell,"Year 2074. After the Rend, a vote to separate the wealthy East from the resource depleted, drought-stricken West, Eugene McKenna, a schizophrenic fruit peddler, is interrogated as a suspected smuggler of top-secret desalinization material at the tightly controlled border checkpoint, Alton Crossing.",10,Accion,alton crossing,tt2436788
,-,Eric J. Nelson,Eric J. Nelson,A young boy must use his imagination to soothe a savage beast -- his own sister.,3,Accion,siszilla,tt2445286
,-,Mike Cuenca,"['Mike Cuenca', 'Ashlee Elfman']",A rookie cop is the sole person with free will in a world where peace has eradicated all violence.,8,Accion,sad bastard hero,tt2449350
,-,Brian Virostek,-,"Human movement in the landscape and seascape offer a series of points of view which coalesce into an island. Filmed near Sacheon, in Gyeongsangnam-do, South Korea. Shot on Tri-X Super 8, hand processed negative in a Lomo tank, enlarged to 7363 16 mm and processed on a Kodak Prostar operated by La Cuve co-operative in Montreal. The activity of the expanded grain contra... Leer todo",8,Accion,island,tt2458836
70,-,Emma Robertson,Kasimir Zierl,"A murderer is on the loose, in the rain-soaked streets, in the dead of night. A policeman, hell-bent on his capture, is on the hunt. The hunt for a killer. It is a detective Noir film, hard boiled down to it's core elements. But, the fear is still there, the thrill and the danger.",4,Accion,echo,tt2461442
70,-,Emma Robertson,Kasimir Zierl,"A murderer is on the loose, in the rain-soaked streets, in the dead of night. A policeman, hell-bent on his capture, is on the hunt. The hunt for a killer. It is a detective Noir film, hard boiled down to it's core elements. But, the fear is still there, the thrill and the danger.",4,Accion,echo,tt2837354
,-,Ben Hlavaty,"['Laurie Cummings', 'Ben Hlavaty', 'Paul Lister']",-,8,Accion,target date,tt2479518
64,-,Will Webb,"['Aran Bruce-Caddick', 'Will Webb']","Bo Peep is ready to kill a mysterious man- but the Man Who Cried Wolf holds her back. He has his own reasons for revenge on this individual- and as the two recount their stories, it becomes clear that this criminal's identity is as shocking as his acts.",8,Accion,by hook or by crook,tt2481144
,8.0,Fabian Driehorst,Fabian Driehorst,Three children are playing secretly on the Scrapmans ground and find something much more exciting than they ever expected: movies where they can be part of.,10,Accion,der schrottmann,tt2490122
,7.9,Pete Fitz,Pete Fitz,"A teenage boy, teeming with hormones, must carry a ten-foot ladder across town to reach his young love's bedroom window.",7,Accion,the ladder,tt2501348
,-,Anson Fogel,Anson Fogel,"The death of identity. The nature of place. The loss of a way of life. Death of The Bar-T explores these themes through the intense, careful observation of a man swimming in a place much larger than his story, and the quiet, radical transformations of the the man and the world around him.",17,Accion,death of the bar-t,tt2512520
,7.4,Daniel Stessen,Daniel Stessen,"Set in a crumbling black-and-white futuristic metropolis, void of creativity and color, the city is traversed by The Gold Sparrow and her nefarious side kick, The Ring Leader. Together they scour the gray-scale streets, stealing the color from anyone daring enough to bring art back into their bleak world. Our heroes, The Strongman, The Fool, and The Monk, perform in t... Leer todo",13,Accion,the gold sparrow,tt2515510
,7.6,"['Adrian Castro', 'Maria Tran']",Maria Tran,"Two assassins, one target, no escape.",18,Accion,hit girls,tt1474216
,7.6,"['Adrian Castro', 'Maria Tran']",Maria Tran,"Two assassins, one target, no escape.",18,Accion,hit girls,tt2246729
,7.6,"['Adrian Castro', 'Maria Tran']",Maria Tran,"Two assassins, one target, no escape.",18,Accion,hit girls,tt2519374
,8.0,"['Ryan Roy', 'Michael Usry']",Ryan Roy,An average suburban housewife tries to stop her neighbor from going on a rampage after he witnesses a gruesome attack.,15,Accion,grasshopper!,tt2525280
,8.8,Zef Cota,Zef Cota,When a Korean national gets kidnapped - who in the world will come to her rescue?,16,Accion,the korean girl,tt2525170
100,6.3,Addison Mehr,"['Alan Heathcock', 'Addison Mehr']","In 1940s America, a precocious young boy struggles to escape small town life. On the eve of his eleventh birthday he must choose between leaving home or following his brother down a path of violence and destruction in this coming of age story.",15,Accion,fort apache,tt2539454
44,-,Paul Miller,Paul Miller,-,13,Accion,speed demon,tt2545876
,8.2,Phil Hawkins,"['Ian Bishop', 'Phil Hawkins']",A woman with a promise to keep takes a flying lesson in the WWII bi-plane her recently deceased grandfather flew in the war.,15,Accion,the flying lesson,tt2543446
,8.0,Federico Esquerro,Federico Esquerro,An actor's journey playing an assassin on the set of a film that takes place in a Buenos Aires' butcher shop.,18,Accion,historias breves vii: en carne viva,tt2557020
,6.9,Larry Ziegelman,"['Colin Costello', 'Larry Ziegelman']",Lois and Clark go on their next great adventure - condom-shopping.,10,Accion,little man of steel,tt2557780
64,-,Nate Watkin,"['Eric Delgado', 'Nate Watkin']",Two guys. On a mission. Things get loco.,10,Accion,the mission,tt2187848
64,-,Nate Watkin,"['Eric Delgado', 'Nate Watkin']",Two guys. On a mission. Things get loco.,10,Accion,the mission,tt2557234
43,-,Haran Sivakumar,Haran Sivakumar,"When the nursing home's popular clique of grannies kidnaps her best friend Grace, Nancy assembles an army of seniors armed with unusual weapons to set out on a rescue mission.",6,Accion,young guns,tt2554826
,-,Alceu Bett,Fernando Karl,"Stories permeated with poetry and literature tell the relationship between love, death and philosophy in the mind and soul of Lucana, experienced by Portuguese Paula Pinto. In a work of short duration, the anguish of the characters intertwine between reality and madness. The Deaths of Lucana constructs a subjective environment, replete with metaphorical significance s... Leer todo",20,Accion,as mortes de lucana,tt2560850
,-,Michael Merino,Michael Merino,An interrogator gets more than he bargained for when he attempts to question a woman suspected of terrorist activities.,8,Accion,times up,tt2564422
,8.4,-,Chase Walker,-,6,Accion,unfollowed,tt2566622
67,9.1,Bruce X. Li,"['Bruce X. Li', 'Michael Piel']",A middle school contraband dealer among students must pull off one last job to win the girl he loves and redeem his past.,20,Accion,caught,tt2566230
,-,Stefón L.C.,Stefón L.C.,A bored hit woman seeks entertainment and ice cream on a Saturday night.,26,Accion,"the woman: chapter one - ice cream, run",tt2572096
,-,Christian Hawx,Christian Hawx,"After being called to a job late at night we find Bill, a hired gunman, at a diner looking for a target he does not know yet. He was just told of the location and the rest is up to him to use his skills to locate the individual.",5,Accion,late night coffee,tt2578384
,-,Jason B. Bergh,-,"The ultimate David Goliath story, follow a small race team as they go up against major factory teams. This unique look into a race team is very rare, Pickett Racing let the film crew through the doors holding nothing back.",-,Accion,sebring in 12,tt2586494
92,6.3,Spencer Estabrooks,"['Colette Jeffs', 'Greg Jeffs']",A father son hunting trip... what could go wrong?,8,Accion,the hunt,tt2590506
,-,"['John Mc', 'Sween']","['Benjamin Dunn', 'John Mc', 'Sween']","In a savage post-apocalyptic world, a rebel escapes the interrogation of a warlord and is able to reunite with his wife, only to find out that the most vicious cannot be defied.",8,Accion,cannot be defied,tt2585694
,-,Lucy Walker,-,"Equestrian Mary King has been on a winning streak since she was 13. Substituting an injured friend in the arena, she mounted a horse she'd never ridden before. Naively, she asked if she should try to win. When the answer came back yes, she did just that: she won. In almost forty years since that day, she's said goodbye to a beloved equine companion who fell in action,... Leer todo",10,Accion,the rein of mary king,tt2587378
22,6.4,Andrew Zuchero,Andrew Zuchero,4 uninspired friends try to come up with a terrific idea of how to spend their Saturday afternoon. The Apocalypse.,5,Accion,the apocalypse,tt2594098
15,8.4,Adam Hirsch,Adam Hirsch,Two newlyweds encounter trouble at a small hotel in Southern California.,15,Accion,revolver,tt2597086
,1.9,Ken Ochiai,"['Ken Ochiai', 'Nir Studnitski']","The wife of a wealthy man hires memory erasing agents to erase the memory of the young lover with whom he is having an affair, but soon realizes that the young lover will stop at nothing to keep the man's love for her alive.",16,Accion,keshigomuya,tt2603418
35,-,Wes Williams II,Wes Williams II,In the criminal underworld an assassin is one of the most revered and short lived career. But for some its natural. The Target is a story about an assassin who will stop at nothing to become legend.,9,Accion,the target,tt2604590
,-,Aeneas Middleton,Aeneas Middleton,"A new psychological terrorist inspired by Hitler, takes matters into his own hands in Washington D.C., giving a NYPD cop another ultimatum.",-,Accion,defusion 2,tt2606136
61,8.3,"['Jeff Mc', 'Donald']","['Shin Koyamada', 'Jeff Mc', 'Donald', 'James E. West II']","Episode One of a martial arts/thriller web-series. John Watanabe (Shin Koyamada) is hired by a very wealthy and mysterious beauty, Marta Williams, to serve as her personal bodyguard. John soon discovers that Marta has a secret. She is pregnant with a supernatural child giving her extraordinary abilities and that he and his client are connected to ancient prophecies. N... Leer todo",7,Accion,heart of the dragon,tt2607748
,-,Jim Ewing,Richard Baderinwa,-,9,Accion,john stewart: rise of the new lantern,tt2607684
,-,Kevin Shah,"['Paul Decker', 'Kevin Shah']",A young man takes on the challenge of being a modern day realistic superhero. He monitors the air-waves to track down criminals and fight crime. The movie asks the question; who is the real super hero?,5,Accion,'_____' (insert superhero name here),tt2609008
,8.5,Jason Satterlund,"['Dennis Hill', 'Aris Juson', 'Jason Satterlund']","Two men, locked in a mysterious house, fight for the hand of one woman.",17,Accion,counter measure,tt2609346
,-,Jordan Fountain,Jordan Fountain,"When a janitor accidentally encounters a two-dimensional character, he embarks on an adventure.",6,Accion,2d,tt2610304
,-,"['Morgana Mc', 'Kenzie']","['Morgana Mc', 'Kenzie']","Collette awakens in an open field, disoriented and scared. Desperate to find a way back home, she soon discovers that she is not alone; as she encounters forces determined to prevent her from leaving, forever.",20,Accion,mirror,tt2611564
,-,Chris Carson Emmons,Gregory Sherad Martin,-,9,Accion,marked man: the prologue,tt2609984
,5.6,Neylan Bright,Neylan Bright,"The 'Running Dead', inspired by the AMC TV show, The Walking Dead, tells the story of months and years that come after a zombie apocalypse. It follows a group of survivors who travel in search of shelter and safety from this new and dangerous world they now live in. This video will explore the challenges of life in a world overrun by zombies who take a toll on the sur... Leer todo",33,Accion,the running dead,tt2615720
,-,Nathan Brunskill,"['Nathan Brunskill', 'Liska Ostojic']","A boxer in 1950's Kentucky, tired of being paid to take falls, risks losing his family and his life for one honest win.",7,Accion,marshall county,tt2617002
,7.7,Edson Oda,Edson Oda,A young mercenary is hired to kill Death.,6,Accion,malaria,tt2619250
,8.3,Hakan Yildiz,Hakan Yildiz,"A group of college students want to have fun during their winter break. They decide to travel to Budapest, Hungary - but it was the wrong idea.",15,Accion,bloody night,tt2616960
,7.2,Martin Whittier,Martin Whittier,"Matthew's (Charlie Dreizen) life is over. He has been sent to live with his grandparents in a small town, and leave his city life behind. He doesn't want anything to do with this new life, but with the help of his cousin Frank (Brian Chenworth) and a push from his family, he is thrown into a new world - high school wrestling - and begins a season of sweat, hard work, ... Leer todo",32,Accion,the hardest six,tt2617094
,-,Peter Musooli,"['Ryan Lacen', 'Peter Musooli']","The wedding night for a young couple is filled with presents, cake and a bit of deception and murder.",9,Accion,honey in the moon,tt2619788
,8.2,Erik Reese,"['Joshua Nitschke', 'Erik Reese']",A man is fooled into digging his own grave but upon realization he seeks revenge with a pickaxe.,7,Accion,pickaxe,tt2621390
88,4.4,Eddie Lebron,"['Eddie Lebron', 'Yuji Naka', 'Naoto Ohshima']","The evil Dr. Robotnik takes over the planet Mobius, and it is up to Sonic the Hedgehog to put a stop to his evil plans.",18,Accion,sonic,tt2622500
,-,"['Gary Tang', 'Dexter Vinant-Tang', 'Patricia Vinant-Tang']","['Gary Tang', 'Bayard Vinant-Tang', 'Dexter Vinant-Tang']",Panda bears are hunted by poachers.,5,Accion,panda run,tt2623756
,-,Karen Stritzinger,"['Kacey Coley', 'Yujie Shu', 'Ben Sledge']",A lonely rubber duck finds himself lost in a world of adventure.,4,Accion,the water is always bluer...,tt2626412
,-,"['Ranjeet S. Marwa', 'Tom Nicholls']","['Ranjeet S. Marwa', 'Tom Nicholls']","With any means necessary try to survive. Weapons are scattered across a forest and only 2 remaining survivors of the ""24 Hour Killing Spree"" remain. This is the final Hunt.",-,Accion,the hunt: the first kill,tt2629524
,6.6,Daniel Kim,-,A young shield maiden is out to seek revenge for the death of her thane.,5,Accion,skyrim: shattered shield,tt2621972
,7.2,Steven Sterlacchini,"['Michael Carroll', 'Steven Sterlacchini']","An aging judge becomes empathic and decides to retire. By law, every judge that opts for retirement receives full honors and must leave Mega-City One to find a good death in the wastelands ruled by savage gangs, beasts and anarchy.",27,Accion,judge minty,tt2627140
,-,Sam Macaroni,Sam Macaroni,-,-,Accion,the boss: head count,tt2628600
,-,Carlitos Do Souto,Carlitos Do Souto,-,-,Accion,fight,tt2627614
,-,"['Jeremy Kane', 'Cheryl Meyer']",Cheryl Meyer,A normal day in the office goes horribly wrong when company downsizing forces the workers into a battle for their jobs and their lives.,6,Accion,downsize games,tt2629954
,-,Logen Christopher,Logen Christopher,Two thugs over think the consequences of their actions.,10,Accion,gotta lighten up,tt2633198
,8.5,Ahmet Salih Özkul,-,A hit man tracks down his target.,10,Accion,red down failure,tt2638970
,9.4,Dean Alexandrou,Dean Alexandrou,-,4,Accion,razed,tt2641250
,-,"['Paul Pope', 'Sridhar Reddy']","['Paul Pope', 'Sridhar Reddy']","In a remote desert on an unspecified planet, a large terraforming robot - called a MEK- has gone down. A lone serviceman has been sent out into the hostile, unforgiving location to repair the machine, only to find that he is not alone.",12,Accion,7x6x2,tt2641214
,-,Jalil Rizvanov,Jalil Rizvanov,Small deer runs to the meeting to his bride in spite of any obstacles and difficulties,7,Accion,deer valya,tt2637474
38,-,Nicholas Rodriguez,"['Jesus Ramirez', 'Nicholas Rodriguez']",An arrogant exterminator working out of his mother's basement takes on a infestation at a local high school.,7,Accion,the exterminator,tt2641038
,4.6,Tyler Hickman,"['Tyler Hickman', 'Brennan Scott']","Nate Drake (Nate Loftin) is on the hunt for the Jade Elephant of Confucius, on the trail of where the Nazi's dumped the relic after WW2 ended. Looking for the elephant, he works with Elena (Ashley Castro), trying to stay one step ahead of The Black Sun, a secret Aryan organization after the elephant for more than monetary reasons!",8,Accion,uncharted: drake's legacy,tt2635426
62,-,Erik Massimino,"['Erik Massimino', 'Sara Rimassa']","A documentary about a football program that faces struggles on and off the field and is always looked at as the underdog. No matter the adversity, they are always a family. Hurricane Sandy hits the team hard and the quarterback gains a national title.",20,Accion,the program,tt2641040
,-,Jonathan J. Smit,"['Herb Alfonso', 'Jonathan J. Smit']","Melv is trapped in his own life. When he decides to rob the house of known gangster, he is confronted with his own fears. He has to risk everything in order to make the most important change in his life.",19,Accion,de zure inval,tt2641684
,7.1,Alessandro Orefice,Alessandro Orefice,-,20,Accion,world invasion battle bologna,tt2645652
,-,Will Myrick,Will Myrick,Hakim goes about his day answering mysterious phone calls in Arabic mentioning plans about taking care of the President of the United States. Hakim and Kal wait in a downtown high rise with a sniper rifle as the President arrives for a fund-raiser.,10,Accion,akhirah: the day of judgement,tt2647122
,-,"['Hamid Assian', 'Clark Coffey']","['Hamid Assian', 'Clark Coffey']",MI6's headquarters is blown to smithereens by Raoul Silva and Parliament thinks Q Branch is irrelevant. Where will Q turn to provide Bond with the gadgets that give him the edge against the bad guys? Look no further than that ever-constant companion of the sky - SkyMall!,10,Accion,skymall 007,tt2645858
58,-,Jake Holm,"[""Lucas 'Meir' Gerber"", 'Jake Holm']","In 1942, Poland, a young Jewish girl escapes a Nazi raid to join a partisan group in the forest and lead a personal, revenge mission against the Nazi collaborator who ratted out her family. As Bella matures from a lost, frightened girl to a fierce guerrilla fighter, she adapts to the new life she is thrust into without a proper transition into womanhood. Will Bella be... Leer todo",18,Accion,partisan,tt2652762
,-,Mussa Abdalla,Mussa Abdalla,"After leaving his bike unattended, a man chases after his stolen bike.",3,Accion,bike thief,tt2652768
,-,Dino Dumandan,"['John Cruz', 'Dino Dumandan']","From the dirty underbelly of the underworld, two longtime, co-working hitmen rendezvous before their next job. They recall jobs of old and bicker at each other on how to be a professional.",14,Accion,the hitman and the cleaner,tt2646478
60,-,Rio Fitch,Rio Fitch,A little girl is up to something.,5,Accion,the trap,tt2648334
25,7.2,Yoav Hornung,Yoav Hornung,Two (female) soldiers are alone in the Israeli desert as a part of their final Officers' school Exam - A land navigation. Things are getting complicated when one of them can't find her weapon.,25,Accion,deserted,tt2648292
,-,Richard Lee Warren,Richard Lee Warren,A hitman seeks revenge after being set up by his former boss.,11,Accion,ghost trigger,tt2657356
,-,John Wusah,John Wusah,"Officers Bryan Lee (John Wusah) and James Canaan (Michael Sorensen) are called in for ""Disturbing the peace"". They quickly walk into a situation that ended up disturbing their peace.",3,Accion,245,tt2657428
54,-,George Oliver,Elliott Stiles,-,-,Accion,postcard,tt2659258
,-,Stanka Gjuric,Stanka Gjuric,The unusual life of one loaf of bread.,7,Accion,kruh,tt2660396
-,-,Sanyog Mohite,Sanyog Mohite,"The Cage is short film on Save Jungle, Here a child asks a question to his father which makes everyone think towards the conservation cause.",2,Accion,the cage,tt2662608
,6.2,Matt Bird,Matt Bird,"With 50,000 volts aimed at his back, Eddie wonders how it all came to this.",7,Accion,taser,tt2660024
,-,Christopher James Cramer,Christopher James Cramer,-,6,Accion,claustrum,tt2663730
,-,Joseph Edwards,-,Jump Masters is a short documentary film that briefly looks into skydiving as a profession.,12,Accion,jump masters,tt2660268
,-,Adrià Ginger,Adrià Ginger,"At her birthday, sensible but gullible Julita is expecting her insensitive boyfriend Adria to propose but instead he breaks up with her, sending her mind in a surreal trip of hurtful denial.",11,Accion,the sun does not exist,tt2661696
,7.0,Michael Williams,Michael Williams,"After losing what meant most to him, the man behind the masked hero KANE has to make a decision that could change the fate of his city forever.",25,Accion,kane,tt2666416
,-,Helen Wright,Helen Wright,Alex wakes up after a one-night stand to find herself in a bit of a bind.,10,Accion,bond,tt2667446
,7.7,Justin Calen-Chenn,"['Justin Calen-Chenn', 'Dave Shermen']","SAPPHIRE STRANGE was, at one time, the weakest sorceress of her generation, a meek withdrawn girl who was often mocked because of her futility with spells and magic. But now, years later, after a rival sorceress learns that Sapphire is now more powerful then her, a confrontation looms.",9,Accion,sapphire strange,tt2668508
74,-,Jaime Herrera Jr.,-,"Two highly trained soldiers, part of an elite task force called ""K2"" are sent to Venice, Italy to ""snuff"" a NeoNazi terrorist named Hugo Andolini who has been credited in the bombings of several Synagogues across the globe.",10,Accion,foul play,tt2669316
,-,"['Jake Uffer', 'Xander Givens', 'Taco Jones']","['Taco Jones', 'Jake Uffer']","Xander, Jake, and Taco are back, but shenanigans are far from it. When we last met them: Xander and Jake had a revival of friendship, but wheres Taco in all of this? After Taco finds the long forgotten stone named: 'The Higher Power', Jake and Xander must find a way to get their friend back -which may turn out to be impossible...",19,Accion,the higher power revenge of a menace,tt2669334
,-,Ryan Fitzmartin,"['Ryan Fitzmartin', 'Tracy Lamont']","Black Wolf is a spoof Grindhouse trailer, shot on film at Emerson College.",3,Accion,black wolf,tt2670782
62,-,Bahaa el Gamal,Atef Nashed,"A gramophone breaks the silence, they are getting dressed up to receive friends. She is searching for a butterfly necklace, she finds a gun and then everything starts.",19,Accion,six,tt2672596
100,8.5,Steve Rahaman,Steve Rahaman,"3 Months after a bank robbery, Ethan has lost his share. A visit to James, begins a night of murder and friendship.",26,Accion,dirty money,tt2675122
,-,Lex de Groot,"['Byron Gibson', 'Lex de Groot']",Jamey took revenge on the organ trading organization that was responsible for killing his newly wed wife by taking out the perpetrators one by one. Now he is awaiting his execution on death row and being given his last rights by a priest.,13,Accion,gutted,tt2669868
,-,"['Devin Klink', 'Skyler Trobaugh']","['Devin Klink', 'Skyler Trobaugh']","If you take everything seriously, things will end up 'fishy'",3,Accion,literally thinking,tt2669878
,-,Grant Swanson,Grant Swanson,"Two teenagers break into their high school intent on blowing it up, but one of them starts having doubts and tries to get the other to stop.",12,Accion,school night,tt2676192
25,7.0,Camille Delamarre,"['Camille Delamarre', 'Cécile Larripa', 'Philippe Pinel']","He hears the 'click'. Lowers his head. Damn. He is standing on a mine. If he moves, it will explode. How will he get through this ? He doesn't have much time left... He hesitates. Waits. He's exhausted. It's time for the last call. He dials a number into his mobile phone, hoping to hear a little voice. That voice, at this precise moment in time, seems to be the most p... Leer todo",13,Accion,last call,tt2674924
81,5.3,Emmanuel Manzanares,-,"Late one night, two bounty hunters (Nate Hitpas and Jessie Bayani) cautiously approach a seemingly empty dojo. Inside, a corrupt sensei (Shawn Bernal) trains in solitude. Determined to apprehend their prey, the pair enters the establishment. Unfortunately for them, the able bodied master has no intention of being carted away in restraints. Will the hunters claim their... Leer todo",6,Accion,dogfight,tt2677026
36,-,Chadwick Whitehead,Chadwick Whitehead,"A matador fights a goose, a cougar does tricks on a motorcycle and they tell some jokes.",2,Accion,knock knock,tt2675014
,-,A. Palumbo,-,"Two very well known classic video game characters, Mario and Luigi, face off to see who's the top dog! There are two alternate endings to the film, Mario's win, and Luigi's win so you get the best of both worlds! Enjoy! (The game they are from is Super Mario Brother's if you didn't already know!)",2,Accion,mario vs luigi,tt2675030
,-,Brandyn T. Williams,Brandyn T. Williams,"A man's wish comes true when he is locked in a room with his wife's assailant by an unknown force. To his great surprise, the coward he was expecting is much more powerful than he thought, and now his attempt of revenge turns into a battle for his life.",10,Accion,true reprisal,tt2676724
,-,Luke Snailham,Luke Snailham,"Genome is a short film set in a world where superpowers can be purchased. Andrew is a warehouse supervisor in charge of training new employees. For years, he has carried around a hatred for all people with abilities after his wife was killed in an accident caused by a teen learning to use his superpower. Now Andrew must face his prejudice as he is forced to train a ne... Leer todo",14,Accion,genome,tt2678278
,5.3,James Kerwin,"['Karel Capek', 'Andrew Deutsch', 'James Kerwin']","Set in the style of a sexy, alt-history 1969, this adaptation depicts a world populated by genetically engineered workers (""artificials"") -- perfect, made-to-order people who lack fundamental rights.",7,Accion,r.u.r.: genesis,tt2690062
,6.9,Ruslan Batytskyi,"['Ruslan Batytskyi', 'Olha Voitenko']","The appearance of a young teacher shakes a degraded mining town from its sleepy trance. When the sparks of feeling ignite between her and a young miner, the local youths, battered by the violence all around them, respond with animal aggression and rage. In the fight against otherness, evil takes on magnificent, baroque forms",31,Accion,ukrainian lessons,tt2693552
,-,Clarke Mayer,-,A behind the scenes documentary on the making of a Science Fiction action film.,15,Accion,feed b: the making of feed a,tt2690216
,7.7,Donovan Alonso-Garcia,Donovan Alonso-Garcia,"Total blackout for Carole this morning. She wakes up in the middle of an entirely empty run down church.She is propelled in a strange situation, surrounded by strangers and later finds herself handcuffed by force to another stranger: Fayssal. Carole is about to live the worst day of her life. One of these days when the entire universe seems to hold it against you, wha... Leer todo",24,Accion,worst case scenario,tt2692616
17,6.9,Stephanie Martin,"['Stephanie Martin', 'Jessica Walsh']",They captured her heart. She captured their story,17,Accion,wild horses,tt1514082
17,6.9,Stephanie Martin,"['Stephanie Martin', 'Jessica Walsh']",They captured her heart. She captured their story,17,Accion,wild horses,tt2693710
,-,Adam Kemp,-,Flying towards danger and victory.,2,Accion,the fly olympics,tt2690324
,-,Sam Longley,Sam Longley,"Two women...one tough cookie. Jessica and Shay have a friendship built on nicety and decorum. But when the cracks in their friendship show and their repressed resentments rise to the surface it is the last cookie on the tea tray that pushes them over the edge. In a vicious struggle for the chocolate prize both women prove themselves to be capable of anything, manners ... Leer todo",11,Accion,the cookie crumbles,tt2697418
98,4.5,"['Jason Ballantyne', 'Danny Torres']","['Jason Ballantyne', 'Toby Joynt']",In the Zombie Apocalypse there is something more dangerous than the undead.,14,Accion,sirens,tt2699268
,-,Mark Baird,Zulema Nall,Boys vs. Girls in Nerf war action.,4,Accion,g.i. faux,tt2700184
,-,Ayananshu Banerjee,Ayananshu Banerjee,"A professional contract killer receives a contract over a telephone. He is supposed to not kill the target completely but make him an immobile and incapacitated cripple so that he can spend the rest of his life as a dead man. The cold and ruthless contract killer relishes this opportunity, takes the necessary equipments and goes for the action. While waiting in his ca... Leer todo",17,Accion,caterpillar has wings,tt2697310
,-,Viktor Enoksen,-,-,-,Accion,are we apart,tt2701360
