puntuacion_rotten,puntuacion_imdb,direccion,guion,argumento,duracion,genero,titulo,id_pelicula
,6.4,Royston Tan,Royston Tan,-,25,Comedia,'15',tt0313150
,7.4,"['Zac Adams', 'Camron Carrier']",Bob Giordano,"Caught on the wrong side of the tracks, a businessman finds out what life is like as a bum when the tables are turned.",15,Comedia,a little change,tt0315625
,6.0,Phillip J. Bartell,Phillip J. Bartell,"A young, newly-in-love gay couple allow a documentary filmmaker to film their burgeoning long term relationship.",16,Comedia,l.t.r.,tt0316147
,7.6,Carlos Caridad-Montero,Carlos Caridad-Montero,"Two blind men with guns. A cannibal boxer. A krishna disciple in trouble. A fight of loyalties and betrayals. In the underworld of illegal boxing, only a twisted ending can guarantee your life.",12,Comedia,tarde de machos,tt0316727
48,7.1,Carla Drago,"[""Teresa O'Sullivan"", 'Tara Tucker']","A man, a woman, and some first date nerves - sometimes just being human is embarrassing!",5,Comedia,boomerang,tt0317189
,7.4,Gary Doust,"['Gary Doust', 'Brooke Wilson']","Just before Easter 2001, a semi-trailer loaded with 40,000 bottles of beer crashed into the Tweed River on the out skirts of the northern New South Wales town of Murwillumbah (known as ""Murbah"" to the locals). With salvage crews ordered to clear the crash zone for the busy Easter traffic, the locals undertook their own salvage operation, making it their best Easter ev... Leer todo",7,Comedia,murbah swamp beer,tt0318468
,6.7,Jeff Wadlow,"['Jeff Wadlow', 'Beau Bauman', 'Matt Stuecken']","Three different scenarios, intercut, all using the same words but with very different meanings. A corrupt cop is more interested in the money on the criminals he catches than justice; a young woman discovers she's pregnant, and her boyfriend is unfeeling; and a young man calls a prostitute it's the first time for both, and neither can go through with it. Ultimately, a... Leer todo",22,Comedia,the tower of babble,tt0318766
,7.6,Paul Emami,Greg Crowder,The story of a guy who tries being everyone but himself in order to connect with others.,-,Comedia,niche,tt0317945
,6.5,Marie Craven,"['Donna Mc', 'Rae']",-,3,Comedia,f.a.,tt0317465
,6.8,Tim Bullock,Tim Bullock,A shoplifter risks paying the ultimate price.,7,Comedia,late night shopper,tt0318397
,4.8,John Birmingham,John Birmingham,"Deep in the Blue Ridge Mountains, just outside of a small town, lives an animalistic rebel without a conscience. He calls himself ""Willy.""",16,Comedia,rebel fish,tt0318617
,8.5,Radu Potcoavã,Radu PotcoavãTudor Voican,-,-,Comedia,aceeasi gara pentru doi,tt0318272
,6.2,Bryan Moses,Bryan Moses,-,6,Comedia,hommes du jour,tt0317669
,5.9,Charles Williams,Charles Williams,An unlikely pair become embroiled in an age old competition for supremacy.,3,Comedia,i can't get started,tt0317687
,5.3,Gary Eck,Gary Eck,-,6,Comedia,tragic love,tt0318767
,7.1,Tony Rogers,"['Jason Gann', 'Adam Zwar']","Adam begins dating Sarah and befriends her dog Wilfred, who appears as a man in a suit.",7,Comedia,wilfred,tt0318830
,6.8,Walter Repich,Walter Repich,"A couple are in their home, late at night. Nothing out of the ordinary. At least, until strange growling starts coming from the attic, and the ceiling starts to crack.",7,Comedia,the thing in the roof,tt0318755
,7.1,Roar Uthaug,Thomas Torjussen,"Martin is going on a blinddate and in his internal government the ministers are preparing for a routine State visit. But then Nora is revealed and tactics need to be changed. Fast! Nora is not interested in foreign political smalltalk, she is after government secrets. The ridiculed Home Secretary is slowly coming to life, but in his way stands a paranoid Defense Secre... Leer todo",28,Comedia,regjeringen martin,tt0320356
,7.7,Arturo Ruiz Serrano,Arturo Ruiz Serrano,"Set during an actual attempt by military forces to overthrow the democratic government of Spain in 1981, this film presents a fanciful and ultimately humorous look at what may have occurred from the point of view of both the military forces and those responsible for protecting the government.",11,Comedia,expediente wc,tt0319390
,-,Monikka Stallworth,Monikka Stallworth,-,25,Comedia,mello's kaleidoscope,tt0320071
,-,Sam Fell,-,-,4,Comedia,chump,tt0321684
,7.5,Patrick Cannon,"['Thomas Ballatore', 'Patrick Cannon', 'Amit Itelman']","After he's sent to his room for refusing to eat his vegetables, angry little Timmy prays to God to deliver him from his cruel parents. What unfolds next is an irreverent black comedy.",10,Comedia,timmy's wish,tt0320629
47,9.0,Robert Manciero,Taylor Rivera,"What would you do if your girlfriend dumped you because you were terrible in bed? Find out what one guy, his three friends, and a cat have in common to this hilarious comedy.",-,Comedia,code blue,tt0321734
,6.5,Jeff Povey,Jeff Povey,A couple (Michael and Patricia) are in a stagnant relationship until Michael begins an affair. The affair is with a blow up doll that he keeps in his garage. However eventually both relationships will hurt the other and Michael must chose between the two loves of his life.,6,Comedia,blowing it,tt0321469
,4.8,Shaky González,"['Lars Christian Detlefsen', 'Shaky González']","Tonight there's a dancing competition at the hottest salsa restaurant in Copenhagen. Henrik, the young cook, is hopelessly in love with enchanting Elena, but lacks the courage to dance with her. Henrik meets the mysterious bag lady, who gives him a pair of magic shoes that make him dance like a dream. Can Henrik win the competition and Elena's heart, and what will hap... Leer todo",40,Comedia,kokken,tt0322984
,7.4,Christophe Le Masne,"['Nanou Garcia', 'Christophe Le Masne']","A modest and run-of-the mill early-middle aged couple, Sandra and Benoit, travel to a vacation house in southern France, to spend some holidays with friends. When they arrive, they find that all their companions live completely according to nature; that is all are nudists.",28,Comedia,naturellement,tt0323373
,6.2,Javier 'Fox' Patrón,Javier 'Fox' Patrón,An old lady tries to take a flower pot up to her house...,18,Comedia,la maceta,tt0323135
,7.2,Bridget Carroll,Bridget Carroll,When: Now. Where: the 46th annual spelling bee. Who: Delvin Johnson. Why: He has come to regain his title,-,Comedia,spell this!,tt0324041
0,8.4,Matthiew Klinck,"['Hayden Baptiste', 'Thomas Michael']",-,7,Comedia,straight,tt0324083
,-,Sabrina Van Tassel,Sabrina Van Tassel,-,-,Comedia,oya isola,tt0323542
,6.4,Søren Frellesen,Tine Frellesen,"Two sisters find themselves in a family crisis when their parents, in search of identity, decide to become Christians.",23,Comedia,halleluja,tt0325519
,8.5,Dave West,"['Chris Marsall', 'Dave West']","The story of an international traveler's worst nightmare - what happens when human nature meets mother nature, innocent flirtation meets exuberant pain, ultimately when desire meets desperation.",13,Comedia,puddlejumper,tt0326021
,7.3,Philippe Orreindy,"['Philippe Orreindy', 'Thomas Gaudin']",-,4,Comedia,j'attendrai le suivant...,tt0325638
,4.6,"['David Muñoz', 'Antonio Trashorras']","['David Muñoz', 'Antonio Trashorras']","Two thugs, the veteran ""Ducados"" and the inexperienced Toñin, have to go in a club ruled by their rivals and fire a couple of shots in order to scare the hostesses. But...",12,Comedia,¡de potra!,tt0326454
,7.9,Jaimz Asmundson,"['Jaimz Asmundson', 'Robin Glenn']","Amerika, Zed and Kyle are good friends until the excitingly undermedicated bitch goddess Trasha enters the frame, cutting Kyle off from his friends and their vacuous and unencumbered world of beer and porn. Amerika and Zed aim to free their friend from the clutches of his nutburger girlfriend by enlisting the aid of the Sappho Carpet Cleaners for some wet work. The pl... Leer todo",26,Comedia,carpet cleaners,tt0327549
,8.0,Ted Kjellsson,Ted Kjellsson,Kenneth wants to shoot and kill tomtar.,30,Comedia,tompta gudh,tt0328551
,5.5,John E. Hudgens,"['Lowell Cunningham', 'John E. Hudgens']","Parody of Miss Cleo and various other television psychic commercials, but with Darth Vader giving readings to various Star Wars characters.",5,Comedia,darth vader's psychic hotline,tt0327622
40,7.3,Aaron Fishman,"['Paul Feinstein', 'Aaron Fishman', 'Aaron Pfeffer']","Nick Farrow is a young mid-twenties trust fund baby. He has been with his girlfriend for 9 months too long. The last 6 weeks have been spent trying to ""get out"" of the relationship. Needless to say he has had little success. After a long inventory of break-up mishaps, Nick enlists the help of his best friend to plan the perfect escape from his overbearing girlfriend. ... Leer todo",22,Comedia,getting out,tt0327766
,8.1,"['Jacob Sager Weinstein', 'Dianne Oliva-Day']","['Dianna Oliva-Day', 'Jacob Sager Weinstein']","A young WW II aviator struggles to separate illusion from reality in the night club that he visits in the middle of the war in Europe. When his short grant of time expires, he consoles himself that reality and dreams are one in the same.",8,Comedia,as time goes by,tt0327443
,6.3,Genndy Tartakovsky,Genndy Tartakovsky,"When Dexter gets the chicken pox, Dee Dee tells him that if he scratches he'll turn into a chicken. Dexter strives against the elements of nature to not scratch but, alas, he cannot help it.",5,Comedia,dexter's laboratory: chicken scratch,tt0327638
86,7.8,Ken Feinberg,"['Ken Feinberg', 'Sherilyn Moore']","A group of friends throw an engagement party for one of their friends, a banking executive, whose fiancée has some dark secrets of his past that come to light at the party which soon goes wrong.",25,Comedia,coming clean,tt0327592
,5.6,Philippe Gamer,"['Philippe Gamer', 'Olivier Jean']","Goyle and Gar are two gargoyles of Notre-Dame de Pairs. Setting on the North wing of the Cathedrale for 756 years, they form an old couple with the whole complicity and opposition due to the age.",2,Comedia,gouille et gar,tt0330343
,8.1,Wyatt Knight,Wyatt Knight,"'Stages' is the story of a day in the life of Brad and Scott, two actors who starred in a TV series twenty years ago. They have fallen on hard times and are now working jobs outside of show business to make ends meet. The film explores the psyche of those who give up a 'normal life' to pursue a life of creative endeavor, the madness, desperation, hope, joy and denial.",34,Comedia,stages,tt0329639
68,7.3,Eric Armstrong,Jeff Wolverton,-,6,Comedia,the chubbchubbs!,tt0331218
,6.3,Larry Weinstein,-,"Toothpaste is a five-minute humorous ""domestic opera"" made for television, featuring Canadian comic Mark McKinney and opera soprano Barbara Hannigan. Toothpaste is a unique collaboration of both art and technology. Classic art forms such as filmmaking and opera are combined with innovative methods of storytelling. ToothPasteTV.com, DVD and mobile devices applications ... Leer todo",5,Comedia,toothpaste,tt0331004
,6.3,Petrina Buckley,Petrina Buckley,-,5,Comedia,sixth scent,tt0330893
-,7.2,Ciarán Foy,Ciarán Foy,"Five office workers are taken hostage by shy colleague Neil (Ned Dennehy), and his evil hand puppet Morgan. They have one request - Their bosses head on a plate. Tension mounts, and as the cops arrive, Morgan is growing impatient.",8,Comedia,the puppet,tt0330794
83,6.0,Mary Feuer,"['Mary Feuer', 'John Militello']","A drug-addicted young street hustler gets picked up by a lonely john and finds himself in a sometimes tender, sometimes tense game of trust.",22,Comedia,rock bottom,tt0330831
,-,Jonas Bell Pasht,"['Liane Balaban', 'Jonas Bell Pasht']",-,23,Comedia,the annual crafts & arts contest,tt0331422
,7.8,Kurt Koehler,Kurt Koehler,"It's a BUTCH! It's a TOP! It's SUPERFAG! That's right gay boys and girls, it's time for SUPERFAG! Watch as SUPERFAG and his Super Duper Friends stamp out homophobia, intolerance, and bad hair days. Up! Up! And I'm GAAAAAY!",22,Comedia,superfag,tt0330947
,8.5,Scott P. Stanton,Scott P. Stanton,"Reed Kirkham, ace schlock film producer, is a man moments away from re-establishing his artistic ideals. When Reed decides to return to his creative roots, his overactive talking liver, (the ""gut feeling"" that has led him to success for the past two decades) pays an unexpected visit. The angry liver exits his body, determined to force Reed into production on yet anoth... Leer todo",15,Comedia,my body's revolting,tt0329402
,5.2,Ron Dyens,Ron Dyens,-,4,Comedia,l'homme torche,tt0330406
,5.5,Dito Tsintsadze,"['Grazyna Bukowa', 'Dito Tsintsadze']","Ernest Hemingway wrote his Parisian stories on the table of a sidwalk café. Niko prefers to pen his Berlin tales on the counter of a funky bar behind the shark tank. What better place for a writer to pick up a girl? Along comes Sonja, who wants to know how the horny tale he's now working on will end. So she invites Niko to finish his erotic tale over a drink at her ap... Leer todo",28,Comedia,eine erotische geschichte,tt0330262
9,-,-,-,Reparto principal,8,Comedia,nailed,tt0330674
,-,"['Nowell Berg', 'Edward Jones']","['Nowell Berg', 'Edward Jones']",-,15,Comedia,the anytime boys,tt0331424
100,7.7,Michael Evanichko,Michael Evanichko,"High school was ten years ago and Stuart Jenning was finally putting it all behind him. The teasing and the name-calling seemed like a faint memory until... BAM!!! Stuart's job with ""Spotless"" Cleaners brings him face to face with the biggest tormentor from his past. Now all that is on Stuart's mind is avoiding a relapse into the depression that was called high school... Leer todo",20,Comedia,spotless,tt0332762
,6.9,Tsai Ming-liang,Tsai Ming-liang,A girl (Shiang-chyi Chen) looks for a street vendor in Taipei. But she can't find him since the Skywalk is Gone.,25,Comedia,tian qiao bu jian le,tt0334372
,-,Alvaro Merino,"['Miguel Calderón', 'Adolfo Merino', 'Alvaro Merino']",-,15,Comedia,la araña negra,tt0335896
,-,Martin Talbot,-,"The landlady, a neighbor, the niece and a police officer are obliged to wait together for someone to pick up the body of Mrs Brochu, an aged tenant, found dead in her apartment. Never believe anyone who tells you they or their neighbors have no past. Everyone has one; just scratch the surface. Family Jewel is the story of a little old lady who dies peacefully of old a... Leer todo",24,Comedia,bijou de famille,tt0336044
,5.7,Álvaro González,"['Álvaro González', 'Juanjo Muñoz', 'Javier Pascual']",-,13,Comedia,casa fouce,tt0336139
,-,Fernando Usón,Fernando Usón,-,18,Comedia,eva/sonia,tt0336398
,-,Ángel Mirou,Ángel Mirou,-,12,Comedia,a las chicas les gusta bailar (pero a los chicos no),tt0335799
55,5.6,Rachel Tillotson,Rachel Tillotson,"Three ladies struggle to their car with their shopping - moaning and complaining as they go. When they stop for fuel, the Spanish attendant offers them a little something extra that helps revive their flagging spirits.",4,Comedia,fuel,tt0336476
,-,Sonia Sebastián,Sonia Sebastián,-,12,Comedia,ladridos,tt0336720
,-,James Brett,"['Fabian Baschieri', 'James Brett', 'Jack Cook']",Short black comedy set in future London.,5,Comedia,dealer's day,tt0336255
,7.3,Marco Fettolini,Marco Fettolini,-,-,Comedia,de nuevo tú,tt0336252
,-,Ana Rosa Fernández Diego,Ana Rosa Fernández Diego,-,14,Comedia,mayte y las nubes,tt0336836
,6.8,Freddie Cheronne,"['Freddie Cheronne', 'Vinchy Pérez']",-,14,Comedia,un mal viaje,tt0336800
,-,-,-,Reparto principal,21,Comedia,loops,tt0336769
,7.2,John Hardwick,-,Caz goes to visit his friend Ray in jail as a way of smuggling in small amounts of drugs. However on this particular exchange things are not entirely what they seem.,14,Comedia,mule,tt0336879
,-,Rafael Nieto,Rafael Nieto,-,3,Comedia,limosna,tt0336753
,6.5,"['Abraham López Feria', 'Pablo Tébar']","['Abraham López Feria', 'Pablo Tébar']","When his father caught his 12-year-old son masturbating over a pornographic magazine, he does not punish him but he states: ""If you do this fifty times - you will die"". What will happen at the 50th?",17,Comedia,onán,tt0336960
,-,-,"['Pablo Guerrero', 'Antonio Ródenas', 'Javier Ródenas']",-,18,Comedia,muerte súbita,tt0336874
,-,Michael Parness,Michael Parness,-,12,Comedia,bad day for a tow,tt0337577
,-,John J. Fanning,-,-,33,Comedia,chatter,tt0337925
-,6.8,Jacob Rosenberg,Jonathan Hirschbein,"Fulton learns from his old friend Zach, the true power of household cleaning products.",13,Comedia,bleach,tt0338792
,6.6,Lee Chambers,Lee Chambers,-,2,Comedia,smoke yourself thin,tt0338447
,6.1,"['Steve Young', 'John Rhode']",Steve Young,"Former CAA power broker, Michael Ovitz is probably very sorry he ever decided to do that Vanity Fair interview. ""My Dinner With Ovitz"" is a pithy, yet epicurean tale of broken dreams, broken Hollywood power brokers (and broken knees). Lesson to be learned: Never, never mess with ""The Gay Mafia!""",12,Comedia,my dinner with ovitz,tt0337686
,7.7,Michael Barnett,Scott Recchia,This is the epic tale of the last day in the life of the best (not greatest) race walker ever to live.,14,Comedia,walkin' free,tt0337746
,6.3,John A. Davis,"['Steve Oedekerk', 'John A. Davis']","When a lonely snowman wants to be part of the holiday fun, he decides to impersonate Santa! A hilarious clash that ensues where rocket-propelled reindeer face-off against snowball-launching igloos! ( Get it in 3D or 2D!!!!! )",32,Comedia,santa vs. the snowman 3d,tt0337714
,8.7,Martyn Friend,Martyn Friend,-,7,Comedia,the tea party,tt0337731
,-,Jason Margolis,"['Stanley Katz', 'Jason Margolis']",-,10,Comedia,tierheim,tt0339794
,9.0,Roderick Giles,Patrick Nicholas Smith,"Shot on location in the Williamsburgh and Flatbush neighborhoods of Brooklyn, hUnG-uP is a 35MM short story in the tradition of Happy Gilmore and Taxi Driver. The movie introduces us to Frankie a would-be Romeo who will put himself though great pains to find his Juliet. He is the captain of a dysfunctional bowling team, he is a momma's boy, but more importantly, he lo... Leer todo",19,Comedia,hung-up,tt0340170
,7.2,Stepan Koval,Stepan Koval,"A morning tram over-occupied with passengers, but more and more people are trying to get in there.",10,Comedia,shyol tramvay n° 9,tt0339812
79,-,Matthew B. Smith,-,-,30,Comedia,the show,tt0339672
,6.5,Leaugonn Starmen,"['Michael Daingerfield', 'Moneca Stori']",-,19,Comedia,wake-up call,tt0339880
,7.8,Graham Rose,"['Jeff Rawle', 'Graham Rose']",Mrs Meitlemeihr is a film that dares to ask one of the greatest what-if-questions of the century. What if Hitler didn't die in Berlin at the end of the war? What if he escaped with the intention of joining all those other Nazi evil-geniuses in sun-soaked South America? What if fate intervened and Hitler was forced into hiding in post-war London? What if he was forced ... Leer todo,30,Comedia,mrs. meitlemeihr,tt0339415
,6.6,Christopher Morris,"['Christopher Morris', 'Robert Katz']","Disaster after disaster, an already frail man descends into madness after his talking dog announces that he is actually his defence lawyer.",12,Comedia,my wrongs 8245-8249 and 117,tt0340258
68,7.3,Tony Scott,"['David Fincher', 'David Carter', 'Greg Hahn']",-,9,Comedia,beat the devil,tt0338768
,6.2,"['Larry La', 'Fond']","['Terry Ray', 'Larry La', 'Fond']","Randy has a huge crush on hunky co-worker Jack, but Ray can't figure out if Jack is gay - until Jack discovers a GAYDAR gun that could change everything.",20,Comedia,gaydar,tt0340124
,-,Enrique Stone,Enrique Stone,"After a night of heavy drinking and partying, Miguel finds the body of a dead woman in his bed.",19,Comedia,la mosca y el cadáver,tt0340252
,7.9,Christoph Heckenbücker,"['Marcel-Kyrill Gardelli', 'Christoph Heckenbücker']","The childlike Newman sets an ingenious trap for his domineering brother Ringo, in an attempt to get ""quits"" following 15 years of fraternal oppression.",10,Comedia,quits,tt0340306
,5.1,Nicholaus Goossen,Nicholaus Goossen,"A day with Adam Sandler's dog, Meatball.",2,Comedia,a day with the meatball,tt0342267
,6.2,Philip Botti,Philip Botti,-,-,Comedia,the walking hack of asbury park,tt0340422
,6.9,Allan Gustafsson,"['Allan Gustafsson', 'Jesper Malm']",-,-,Comedia,semesterplaner,tt0340335
,6.0,John E. Hudgens,"['Lowell Cunningham', 'Heather Harris', 'John E. Hudgens']","The Jedi Hunter is a parody of both the Star Wars universe and the TV show The Crocodile Hunter starring Steve Irwin. Join the now-Australian Boba Fett as he canvasses the galaxy, hunting Jedi wherever he goes... Crikey, there's some feisty ones out there!",9,Comedia,the jedi hunter,tt0340788
,7.6,Nicholas Markel,-,The Local Public Transport Authority tries to advertise a futuristic flying new car.,3,Comedia,the levis hvc,tt0342687
,6.8,Carlos Cuarón,Carlos Cuarón,"A family of three, plus the maid and daughter's boyfriend, look pretty normal on the outside. But in actuality, the are all having affairs with each other. The boyfriend is sleeping with the mother and daughter, and the father is sleeping with the maid. Do they all know about each other's affairs?",12,Comedia,me la debes,tt0342751
,7.4,Deborah Chow,Deborah Chow,A short comedy about love after life. A dead but undying romantic returns from the grave to further pursue the love of his life.,13,Comedia,daypass,tt0341332
,7.7,Lionel Bailliu,Lionel Bailliu,"Two businessmen, Alexandre and his boss, play a game of squash. The game escalates from ""fun"" to fairly high stakes, as both players demonstrate that squash is a mental game, not just a physical game.",27,Comedia,squash,tt0341588
,-,Ari Palitz,Ari Palitz,-,8,Comedia,temple street blues,tt0341040
,-,Alex Holden,-,-,10,Comedia,the film-maker,tt0343662
,8.2,Petko Spasov,Petko Spasov,This is not the classic adaptation from the novel THE OLD MAN AND THE SEA. More likely it is an absurd comedy. Only the characters created by Hemingway are left the same.,15,Comedia,staretzat i moreto,tt0343023
70,6.5,Bill Plympton,Bill Plympton,A parking lot attendant loses his temper when his working place is invaded by a blade of grass. A furious battle ensues...,5,Comedia,parking,tt0344187
,7.2,"['Yoni Berkovits', 'Matt Hoey', 'Adam Schwartz']","['Yoni Berkovits', 'Matt Hoey', 'Adam Schwartz']",-,-,Comedia,project redlight,tt0307354
,7.2,"['Yoni Berkovits', 'Matt Hoey', 'Adam Schwartz']","['Yoni Berkovits', 'Matt Hoey', 'Adam Schwartz']",-,-,Comedia,project redlight,tt0344237
,5.8,"['Tony Mines', 'Tim Drage']","['Tim Drage', 'Tony Mines']","Lego stop motion short that takes place in the 3 minutes after Han Solo is frozen in carbonite. A comical game of ""keep away"" begins.",3,Comedia,star wars episode v 1/2: the han solo affair,tt0345371
,6.7,Jurgen Heimann,"['Jurgen Heimann', 'Jim Kundig']","The PUPHEDZ perform a take on Edgar Allen Poe's, ""The Tell-Tale Heart,"" an account of a young man driven to madness by an unnatural, torturous obsession with the deformed eye of the old man with whom he lives. WARNING - Contains bloody puppet violence.",27,Comedia,puphedz: the tattle-tale heart,tt0342910
26,5.5,Jessy Terrero,Naomi Westerman,A young Latino boy wakes up with a heavy dose of reality.,7,Comedia,the clinic,tt0343538
,-,J.T. O'Neal,-,Tango with a twist - Instead of trying to seduce each other these two tango dancers are trying to seduce the guy working out in the next room.,5,Comedia,tango para dos,tt0345990
14,6.8,Antonio Campos,Antonio Campos,-,4,Comedia,pandora,tt0342868
,5.7,Phil Traill,Phil Traill,Office loser Jack discovers a lamppost with magic properties which makes him popular whenever he touches it.,7,Comedia,post,tt0344221
,5.7,Phil Traill,Phil Traill,Office loser Jack discovers a lamppost with magic properties which makes him popular whenever he touches it.,7,Comedia,post,tt0410469
,7.1,Brad Peyton,"['Lee Hoverd', 'Brad Peyton']",A darkly twisted comedy about a lonely dead girl who tries to bring herself back to life in order to make new friends.,8,Comedia,evelyn: the cutest evil dead girl,tt0343644
,7.3,Liz Rizzo,Liz Rizzo,"It's Jenny's wedding day - not a good day to realize you're not in love with the groom! Her maid of honor says she's got to call off the wedding, but that proves much more difficult than expected. Mom thinks she has cold feet. Dad can't understand what she's trying to say. Jenny even turns to the flower girl - who isn't much help. Swept into the final moments of the c... Leer todo",16,Comedia,every little girl's dream,tt0343645
,5.3,James Brett,James Brett,Amazing live news footage during a California earthquake.,2,Comedia,earthquake!,tt0343619
,5.0,Vincent Foster,Vincent Foster,-,-,Comedia,the naked run,tt0345694
,6.5,Jonathan Schmock,"['Kris Mc', 'Gaha', 'Ron Zimmerman']","Since bursting onto the music scene last year with her double platinum first album 'Pie On My Face', Tildy ST. John has become not just a full fledged phenomenon and household word, but a critics darling and social enigma as well. An astonishing feat for a major star let alone a 27 year old from Pickum, South Carolina who only two years ago was sleeping in a cardboard... Leer todo",10,Comedia,following tildy,tt0345248
,7.3,Dietrich Johnston,Dietrich Johnston,"Blood Shot is a quirky Action/Horror/Comedy about a Vampire who works for the United States Government. When he's sent out on a mission to rid Los Angeles of a terrorist cell, he must uncover their evil plan before it's too late.",28,Comedia,blood shot,tt0346630
,-,David Shakespeare,Russell Basford,A mock-documentary looks at three different style of those involved in walking. One is an Executive Walker - trained to walk around urban areas in a suit and help the economy by making the place look busy and thus bolstering confidence in the city. Another is a young freestyle walker who has built in skateboard tricks to walking and is looking for that next buzz or mo... Leer todo,10,Comedia,walkers: their habits and haunts,tt0344542
,6.8,Rob Leggo,-,Three hungover Penrith boys conspire to break up a couple on high street when one of the mates is smitten by one of the pair. The best laid plans of hung-over boys meet a florist with a cricket bat in this morning after adventure resulting in an unexpected outcome for all.,10,Comedia,high street love story,tt0345398
,-,"['Colin Berwick', 'Ollie Langridge']",Ollie Langridge,-,5,Comedia,the gas club,tt0345311
,7.6,Laura Jean Cronin,"['Cherilynn Brooks', 'Laura Jean Cronin']",Story takes place in a dog obedinece school where a cast of colorful characters must get their dog to pass the class.,28,Comedia,leave it!,tt0345557
,6.9,Peter Demas,Aren X. Tulchinsky,"Steve and Elias are in the fourteenth year of their relationship, which has hit a rough spot due to Steve breaking what Elias sees as their open relationship agreement. Their relationship problem takes a back seat for an evening when they host a small dinner party for five, the other three being their female friends Antonia and Nicky, and Nicky's new boyfriend Daniel.... Leer todo",13,Comedia,straight in the face,tt0345965
,-,James Muir,James Muir,"In one of the countless office blocks a bizarre secret awaits discovery. An agent of the state - part investigator, part collaborator - The Apparatik exists to uncover. But is The Apparatik a trustworthy detective?",20,Comedia,the apparatik,tt0346520
,7.6,Federico González-Runnebaum,Federico González-Runnebaum,"A neurotic kung-fu cutie keeps the streets of Brooklyn safe. But while her high kicks keep the bad guys at bay, could she accidentally take out Mr. Right?",8,Comedia,hi-yah!,tt0347169
-,5.3,Amir Valinia,Ron Finberg,A witty and sometimes unnerving mockumentary look at one man's journey through his first community theater audition.,20,Comedia,the audition,tt0344869
-,5.3,Amir Valinia,Ron Finberg,A witty and sometimes unnerving mockumentary look at one man's journey through his first community theater audition.,20,Comedia,the audition,tt0421655
,5.4,"['Tom Whitman', 'Dustin Woehrmann']",Tom Whitman,An animated poem/essay into what's sexy.,10,Comedia,sexy,tt0345921
,6.3,November Wanderin,November Wanderin,Kosher love in Berlin? Jewish Matchmaking in Germany today...,30,Comedia,berlin beshert,tt0346595
,7.8,Kosta Djordjevic,Dimitrije Vojnov,-,7,Comedia,do poslednjeg kolokvijuma,tt0346879
,7.8,Pierre Monnard,"['Darran Bragg', 'Pierre Monnard']",Ever thought of swapping your Dad for a couple of goldfish?,10,Comedia,swapped,tt0348159
,7.8,Pierre Monnard,"['Darran Bragg', 'Pierre Monnard']",Ever thought of swapping your Dad for a couple of goldfish?,10,Comedia,swapped,tt0397108
,-,Erik Reo,Erik Reo,-,10,Comedia,gone for a week,tt0347100
,-,Greg Brooker,-,"Nosferatu, now living in a one bedroom stucco shtbox in West L.A., finds that leaving his castle in Eastern Europe may not have been the best way to meet people--especially when his prospective circle of friends includes the guy working graveyard shift at the gas station. the pink dot driver and the one person in L.A. more confused and blemished than a 2000 year old v... Leer todo",17,Comedia,nosferatu l.a. '02,tt0347679
,-,Joe Ballarini,Joe Ballarini,-,9,Comedia,rule # 1 day one,tt0347907
,-,Joe Ballarini,Joe Ballarini,-,4,Comedia,rule # 1 day two,tt0347908
,5.9,Zackary Adler,Zackary Adler,-,-,Comedia,late,tt0347388
,5.4,Luis García Berlanga,Luis García Berlanga,Autocratic primary school teacher imposes her Francoist values on her pupils..,13,Comedia,el sueño de la maestra,tt0348137
-,7.8,Andrew Pulver,"['Ethan Coen', 'Andrew Pulver']","A private eye has his ear bitten off in a fight, and so sets up as a 'hearing impaired' detective.",12,Comedia,a fever in the blood,tt0349449
,7.6,-,William Shakespeare,"A day in the life of ""The Ugliest Woman in the World"".",5,Comedia,gabriella,tt0349475
,7.4,Robert D. Slane,Robert D. Slane,Two women have polar opposite reactions to strikingly similar male suitors.,14,Comedia,the fine line between cute and creepy,tt0349453
,6.2,David Kittredge,David Kittredge,A late night infomercial promoting homosexuality allows a young man to see his sleeping buddy in a different light.,12,Comedia,target audience,tt0350190
,-,"['Bill Fiala', 'Tibor Szakaly']",Mike D'Alonzo,-,8,Comedia,nougat,tt0349897
,4.7,"['Tim Miller', 'Paul Taylor']",Tim Miller,An old woman thinks that Guy Lombardo and the Royal Canadians are performing in her house.,3,Comedia,aunt luisa,tt0350565
,5.2,"['Perry Grebin', 'Michael Nigro']","['Perry Grebin', 'Michael Nigro']","Trapped in a small room, two writers running on creative fumes attempt to break free from the limits of scripting a low-budget film. But they hit the wall. Hard.",14,Comedia,creative process 473,tt0349275
,8.4,Danny Lukic,"['Jonathan T. Heath', 'Danny Lukic']","A mockumentary about a self-absorbed, questionably-talented actor and the critically maligned show in which he stars. This short film guides us through the world of Maurice Tyler Moore, a sixty-something washed-up actor still trying to find glory in his stage endeavors.",14,Comedia,dogs: the longest running musical in off-off broadway history,tt0349360
,6.2,Olivier NakacheÉric Toledano,Olivier NakacheÉric Toledano,-,17,Comedia,ces jours heureux,tt0349201
,6.6,Nina Paley,Nina Paley,"A man plays fetch with his dog, only to have both him and his dog mired in a series of optical illusions.",5,Comedia,fetch!,tt0350927
