,0,1,2
910,Alla rivoluzione sulla due cavalli,2001,
911,Miel para Oshún,2001,
912,Passing Stones,2001,
913,Tanguy,2001,64
914,La bête de miséricorde,2001,
915,Ogni lasciato è perso,2001,
916,The Experience Box,2001,
917,Moszkva tér,2001,
918,Una lunga lunga lunga notte d'amore,2001,
919,Me & Mrs. Jones,2001,60
920,Sohasevolt Glória,2001,
921,South Kensington,2001,17
922,My Sweet Home,2001,
923,Very Heavy Love,2001,
924,Hombres felices,2001,
925,Nuit de noces,2001,
926,Amores Possíveis,2001,
927,Hemso,2001,
928,El gran marciano,2001,
929,Himmlische Helden,2001,
930,Redemption Road,2001,
931,Faat Kiné,2001,78
932,Seljaci,2001,
933,E adesso sesso,2001,
934,The Trouble with Lou,2001,
935,El cielo abierto,2001,
936,Full Frontal,2001,39
937,Lagi Lagi Senario,2001,
938,Posers,2001,23
939,Hacerse el sueco,2001,
940,Elling,2001,85
941,Polish Spaghetti,2001,
942,House of Luk,2001,
943,Professor Niedlich,2001,
944,Title to Murder,2001,
945,Zou dao di,2001,
946,Anita no perd el tren,2001,
947,Lawless Heart,2001,87
948,Amerikana,2001,
949,Pieniadze to nie wszystko,2001,
950,Southlander: Diary of a Desperate Musician,2001,
951,Mutant Aliens,2001,41
952,Cum to Live,2001,
953,Not Another Teen Movie,2001,31
954,Kakkakuyil,2001,
955,Café de la plage,2001,
956,How High,2001,25
957,Jodi No. 1,2001,40
958,Big Time,2001,85
959,"Kids in the Hall: Same Guys, New Dresses",2001,
960,Free,2001,
961,On the Line,2001,19
962,Mars Turkey,2001,83
963,Vertiges de l'amour,2001,
964,Minoes,2001,
965,Munje!,2001,
966,Hotel,2001,41
967,Vakkalathu Narayanankutty,2001,-
968,681-0638,2001,
969,Yam yeung lo 8: Goon choi chai,2001,
970,Budget Padmanabham,2001,-
971,The Navigators,2001,89
972,O kalyteros mou filos,2001,
973,Pachito Rex - Me voy pero no del todo,2001,
974,Red Zone,2001,
975,Un mundo raro,2001,
976,Jeans,2001,59
977,Joe Somebody,2001,21
978,Domésticas: O Filme,2001,
979,Dream,2001,38
980,25 Watts,2001,79
981,De verlossing,2001,
982,42K,2001,57
983,Amy's Orgasm,2001,26
984,6 dni strusia,2001,
985,Ball in the House,2001,7
986,Sladke sanje,2001,
987,Stakaman!,2001,
988,The Zeros,2001,
989,WillFull,2001,
990,Ponterosa,2001,
991,Gosford Park,2001,87
992,Sexy Boys,2001,13
993,The Art of Woo,2001,0
994,Wasabi,2001,43
995,True Legends of the West,2001,
996,The Château,2001,51
997,Hail Sid Caesar! The Golden Age of Comedy,2001,
998,Blasphemy the Movie,2001,
999,Karaoke Fever,2001,
1000,Men in Black II,2002,38
1001,Trance,2002,69
1002,Flophouse,2002,
1003,Book of Love: The Definitive Reason Why Men Are Dogs,2002,
1004,Clockstoppers,2002,29
1005,Spooky House,2002,47
1006,Easter,2002,
1007,Duty Dating,2002,
1008,Pipe Dream,2002,72
1009,Interstate 60: Episodes of the Road,2002,
1010,The Adventures of Pluto Nash,2002,5
1011,"Slap Her, She's French!",2002,38
1012,It's All About You,2002,
1013,Shteps,2002,
1014,While Supplies Last,2002,
1015,Looking for Leonard,2002,80
1016,Viva la scimmia,2002,
1017,The Third Wheel,2002,33
1018,Incantesimo napoletano,2002,
1019,Johan Padan a la descoverta de le Americhe,2002,
1020,The Water Game,2002,
1021,Moving August,2002,
1022,Love Conquers Paul,2002,
1023,Unconditional Love,2002,14
1024,The Last Place on Earth,2002,60
1025,Buying the Cow,2002,54
1026,Waking Up in Reno,2002,11
1027,Heartbreak Hospital,2002,25
1028,The Third Society,2002,
1029,Superbob,2002,86
1030,Hum Tumhare Hain Sanam,2002,48
1031,O Fato Completo Ou À Procura De Alberto,2002,
1032,Un couple épatant,2002,
1033,Cheerleader Ninjas,2002,30
1034,Love and a Bullet,2002,65
1035,The Dangerous Lives of Altar Boys,2002,76
1036,Slackers,2002,10
1037,Kung Pow: Enter the Fist,2002,13
1038,The New Guy,2002,7
1039,Stuart Little 2,2002,81
1040,Nick Knatterton - Der Film,2002,
1041,40 Days and 40 Nights,2002,39
1042,Par 6,2002,
1043,P.S. Your Cat Is Dead!,2002,24
1044,Just a Kiss,2002,18
1045,Big Trouble,2002,48
1046,Dummy,2002,70
1047,Manna from Heaven,2002,22
1048,Juwanna Mann,2002,10
1049,Gamle mænd i nye biler,2002,
1050,Jojo la frite,2002,
1051,The Trip,2002,38
1052,Astérix & Obélix: Mission Cléopâtre,2002,86
1053,Separation Anxiety,2002,-
1054,Cheats,2002,75
1055,Na Tum Jaano Na Hum,2002,
1056,Jumping for Joy,2002,-
1057,Baby of the Family,2002,
1058,The Sweetest Thing,2002,26
1059,Pretty Cool,2002,
1060,Maid in Manhattan,2002,38
1061,97 Brooks,2002,
1062,Love Life,2002,86
1063,Vienna,2002,
1064,Shoot or Be Shot,2002,33
1065,Pinocchio,2002,0
1066,Sweet Home Alabama,2002,38
1067,Die Frau die an Dr. Fabian zweifelte,2002,
1068,Bolivar soy yo,2002,
1069,La vie politique des Belges,2002,
1070,Djogo,2002,
1071,About Schmidt,2002,85
1072,A.K.A. Birdseye,2002,
1073,Run Ronnie Run,2002,
1074,The Perfect You,2002,35
1075,My Big Fat Greek Wedding,2002,76
1076,S1m0ne,2002,
1077,Repli-Kate,2002,47
1078,Returning Mickey Stern,2002,31
1079,Mischka,2002,
1080,Serving Sara,2002,4
1081,Todo menos la chica,2002,
1082,Como el gato y el ratón,2002,
1083,The Month of August,2002,
1084,Girl Fever,2002,
1085,"Thank You, Good Night",2002,
1086,Pumpkin,2002,36
1087,Men with Brooms,2002,57
1088,High Times Potluck,2002,
1089,Just Can't Get Enough,2002,50
1090,Scooby-Doo,2002,32
1091,The Fall of the Louse of Usher: A Gothic Tale for the 21st Century,2002,
1092,Big Fat Liar,2002,45
1093,The Abduction Club,2002,40
1094,Strange Hearts,2002,
1095,Death to Smoochy,2002,42
1096,Stealing Harvard,2002,9
1097,Petites misères,2002,
1098,Adaptation.,2002,
1099,Hundtricket: The Movie,2002,
1100,Ice Age,2002,77
1101,Big Apple,2002,
1102,Global Heresy,2002,74
1103,Lone Star State of Mind,2002,81
1104,Dirty Liar,2002,
1105,Teknolust,2002,30
1106,R.S.V.P.,2002,20
1107,Mujhse Dosti Karoge!,2002,
1108,Deep Freeze,2002,38
1109,Black Swan,2002,85
1110,The Other Brother,2002,33
1111,Bark!,2002,14
1112,Eight Legged Freaks,2002,48
1113,Confessions of a Dangerous Mind,2002,80
1114,Tadpole,2002,77
1115,Jane White Is Sick & Twisted,2002,
1116,Eight Crazy Nights,2002,
1117,Monkey Love,2002,47
1118,Welcome to Collinwood,2002,55
1119,You Stupid Man,2002,53
1120,Punch-Drunk Love,2002,79
1121,The Mesmerist,2002,29
1122,24 Hour Party People,2002,87
1123,Poolhall Junkies,2002,33
1124,Orange County,2002,47
1125,Club Le Monde,2002,80
1126,Pyaar Diwana Hota Hai,2002,20
1127,Made-Up,2002,39
1128,Secretary,2002,78
1129,Yadon ilaheyya,2002,
1130,Mi amigo,2002,0
1131,Crossroads,2002,15
1132,The 4th Tenor,2002,25
1133,*Corpus Callosum,2002,
1134,Ciao America,2002,
1135,The Country Bears,2002,31
1136,Avenging Angelo,2002,13
1137,Lilo & Stitch,2002,87
1138,Bug,2002,77
1139,Puckoon,2002,55
1140,"Feuer, Eis & Dosenbier",2002,
1141,It All Happens Incredibly Fast,2002,-
1142,About a Boy,2002,93
1143,13 Moons,2002,45
1144,Dead Heat,2002,27
1145,Pets to the Rescue,2002,
1146,All About the Benjamins,2002,31
1147,The Nugget,2002,56
1148,The Importance of Being Earnest,2002,57
1149,"Was nicht passt, wird passend gemacht",2002,
1150,Hollywood Ending,2002,47
1151,Kingston High,2002,
1152,Undercover Brother,2002,78
1153,Little Heroes 3,2002,
1154,Sorority Boys,2002,12
1155,The Guru,2002,57
1156,Igby Goes Down,2002,75
1157,Le raid,2002,
1158,Mr. Deeds,2002,22
1159,Bad Company,2002,10
1160,"Frank McKlusky, C.I.",2002,32
1161,The Hard Word,2002,40
1162,Dirty Deeds,2002,7
1163,Carnages,2002,
1164,Blood Feast 2: All U Can Eat,2002,50
1165,The Banger Sisters,2002,48
1166,Snow Dogs,2002,26
1167,29 Palms,2002,0
1168,My Name Is Tanino,2002,57
1169,8 femmes,2002,
1170,Fish Don't Blink,2002,38
1171,Miranda,2002,44
1172,Nachts im Park,2002,
1173,Spun,2002,37
1174,Bubba Ho-Tep,2002,79
1175,Vivancos 3,2002,
1176,Fangs,2002,21
1177,Life or Something Like It,2002,27
1178,Shattered Lies,2002,
1179,Love Liza,2002,54
1180,Rok dábla,2002,
1181,Chance,2002,77
1182,The First $20 Million Is Always the Hardest,2002,11
1183,"Mercano, el marciano",2002,
1184,Garage Days,2002,45
1185,Miradas,2002,
1186,Go for Broke,2002,
1187,National Lampoon's Van Wilder,2002,18
1188,Mother Ghost,2002,52
1189,Shararat,2002,20
1190,Training Wheels,2002,
1191,Lundi matin,2002,
1192,Mou man tai 2,2002,
1193,Mama Aloko,2002,
1194,The Wild Thornberrys Movie,2002,80
1195,Bâtards,2002,
1196,Martin & Orloff,2002,50
1197,Nogo,2002,
1198,Triggermen,2002,40
1199,L'auberge espagnole,2002,
1200,Children on Their Birthdays,2002,68
1201,Full Ride,2002,40
1202,Rally,2002,
1203,Thunderpants,2002,67
1204,Showtime,2002,25
1205,Wrong Way to Sundance,2002,
1206,I'm with Lucy,2002,44
1207,The Anarchist Cookbook,2002,37
1208,Ali G Indahouse,2002,56
1209,Hi Frank!,2002,
1210,Dildo Heaven,2002,
1211,Guru Wayne,2002,
1212,Loenatik - De moevie,2002,
1213,Coney Island Baby,2002,50
1214,Flyfishing,2002,44
1215,Da zero a dieci,2002,
1216,Bend It Like Beckham,2002,85
1217,Boat Trip,2002,7
1218,Mi suegra es un zombie,2002,
1219,Stark Raving Mad,2002,20
1220,Spy Kids 2: Island of Lost Dreams,2002,
1221,Now You Know,2002,63
1222,King's Highway,2002,
1223,Quelqu'un de bien,2002,
1224,Duct Tape Forever,2002,30
1225,Folk flest bor i Kina,2002,
1226,Passionada,2002,57
1227,The One and Only,2002,
1228,Romeo & Juliet Revisited,2002,
1229,The Powerpuff Girls Movie,2002,64
1230,Choses secrètes,2002,
1231,La marcha verde,2002,
1232,Entre Abril y Julio,2002,
1233,Bahía mágica,2002,
1234,Les percutés,2002,
1235,Infested,2002,60
1236,Before You Go,2002,27
1237,Wie die Karnickel,2002,
1238,Whacked!,2002,20
1239,Výlet,2002,
1240,New Suit,2002,73
1241,Bulldog,2002,
1242,The Tuxedo,2002,21
1243,Analyze That,2002,26
1244,Full Frontal,2002,39
1245,Mille millièmes,2002,
1246,Ma femme... s'appelle Maurice,2002,
1247,Ward 23,2002,
1248,Novo,2002,50
1249,Dibu 3,2002,
1250,Fancy Dancing,2002,
1251,Swept Away,2002,5
1252,Smoking Herb,2002,
1253,El caballero Don Quijote,2002,
1254,Embrassez qui vous voudrez,2002,
1255,Une femme de ménage,2002,
1256,Summer,2002,86
1257,"666 - Traue keinem, mit dem Du schläfst!",2002,
1258,Love in the Time of Money,2002,18
1259,She Me and Her,2002,
1260,Historias mínimas,2002,
1261,Every Stewardess Goes to Heaven,2002,59
1262,Monsieur Batignole,2002,80
1263,Crackerjack,2002,100
1264,Humørkort-stativ-sælgerens søn,2002,
1265,Hacks,2002,100
1266,The Mallory Effect,2002,0
1267,Idola,2002,
1268,Crazy Jones,2002,73
1269,"Filles perdues, cheveux gras",2002,
1270,Utanför din dörr,2002,
1271,Friday After Next,2002,26
1272,Julies Geist,2002,
1273,Rub & Tug,2002,50
1274,The Rules of Attraction,2002,44
1275,800 balas,2002,
1276,Okay,2002,64
1277,The Flats,2002,
1278,Samy y yo,2002,
1279,Hungry Hearts,2002,63
1280,La turbulence des fluides,2002,
1281,Solino,2002,88
1282,Décalage horaire,2002,
1283,Erkan & Stefan gegen die Mächte der Finsternis,2002,
1284,Nailing Vienna,2002,-
1285,Super Sucker,2002,29
1286,Hansel & Gretel,2002,0
1287,El robo más grande jamás contado,2002,50
1288,Vaya con Dios,2002,
1289,Leaving Metropolis,2002,17
1290,Murderous Camouflage,2002,
1291,Naked Movie,2002,17
1292,Austin Powers in Goldmember,2002,53
1293,Operazione Rosmarino,2002,
1294,Knallharte Jungs,2002,
1295,Heartlands,2002,60
1296,The Master of Disguise,2002,1
1297,3 zéros,2002,
1298,Station Nord,2002,
1299,One Way,2002,53
1300,Kiss the Bride,2002,33
1301,Vivir mata,2002,
1302,Real Women Have Curves,2002,85
1303,Nha Fala,2002,
1304,Brown Sugar,2002,66
1305,I Spy,2002,15
1306,Le nouveau Jean-Claude,2002,
1307,Klassfesten,2002,
1308,Nancy & Frank - A Manhattan Love Story,2002,
1309,Le chignon d'Olga,2002,
1310,Irène,2002,40
1311,Fais-moi des vacances,2002,
1312,Les naufragés de la D17,2002,
1313,Checkout,2002,
1314,Jonah: A VeggieTales Movie,2002,66
1315,You Got Nothin',2002,
1316,Plots with a View,2002,
1317,Quasi quasi...,2002,
1318,Hop,2002,86
1319,No sabe no contesta,2002,
1320,Valentín,2002,62
1321,Sex and the Teenage Mind,2002,32
1322,Cherish,2002,51
1323,Papillons de nuit,2002,
1324,The Color of Water,2002,
1325,Fimfárum Jana Wericha,2002,
1326,100 Mile Rule,2002,60
1327,Elöre!,2002,
1328,Roger Dodger,2002,88
1329,Bedford Springs,2002,-
1330,Bloody Mallory,2002,48
1331,Chicago,2002,86
1332,Szerelem utolsó vérig,2002,
1333,The Last Great Wilderness,2002,86
1334,Toy Love,2002,
1335,Nackt,2002,
1336,Slash,2002,20
1337,Volle maan,2002,
1338,Once Upon a Time in the Midlands,2002,51
1339,Dead or Alive: Final,2002,42
1340,Chalo Ishq Larain,2002,
1341,The Other Side of the Bed,2002,49
1342,C'est le bouquet!,2002,
1343,Mrtav 'ladan,2002,
1344,Asesino en serio,2002,
1345,El descanso,2002,
1346,Blanche,2002,
1347,May,2002,70
1348,Fubar,2002,55
1349,Das Jahr der ersten Küsse,2002,
1350,L'odyssée d'Alice Tremblay,2002,
1351,Delayed,2002,
1352,The Hot Chick,2002,21
1353,"Britney, Baby, One More Time",2002,
1354,Valami Amerika,2002,
1355,Barbershop,2002,82
1356,El último tren,2002,71
1357,Bollywood/Hollywood,2002,41
1358,Mob Daze,2002,
1359,Polle Fiction,2002,
1360,Changing Hearts,2002,64
1361,Ma vraie vie à Rouen,2002,
1362,"Zapada, una comedia beat",2002,
1363,Drumline,2002,82
1364,Monique,2002,44
1365,Two Men Went to War,2002,59
1366,Anita & Me,2002,75
1367,No Dogs Allowed,2002,
1368,The Santa Clause 2,2002,56
1369,Sex Is Comedy,2002,69
1370,Film School Confidential,2002,
1371,Nantucket,2002,
1372,Lefty-Right,2002,
1373,Al qods fee yom akhar,2002,
1374,Damaged Goods,2002,
1375,Avassaladoras,2002,
1376,Ma caméra et moi,2002,
1377,The Crocodile Hunter: Collision Course,2002,53
1378,The Singles Ward,2002,50
1379,Kühe vom Nebel geschwängert,2002,
1380,Amnèsia,2002,58
1381,Halbe Treppe,2002,
1382,Garmento,2002,27
1383,Poppitz,2002,
1384,Cravate club,2002,
1385,Mrs Caldicot's Cabbage War,2002,
1386,Whiplash,2002,94
1387,Un amore perfetto,2002,
1388,Aller simple pour Manhattan,2002,
1389,"Les filles, personne s'en méfie",2002,
1390,La merveilleuse odyssée de l'idiot Toboggan,2002,
1391,A mi madre le gustan las mujeres,2002,
1392,Pranksters,2002,
1393,Lik goo lik goo san nin choi,2002,
1394,Do It for Uncle Manny,2002,-
1395,Små ulykker,2002,
1396,Ringeraja,2002,
1397,How to Kill a Mockingbird,2002,17
1398,Tomorrow La Scala!,2002,
1399,Sexgunsmoney@20,2002,
1400,Nemmeno in un sogno,2002,
1401,Swing,2002,83
1402,Takkari Donga,2002,
1403,Son,2002,
1404,Dragonwheel,2002,
1405,Treading Water,2002,37
1406,Xiaohai bu ben,2002,
1407,Rewind,2002,-
1408,A Bomba,2002,
1409,Easy Listening,2002,
1410,Fung hung bei Cup,2002,
1411,Kukushka,2002,
1412,Like Mike,2002,57
1413,God Is on Their Side,2002,-
1414,Skaz pro Fedota-streltsa,2002,
1415,The Greenskeeper,2002,35
1416,Ekhali dva shofyora,2002,
1417,Life on a Leash,2002,
1418,Blurred,2002,
1419,Volesse il cielo!,2002,
1420,Pulsação Zero,2002,
1421,Lee So-ryongeul chajalat,2002,
1422,The Violent Kind,2002,25
1423,Apasionados,2002,
1424,Chúmbale,2002,
1425,Mr. Cinderella,2002,
1426,"Errors, Freaks & Oddities",2002,
1427,"Ja zuster, nee zuster",2002,
1428,Ernstfall in Havanna,2002,
1429,Jeonggeul jyuseu,2002,
1430,Ga goh yau chin yan,2002,
1431,L'extraordinaire destin de Madame Brouette,2002,
1432,Kali's Vibe,2002,
1433,Mein Russland,2002,
1434,Idol,2002,
1435,"Micaela, una película mágica",2002,
1436,The Bail,2002,
1437,No Sleep 'til Madison,2002,
1438,Mies vailla menneisyyttä,2002,
1439,Devcátko,2002,
1440,Mekhanicheskaya syuita,2002,
1441,Paper Soldiers,2002,87
1442,Pido nunmuldo eobshi,2002,
1443,¿Y dónde está el bebé?,2002,
1444,Try Seventeen,2002,0
1445,Il nostro matrimonio è in crisi,2002,
1446,Zaymyomsya lyubovyu,2002,
1447,Love Relations,2002,
1448,We the People,2002,-
1449,The Rev,2002,
1450,Les petites couleurs,2002,
1451,Tian xia wu shuang,2002,
1452,Long Shot,2002,82
1453,Paz!,2002,75
1454,Various Positions,2002,60
1455,Tattoo: A Love Story,2002,
1456,Spanish Fly,2002,38
1457,Vaktmästaren och professorn,2002,
1458,A cavallo della tigre,2002,
1459,Iron Palm,2002,
1460,Living with the Fosters,2002,100
1461,Yesil isik,2002,
1462,Musím te svést,2002,
1463,Kitne Door... Kitne Paas,2002,
1464,Skegs & Skangers,2002,
1465,Kruté radosti,2002,
1466,Eye Candy,2002,78
1467,Two Weeks Notice,2002,42
1468,Les araignées de la nuit,2002,
1469,Cultivision (Collapsing Stars),2002,
1470,Kariera Nikosia Dyzmy,2002,
1471,Nowhere,2002,64
1472,Le défi,2002,
1473,I soldati,2002,
1474,Filantropica,2002,
1475,Hey Arnold! The Movie,2002,29
1476,La mystérieuse mademoiselle C.,2002,71
1477,Trojan Warrior,2002,
1478,Nati stanchi,2002,
1479,Durval Discos,2002,
1480,Outdoorsmen,2002,
1481,Jaemitneun yeonghwa,2002,
1482,Hip! Edgy! Quirky!,2002,
1483,Ah! Si j'étais riche,2002,49
1484,Grasshopper,2002,-
1485,4 balgarak,2002,
1486,Québec-Montréal,2002,80
1487,Ho yuk,2002,
1488,Zemsta,2002,
1489,One Hell of a Christmas,2002,10
1490,Where Should I Put the Vase,2002,
1491,Fararishtay kifti rost,2002,
1492,Jan Hus - Vzkrísení,2002,
1493,"Hae-jeok, discowang doeda",2002,
1494,Ku qi de nü ren,2002,
1495,For da Love of Money,2002,70
1496,Teeth,2002,80
1497,Kin'yû hametsu Nippon: Tôgenkyô no hito-bito,2002,
1498,Jagapoga,2002,
1499,Tiptoes,2002,20
1500,Remembering Mario,2003,
1501,Between the Sheets,2003,
1502,Dominator,2003,
1503,Intolerable Cruelty,2003,76
1504,Nobody Knows Anything!,2003,
1505,St. Andrew's Girls,2003,
1506,Sinbad: Legend of the Seven Seas,2003,45
1507,Bad Boys II,2003,23
1508,The Fighting Temptations,2003,42
1509,Jersey Guy,2003,0
1510,12,2003,77
1511,Osmose,2003,
1512,Vampires Anonymous,2003,57
1513,Greasewood Flat,2003,-
1514,A Good Night to Die,2003,64
1515,Paradise Grove,2003,
1516,Rose's,2003,
1517,Venus on the Halfshell,2003,
1518,Beyond Re-Animator,2003,55
1519,Dr. Benny,2003,
1520,The Deserter,2003,
1521,Pumuckl und sein Zirkusabenteuer,2003,
1522,The Entrepreneurs,2003,
1523,Ghostlight,2003,63
1524,Made in Brazil,2003,
1525,Two Girls from Lemoore,2003,
1526,The Accidental Detective,2003,40
1527,A.K.A.: It's a Wiley World!,2003,
1528,Bulletproof Monk,2003,23
1529,Dreaming of Julia,2003,
1530,How to Lose a Guy in 10 Days,2003,42
1531,An American Reunion,2003,
1532,Kangaroo Jack,2003,8
1533,A Festa de Margarette,2003,
1534,Winter Break,2003,
1535,The Devil and Daniel Webster,2003,100
1536,Uptown Girls,2003,13
1537,Finding Nemo,2003,99
1538,Duplex,2003,35
1539,Timepiece,2003,
1540,View from the Top,2003,14
1541,Main Prem Ki Diwani Hoon,2003,53
1542,A.A.A. Achille,2003,
1543,Marci X,2003,8
1544,R3,2003,
1545,My Boss's Daughter,2003,8
1546,National Security,2003,11
1547,Crust,2003,
1548,Peak Experience,2003,
1549,18 ans après,2003,
1550,Crooked Lines,2003,
1551,Johnny English,2003,33
1552,Getting Hal,2003,
1553,Buttleman,2003,
1554,Sol Goode,2003,52
1555,My Dinner with Jimi,2003,40
1556,Kung Phooey!,2003,53
1557,The Jungle Book 2,2003,18
1558,Shimkent hôtel,2003,
1559,Manfast,2003,
1560,Happy Hour,2003,35
1561,Cert ví proc,2003,
1562,Pauly Shore Is Dead,2003,54
1563,Suche impotenten Mann für's Leben,2003,
1564,The Wedding Video,2003,67
1565,The Groomsmen,2003,53
1566,What a Girl Wants,2003,36
1567,Vacuums,2003,
1568,Les triplettes de Belleville,2003,
1569,Scorched,2003,20
1570,Tangy Guacamole,2003,
1571,The Medallion,2003,17
1572,Temptation,2003,17
1573,Carolina,2003,57
1574,The Pink House,2003,
1575,7 Songs,2003,-
1576,Green Card Fever,2003,
1577,Rock That Uke,2003,
1578,Le ventre de Juliette,2003,
1579,Horseplay,2003,63
1580,"Mi Casa, Su Casa",2003,
1581,Les côtelettes,2003,43
1582,"Ambasadori, cautam patrie",2003,
1583,Back Spot Turn,2003,
1584,Fraud Feathers and Fairies,2003,
1585,A Guy Thing,2003,25
1586,Taxi 3,2003,51
1587,Nothing,2003,40
1588,Keepin' It Real,2003,
1589,Toujours tout droit,2003,
1590,Take Away,2003,58
1591,The Movie Hero,2003,86
1592,Národ sobe aneb Ceské more v osmnácti prílivech,2003,
1593,Eierdiebe,2003,
1594,Exposed,2003,8
1595,Gigli,2003,6
1596,Kart Racer,2003,40
1597,The War Effort,2003,
1598,Shanghai Knights,2003,66
1599,Good Bye Lenin!,2003,91
1600,The Honourable Wally Norman,2003,62
1601,Deliver Us from Eva,2003,43
1602,BachelorMan,2003,0
1603,Bookies,2003,67
1604,After School Special,2003,
1605,Old School,2003,60
1606,Tigermännchen sucht Tigerweibchen,2003,
1607,Viva Sapato!,2003,
1608,You Can't Stop the Murders,2003,79
1609,Werner - Gekotzt wird später!,2003,
1610,Vote for Me,2003,
1611,American Splendor,2003,94
1612,Massa'ot James Be'eretz Hakodesh,2003,
1613,Kei fung dik sau,2003,
1614,Anger Management,2003,42
1615,Karamuk,2003,
1616,Charlie's Angels: Full Throttle,2003,41
1617,Andi Ommsen ist der letzte Lude,2003,
1618,A Foreign Affair,2003,100
1619,Fanfan la Tulipe,2003,14
1620,Scary Movie 3,2003,35
1621,Rolling Kansas,2003,79
1622,Saltimbank,2003,
1623,Quand tu descendras du ciel,2003,
1624,Evil Alien Conquerors,2003,72
1625,Just Married,2003,20
1626,Bringing Down the House,2003,34
1627,Une affaire qui roule,2003,
1628,The Rage in Placid Lake,2003,56
1629,The Sweet Life,2003,50
1630,La repubblica di San Gennaro,2003,
1631,Le divorce,2003,36
1632,Where's the Party Yaar?,2003,69
1633,The Lizzie McGuire Movie,2003,40
1634,Revenge of the Extras,2003,
1635,Just for Kicks,2003,
1636,Das fliegende Klassenzimmer,2003,
1637,The Shape of Things,2003,64
1638,Lillebror på tjuvjakt,2003,
1639,The Actors,2003,60
1640,It Runs in the Family,2003,29
1641,Holes,2003,78
1642,Un día en el paraíso,2003,17
1643,Bad Santa,2003,78
1644,Nikos the Impaler,2003,33
1645,Down with Love,2003,60
1646,Bon voyage,2003,77
1647,Crime Spree,2003,
1648,Moving Alan,2003,75
1649,Blizzard,2003,67
1650,Dame tu cuerpo,2003,
1651,Pieces of April,2003,84
1652,Stealing Sinatra,2003,23
1653,Tais-toi!,2003,
1654,A Mighty Wind,2003,87
1655,Ma che colpa abbiamo noi,2003,
1656,Bad Eggs,2003,77
1657,What a Wedding,2003,
1658,Phileine zegt sorry,2003,
1659,Agent Cody Banks,2003,38
1660,The Cat in the Hat,2003,
1661,For Real,2003,
1662,Mystics,2003,40
1663,"Moi César, 10 ans 1/2, 1m39",2003,
1664,La gran aventura de Mortadelo y Filemón,2003,
1665,Hope Springs,2003,25
1666,Comment ma mère accoucha de moi durant sa ménopause,2003,
1667,Love Actually,2003,64
1668,Anything Else,2003,
1669,Hoodlum and Son,2003,
1670,La hija del caníbal,2003,
1671,Manhood,2003,50
1672,Sucker Punch,2003,45
1673,The Singing Detective,2003,39
1674,Bruce Almighty,2003,48
1675,Toutes les filles sont folles,2003,
1676,Rire et châtiment,2003,
1677,Il quaderno della spesa,2003,
1678,Alex & Emma,2003,11
1679,Evil Breed: The Legend of Samhain,2003,16
1680,Passato prossimo,2003,
1681,The Hebrew Hammer,2003,50
1682,Il cuore altrove,2003,
1683,Nola,2003,0
1684,Looney Tunes: Back in Action,2003,57
1685,Daddy Day Care,2003,27
1686,Elf,2003,86
1687,Stupeur et tremblements,2003,
1688,How to Deal,2003,27
1689,Masked and Anonymous,2003,25
1690,Two Days,2003,65
1691,Luck,2003,43
1692,Maria,2003,
1693,Planta 4ª,2003,
1694,Tancul,2003,
1695,The Big Empty,2003,67
1696,Bienvenue chez les Rozes,2003,
1697,Cheeky,2003,
1698,"Die, Mommie, Die!",2003,
1699,The Night We Called It a Day,2003,26
1700,Freaky Friday,2003,88
1701,Hey DJ,2003,
1702,Saved by the Belles,2003,
1703,Herr Lehmann,2003,
1704,Jagoda u supermarketu,2003,
1705,Kontorstid,2003,
1706,Truth and Dare,2003,33
1707,Soloalbum,2003,
1708,Nousukausi,2003,66
1709,Salmer fra kjøkkenet,2003,
1710,Chasing Papi,2003,14
1711,Melvin Goes to Dinner,2003,100
1712,Piglet's Big Movie,2003,70
1713,Il est plus facile pour un chameau...,2003,
1714,Spinning Boris,2003,53
1715,Ricordati di me,2003,
1716,Smala Sussie,2003,
1717,El viaje hacia el mar,2003,
1718,Befreite Zone,2003,
1719,Bright Young Things,2003,66
1720,Dickie Roberts: Former Child Star,2003,22
1721,April's Shower,2003,20
1722,The Delicate Art of Parking,2003,78
1723,Liegen lernen,2003,
1724,I'll Be There,2003,50
1725,Uncle Nino,2003,21
1726,Good Boy!,2003,44
1727,Head of State,2003,30
1728,Matchstick Men,2003,83
1729,Chori Chori,2003,
1730,Pas si grave,2003,
1731,Secondhand Lions,2003,60
1732,Garotas do ABC,2003,
1733,À la petite semaine,2003,
1734,Verschwende deine Jugend,2003,
1735,T.R.Y.,2003,
1736,Welcome to the Jungle,2003,27
1737,Malibu's Most Wanted,2003,31
1738,Under the Tuscan Sun,2003,62
1739,Dry Cycle,2003,-
1740,El furgón,2003,
1741,Dumb and Dumberer: When Harry Met Lloyd,2003,10
1742,Livraison à domicile,2003,
1743,Bienvenue au gîte,2003,
1744,"Un homme, un vrai",2003,
1745,Back to Saint-Tropez,2003,
1746,Hollywood Homicide,2003,30
1747,Chouchou,2003,41
1748,Any Way the Wind Blows,2003,82
1749,Tillfällig fru sökes,2003,
1750,American Wedding,2003,53
1751,The Wannabes,2003,16
1752,Kamenák,2003,
1753,Mambo Italiano,2003,32
1754,Brother Bear,2003,37
1755,Blue Collar Comedy Tour: The Movie,2003,92
1756,Henry X,2003,
