,titulo,anio,puntuacion_rotten
915,The Lost Girl Part 2 2021,2021,
916,The Investigators,2021,-
917,Wonderland,2021,34
918,Wake the Clock,2021,
919,Tickets,2021,71
920,Too Black,2021,
921,Ninja Sex Party in the Mystic Crystal,2021,
922,The Phone Call,2021,88
923,Putting Club,2021,
924,The Human Kind,2021,
925,Someone Gets Shot!,2021,
926,What to Eat,2021,
927,Smoke 'N Mirrors,2021,
"928,""Love, Pizza and Zombies"",2021,"
929,The Fuzzies,2021,
930,The Barbaric Bavarian Beverage Brawl,2021,
931,Thank You for Being Here,2021,
932,Why do we trust Rotten Tomatoes?,2021,
933,Dog Swimming,2021,
934,Mate & Date,2021,
935,LMFT,2021,
936,A Barbaric First Date,2021,
937,Pizza Guy,2021,
938,Hoodie,2021,
939,Plain View,2021,
940,Donut Give Up!,2021,
941,Breakout,2021,67
942,My Own Shadow,2021,
943,What Do I Owe You?,2021,
944,Rigged,2021,
945,Crow God,2021,
946,To the Moon,2021,87
947,Falling Up and Up,2021,
948,Chastity,2021,0
949,Pops,2021,
950,Gone Fishing,2021,63
