,0,1,2,3,4,5,6
110,5.1,['Ricky Reidling'],['Ricky Reidling'],A gay romantic comedy about a guy who loses his job and out of desperation takes a job in a cabaret club as a drag performer.,102,heels,2010
111,4.8,['David Serrano'],"['Olga Iglesias', 'David Serrano']",-,96,una hora más en canarias,2010
112,7.9,['Timothy Alan Richardson'],"['Michael Kouroubetes', 'James Pickens', 'Timothy Alan Richardson']",Celebrity teen wizard Harvey Putter and his friends learn that they are merely characters in a best-selling book and must magically escape their world before the final chapter.,100,harvey putter and the ridiculous premise,2010
113,5.6,['Dick Maas'],['Dick Maas'],-,88,sint,2010
114,2.4,['Gabriel Bologna'],['Camille Solari'],Carmela and Lynne are femme fatales who have a vendetta for cheating men. These Boston girls tour the city on a mad killing spree with a taste for blood and homespun justice. When they catch their cheating boyfriends red-handed things get nasty. But their vengeful rampage doesn't stop with cheating men!,90,boston girls,2010
115,-,['David Thompson'],['David Thompson'],-,-,"qué sera, sera",2010
116,6.3,['David Robert Mitchell'],['David Robert Mitchell'],-,96,the myth of the american sleepover,2010
117,5.6,['Jacob Chase'],['Marja-Lewis Ryan'],"Two couples in their twenties, who are struggling to find substance and meaning in their lives and relationships, meet by happenstance in a New York City Irish tavern called The Four-Faced Liar.",87,the four-faced liar,2010
118,6.5,['Álvaro Curiel'],"['Álvaro Curiel', 'Alejandro Lozano']","A Mexican worker tries to migrate to the United States posing as a Cuban immigrant, but destiny has something else in mind for him.",102,acorazado,2010
119,7.7,['Keren Atzmon'],"['Jennie Allen', 'Keren Atzmon']","A coming-of-age-at-thirty, offbeat comedy about a flaky writer who loses her sister's cat and falls for the aspiring rockstar who joins her on a wild search in the East Village",93,failing better now,2010
120,6.3,['Luc Besson'],"['Luc Besson', 'Jacques Tardi']",-,107,les aventures extraordinaires d'adèle blanc-sec,2010
121,6.3,['Jonás Trueba'],"['Daniel Gascón', 'Jonás Trueba']",-,107,todas las canciones hablan de mí,2010
122,6.3,['Woody Allen'],['Woody Allen'],-,98,you will meet a tall dark stranger,2010
123,4.3,['Mudassar Aziz'],"['Mudassar Aziz', 'Vivek Vaswani']",A man marries so he can inherit his father's wealth.,152,dulha mil gaya,2010
124,3.1,['Neil Jones'],['Neil Jones'],"The world may be recovering from a global zombie outbreak, but that's not stopping Dean from marrying. The stag party, along with a PVC-clad stripper they've hired, go to play Zomball - like paintball, except that you get to shoot zombies.",81,stag night of the dead,2010
125,6.3,['Bernard Rose'],"['Bernard Rose', 'Howard Marks']","The life story of Howard Marks, an elite British drug smuggler.",121,mr. nice,2010
